[일시]사조대림,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
1992/11/27,72108,72108,70275,71497,0.0,0.00%,71130,73453,66838,59062,3100,N/A
1992/11/26,69664,71497,69664,71497,▲1833,＋2.63%,71619,73330,66561,58910,120,N/A
1992/11/25,69053,71497,69053,69664,▼611,－0.87%,71742,73025,66291,58777,1070,N/A
1992/11/24,71497,71497,70275,70275,▼2444,－3.36%,71986,72689,66089,58665,1590,N/A
1992/11/23,73941,73941,72719,72719,▼1222,－1.65%,72475,72322,65895,58528,400,N/A
1992/11/21,73941,73941,72108,73941,▲1833,＋2.54%,72597,71986,65702,58380,1800,N/A
1992/11/20,70275,72108,70275,72108,▲1222,＋1.72%,72597,71528,65478,58243,5330,N/A
1992/11/19,72719,72719,69664,70886,▼1833,－2.52%,73330,71192,65295,58151,1780,N/A
1992/11/18,72719,72719,72719,72719,▼611,－0.83%,74308,71008,65091,58069,1100,N/A
1992/11/17,74553,74553,73330,73330,▼611,－0.83%,75041,70794,64877,57978,1730,N/A
1992/11/16,73941,73941,72719,73941,▼1833,－2.42%,75652,70367,64673,57886,2480,N/A
1992/11/14,75775,76386,75775,75775,0.0,0.00%,75652,69969,64419,57794,2950,N/A
1992/11/13,74553,78219,74553,75775,▼611,－0.80%,75897,69633,64093,57698,8390,N/A
1992/11/12,76997,77608,73330,76386,0.0,0.00%,75408,69236,63759,57626,11620,N/A
1992/11/11,75164,76997,75164,76386,▲2444,＋3.31%,75164,68625,63374,57530,15140,N/A
1992/11/10,76997,76997,73941,73941,▼3055,－3.97%,74430,68075,62948,57453,1860,N/A
1992/11/09,70275,76997,70275,76997,▲3667,＋5.00%,73453,67647,62551,57397,8760,N/A
1992/11/07,75164,75164,71497,73330,▼1833,－2.44%,71130,66914,62103,57316,12670,N/A
1992/11/06,75164,76386,73330,75164,▲2444,＋3.36%,69053,66395,61675,57265,35700,N/A
1992/11/05,71497,72719,69664,72719,▲3667,＋5.31%,66608,65753,61176,57189,25460,N/A
1992/11/04,66608,69053,66608,69053,▲3667,＋5.61%,65264,65111,60677,57138,29240,N/A
1992/11/03,62942,65386,62942,65386,▲2444,＋3.88%,64408,64836,60218,57112,14690,N/A
1992/11/02,62942,64164,62942,62942,0.0,0.00%,64408,64683,59846,57097,6200,N/A
1992/10/31,66608,66608,62942,62942,▼3055,－4.63%,65264,64561,59540,57112,3400,N/A
1992/10/30,65997,65997,64164,65997,▲1222,＋1.89%,66364,64317,59220,57158,6210,N/A
1992/10/29,62942,68442,62942,64775,▼611,－0.93%,66120,64103,58819,57209,11130,N/A
1992/10/28,64164,67219,63553,65386,▼1833,－2.73%,66364,63914,58478,57280,2630,N/A
1992/10/27,70275,70275,67219,67219,▼1222,－1.79%,67097,63611,58122,57367,16730,N/A
1992/10/26,68442,68442,67831,68442,▲3667,＋5.66%,67219,63305,57765,57433,9780,N/A
1992/10/24,64775,67219,64775,64775,▼1222,－1.85%,66364,62939,57368,57499,8020,N/A
1992/10/23,69664,70275,65997,65997,▼3055,－4.42%,66486,62817,57052,57586,14040,N/A
1992/10/22,69664,70275,67831,69053,▲1222,＋1.80%,66364,62633,56696,57662,35280,N/A
1992/10/21,64775,67831,64775,67831,▲3667,＋5.71%,65020,62328,56309,57738,29950,N/A
1992/10/20,62331,65386,62331,64164,▼1222,－1.87%,64042,62175,55962,57815,3520,N/A
1992/10/19,65386,67219,64164,65386,0.0,0.00%,63675,62175,55658,57922,9880,N/A
1992/10/17,62942,65997,62942,65386,▲3055,＋4.90%,62575,62236,55332,58019,9850,N/A
1992/10/16,62331,64164,62331,62331,▼611,－0.97%,62209,62267,55026,58105,3970,N/A
1992/10/15,63553,64164,62942,62942,▲611,＋0.98%,62209,62267,54792,58217,4440,N/A
1992/10/14,59886,62331,59886,62331,▲2444,＋4.08%,61720,62206,54585,58324,10610,N/A
1992/10/13,63553,63553,59886,59886,▼3667,－5.77%,60864,62077,54412,58467,2250,N/A
1992/10/12,62331,63553,62331,63553,▲1222,＋1.96%,61231,61949,54270,58619,610,N/A
1992/10/10,60498,62331,59886,62331,▲1833,＋3.03%,60718,61515,54096,58747,6280,N/A
1992/10/09,58664,60498,58053,60498,▲2444,＋4.21%,60119,61164,53944,58884,3760,N/A
1992/10/08,61109,62942,58053,58053,▼3667,－5.94%,60241,61017,53821,59022,10030,N/A
1992/10/07,60986,62942,60925,61720,▲733,＋1.20%,60852,61048,53730,59180,7860,N/A
1992/10/06,59275,61720,59275,60986,▲1650,＋2.78%,60974,61017,53557,59322,10120,N/A
1992/10/05,60498,60498,59336,59336,▼1772,－2.90%,61243,60993,53424,59501,2020,N/A
1992/10/02,61109,62331,61109,61109,0.0,0.00%,61964,61081,53291,59669,2940,N/A
1992/10/01,61720,61720,59459,61109,▼1222,－1.96%,62697,60959,53113,59791,4600,N/A
1992/09/30,61109,62942,61109,62331,0.0,0.00%,63309,60898,52950,59919,4540,N/A
1992/09/29,61109,64775,61109,62331,▼611,－0.97%,64164,60837,52802,60051,6620,N/A
1992/09/28,64775,65997,62942,62942,▼1833,－2.83%,64897,60653,52695,60183,3780,N/A
1992/09/26,62331,64775,62331,64775,▲611,＋0.95%,64775,60317,52540,60316,8370,N/A
1992/09/25,67219,67219,64164,64164,▼2444,－3.67%,64164,59865,52356,60412,8570,N/A
1992/09/24,67831,69664,65997,66608,▲611,＋0.93%,63284,59321,52202,60519,66510,N/A
1992/09/23,62942,65997,61720,65997,▲3667,＋5.88%,61426,58533,51968,60626,18290,N/A
1992/09/22,61720,64164,58114,62331,▲611,＋0.99%,59202,57738,51764,60738,28750,N/A
1992/09/21,61720,61720,61720,61720,▲1955,＋3.27%,57797,57127,51601,60876,29490,N/A
1992/09/19,59764,59764,59764,59764,▲2444,＋4.26%,56965,56425,51489,61049,4810,N/A
1992/09/18,57320,57320,57320,57320,▲2444,＋4.45%,56745,55697,51387,61259,2610,N/A
1992/09/17,54998,54998,52859,54876,▼428,－0.77%,57503,54970,51287,61469,8470,N/A
1992/09/16,57442,57442,55303,55303,▼2261,－3.93%,58628,54304,51259,61699,3260,N/A
1992/09/15,58664,58664,57442,57564,▼1100,－1.87%,59789,53690,51264,61920,3610,N/A
1992/09/14,57748,61109,57748,58664,▼2444,－4.00%,60009,53042,51242,62154,3490,N/A
1992/09/09,60498,61109,58359,61109,▲611,＋1.01%,60253,52297,51160,62373,6060,N/A
1992/09/08,61109,62331,59275,60498,▼611,－1.00%,60253,51337,51058,62541,3800,N/A
1992/09/07,59886,61109,57442,61109,▲2444,＋4.17%,59886,50528,51007,62704,7010,N/A
1992/09/05,61109,62331,58664,58664,▼1222,－2.04%,58909,49675,51007,62867,4260,N/A
1992/09/04,64164,64164,59886,59886,▼1222,－2.00%,58322,49031,51048,63029,28690,N/A
1992/09/03,56220,61109,56220,61109,▲2444,＋4.17%,57002,48267,51079,63182,12370,N/A
1992/09/02,56281,58664,53776,58664,▲2444,＋4.35%,54949,47503,51099,63345,4640,N/A
1992/09/01,58175,58175,56220,56220,▲489,＋0.88%,53238,46800,51170,63539,12190,N/A
1992/08/31,55731,55731,55731,55731,▲2444,＋4.59%,52016,46281,51303,63747,3570,N/A
1992/08/29,51453,53287,51453,53287,▲2444,＋4.81%,50402,45847,51494,63945,2640,N/A
1992/08/28,50109,52492,50109,50842,▲733,＋1.46%,48789,45477,51686,64178,14790,N/A
1992/08/27,51942,52492,50109,50109,0.0,0.00%,47176,45226,51959,64462,12980,N/A
1992/08/26,49804,50109,49498,50109,▲2444,＋5.13%,45465,45074,52244,64727,8510,N/A
1992/08/25,44120,47665,44120,47665,▲2444,＋5.41%,44047,44982,52529,64977,5760,N/A
1992/08/24,43998,45220,42776,45220,▲2444,＋5.71%,43436,45126,52855,65277,4700,N/A
1992/08/22,41004,42776,41004,42776,▲1222,＋2.94%,43143,45462,53201,65583,810,N/A
1992/08/21,40576,42226,40576,41554,▼1467,－3.41%,42972,45890,53598,65878,1410,N/A
1992/08/20,42165,43020,42165,43020,▼1589,－3.56%,43522,46470,54006,66184,830,N/A
1992/08/19,41309,44609,41309,44609,▲856,＋1.96%,43729,46977,54348,66528,3350,N/A
1992/08/18,41921,43754,41921,43754,▲1833,＋4.37%,43962,47405,54684,66869,1160,N/A
1992/08/17,43387,43387,41859,41921,▼2383,－5.38%,44133,47845,55096,67248,3220,N/A
1992/08/14,43448,46443,43448,44304,▲244,＋0.55%,44915,48316,55599,67612,3610,N/A
1992/08/13,44059,44120,44059,44059,▼1711,－3.74%,44976,48752,56082,67925,570,N/A
1992/08/12,43998,45770,43998,45770,▲1161,＋2.60%,45330,49116,56611,68209,2030,N/A
1992/08/11,43998,45220,43998,44609,▼1222,－2.67%,45587,49348,57101,68510,2630,N/A
1992/08/10,42776,45831,42776,45831,▲1222,＋2.74%,45844,49684,57631,68852,3770,N/A
1992/08/08,45220,45831,44609,44609,▼1222,－2.67%,45844,50066,58119,69213,3130,N/A
1992/08/07,44609,45893,44609,45831,▼1222,－2.60%,46333,50632,58629,69626,2190,N/A
1992/08/06,45831,47054,45831,47054,▲1161,＋2.53%,46821,51023,59168,70008,1520,N/A
1992/08/05,45893,47054,43998,45893,▲61,＋0.13%,47518,51356,59667,70400,1830,N/A
1992/08/04,45831,46015,45220,45831,▼1222,－2.60%,48728,51808,60186,70827,1210,N/A
1992/08/03,47665,47665,46443,47054,▼1222,－2.53%,49828,52144,60705,71245,2800,N/A
1992/08/01,48887,48948,48276,48276,▼2261,－4.47%,51050,52480,61184,71693,2180,N/A
1992/07/31,50476,51942,50476,50537,▼1405,－2.71%,52028,52694,61642,72161,570,N/A
1992/07/30,51942,51942,51942,51942,▲611,＋1.19%,52553,52917,62063,72596,10,N/A
1992/07/29,51942,51942,51331,51331,▼1833,－3.45%,52676,53003,62521,72977,990,N/A
1992/07/28,53164,53164,53164,53164,0.0,0.00%,52676,53003,62969,73324,250,N/A
1992/07/27,53164,53164,53164,53164,0.0,0.00%,52651,53003,63397,73624,840,N/A
1992/07/25,53714,53714,52553,53164,▲611,＋1.16%,52285,53125,63825,73925,3250,N/A
1992/07/24,52492,52553,51331,52553,▲1222,＋2.38%,51735,53278,64222,74195,4500,N/A
1992/07/23,51331,51637,51331,51331,▼1711,－3.23%,51490,53339,64629,74439,1180,N/A
1992/07/22,51331,53042,50720,53042,▲1711,＋3.33%,51918,53522,65088,74663,2230,N/A
1992/07/21,51331,51331,51331,51331,▲917,＋1.82%,52492,53742,65579,74873,330,N/A
1992/07/20,51392,51392,49559,50415,▼917,－1.79%,52957,54231,66047,75102,1780,N/A
1992/07/18,51942,51942,51026,51331,▼2139,－4.00%,53617,54766,66470,75354,780,N/A
1992/07/16,53470,53470,53470,53470,▼2444,－4.37%,54338,55285,66887,75624,290,N/A
1992/07/15,51331,55914,51331,55914,▲2261,＋4.21%,54154,55728,67300,75876,140,N/A
1992/07/14,51637,53653,51637,53653,▼61,－0.11%,53727,56079,67672,76108,410,N/A
1992/07/13,54998,54998,52553,53714,▼1222,－2.22%,53507,56605,68091,76348,3030,N/A
1992/07/11,51942,54937,51942,54937,▲2383,＋4.53%,53763,57280,68469,76608,810,N/A
1992/07/10,54998,54998,52553,52553,▼1222,－2.27%,53507,57772,68837,76863,340,N/A
1992/07/09,54998,54998,51392,53776,▲1222,＋2.33%,53262,58505,69285,77164,2010,N/A
1992/07/08,54998,57137,52553,52553,▼2444,－4.44%,53140,59178,69713,77464,4660,N/A
1992/07/07,53164,54998,52553,54998,▲1344,＋2.51%,53751,59911,70151,77744,3550,N/A
1992/07/06,51331,53653,51331,53653,▲2322,＋4.52%,53996,60522,70609,77974,1510,N/A
1992/07/04,51331,51942,51331,51331,▼1833,－3.45%,54020,61139,71130,78214,2770,N/A
1992/07/03,55487,55487,53164,53164,▼2444,－4.40%,54753,61903,71650,78463,850,N/A
1992/07/02,58053,58053,54387,55609,▼611,－1.09%,55609,62545,72139,78688,4370,N/A
1992/07/01,53837,56220,53837,56220,▲2444,＋4.55%,56709,62942,72577,78922,5950,N/A
1992/06/30,52737,54387,52553,53776,▼1222,－2.22%,57687,63370,73066,79181,8040,N/A
1992/06/29,54998,56220,54998,54998,▼2444,－4.26%,59275,64103,73585,79467,2310,N/A
1992/06/27,61109,61109,57442,57442,▼3667,－6.00%,60742,64958,74023,79711,2270,N/A
1992/06/26,61109,61109,61109,61109,0.0,0.00%,61842,65753,74400,79905,430,N/A
1992/06/25,61109,61109,61109,61109,▼611,－0.99%,62453,66486,74726,80037,120,N/A
1992/06/24,62331,62331,61720,61720,▼611,－0.98%,63675,67189,75011,80139,1190,N/A
1992/06/23,62331,65997,62331,62331,▼611,－0.97%,64286,67922,75286,80205,470,N/A
1992/06/22,60498,66608,60498,62942,▼1222,－1.90%,65264,68564,75591,80236,510,N/A
1992/06/20,68442,69053,64164,64164,▼3055,－4.55%,66120,69175,75907,80231,7250,N/A
1992/06/19,64164,67219,62331,67219,▲2444,＋3.77%,66731,69878,76192,80195,2720,N/A
1992/06/18,66608,66608,64775,64775,▼2444,－3.64%,66731,70367,76396,80113,1310,N/A
1992/06/17,67219,67219,65386,67219,0.0,0.00%,66975,70978,76671,80032,2740,N/A
1992/06/16,65997,67219,65997,67219,0.0,0.00%,66853,71467,76966,79910,1580,N/A
1992/06/15,68442,68442,65386,67219,0.0,0.00%,66608,71894,77211,79767,4080,N/A
1992/06/13,67219,69053,65997,67219,▲1222,＋1.85%,65875,72322,77425,79604,2560,N/A
1992/06/12,66608,69053,65997,65997,▼611,－0.92%,65386,72750,77700,79441,3260,N/A
1992/06/11,66608,69053,66608,66608,▲611,＋0.93%,65875,73422,77964,79268,5510,N/A
1992/06/10,63553,66608,63553,65997,▲2444,＋3.85%,66975,74003,78158,79110,3100,N/A
1992/06/09,63553,63553,61109,63553,▼1222,－1.89%,68442,74644,78362,78963,8270,N/A
1992/06/08,68442,68442,64775,64775,▼3667,－5.36%,70886,75408,78708,78825,1010,N/A
1992/06/05,71497,71497,68442,68442,▼3667,－5.08%,72964,76019,79054,78677,1600,N/A
1992/06/04,72108,72108,70275,72108,▼1222,－1.67%,74553,76447,79400,78479,1480,N/A
1992/06/03,73330,73330,73330,73330,▼2444,－3.23%,75164,76783,79625,78260,1060,N/A
1992/06/02,76386,76386,73330,75775,▲611,＋0.81%,75530,77241,79767,78015,290,N/A
1992/06/01,78219,78219,73941,75164,▼1222,－1.60%,76019,77425,79808,77751,4710,N/A
1992/05/30,78219,78219,75164,76386,▲1222,＋1.63%,76386,77455,79920,77511,1940,N/A
1992/05/29,75164,78219,75164,75164,0.0,0.00%,76508,77455,80073,77282,880,N/A
1992/05/28,75164,75164,75164,75164,▼3055,－3.91%,76875,77608,80307,77058,600,N/A
1992/05/27,77608,79441,77608,78219,▲1222,＋1.59%,76997,77761,80623,76814,2480,N/A
1992/05/26,76386,78219,76386,76997,0.0,0.00%,76508,77791,80847,76564,1930,N/A
1992/05/25,78219,78219,75775,76997,0.0,0.00%,76264,77761,81132,76309,550,N/A
1992/05/23,76386,76997,75775,76997,▲1222,＋1.61%,76752,77761,81468,76075,3870,N/A
1992/05/22,77608,77608,74553,75775,0.0,0.00%,76997,77883,81784,75851,2450,N/A
1992/05/21,78219,78219,75775,75775,0.0,0.00%,77608,78066,82201,75642,4060,N/A
1992/05/20,80052,80052,75775,75775,▼3667,－4.62%,78219,78219,82680,75444,2430,N/A
1992/05/19,78219,81886,78219,79441,▲1222,＋1.56%,78463,78555,83128,75240,8790,N/A
1992/05/18,76997,79441,76997,78219,▼611,－0.78%,77975,78830,83434,75006,2260,N/A
1992/05/16,76997,78830,76997,78830,0.0,0.00%,78097,79044,83678,74792,2550,N/A
1992/05/15,76997,78830,76997,78830,▲1833,＋2.38%,78830,79227,83851,74593,430,N/A
1992/05/14,77608,79441,76997,76997,0.0,0.00%,78952,79380,84024,74374,3070,N/A
1992/05/13,76997,79441,76386,76997,▼1833,－2.33%,78708,79808,84167,74150,6150,N/A
1992/05/12,81886,81886,78830,78830,▼3667,－4.44%,78586,80205,84248,73936,2320,N/A
1992/05/11,83108,83108,81274,82497,▲3055,＋3.85%,78463,80327,84238,73722,22380,N/A
1992/05/09,77608,79441,77608,79441,▲3667,＋4.84%,77608,80205,84167,73498,4490,N/A
1992/05/08,75164,76386,75164,75775,▼611,－0.80%,77486,80266,84157,73300,2070,N/A
1992/05/07,78219,79441,76386,76386,▼1833,－2.34%,77608,80388,84238,73132,2220,N/A
1992/05/06,76386,80663,76386,78219,0.0,0.00%,77730,80480,84360,72974,2130,N/A
1992/05/04,79441,79441,76386,78219,▼611,－0.78%,77975,80602,84452,72806,2120,N/A
1992/05/02,76386,80052,76386,78830,▲2444,＋3.20%,78219,80786,84544,72638,720,N/A
1992/05/01,78219,78219,75775,76386,▼611,－0.79%,78219,80908,84605,72471,5370,N/A
1992/04/30,80052,80052,76997,76997,▼2444,－3.08%,79441,81061,84747,72339,6950,N/A
1992/04/29,78830,80663,78830,79441,0.0,0.00%,81030,81274,84890,72227,2250,N/A
1992/04/28,76386,79441,76386,79441,▲611,＋0.78%,81641,81549,85043,72105,4230,N/A
1992/04/27,82497,82497,78830,78830,▼3667,－4.44%,82252,81672,85216,71993,7600,N/A
1992/04/25,86163,86163,82497,82497,▼2444,－2.88%,82863,81733,85338,71881,3240,N/A
1992/04/24,84330,86163,82497,84941,▲2444,＋2.96%,83474,81794,85338,71743,18470,N/A
1992/04/23,83108,84330,81274,82497,0.0,0.00%,83474,81641,85297,71585,5950,N/A
1992/04/22,82497,85552,82497,82497,▲611,＋0.75%,83230,81427,85277,71453,19770,N/A
1992/04/21,84330,84330,81886,81886,▼3667,－4.29%,82741,81213,85236,71336,2450,N/A
1992/04/20,87996,87996,85552,85552,▲611,＋0.72%,82497,81336,85267,71203,15320,N/A
1992/04/18,82497,84941,82497,84941,▲3667,＋4.51%,81030,81336,85297,71045,29200,N/A
1992/04/17,79441,82497,79441,81274,▲1222,＋1.53%,79686,81549,85348,70923,13290,N/A
1992/04/16,79441,80663,79441,80052,▼611,－0.76%,79563,81763,85399,70821,8920,N/A
1992/04/15,78219,81274,78219,80663,▲2444,＋3.12%,79930,81855,85409,70740,3140,N/A
1992/04/14,78219,81886,78219,78219,0.0,0.00%,80052,81733,85348,70648,5020,N/A
1992/04/13,78219,80663,78219,78219,▼2444,－3.03%,80297,81916,85267,70592,2840,N/A
1992/04/11,79441,80663,78219,80663,▼1222,－1.49%,80908,82283,85124,70541,1830,N/A
1992/04/10,79441,84941,79441,81886,▲611,＋0.75%,81763,82711,84880,70439,11160,N/A
1992/04/09,76997,82497,76997,81274,▲1833,＋2.31%,81763,83322,84554,70307,3930,N/A
1992/04/08,80663,80663,78219,79441,▼1833,－2.26%,81519,83841,84197,70149,3620,N/A
1992/04/07,83108,83108,81274,81274,▼3667,－4.32%,82374,84574,83831,69996,790,N/A
1992/04/06,80052,84941,80052,84941,▲3055,＋3.73%,82497,85369,83393,69813,4880,N/A
1992/04/04,78219,83719,78219,81886,▲1833,＋2.29%,81152,85919,82853,69609,6650,N/A
1992/04/03,82497,83108,80052,80052,▼3667,－4.38%,80419,86866,82323,69411,4520,N/A
1992/04/02,85552,85552,83108,83719,▲1833,＋2.24%,81274,88088,81784,69233,15070,N/A
1992/04/01,78830,81886,76997,81886,▲3667,＋4.69%,81641,89035,81183,69045,7480,N/A
1992/03/31,78830,80052,77608,78219,0.0,0.00%,83108,89830,80572,68882,7040,N/A
1992/03/30,84941,84941,78219,78219,▼6111,－7.25%,84574,90563,80062,68729,6540,N/A
1992/03/28,82497,89219,82497,84330,▼1222,－1.43%,85308,91113,79563,68586,8720,N/A
1992/03/27,92885,92885,85552,85552,▼3667,－4.11%,84085,91357,78942,68383,9550,N/A
1992/03/26,87385,89219,87385,89219,▲3667,＋4.29%,83352,91357,78301,68159,9860,N/A
1992/03/25,81274,85552,80663,85552,▲3667,＋4.48%,82619,90991,77557,67904,21980,N/A
1992/03/23,78830,81886,76386,81886,▲3667,＋4.69%,83352,90624,76895,67700,18520,N/A
1992/03/21,78219,83719,78219,78219,▼3667,－4.48%,85797,90441,76264,67527,31470,N/A
1992/03/20,81886,81886,81886,81886,▼3667,－4.29%,88485,90471,75693,67379,2660,N/A
1992/03/19,86163,88607,85552,85552,▼3667,－4.11%,90930,90410,75102,67180,7790,N/A
1992/03/18,91663,94107,89219,89219,▼4889,－5.19%,93252,90319,74491,66982,14230,N/A
1992/03/17,88607,95941,88607,94107,▲2444,＋2.67%,94596,90044,73809,66773,8230,N/A
1992/03/16,91663,91663,91663,91663,▼2444,－2.60%,95941,89524,73004,66513,3630,N/A
1992/03/14,96552,96552,94107,94107,▼3055,－3.14%,98507,89066,72281,66299,1940,N/A
1992/03/13,93496,97163,92274,97163,▲1222,＋1.27%,100218,88607,71487,66080,9160,N/A
1992/03/12,100829,100829,95941,95941,▼4889,－4.85%,100340,88027,70682,65831,2780,N/A
1992/03/11,105718,105718,100829,100829,▼3667,－3.51%,99729,87660,69918,65597,14210,N/A
1992/03/09,102662,105107,100218,104496,▲1833,＋1.79%,97407,87110,69083,65316,41570,N/A
1992/03/07,102662,102662,102662,102662,▲4889,＋5.00%,94352,86194,68207,65006,68240,N/A
1992/03/06,97774,97774,97774,97774,▲4889,＋5.26%,90930,85185,67352,64710,12300,N/A
1992/03/05,89830,92885,89830,92885,▲3667,＋4.11%,87752,84422,66578,64471,23780,N/A
1992/03/04,92885,92885,87996,89219,0.0,0.00%,84819,83841,65906,64257,39240,N/A
1992/03/03,89219,89219,89219,89219,▲3667,＋4.29%,82619,83383,65335,64084,13840,N/A
1992/03/02,85552,85552,85552,85552,▲3667,＋4.48%,80541,83108,64724,63911,6690,N/A
1992/02/29,76386,81886,76386,81886,▲3667,＋4.69%,79563,83199,64133,63773,5360,N/A
1992/02/28,77608,80663,77608,78219,0.0,0.00%,79930,83505,63624,63661,6740,N/A
1992/02/27,77608,78830,76997,78219,▼611,－0.78%,81030,83810,63207,63590,2570,N/A
1992/02/26,83108,83108,78830,78830,▼1833,－2.27%,82130,83933,62830,63519,5800,N/A
