[일시]KCC,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
2015/05/20,514000,518000,506000,512000,0.0,0.00%,518000,535900,547050,539125,51438,1780979
2015/05/19,515000,517000,510000,512000,▼4000,－0.78%,522000,537200,547317,539083,21717,1764655
2015/05/18,521000,533000,512000,516000,▼6000,－1.15%,525600,538800,547467,539075,24347,1766005
2015/05/15,529000,533000,522000,522000,▼6000,－1.14%,528400,540450,547550,539308,22350,1763977
2015/05/14,528000,532000,526000,528000,▼4000,－0.75%,529400,541800,547667,539733,18310,1758938
2015/05/13,527000,534000,525000,532000,▲2000,＋0.38%,526600,542450,547650,539850,15470,1752098
2015/05/12,525000,530000,522000,530000,0.0,0.00%,525600,543200,547600,540100,16242,1747372
2015/05/11,529000,533000,524000,530000,▲3000,＋0.57%,526800,543400,547567,540717,26038,1744663
2015/05/08,512000,530000,510000,527000,▲13000,＋2.53%,530800,542800,547400,541467,23306,1742426
2015/05/07,523000,523000,504000,514000,▼13000,－2.47%,535200,542800,547433,542167,48195,1735489
2015/05/06,534000,534000,520000,527000,▼9000,－1.68%,545600,543500,548067,542967,37672,1742648
2015/05/04,544000,545000,535000,536000,▼14000,－2.55%,552400,544050,548417,543525,23037,1744471
2015/04/30,543000,552000,531000,550000,▲1000,＋0.18%,557400,544000,548667,544067,45433,1751820
2015/04/29,571000,571000,546000,549000,▼17000,－3.00%,561000,543200,548767,544442,30678,1756287
2015/04/28,566000,579000,561000,566000,▲5000,＋0.89%,560000,543000,548800,544850,58824,1760588
2015/04/27,560000,568000,555000,561000,0.0,0.00%,553400,543000,548517,545175,28176,1752026
2015/04/24,562000,570000,557000,561000,▼7000,－1.23%,548800,543100,548300,545433,44159,1749508
2015/04/23,549000,575000,547000,568000,▲24000,＋4.41%,545400,542700,547833,545875,99928,1741099
2015/04/22,534000,549000,533000,544000,▲11000,＋2.06%,541600,541900,547183,546275,50148,1715725
2015/04/21,539000,543000,532000,533000,▼5000,－0.93%,542600,543150,547083,546675,33920,1702749
2015/04/20,538000,544000,535000,538000,▼6000,－1.10%,544200,545000,547033,547433,32311,1704588
2015/04/17,552000,552000,541000,544000,▼5000,－0.91%,546000,545700,547067,548250,33325,1698267
2015/04/16,552000,554000,543000,549000,0.0,0.00%,544000,545700,547017,549208,44472,1694950
2015/04/15,541000,572000,532000,549000,▲8000,＋1.48%,537800,545850,546617,550075,83356,1690693
2015/04/14,551000,551000,535000,541000,▼6000,－1.10%,533400,545650,546217,550850,35789,1686084
2015/04/13,535000,550000,532000,547000,▲13000,＋2.43%,530800,546300,546133,551800,47153,1687707
2015/04/10,520000,534000,520000,534000,▲16000,＋3.09%,529000,545600,545783,552500,47220,1689071
2015/04/09,523000,526000,514000,518000,▼9000,－1.71%,529200,545850,545700,553500,52917,1670471
2015/04/08,529000,530000,519000,527000,▼1000,－0.19%,532400,546950,545767,554650,59041,1669257
2015/04/07,540000,546000,527000,528000,▼10000,－1.86%,536000,547600,545300,555908,41382,1669374
2015/04/06,537000,542000,528000,538000,▲3000,＋0.56%,543600,549000,544933,557208,35971,1668643
2015/04/03,540000,540000,527000,535000,▲1000,＋0.19%,548600,550250,544617,558533,31619,1666993
2015/04/02,545000,547000,517000,534000,▼11000,－2.02%,552200,552100,544200,559992,96655,1664968
2015/04/01,560000,563000,545000,545000,▼21000,－3.71%,555800,554150,544083,561433,36082,1663332
2015/03/31,566000,568000,557000,566000,▲3000,＋0.53%,560600,555650,543917,562775,19937,1667528
2015/03/30,561000,565000,553000,563000,▲10000,＋1.81%,561400,556500,543150,564125,20397,1671307
2015/03/27,552000,560000,547000,553000,▲1000,＋0.18%,559200,557900,542600,565308,16747,1670060
2015/03/26,562000,568000,551000,552000,▼17000,－2.99%,557400,559800,542200,566692,24039,1669326
2015/03/25,572000,574000,560000,569000,▼1000,－0.18%,557400,561550,541933,568142,28690,1672029
2015/03/24,555000,572000,553000,570000,▲18000,＋3.26%,552600,561600,541033,569383,39395,1678014
2015/03/23,546000,559000,541000,552000,▲8000,＋1.47%,549400,560250,540233,570708,29132,1696324
2015/03/20,553000,553000,539000,544000,▼8000,－1.45%,545600,559050,539783,571900,27183,1694102
2015/03/19,549000,557000,545000,552000,▲7000,＋1.28%,544600,557900,539467,573183,28710,1688668
2015/03/18,559000,559000,544000,545000,▼9000,－1.62%,542200,556350,539317,574325,22983,1680483
2015/03/17,537000,556000,534000,554000,▲21000,＋3.94%,541200,555550,538950,575442,40010,1677085
2015/03/16,541000,542000,529000,533000,▼6000,－1.11%,541600,554200,538833,576358,32467,1667054
2015/03/13,544000,551000,533000,539000,▼1000,－0.19%,547600,554000,539083,577492,32441,1664303
2015/03/12,540000,550000,532000,540000,0.0,0.00%,554200,553450,538750,578425,38242,1658397
2015/03/11,549000,554000,538000,540000,▼16000,－2.88%,561200,552450,538350,579333,50737,1656537
2015/03/10,565000,566000,550000,556000,▼7000,－1.24%,568200,551900,537933,580192,33967,1659219
2015/03/09,565000,572000,559000,563000,▼9000,－1.57%,573600,551700,537550,581092,24707,1656469
2015/03/06,573000,578000,561000,572000,▼3000,－0.52%,579200,550950,537067,582133,37424,1655042
2015/03/05,572000,580000,566000,575000,0.0,0.00%,583000,549900,536567,583142,28681,1652670
2015/03/04,576000,585000,573000,575000,▼8000,－1.37%,585400,548950,535933,584100,20477,1648732
2015/03/03,593000,597000,574000,583000,▼8000,－1.35%,584400,547750,535400,584975,44159,1642146
2015/03/02,588000,602000,588000,591000,0.0,0.00%,576400,546050,534883,585692,47908,1638608
2015/02/27,581000,591000,579000,591000,▲4000,＋0.68%,563800,543900,534217,586458,55781,1641043
2015/02/26,580000,592000,570000,587000,▲17000,＋2.98%,549800,541000,533217,587325,82155,1632497
2015/02/25,547000,570000,545000,570000,▲27000,＋4.97%,536600,538100,532250,588208,95559,1648342
2015/02/24,526000,548000,526000,543000,▲15000,＋2.84%,528400,536500,531567,589192,43518,1641813
2015/02/23,522000,530000,521000,528000,▲7000,＋1.34%,525200,535850,531200,590475,14434,1641260
2015/02/17,520000,529000,519000,521000,0.0,0.00%,525400,536450,530850,591933,17393,1636467
2015/02/16,526000,530000,519000,521000,▼8000,－1.51%,526800,537450,530683,593217,23481,1630048
2015/02/13,528000,532000,522000,529000,▲2000,＋0.38%,526600,537650,531067,594592,17418,1627451
2015/02/12,527000,532000,520000,527000,▼2000,－0.38%,526600,537450,531800,595708,20688,1626070
2015/02/11,530000,535000,525000,529000,▲1000,＋0.19%,531600,537900,532050,596675,20836,1629102
2015/02/10,520000,532000,515000,528000,▲8000,＋1.54%,535400,537750,532600,597592,23219,1633360
2015/02/09,527000,529000,513000,520000,▼9000,－1.70%,540000,537800,533867,598375,45152,1630705
2015/02/06,548000,551000,523000,529000,▼23000,－4.17%,547200,537900,535533,599175,73728,1620371
2015/02/05,546000,555000,534000,552000,▲4000,＋0.73%,551600,536400,536900,599892,43045,1623991
2015/02/04,552000,559000,543000,548000,▼3000,－0.54%,551000,534100,537867,600283,35747,1613830
2015/02/03,559000,560000,546000,551000,▼5000,－0.90%,551000,532650,538633,600650,21334,1608545
2015/02/02,551000,560000,547000,556000,▲5000,＋0.91%,547400,530600,539467,601142,33590,1609483
2015/01/30,553000,556000,543000,551000,▲2000,＋0.36%,542000,529150,540117,601558,41197,1611541
2015/01/29,545000,554000,535000,549000,▲1000,＋0.18%,539400,528350,540900,602017,41934,1612377
2015/01/28,533000,549000,524000,548000,▲15000,＋2.81%,535600,526900,541833,602508,62796,1613938
2015/01/27,531000,537000,529000,533000,▲4000,＋0.76%,534000,526000,542567,603017,35650,1616170
2015/01/26,535000,537000,525000,529000,▼9000,－1.67%,535600,525800,543917,603683,26605,1603649
2015/01/23,537000,539000,528000,538000,▲8000,＋1.51%,534800,526150,545367,604300,23931,1603044
2015/01/22,544000,544000,523000,530000,▼10000,－1.85%,532200,525000,546267,605067,33369,1599709
2015/01/21,543000,543000,532000,540000,▼1000,－0.18%,533400,524600,547833,605992,24185,1595007
2015/01/20,523000,543000,523000,541000,▲16000,＋3.05%,530600,523850,549433,606800,41933,1597229
2015/01/19,531000,532000,522000,525000,0.0,0.00%,528200,523050,551400,607692,15947,1595802
2015/01/16,532000,536000,522000,525000,▼11000,－2.05%,527600,523950,553533,608733,18694,1593571
2015/01/15,523000,539000,523000,536000,▲10000,＋1.90%,522400,523850,555483,609692,32085,1595741
2015/01/14,529000,533000,518000,526000,▼3000,－0.57%,516400,524400,557467,610658,31862,1591074
2015/01/13,525000,532000,520000,529000,▲7000,＋1.34%,515000,525500,559217,611542,67178,1596755
2015/01/12,502000,524000,501000,522000,▲23000,＋4.61%,511200,525000,561300,612233,86532,1608661
2015/01/09,509000,509000,487500,499000,▼7000,－1.38%,512200,524700,563533,613075,100806,1618590
2015/01/08,519000,525000,506000,506000,▼13000,－2.50%,519400,525500,566517,614183,48595,1617968
2015/01/07,515000,524000,506000,519000,▲9000,＋1.76%,522200,526850,569483,615208,29348,1633740
2015/01/06,520000,527000,510000,510000,▼17000,－3.23%,524400,527600,572450,616150,35243,1630673
2015/01/05,544000,544000,523000,527000,▼8000,－1.50%,528200,529200,575783,617200,51722,1631450
2015/01/02,517000,535000,515000,535000,▲15000,＋2.88%,530000,529700,578783,618150,32444,1631368
2014/12/30,535000,536000,520000,520000,▼10000,－1.89%,526000,530100,581633,618858,38238,1635469
2014/12/29,526000,536000,519000,530000,▲1000,＋0.19%,526400,531700,585100,619683,37897,1646737
2014/12/26,531000,537000,526000,529000,▼7000,－1.31%,525400,532750,588017,620275,35865,1654060
2014/12/24,518000,544000,513000,536000,▲21000,＋4.08%,524600,532850,591183,620975,93357,1656979
2014/12/23,525000,526000,508000,515000,▼7000,－1.34%,526000,532500,594350,621625,49692,1655314
2014/12/22,530000,530000,516000,522000,▼3000,－0.57%,527600,533200,597733,622475,45294,1654499
2014/12/19,525000,530000,515000,525000,0.0,0.00%,532600,533150,601183,623050,78922,1654016
2014/12/18,541000,542000,508000,525000,▼18000,－3.31%,537200,532250,604017,623758,128742,1654210
2014/12/17,528000,543000,525000,543000,▲20000,＋3.82%,536000,531550,606900,624367,65641,1668731
2014/12/16,543000,545000,523000,523000,▼24000,－4.39%,530600,531600,609333,624992,74976,1682737
2014/12/15,546000,559000,540000,547000,▼1000,－0.18%,529000,534100,611933,625775,63718,1693134
2014/12/12,526000,553000,522000,548000,▲29000,＋5.59%,526200,533850,613883,626517,92306,1707707
2014/12/11,510000,527000,508000,519000,▲3000,＋0.58%,523400,534550,615900,627192,34211,1720749
2014/12/10,513000,518000,503000,516000,▲1000,＋0.19%,528000,538800,618100,628108,39090,1728963
2014/12/09,530000,530000,513000,515000,▼18000,－3.38%,532200,544000,620317,629167,53879,1725580
2014/12/08,539000,540000,530000,533000,▼1000,－0.19%,537800,548800,622450,630250,37684,1723299
2014/12/05,544000,548000,520000,534000,▼8000,－1.48%,541600,552650,624633,631133,62949,1723269
2014/12/04,537000,550000,531000,542000,▲5000,＋0.93%,545000,555650,627200,632100,80094,1731282
2014/12/03,540000,550000,533000,537000,▼6000,－1.10%,542800,558600,629717,633075,47904,1748859
2014/12/02,550000,552000,532000,543000,▼9000,－1.63%,541200,561500,632267,634075,56440,1742167
2014/12/01,550000,560000,541000,552000,▲1000,＋0.18%,538400,564250,634550,634817,91999,1754108
2014/11/28,530000,551000,522000,551000,▲20000,＋3.77%,532200,566900,636500,635717,91771,1784019
2014/11/27,530000,535000,527000,531000,▲2000,＋0.38%,523400,568950,638700,636625,43271,1788576
2014/11/26,530000,538000,526000,529000,0.0,0.00%,519400,573100,641433,637158,64594,1796874
2014/11/25,524000,530000,512000,529000,▲8000,＋1.54%,522400,577450,644167,637633,145827,1810753
2014/11/24,513000,523000,511000,521000,▲14000,＋2.76%,531200,580600,646817,638208,130484,1808174
2014/11/21,471000,507000,471000,507000,▼4000,－0.78%,535400,585750,649750,638900,375052,1809459
2014/11/20,527000,529000,510000,511000,▼33000,－6.07%,546400,592200,653017,639525,1035233,1885693
2014/11/19,579000,580000,541000,544000,▼29000,－5.06%,565000,599600,655750,640117,70305,1575080
2014/11/18,547000,578000,545000,573000,▲31000,＋5.72%,580200,605050,658117,640450,52321,1586003
2014/11/17,569000,580000,538000,542000,▼20000,－3.56%,587800,608500,659617,640575,54029,1578928
2014/11/14,602000,605000,558000,562000,▼42000,－6.95%,601400,614150,661300,641033,62988,1565028
2014/11/13,619000,626000,595000,604000,▼16000,－2.58%,607800,617600,662583,641325,27628,1558992
2014/11/12,606000,625000,606000,620000,▲9000,＋1.47%,607200,620100,662883,641142,29044,1561168
2014/11/11,608000,620000,603000,611000,▲1000,＋0.16%,602200,621900,662817,640892,15940,1544808
2014/11/10,600000,622000,597000,610000,▲16000,＋2.69%,599600,625250,662883,640475,30544,1546632
2014/11/07,603000,614000,591000,594000,▼7000,－1.16%,598600,628950,662700,640075,24912,1558662
2014/11/06,595000,603000,584000,601000,▲6000,＋1.01%,598200,634100,662667,639792,26194,1563673
2014/11/05,574000,600000,535000,595000,▼3000,－0.50%,600800,639550,662817,639517,66629,1574931
2014/11/04,605000,612000,596000,598000,▼7000,－1.16%,605000,645150,663000,638917,37147,1580279
2014/11/03,588000,609000,586000,605000,▲13000,＋2.20%,603800,650550,663133,638108,40635,1600062
2014/10/31,626000,626000,589000,592000,▼22000,－3.58%,607600,656700,663183,637233,43938,1606384
2014/10/30,620000,627000,587000,614000,▼2000,－0.32%,616400,662350,663467,636658,34139,1613402
2014/10/29,594000,634000,581000,616000,▲24000,＋4.05%,625400,667600,663450,635825,64345,1621948
2014/10/28,625000,628000,577000,592000,▼32000,－5.13%,632800,673100,663233,634925,106087,1619395
2014/10/27,633000,644000,620000,624000,▼12000,－1.89%,642800,679400,663867,634242,30698,1630688
2014/10/24,667000,668000,635000,636000,▼23000,－3.49%,649000,684650,664150,633283,29200,1623100
2014/10/23,655000,670000,648000,659000,▲6000,＋0.92%,648000,687600,664167,632375,22754,1623713
2014/10/22,649000,656000,645000,653000,▲11000,＋1.71%,647000,689550,663983,631317,24475,1622512
2014/10/21,656000,656000,632000,642000,▼13000,－1.98%,647600,691350,663933,630175,33766,1626914
2014/10/20,632000,656000,622000,655000,▲24000,＋3.80%,654800,693200,663900,629217,26798,1632820
2014/10/17,655000,658000,621000,631000,▼23000,－3.52%,660600,693650,663850,628092,38553,1636373
2014/10/16,653000,663000,641000,654000,▼2000,－0.30%,673800,695550,663867,627125,29488,1643582
2014/10/15,674000,676000,641000,656000,▼22000,－3.24%,685000,695400,663167,625933,53674,1643543
2014/10/14,688000,688000,674000,678000,▼6000,－0.88%,695200,695050,662617,624767,14943,1657085
2014/10/13,694000,694000,673000,684000,▼13000,－1.87%,700800,693300,661850,623533,17951,1656986
2014/10/10,717000,717000,680000,697000,▼13000,－1.83%,709600,692300,660933,622192,25599,1663751
2014/10/08,699000,714000,699000,710000,▲3000,＋0.42%,711200,691850,659850,620775,13850,1670458
2014/10/07,705000,714000,696000,707000,▲1000,＋0.14%,713000,691000,658617,619158,12310,1672116
2014/10/06,728000,728000,698000,706000,▼22000,－3.02%,716800,690150,657517,617667,17942,1676968
2014/10/02,698000,732000,695000,728000,▲23000,＋3.26%,719200,688850,656083,616267,19830,1683866
2014/10/01,717000,720000,704000,705000,▼14000,－1.95%,719400,685900,654267,614717,21064,1691904
2014/09/30,723000,739000,709000,719000,▼7000,－0.96%,717400,684800,652533,613367,30129,1701262
2014/09/29,714000,740000,710000,726000,▲8000,＋1.11%,713200,683600,650767,611967,29770,1705547
2014/09/26,727000,727000,712000,718000,▼11000,－1.51%,705800,681950,648900,610667,18589,1712970
2014/09/25,695000,730000,695000,729000,▲34000,＋4.89%,698000,680450,647217,609225,45754,1722338
2014/09/24,695000,700000,686000,695000,▼3000,－0.43%,685000,678850,644917,607533,17611,1724255
2014/09/23,682000,700000,673000,698000,▲9000,＋1.31%,679800,679250,643500,606150,24845,1729713
2014/09/22,675000,689000,664000,689000,▲10000,＋1.47%,670400,678100,641833,604683,20716,1736569
2014/09/19,666000,689000,664000,679000,▲15000,＋2.26%,662400,677950,640650,603308,23054,1741835
2014/09/18,664000,672000,653000,664000,▼5000,－0.75%,655200,677150,639617,602142,18699,1745032
2014/09/17,654000,672000,652000,669000,▲18000,＋2.76%,655200,676100,639150,601158,27737,1745836
2014/09/16,647000,656000,646000,651000,▲2000,＋0.31%,659000,674600,638483,599967,15734,1746230
2014/09/15,643000,652000,638000,649000,▲6000,＋0.93%,667400,673150,638117,598950,21196,1746723
2014/09/12,668000,669000,638000,643000,▼21000,－3.16%,675600,671500,638017,597950,51083,1742462
2014/09/11,675000,682000,664000,664000,▼24000,－3.49%,683000,670100,638050,597025,27583,1752215
2014/09/05,693000,697000,687000,688000,▼5000,－0.72%,684000,666850,637633,595800,9840,1762119
2014/09/04,691000,695000,683000,693000,▲3000,＋0.43%,683000,662050,637000,594317,13421,1762959
2014/09/03,674000,690000,673000,690000,▲10000,＋1.47%,683400,657900,636433,592775,14631,1767801
