[일시]대한항공,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
1986/02/11,6707,6755,6611,6717,▼10,－0.14%,6878,6534,5858,5334,42430,N/A
1986/02/10,6928,6928,6717,6727,▼67,－0.99%,6874,6481,5835,5312,76010,N/A
1986/02/08,6986,7005,6765,6794,▼307,－4.32%,6872,6438,5811,5290,96040,N/A
1986/02/07,7110,7197,6957,7101,▲48,＋0.68%,6848,6367,5785,5268,148020,N/A
1986/02/06,6717,7053,6698,7053,▲355,＋5.30%,6742,6276,5754,5243,296110,N/A
1986/02/05,6707,6707,6573,6698,▼19,－0.29%,6675,6189,5723,5218,56390,N/A
1986/02/04,6717,6727,6573,6717,▲48,＋0.72%,6717,6123,5698,5197,106790,N/A
1986/02/03,6525,6669,6381,6669,▲96,＋1.46%,6746,6049,5675,5175,140990,N/A
1986/02/01,6698,6717,6525,6573,▼144,－2.14%,6794,5978,5656,5153,81200,N/A
1986/01/31,6899,6909,6631,6717,▼192,－2.78%,6769,5911,5642,5133,189070,N/A
1986/01/30,6727,7005,6717,6909,▲48,＋0.70%,6646,5838,5632,5111,177230,N/A
1986/01/29,6727,7014,6679,6861,▼48,－0.69%,6454,5754,5612,5088,197740,N/A
1986/01/28,6602,6909,6602,6909,▲461,＋7.14%,6293,5675,5589,5065,299850,N/A
1986/01/27,6199,6477,6141,6448,▲345,＋5.66%,6126,5598,5565,5042,154550,N/A
1986/01/25,5978,6141,5978,6103,▲154,＋2.58%,6007,5558,5544,5022,124040,N/A
1986/01/24,6007,6045,5901,5949,▼106,－1.74%,5938,5546,5528,5006,94060,N/A
1986/01/23,6151,6218,5959,6055,▼19,－0.32%,5880,5536,5513,4991,240080,N/A
1986/01/22,5940,6084,5930,6074,▲221,＋3.77%,5840,5529,5496,4975,145580,N/A
1986/01/21,5834,5930,5757,5853,▲96,＋1.67%,5700,5513,5480,4959,156300,N/A
1986/01/20,5652,5805,5652,5757,▲96,＋1.69%,5585,5508,5465,4944,91560,N/A
1986/01/18,5844,5844,5585,5661,▼192,－3.28%,5498,5515,5451,4931,65690,N/A
1986/01/17,5374,5853,5374,5853,▲480,＋8.93%,5441,5534,5437,4918,72650,N/A
1986/01/16,5306,5393,5306,5374,▲96,＋1.82%,5316,5540,5422,4903,25330,N/A
1986/01/15,5316,5326,5278,5278,▼48,－0.90%,5293,5555,5415,4893,22940,N/A
1986/01/14,5470,5470,5326,5326,▼48,－0.89%,5283,5586,5409,4884,35230,N/A
1986/01/13,5258,5374,5239,5374,▲144,＋2.75%,5270,5605,5404,4874,35770,N/A
1986/01/11,5258,5278,5230,5230,▼29,－0.55%,5241,5621,5397,4863,24310,N/A
1986/01/10,5230,5278,5230,5258,▲29,＋0.55%,5251,5639,5391,4854,30240,N/A
1986/01/09,5278,5326,5182,5230,▼29,－0.55%,5274,5645,5384,4844,26750,N/A
1986/01/08,5191,5354,5191,5258,▲29,＋0.55%,5358,5645,5379,4835,16500,N/A
1986/01/07,5374,5374,5191,5230,▼48,－0.91%,5477,5641,5371,4828,16410,N/A
1986/01/06,5374,5422,5278,5278,▼96,－1.79%,5583,5645,5362,4821,26330,N/A
1986/01/04,5278,5575,5278,5374,▼278,－4.92%,5708,5647,5352,4815,10440,N/A
1985/12/26,5853,5892,5614,5652,▼202,－3.44%,5784,5645,5339,4808,100510,N/A
1985/12/24,5853,5921,5757,5853,▲96,＋1.67%,5805,5636,5321,4798,65900,N/A
1985/12/23,5930,5997,5757,5757,▼144,－2.44%,5815,5612,5299,4786,97630,N/A
1985/12/21,5815,5930,5815,5901,▲144,＋2.50%,5873,5598,5278,4774,54300,N/A
1985/12/20,5767,5959,5661,5757,0.0,0.00%,5886,5581,5256,4761,79000,N/A
1985/12/19,5863,5882,5661,5757,▼144,－2.44%,5867,5570,5237,4750,86470,N/A
1985/12/18,5901,5997,5863,5901,▼144,－2.38%,5896,5552,5218,4738,65600,N/A
1985/12/17,6093,6285,5997,6045,▲77,＋1.29%,5859,5523,5196,4725,162120,N/A
1985/12/16,5671,5988,5671,5969,▲307,＋5.42%,5788,5488,5171,4710,94890,N/A
1985/12/14,5853,5853,5661,5661,▼240,－4.07%,5711,5456,5149,4697,28760,N/A
1985/12/13,5757,6007,5748,5901,▲182,＋3.19%,5654,5434,5132,4686,269260,N/A
1985/12/12,5671,5757,5604,5719,▲29,＋0.51%,5519,5400,5110,4672,98030,N/A
1985/12/11,5681,5873,5661,5690,▲106,＋1.89%,5414,5374,5089,4660,211710,N/A
1985/12/10,5518,5661,5374,5585,▲211,＋3.93%,5335,5351,5069,4648,119420,N/A
1985/12/09,5230,5374,5230,5374,▲144,＋2.75%,5283,5338,5050,4637,28280,N/A
1985/12/07,5201,5278,5201,5230,▲38,＋0.74%,5276,5345,5036,4628,14000,N/A
1985/12/06,5297,5326,5182,5191,▼106,－1.99%,5324,5369,5023,4620,41830,N/A
1985/12/05,5393,5518,5297,5297,▼29,－0.54%,5360,5416,5008,4613,54420,N/A
1985/12/04,5326,5335,5297,5326,▼10,－0.18%,5395,5438,4991,4605,22580,N/A
1985/12/03,5460,5460,5326,5335,▼134,－2.46%,5443,5445,4974,4597,15610,N/A
1985/12/02,5374,5546,5374,5470,▲96,＋1.79%,5483,5450,4956,4589,44620,N/A
1985/11/30,5460,5460,5345,5374,▼96,－1.75%,5468,5437,4936,4580,16320,N/A
1985/11/29,5614,5614,5470,5470,▼96,－1.72%,5460,5425,4918,4571,41340,N/A
1985/11/28,5575,5661,5566,5566,▲29,＋0.52%,5433,5405,4898,4562,43110,N/A
1985/11/27,5450,5566,5450,5537,▲144,＋2.67%,5385,5379,4875,4551,27630,N/A
1985/11/26,5374,5412,5345,5393,▲58,＋1.08%,5322,5357,4851,4542,48560,N/A
1985/11/25,5383,5412,5335,5335,0.0,0.00%,5289,5335,4830,4533,19260,N/A
1985/11/23,5374,5450,5326,5335,▲10,＋0.18%,5262,5314,4810,4526,18110,N/A
1985/11/22,5239,5326,5239,5326,▲106,＋2.02%,5241,5290,4790,4519,30440,N/A
1985/11/21,5278,5278,5210,5220,▼10,－0.18%,5241,5270,4769,4513,35710,N/A
1985/11/20,5230,5278,5191,5230,▲29,＋0.55%,5299,5256,4751,4507,66710,N/A
1985/11/19,5230,5326,5201,5201,▼29,－0.55%,5395,5243,4732,4502,59440,N/A
1985/11/18,5326,5508,5230,5230,▼96,－1.80%,5583,5232,4714,4497,89740,N/A
1985/11/16,5374,5412,5278,5326,▼182,－3.31%,5683,5218,4695,4491,136140,N/A
1985/11/15,5614,5642,5498,5508,▼202,－3.53%,5709,5196,4674,4484,189000,N/A
1985/11/14,6093,6093,5709,5709,▼432,－7.03%,5698,5163,4650,4477,257420,N/A
1985/11/13,5853,6208,5853,6141,▲413,＋7.20%,5596,5123,4624,4469,388160,N/A
1985/11/12,5508,5729,5498,5729,▲269,＋4.92%,5395,5055,4590,4456,172310,N/A
1985/11/11,5450,5518,5383,5460,▲10,＋0.18%,5262,5003,4563,4446,144110,N/A
1985/11/09,5239,5518,5230,5450,▲249,＋4.80%,5180,4964,4541,4440,110960,N/A
1985/11/08,5134,5230,5134,5201,▲67,＋1.31%,5109,4923,4519,4434,103700,N/A
1985/11/07,5086,5163,5076,5134,▲67,＋1.33%,5061,4890,4501,4430,84960,N/A
1985/11/06,5047,5086,5009,5067,▲19,＋0.38%,5017,4859,4485,4427,42150,N/A
1985/11/05,5115,5134,5047,5047,▼48,－0.94%,4973,4833,4469,4421,66080,N/A
1985/11/04,4999,5134,4990,5095,▲134,＋2.71%,4948,4808,4454,4416,95140,N/A
1985/11/02,4942,4990,4942,4961,▲48,＋0.98%,4917,4783,4438,4409,40700,N/A
1985/11/01,4846,4913,4846,4913,▲67,＋1.39%,4919,4766,4424,4402,41610,N/A
1985/10/31,4894,4913,4846,4846,▼77,－1.56%,4934,4750,4411,4395,16230,N/A
1985/10/30,4942,4961,4894,4923,▼19,－0.39%,4953,4736,4399,4389,29940,N/A
1985/10/29,4971,4971,4846,4942,▼29,－0.58%,4948,4721,4385,4382,41240,N/A
1985/10/28,5009,5038,4951,4971,▼19,－0.38%,4930,4707,4371,4376,41170,N/A
1985/10/26,4961,5019,4961,4990,▲48,＋0.97%,4915,4687,4358,4369,45430,N/A
1985/10/25,4942,4961,4923,4942,▲48,＋0.98%,4873,4662,4343,4362,77120,N/A
1985/10/24,4836,4942,4798,4894,▲38,＋0.79%,4823,4638,4329,4355,78160,N/A
1985/10/23,4894,4923,4846,4855,▼38,－0.78%,4781,4616,4316,4348,43160,N/A
1985/10/22,4798,4951,4798,4894,▲115,＋2.41%,4735,4599,4305,4342,106760,N/A
1985/10/21,4721,4798,4712,4779,▲86,＋1.84%,4667,4578,4292,4335,84110,N/A
1985/10/19,4683,4712,4654,4692,▲10,＋0.20%,4614,4554,4285,4330,47590,N/A
1985/10/18,4654,4702,4654,4683,▲58,＋1.24%,4583,4533,4281,4324,46170,N/A
1985/10/17,4587,4635,4568,4625,▲67,＋1.47%,4558,4512,4278,4319,38960,N/A
1985/10/16,4520,4558,4520,4558,▲48,＋1.06%,4552,4495,4277,4315,13430,N/A
1985/10/15,4539,4539,4510,4510,▼29,－0.63%,4562,4480,4275,4311,15630,N/A
1985/10/14,4558,4577,4539,4539,▼19,－0.42%,4581,4468,4273,4307,10670,N/A
1985/10/12,4606,4606,4558,4558,▼38,－0.84%,4585,4457,4270,4304,6610,N/A
1985/10/11,4606,4606,4587,4596,▼10,－0.21%,4598,4438,4267,4301,22550,N/A
1985/10/10,4606,4616,4558,4606,0.0,0.00%,4612,4414,4264,4298,20460,N/A
1985/10/08,4529,4606,4529,4606,▲48,＋1.05%,4602,4390,4259,4294,23830,N/A
1985/10/07,4596,4606,4558,4558,▼67,－1.45%,4579,4365,4254,4291,25850,N/A
1985/10/05,4664,4664,4606,4625,▼38,－0.82%,4560,4343,4250,4288,32690,N/A
1985/10/04,4606,4750,4606,4664,▲106,＋2.32%,4527,4317,4245,4285,58850,N/A
1985/10/02,4510,4577,4500,4558,▲67,＋1.50%,4497,4289,4239,4281,33750,N/A
1985/09/30,4481,4510,4462,4491,▲29,＋0.65%,4479,4267,4234,4279,60020,N/A
1985/09/28,4424,4500,4424,4462,0.0,0.00%,4441,4248,4230,4277,11200,N/A
1985/09/27,4510,4529,4443,4462,▼48,－1.06%,4403,4229,4227,4276,22450,N/A
1985/09/26,4510,4558,4491,4510,▲38,＋0.86%,4366,4210,4223,4274,32230,N/A
1985/09/25,4318,4472,4318,4472,▲173,＋4.02%,4318,4189,4219,4272,41650,N/A
1985/09/24,4270,4318,4270,4299,▲29,＋0.67%,4278,4171,4217,4270,17370,N/A
1985/09/23,4270,4299,4270,4270,▼10,－0.22%,4272,4162,4218,4271,14770,N/A
1985/09/21,4270,4280,4261,4280,▲10,＋0.22%,4282,4154,4219,4271,9230,N/A
1985/09/20,4261,4270,4241,4270,0.0,0.00%,4261,4146,4221,4271,7130,N/A
1985/09/19,4270,4270,4261,4270,0.0,0.00%,4230,4139,4222,4272,9620,N/A
1985/09/18,4280,4299,4251,4270,▼48,－1.11%,4199,4132,4224,4272,7890,N/A
1985/09/17,4174,4318,4174,4318,▲144,＋3.45%,4168,4128,4225,4273,19880,N/A
1985/09/16,4126,4184,4117,4174,▲58,＋1.40%,4128,4118,4225,4273,10520,N/A
1985/09/14,4126,4126,4117,4117,0.0,0.00%,4115,4116,4228,4274,7290,N/A
1985/09/13,4117,4126,4107,4117,0.0,0.00%,4113,4115,4232,4276,13360,N/A
1985/09/12,4126,4126,4117,4117,0.0,0.00%,4111,4117,4236,4278,9690,N/A
1985/09/11,4117,4145,4117,4117,▲10,＋0.23%,4109,4118,4242,4280,19370,N/A
1985/09/10,4107,4126,4107,4107,0.0,0.00%,4103,4117,4249,4282,11620,N/A
1985/09/09,4107,4126,4088,4107,0.0,0.00%,4099,4116,4256,4285,5430,N/A
1985/09/07,4107,4126,4088,4107,0.0,0.00%,4095,4116,4264,4287,6890,N/A
1985/09/06,4088,4107,4088,4107,▲19,＋0.47%,4095,4119,4272,4291,9980,N/A
1985/09/05,4088,4107,4088,4088,0.0,0.00%,4099,4120,4280,4294,4890,N/A
1985/09/04,4088,4107,4078,4088,0.0,0.00%,4105,4120,4288,4298,10120,N/A
1985/09/03,4107,4117,4088,4088,▼19,－0.47%,4111,4123,4295,4316,7870,N/A
1985/09/02,4117,4126,4107,4107,▼19,－0.47%,4118,4126,4304,4335,1270,N/A
1985/08/31,4117,4126,4117,4126,▲10,＋0.23%,4124,4127,4314,4354,5480,N/A
1985/08/30,4117,4126,4107,4117,0.0,0.00%,4134,4140,4321,4373,8680,N/A
1985/08/29,4126,4126,4107,4117,▼10,－0.23%,4136,4155,4329,4392,8470,N/A
1985/08/28,4136,4136,4107,4126,▼10,－0.23%,4138,4176,4338,4411,14140,N/A
1985/08/27,4126,4145,4126,4136,▼38,－0.92%,4134,4197,4349,4430,14720,N/A
1985/08/26,4126,4174,4107,4174,▲48,＋1.16%,4136,4212,4359,4449,14700,N/A
1985/08/24,4126,4145,4126,4126,0.0,0.00%,4130,4222,4368,4467,4720,N/A
1985/08/23,4126,4126,4107,4126,▲19,＋0.47%,4124,4234,4373,4486,9040,N/A
1985/08/22,4145,4145,4107,4107,▼38,－0.93%,4117,4247,4377,4504,10810,N/A
1985/08/21,4145,4145,4126,4145,0.0,0.00%,4117,4261,4381,4523,6660,N/A
1985/08/20,4097,4145,4097,4145,▲48,＋1.17%,4122,4270,4380,4540,23210,N/A
1985/08/19,4088,4126,4088,4097,▲10,＋0.23%,4118,4278,4379,4557,3270,N/A
1985/08/17,4088,4097,4078,4088,▼19,－0.47%,4117,4289,4379,4574,12100,N/A
1985/08/16,4174,4174,4088,4107,▼67,－1.61%,4126,4301,4380,4592,32070,N/A
1985/08/14,4126,4174,4097,4174,▲48,＋1.16%,4136,4312,4380,4610,15270,N/A
1985/08/13,4088,4126,4078,4126,▲38,＋0.94%,4126,4316,4380,4628,10660,N/A
1985/08/12,4136,4136,4069,4088,▼48,－1.16%,4178,4321,4380,4645,26870,N/A
1985/08/10,4165,4174,4126,4136,▼19,－0.46%,4243,4331,4381,4663,20350,N/A
1985/08/09,4145,4193,4078,4155,▲29,＋0.70%,4322,4336,4381,4682,53660,N/A
1985/08/08,4366,4366,4097,4126,▼259,－5.91%,4403,4343,4380,4700,118830,N/A
1985/08/07,4404,4414,4328,4385,▼29,－0.65%,4464,4354,4379,4719,52040,N/A
1985/08/06,4510,4510,4395,4414,▼115,－2.54%,4460,4352,4374,4732,10200,N/A
1985/08/05,4558,4558,4510,4529,▼29,－0.63%,4452,4349,4368,4742,28350,N/A
1985/08/03,4462,4577,4462,4558,▲125,＋2.81%,4422,4340,4360,4750,35230,N/A
1985/08/02,4385,4452,4385,4433,▲67,＋1.54%,4391,4330,4353,4757,22790,N/A
1985/08/01,4385,4414,4366,4366,▼10,－0.22%,4368,4326,4347,4764,20890,N/A
1985/07/31,4376,4404,4366,4376,0.0,0.00%,4355,4324,4342,4771,16250,N/A
1985/07/30,4404,4443,4366,4376,▼29,－0.65%,4345,4322,4338,4778,9980,N/A
1985/07/29,4318,4404,4308,4404,▲86,＋2.00%,4333,4321,4335,4785,14460,N/A
1985/07/27,4318,4318,4308,4318,▲19,＋0.45%,4318,4319,4332,4793,24010,N/A
1985/07/26,4328,4337,4299,4299,▼29,－0.67%,4305,4321,4330,4801,17080,N/A
1985/07/25,4318,4328,4289,4328,▲10,＋0.22%,4293,4330,4328,4808,13260,N/A
1985/07/24,4347,4356,4308,4318,▼10,－0.22%,4282,4340,4325,4814,11850,N/A
1985/07/23,4270,4328,4251,4328,▲77,＋1.81%,4266,4352,4324,4820,17380,N/A
1985/07/22,4241,4251,4241,4251,▲10,＋0.23%,4261,4363,4324,4827,8800,N/A
1985/07/20,4289,4289,4241,4241,▼29,－0.67%,4278,4381,4324,4833,2100,N/A
1985/07/19,4251,4270,4251,4270,▲29,＋0.68%,4301,4398,4325,4840,6930,N/A
1985/07/18,4289,4289,4241,4241,▼58,－1.34%,4316,4412,4325,4846,12090,N/A
1985/07/16,4337,4337,4299,4299,▼38,－0.88%,4339,4426,4325,4852,8580,N/A
1985/07/15,4347,4347,4337,4337,▼19,－0.44%,4351,4443,4325,4858,5640,N/A
1985/07/13,4337,4366,4337,4356,▲10,＋0.22%,4355,4461,4324,4863,4520,N/A
1985/07/12,4376,4376,4337,4347,▼10,－0.22%,4349,4471,4323,4869,12000,N/A
1985/07/11,4347,4356,4347,4356,0.0,0.00%,4345,4484,4322,4874,12780,N/A
1985/07/10,4356,4356,4337,4356,0.0,0.00%,4345,4499,4321,4879,5530,N/A
1985/07/09,4347,4366,4337,4356,▲29,＋0.67%,4345,4521,4321,4885,10550,N/A
1985/07/08,4328,4328,4318,4328,0.0,0.00%,4349,4538,4321,4890,4130,N/A
1985/07/06,4356,4356,4318,4328,▼29,－0.66%,4378,4558,4321,4896,2690,N/A
1985/07/05,4385,4385,4347,4356,0.0,0.00%,4418,4563,4321,4901,7770,N/A
1985/07/04,4356,4366,4347,4356,▼19,－0.44%,4456,4565,4320,4907,15250,N/A
1985/07/03,4472,4472,4376,4376,▼96,－2.15%,4497,4562,4320,4912,25760,N/A
1985/07/02,4510,4510,4472,4472,▼58,－1.27%,4545,4548,4320,4918,14740,N/A
1985/07/01,4548,4548,4510,4529,▼19,－0.42%,4564,4530,4319,4923,8990,N/A
1985/06/29,4558,4558,4520,4548,▼10,－0.21%,4569,4509,4315,4928,6960,N/A
1985/06/28,4625,4625,4510,4558,▼58,－1.25%,4562,4487,4313,4933,17730,N/A
1985/06/27,4568,4625,4510,4616,▲48,＋1.05%,4579,4466,4311,4938,43530,N/A
1985/06/26,4558,4644,4558,4568,▲10,＋0.21%,4594,4443,4309,4944,28030,N/A
1985/06/25,4472,4558,4404,4558,▲48,＋1.06%,4593,4422,4309,4949,42170,N/A
1985/06/24,4644,4644,4510,4510,▼134,－2.89%,4602,4400,4309,4954,9280,N/A
1985/06/22,4692,4702,4587,4644,▼48,－1.02%,4635,4380,4338,4958,25480,N/A
1985/06/21,4539,4692,4443,4692,▲134,＋2.95%,4662,4353,4366,4961,16550,N/A
1985/06/20,4625,4702,4548,4558,▼48,－1.04%,4665,4322,4394,4964,24830,N/A
1985/06/19,4683,4692,4587,4606,▼67,－1.44%,4698,4298,4425,4969,43390,N/A
1985/06/18,4750,4750,4616,4673,▼106,－2.21%,4664,4271,4455,4973,59650,N/A
1985/06/17,4721,4894,4721,4779,▲67,＋1.43%,4606,4240,4484,4976,117930,N/A
1985/06/15,4798,4798,4692,4712,▼10,－0.20%,4512,4208,4510,4979,79260,N/A
1985/06/14,4462,4721,4462,4721,▲288,＋6.49%,4387,4177,4538,4983,72770,N/A
1985/06/13,4443,4481,4414,4433,▲48,＋1.09%,4264,4143,4566,4986,65880,N/A
1985/06/12,4366,4462,4347,4385,▲77,＋1.78%,4199,4130,4598,4993,52490,N/A
1985/06/11,4088,4376,4078,4308,▲221,＋5.40%,4145,4119,4632,5000,33940,N/A
1985/06/10,4107,4107,4078,4088,▼19,－0.47%,4111,4115,4665,5007,10480,N/A
1985/06/08,4107,4126,4107,4107,0.0,0.00%,4124,4121,4701,5016,6360,N/A
1985/06/07,4126,4126,4097,4107,▼10,－0.23%,4132,4125,4735,5026,9900,N/A
1985/06/05,4136,4136,4117,4117,▼19,－0.46%,4136,4127,4770,5035,9350,N/A
1985/06/04,4155,4155,4136,4136,▼19,－0.46%,4136,4135,4805,5045,13430,N/A
1985/06/03,4126,4174,4126,4155,▲10,＋0.23%,4128,4142,4840,5055,3790,N/A
1985/06/01,4126,4145,4126,4145,▲19,＋0.47%,4113,4148,4876,5065,8380,N/A
1985/05/31,4126,4145,4126,4126,▲10,＋0.23%,4099,4154,4910,5078,16300,N/A
1985/05/30,4107,4126,4107,4117,▲19,＋0.47%,4086,4162,4946,5088,6380,N/A
1985/05/29,4078,4126,4078,4097,▲19,＋0.47%,4074,4170,4983,5099,15920,N/A
1985/05/28,4097,4097,4078,4078,0.0,0.00%,4080,4178,5021,N/A,9420,N/A
1985/05/25,4059,4078,4049,4078,▲19,＋0.47%,4084,4188,5060,N/A,26010,N/A
1985/05/24,4059,4107,4049,4059,0.0,0.00%,4078,4200,5091,N/A,18110,N/A
1985/05/23,4069,4088,4049,4059,▼67,－1.63%,4099,4211,5116,N/A,16740,N/A
1985/05/22,4097,4126,4088,4126,▲29,＋0.70%,4122,4224,5140,N/A,2610,N/A
1985/05/21,4049,4126,4049,4097,▲48,＋1.18%,4140,4235,5161,N/A,8690,N/A
1985/05/20,4165,4165,4049,4049,▼115,－2.76%,4165,4247,5181,N/A,7000,N/A
1985/05/18,4165,4165,4145,4165,▼10,－0.23%,4190,4261,5201,N/A,1580,N/A
1985/05/17,4213,4213,4136,4174,▼38,－0.91%,4188,4269,5217,N/A,8390,N/A
1985/05/16,4222,4261,4174,4213,▼10,－0.23%,4207,4277,5235,N/A,2680,N/A
1985/05/15,4174,4222,4174,4222,▲48,＋1.15%,4218,4285,5254,N/A,6280,N/A
1985/05/14,4174,4270,4174,4174,▲19,＋0.46%,4230,4292,5272,N/A,9400,N/A
1985/05/13,4270,4270,4126,4155,▼115,－2.70%,4251,4301,5288,N/A,3660,N/A
1985/05/11,4270,4270,4270,4270,0.0,0.00%,4274,4310,5302,N/A,3380,N/A
1985/05/10,4270,4289,4270,4270,▼10,－0.22%,4276,4317,5316,N/A,3180,N/A
1985/05/09,4289,4289,4270,4280,0.0,0.00%,4276,4324,5331,N/A,4640,N/A
1985/05/08,4280,4280,4270,4280,▲10,＋0.22%,4274,4336,5343,N/A,2120,N/A
1985/05/07,4289,4289,4270,4270,▼10,－0.22%,4282,4350,5355,N/A,3700,N/A
1985/05/06,4280,4280,4270,4280,▲10,＋0.22%,4282,4364,5368,N/A,10960,N/A
1985/05/04,4270,4280,4270,4270,0.0,0.00%,4289,4464,5380,N/A,700,N/A
1985/05/03,4318,4318,4270,4270,▼48,－1.11%,4305,4565,5391,N/A,2060,N/A
1985/05/02,4318,4318,4270,4318,▲48,＋1.12%,4318,4671,5403,N/A,6850,N/A
1985/05/01,4366,4366,4251,4270,▼48,－1.11%,4320,4776,5415,N/A,8770,N/A
1985/04/30,4328,4366,4289,4318,▼29,－0.66%,4332,4882,5427,N/A,5360,N/A
1985/04/29,4347,4366,4328,4347,▲10,＋0.22%,4335,4987,5438,N/A,16500,N/A
1985/04/27,4328,4337,4318,4337,▲10,＋0.22%,4339,5089,5448,N/A,8750,N/A
1985/04/26,4328,4347,4328,4328,0.0,0.00%,4345,5191,5459,N/A,13160,N/A
1985/04/25,4356,4385,4328,4328,▼10,－0.22%,4353,5294,5471,N/A,5970,N/A
1985/04/24,4404,4404,4328,4337,▼29,－0.66%,4353,5395,5482,N/A,4170,N/A
1985/04/23,4366,4366,4337,4366,0.0,0.00%,4368,5498,5493,N/A,2040,N/A
1985/04/22,4366,4414,4366,4366,0.0,0.00%,4378,5597,5504,N/A,5840,N/A
1985/04/20,4337,4404,4337,4366,▲38,＋0.89%,4406,5690,5516,N/A,620,N/A
1985/04/19,4414,4414,4328,4328,▼86,－1.96%,4445,5780,5528,N/A,2890,N/A
1985/04/18,4414,4414,4318,4414,0.0,0.00%,4491,5872,5540,N/A,58830,N/A
1985/04/17,4500,4500,4414,4414,▼96,－2.13%,4865,5962,5553,N/A,4580,N/A
1985/04/16,4548,4548,4510,4510,▼48,－1.05%,5239,6054,5566,N/A,5220,N/A
1985/04/15,4558,4606,4529,4558,0.0,0.00%,5614,6143,5578,N/A,14670,N/A
1985/04/13,4462,4596,4462,4558,▼1727,－27.48%,5988,6227,5589,N/A,5680,N/A
1985/04/12,6285,6343,6247,6285,0.0,0.00%,6352,6311,5598,N/A,110490,N/A
1985/04/11,6381,6400,6285,6285,▼96,－1.50%,6381,6314,5578,N/A,48750,N/A
1985/04/10,6429,6448,6352,6381,▼48,－0.75%,6400,6318,5557,N/A,52140,N/A
1985/04/09,6381,6477,6381,6429,▲48,＋0.75%,6400,6320,5535,N/A,37790,N/A
1985/04/08,6477,6535,6381,6381,▼48,－0.75%,6391,6296,5512,N/A,64370,N/A
1985/04/06,6410,6439,6381,6429,▲48,＋0.75%,6385,6256,5491,N/A,19710,N/A
1985/04/04,6381,6429,6352,6381,0.0,0.00%,6379,6210,5468,N/A,63690,N/A
1985/04/03,6381,6429,6343,6381,0.0,0.00%,6370,6160,5447,N/A,39090,N/A
1985/04/02,6391,6391,6362,6381,▲29,＋0.45%,6341,6104,5427,N/A,18370,N/A
1985/04/01,6400,6429,6352,6352,▼48,－0.75%,6297,6047,5407,N/A,29180,N/A
1985/03/30,6362,6420,6362,6400,▲67,＋1.06%,6258,5987,5387,N/A,20350,N/A
1985/03/29,6314,6333,6247,6333,▲96,＋1.54%,6222,5929,5368,N/A,25930,N/A
1985/03/28,6160,6237,6160,6237,▲77,＋1.25%,6208,5881,5349,N/A,35060,N/A
1985/03/27,6151,6189,6141,6160,0.0,0.00%,6218,5833,5331,N/A,24000,N/A
1985/03/26,6218,6218,6141,6160,▼58,－0.93%,6233,5781,5316,N/A,24090,N/A
1985/03/25,6247,6266,6189,6218,▼48,－0.77%,6249,5725,5301,N/A,16550,N/A
1985/03/23,6285,6285,6218,6266,▼19,－0.31%,6272,5669,5285,N/A,29150,N/A
1985/03/22,6237,6285,6237,6285,▲48,＋0.77%,6295,5613,5270,N/A,28620,N/A
1985/03/21,6208,6237,6160,6237,0.0,0.00%,6322,5549,5255,N/A,45020,N/A
1985/03/20,6285,6314,6199,6237,▼96,－1.52%,6262,5487,5245,N/A,44940,N/A
1985/03/19,6333,6410,6266,6333,▼48,－0.75%,6134,5427,5230,N/A,62260,N/A
1985/03/18,6525,6544,6285,6381,▼38,－0.60%,5967,5361,5215,N/A,197230,N/A
1985/03/16,6420,6420,6420,6420,▲480,＋8.08%,5765,5290,N/A,N/A,200880,N/A
1985/03/15,5661,5940,5661,5940,▲345,＋6.17%,5537,5218,N/A,N/A,148170,N/A
1985/03/14,5518,5614,5518,5594,▲96,＋1.75%,5397,5173,N/A,N/A,94750,N/A
1985/03/13,5412,5527,5326,5498,▲125,＋2.32%,5308,5142,N/A,N/A,124960,N/A
1985/03/12,5306,5422,5306,5374,▲96,＋1.82%,5257,5116,N/A,N/A,60080,N/A
1985/03/11,5278,5354,5249,5278,▲38,＋0.73%,5255,5096,N/A,N/A,28790,N/A
