[일시]삼양식품,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
2013/07/12,21600,21750,21400,21650,▲50,＋0.23%,21350,21975,24430,24540,23664,69295
2013/07/11,21250,21700,21250,21600,▲450,＋2.13%,21340,22078,24466,24589,20009,69355
2013/07/10,21250,21600,21150,21150,▼100,－0.47%,21400,22188,24506,24639,15209,68085
2013/07/09,21150,21350,21000,21250,▲150,＋0.71%,21540,22318,24554,24684,12713,67205
2013/07/08,21600,21600,21050,21100,▼500,－2.31%,21770,22443,24608,24733,25552,57455
2013/07/05,21900,22250,21400,21600,▼300,－1.37%,21950,22588,24654,24791,28122,60145
2013/07/04,21850,22100,21400,21900,▲50,＋0.23%,22050,22683,24694,24841,27038,60945
2013/07/03,22200,22400,21850,21850,▼550,－2.46%,22050,22778,24732,24883,21234,60455
2013/07/02,22000,22450,21900,22400,▲400,＋1.82%,21950,22895,24780,24918,12711,59975
2013/07/01,21900,22500,21850,22000,▼100,－0.45%,21700,22980,24835,24953,22012,57785
2013/06/28,22100,22300,21950,22100,▲200,＋0.91%,21730,23100,24895,24981,15446,57055
2013/06/27,21450,22250,21450,21900,▲550,＋2.58%,21800,23230,24942,25011,26234,55505
2013/06/26,21200,21700,21200,21350,▲200,＋0.95%,21950,23378,24978,25035,15793,53495
2013/06/25,22000,22150,21150,21150,▼1000,－4.51%,22320,23555,25031,25063,31105,51495
2013/06/24,22750,22750,22150,22150,▼300,－1.34%,22660,23728,25073,25089,10961,52195
2013/06/21,22000,22500,21650,22450,▼200,－0.88%,22870,23865,25099,25107,33364,51585
2013/06/20,23000,23050,22600,22650,▼550,－2.37%,23120,24018,25124,25124,16270,48775
2013/06/19,23000,23400,22800,23200,▲350,＋1.53%,23350,24208,25143,25137,17448,48465
2013/06/18,23250,23400,22600,22850,▼350,－1.51%,23460,24360,25153,25146,35833,45855
2013/06/17,23800,23800,23150,23200,▼500,－2.11%,23640,24498,25165,25158,21379,44225
2013/06/14,24000,24050,23650,23700,▼100,－0.42%,23800,24645,25175,25166,23843,44046
2013/06/13,23750,24100,23550,23800,▲50,＋0.21%,23760,24818,25178,25170,26863,48256
2013/06/12,23750,23900,23600,23750,0.0,0.00%,23760,24953,25176,25173,17116,48096
2013/06/11,24000,24200,23500,23750,▼250,－1.04%,23850,25105,25183,25179,28931,47346
2013/06/10,23550,24150,23550,24000,▲500,＋2.13%,23920,25303,25183,25186,26708,50016
2013/06/07,23800,24050,23450,23500,▼300,－1.26%,24000,25503,25183,25186,29425,45976
2013/06/05,24250,24300,23800,23800,▼400,－1.65%,24240,25748,25190,25194,26380,46486
2013/06/04,24200,24400,23900,24200,▲100,＋0.41%,24450,26010,25187,25203,30810,49836
2013/06/03,24350,24350,23800,24100,▼300,－1.23%,24590,26218,25185,25208,49941,56186
2013/05/31,24700,24750,24300,24400,▼300,－1.21%,24690,26443,25187,25220,57250,59656
2013/05/30,24800,24950,24500,24700,▼150,－0.60%,24790,26643,25185,25232,28094,66886
2013/05/29,24900,25100,24750,24850,▼50,－0.20%,24950,26798,25178,25244,33899,67636
2013/05/28,24550,24900,24550,24900,▲300,＋1.22%,25270,26818,25168,25248,39209,69246
2013/05/27,25200,25250,24500,24600,▼300,－1.20%,25540,26820,25161,25249,52782,65586
2013/05/24,25500,25500,24700,24900,▼600,－2.35%,25740,26838,25157,25252,84492,66066
2013/05/23,26400,26400,25300,25500,▼950,－3.59%,25990,26890,25148,25256,98682,70566
2013/05/22,26350,26800,26250,26450,▲200,＋0.76%,26320,26890,25131,25248,131382,79986
2013/05/21,25700,26400,25450,26250,▲650,＋2.54%,26330,26848,25106,25243,91857,82716
2013/05/20,26150,26300,25450,25600,▼550,－2.10%,26440,26803,25085,25240,74065,77236
2013/05/16,27150,27250,26000,26150,▼1000,－3.68%,26860,26750,25085,25242,68649,73696
2013/05/15,26600,27450,26600,27150,▲650,＋2.45%,27230,26670,25075,25247,38720,76246
2013/05/14,27050,27400,26300,26500,▼300,－1.12%,27480,26503,25036,25243,60745,75696
2013/05/13,27700,27750,26800,26800,▼900,－3.25%,27990,26378,25013,25237,62311,69756
2013/05/10,28000,28600,27650,27700,▼300,－1.07%,28300,26240,24979,25234,56088,64336
2013/05/09,28350,28900,27850,28000,▼400,－1.41%,28480,26078,24931,25226,74658,68126
2013/05/08,29300,29300,28400,28400,▼650,－2.24%,28560,25873,24873,25234,72298,59316
2013/05/07,28550,29150,28150,29050,▲700,＋2.47%,28440,25653,24809,25245,64884,57596
2013/05/06,28750,29200,28250,28350,▼250,－0.87%,27680,25408,24734,25241,94716,55036
2013/05/03,28400,28800,27750,28600,▲200,＋0.70%,27000,25228,24667,25240,163916,53316
2013/05/02,27800,28400,27450,28400,▲600,＋2.16%,26270,25083,24591,25241,170525,52606
2013/04/30,25250,28100,25250,27800,▲2550,＋10.10%,25780,24943,24533,25255,384736,56486
2013/04/29,24900,25400,24700,25250,▲300,＋1.20%,25320,24798,24495,25270,28261,58586
2013/04/26,25000,25300,24950,24950,0.0,0.00%,25390,24740,24506,25309,29348,56666
2013/04/25,25750,25900,24900,24950,▼1000,－3.85%,25470,24718,24524,25357,54691,56576
2013/04/24,25700,26250,25650,25950,▲450,＋1.76%,25390,24655,24537,25385,76767,57066
2013/04/23,25650,25700,25150,25500,▼100,－0.39%,25110,24543,24533,25400,47690,57176
2013/04/22,25750,26200,25450,25600,▲250,＋0.99%,24770,24465,24533,25428,82330,55306
2013/04/19,24400,25450,24150,25350,▲800,＋3.26%,24450,24373,24539,25478,72688,56276
2013/04/18,24550,24900,24300,24550,0.0,0.00%,24190,24295,24562,25526,29743,58316
2013/04/17,23900,24700,23600,24550,▲750,＋3.15%,24170,24248,24600,25573,60288,58096
2013/04/16,23950,24100,23500,23800,▼200,－0.83%,24040,24210,24650,25624,35032,55596
2013/04/15,24050,24300,23850,24000,▼50,－0.21%,24080,24213,24713,25658,29759,58126
2013/04/12,24500,24600,23900,24050,▼400,－1.64%,24110,24198,24772,25672,35854,59016
2013/04/11,23900,24550,23850,24450,▲550,＋2.30%,24250,24203,24814,25679,30302,57296
2013/04/10,24250,24300,23700,23900,▼100,－0.42%,24500,24170,24858,25677,18663,55536
2013/04/09,24250,24500,23200,24000,▼150,－0.62%,24840,24173,24928,25674,28640,53806
2013/04/08,24750,25050,24150,24150,▼600,－2.42%,25020,24170,24988,25662,25455,51966
2013/04/05,26100,26100,24450,24750,▼950,－3.70%,25010,24143,25034,25659,47397,52226
2013/04/04,25350,26300,25050,25700,▲100,＋0.39%,24960,24110,25057,25647,97141,54946
2013/04/03,25150,25800,24900,25600,▲700,＋2.81%,24560,24035,25070,25635,99061,54026
2013/04/02,24100,25200,24100,24900,▲800,＋3.32%,24180,23970,25067,25628,69723,54126
2013/04/01,24700,24750,24100,24100,▼400,－1.63%,23990,23938,25080,25630,25602,55226
2013/03/29,23900,25000,23700,24500,▲800,＋3.38%,23920,23948,25093,25629,95455,55006
2013/03/28,23700,23950,23550,23700,0.0,0.00%,23780,23945,25094,25628,9394,49806
2013/03/27,24000,24000,23700,23700,▼250,－1.04%,23760,23978,25105,25632,10130,48656
2013/03/26,23700,24000,23700,23950,▲200,＋0.84%,23780,24013,25115,25636,10364,48916
2013/03/25,23800,24000,23700,23750,▼50,－0.21%,23760,24038,25124,25637,12065,49266
2013/03/22,23500,24000,23150,23800,▲200,＋0.85%,23750,24098,25131,25644,22623,49856
2013/03/21,23700,23750,23600,23600,▼200,－0.84%,23820,24158,25140,25648,12382,48416
2013/03/20,23600,23850,23600,23800,▼50,－0.21%,23860,24258,25150,25668,16338,48256
2013/03/19,23650,24050,23550,23850,▲150,＋0.63%,23890,24345,25157,25685,17631,48386
2013/03/18,24150,24150,23600,23700,▼450,－1.86%,23910,24393,25163,25687,25210,48016
2013/03/15,23800,24150,23800,24150,▲350,＋1.47%,23890,24463,25169,25695,19480,48936
2013/03/14,23950,24000,23800,23800,▼150,－0.63%,23880,24495,25176,25694,13331,48866
2013/03/13,23950,24100,23600,23950,0.0,0.00%,23960,24545,25188,25687,25090,48736
2013/03/12,23600,24250,23600,23950,▲350,＋1.48%,24030,24575,25190,25681,25233,47906
2013/03/11,24300,24300,23400,23600,▼500,－2.07%,24090,24605,25198,25673,32951,46766
2013/03/08,24200,24200,23900,24100,▼100,－0.41%,24230,24653,25219,25668,24228,46746
2013/03/07,24400,24500,24100,24200,▼100,－0.41%,24300,24663,25232,25654,24241,46786
2013/03/06,24350,24450,24200,24300,▲50,＋0.21%,24330,24655,25253,25643,14357,48496
2013/03/05,24200,24450,24100,24250,▼50,－0.21%,24350,24685,25278,25633,24679,48936
2013/03/04,24500,24700,24300,24300,▼150,－0.61%,24390,24750,25311,25620,25643,48106
2013/02/28,24500,24600,24300,24450,▲100,＋0.41%,24520,24830,25328,25607,21689,50046
2013/02/27,24400,24800,24050,24350,▼50,－0.20%,24630,24910,25338,25597,26840,49606
2013/02/26,24400,24750,24300,24400,▼50,－0.20%,24880,24978,25347,25587,17486,51556
2013/02/25,25150,25150,24400,24450,▼500,－2.00%,25110,25043,25364,25574,37779,51986
2013/02/22,25000,25100,24800,24950,▼50,－0.20%,25180,25095,25366,25562,24309,53816
2013/02/21,25500,25500,25000,25000,▼600,－2.34%,25210,25148,25379,25551,34106,51886
2013/02/20,25700,26250,25600,25600,▲50,＋0.20%,25170,25233,25395,25539,61713,52186
2013/02/19,24700,25750,24650,25550,▲750,＋3.02%,25010,25295,25398,25525,62596,53356
2013/02/18,25100,25200,24800,24800,▼300,－1.20%,24810,25395,25418,25500,18373,51256
2013/02/15,24800,25100,24600,25100,▲300,＋1.21%,24760,25533,25450,25484,23035,51856
2013/02/14,24950,24950,24550,24800,0.0,0.00%,24650,25655,25462,25467,24957,51886
2013/02/13,24550,25150,24500,24800,▲250,＋1.02%,24550,25745,25489,25455,34600,55006
2013/02/12,24450,24650,24300,24550,0.0,0.00%,24400,25860,25522,25448,25462,58786
2013/02/08,24300,24550,24100,24550,0.0,0.00%,24470,26038,25594,25438,17573,58576
2013/02/07,24300,24750,24200,24550,▲250,＋1.03%,24670,26190,25682,25431,18717,60556
2013/02/06,24150,24400,24100,24300,▲250,＋1.04%,24940,26308,25748,25423,21834,58536
2013/02/05,24600,24850,24050,24050,▼850,－3.41%,25290,26398,25814,25419,49815,57466
2013/02/04,25400,25500,24800,24900,▼650,－2.54%,25620,26520,25891,25404,44585,59796
2013/02/01,25800,26150,25250,25550,▼350,－1.35%,25780,26545,25978,25382,28921,58466
2013/01/31,26350,26350,25850,25900,▼150,－0.58%,25770,26553,26044,25349,20087,57306
2013/01/30,26050,26200,25650,26050,▲350,＋1.36%,25790,26500,26112,25313,22775,58546
2013/01/29,25700,25950,25500,25700,0.0,0.00%,25920,26428,26189,25271,32861,56926
2013/01/28,25500,26200,25400,25700,▲200,＋0.78%,26150,26360,26233,25230,29144,54956
2013/01/25,26000,26300,25350,25500,▼500,－1.92%,26520,26290,26268,25192,38603,55106
2013/01/24,26600,26950,26000,26000,▼700,－2.62%,26930,26240,26324,25157,33308,52276
2013/01/23,26850,27000,26450,26700,▼150,－0.56%,27240,26148,26416,25121,25675,54036
2013/01/22,27550,27550,26850,26850,▼700,－2.54%,27220,26030,26491,25077,33327,53896
2013/01/21,27800,27800,26600,27550,0.0,0.00%,27270,25898,26546,25031,59828,52456
2013/01/18,28000,28700,27450,27550,0.0,0.00%,27380,25730,26598,24970,84512,48706
