[일시]LS,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
2009/08/06,88000,88400,85500,87600,▲500,＋0.57%,87320,87255,94923,88129,242487,3843165
2009/08/05,90100,90500,86500,87100,▼3600,－3.97%,87000,87625,95127,88008,474557,3836169
2009/08/04,87300,91300,87000,90700,▲4600,＋5.34%,87360,88040,95400,87917,668613,3847456
2009/08/03,86000,87200,85000,86100,▲1000,＋1.18%,87260,88245,95537,87790,435232,3836383
2009/07/31,86700,86800,85000,85100,▼900,－1.05%,87520,88495,95708,87709,338463,3820747
2009/07/30,89100,89100,84700,86000,▼2900,－3.26%,88040,88795,95890,87646,265642,3819527
2009/07/29,90500,90600,88100,88900,▼1300,－1.44%,88840,88945,96060,87570,163239,3811061
2009/07/28,87200,90700,86700,90200,▲2800,＋3.20%,88820,89070,96203,87478,257405,3820664
2009/07/27,87900,88100,86600,87400,▼300,－0.34%,88460,89270,96375,87366,203408,3776417
2009/07/24,90100,90700,87500,87700,▼2300,－2.56%,88640,89575,96602,87271,167716,3761641
2009/07/23,88900,90700,87900,90000,▲1200,＋1.35%,87880,89870,96840,87175,186990,3756847
2009/07/22,88400,88800,86500,88800,▲400,＋0.45%,86720,90090,96972,87038,216525,3736177
2009/07/21,89400,91800,85900,88400,▲100,＋0.11%,85460,90255,97183,86917,404038,3739623
2009/07/20,84700,88300,83900,88300,▲4400,＋5.24%,84080,90410,97363,86805,226152,3736020
2009/07/17,84200,85600,83300,83900,▼300,－0.36%,83880,90730,97553,86704,188128,3706207
2009/07/16,83500,85000,83000,84200,▲1700,＋2.06%,85780,91385,97772,86631,190652,3665850
2009/07/15,82000,84100,81300,82500,▲1000,＋1.23%,87940,92095,97848,86528,208657,3642145
2009/07/14,89000,89200,81500,81500,▼5800,－6.64%,90520,92890,97962,86448,346375,3596602
2009/07/13,92900,93200,87300,87300,▼6100,－6.53%,93180,93655,98078,86378,252837,3576309
2009/07/10,95700,97400,92700,93400,▼1600,－1.68%,93940,94120,98162,86268,214846,3546967
2009/07/09,95600,95800,94400,95000,▼400,－0.42%,93480,94270,98030,86105,103985,3550680
2009/07/08,94300,96000,93600,95400,▲600,＋0.63%,92280,94275,97822,85918,99563,3518292
2009/07/07,91100,94800,91000,94800,▲3700,＋4.06%,91480,94380,97620,85732,188821,3525341
2009/07/06,91800,92500,90900,91100,0.0,0.00%,91360,94385,97423,85579,97922,3506499
2009/07/03,88100,91300,86600,91100,▲2100,＋2.36%,91840,94515,97263,85444,112293,3505287
2009/07/02,91400,91400,87900,89000,▼2400,－2.63%,92340,94715,97002,85311,253620,3471699
2009/07/01,93500,94300,90200,91400,▼2800,－2.97%,93420,95225,96827,85197,260707,3451825
2009/06/30,93500,95300,91400,94200,▲700,＋0.75%,93560,96205,96648,85068,168455,3420890
2009/06/29,94400,95600,91400,93500,▼100,－0.11%,93020,96945,96437,84925,133569,3412941
2009/06/26,94400,95200,93200,93600,▼800,－0.85%,93260,97570,96233,84793,50273,3390229
2009/06/25,92100,95400,91800,94400,▲2300,＋2.50%,93940,97915,95982,84653,145586,3385084
2009/06/24,91800,93600,90100,92100,▲600,＋0.66%,94740,98495,95705,84509,151187,3336036
2009/06/23,92200,93100,90700,91500,▼3200,－3.38%,96000,99115,95432,84378,196875,3306092
2009/06/22,96100,96800,90500,94700,▼2300,－2.37%,97060,100140,95213,84251,465696,3280603
2009/06/19,98000,98400,94800,97000,▼1400,－1.42%,97440,101030,94965,84088,157461,3314542
2009/06/18,98800,98800,97100,98400,0.0,0.00%,97320,101780,94700,83913,171669,3319798
2009/06/17,96800,98900,96200,98400,▲1600,＋1.65%,96660,102260,94382,83726,186252,3323059
2009/06/16,96100,97600,94700,96800,▲200,＋0.21%,96480,102640,94033,83539,130630,3331662
2009/06/15,97000,98300,95600,96600,▲200,＋0.21%,96100,102925,93682,83357,214982,3327663
2009/06/12,96500,98000,95700,96400,▲1300,＋1.37%,95520,103080,93285,83182,234075,3283815
2009/06/11,97300,98500,95100,95100,▼2400,－2.46%,95260,103245,92890,82999,274505,3291863
2009/06/10,96300,97500,94100,97500,▲2600,＋2.74%,96080,103480,92488,82828,200030,3267631
2009/06/09,95100,97600,93400,94900,▲1200,＋1.28%,98780,103780,92032,82614,327869,3281312
2009/06/08,96000,98500,93700,93700,▼1400,－1.47%,101600,103980,91650,82398,394960,3327152
2009/06/05,101000,101500,92100,95100,▼4100,－4.13%,104060,104115,91297,82208,978893,3380689
2009/06/04,109000,110000,99200,99200,▼11800,－10.63%,105140,104160,90907,82003,1084006,3563918
2009/06/03,110000,111500,104500,111000,▲2000,＋1.83%,106500,104010,90402,81761,178596,3144847
2009/06/02,108000,113000,106500,109000,▲3000,＋2.83%,105200,103335,89685,81461,216497,3151258
2009/06/01,101000,106000,100500,106000,▲5500,＋5.47%,105800,102910,89002,81108,116982,3129724
2009/05/29,106000,106000,100500,100500,▼5500,－5.19%,107100,102660,88342,80778,140681,3119435
2009/05/28,105000,106000,98300,106000,▲1500,＋1.44%,109400,102735,87717,80493,201581,3105970
2009/05/27,112500,113000,104500,104500,▼7500,－6.70%,109800,102330,86960,80147,165984,3080126
2009/05/26,112500,115000,107000,112000,▼500,－0.44%,110100,102180,86258,79831,204920,3040917
2009/05/25,110500,116500,96000,112500,▲500,＋0.45%,108200,101540,85492,79478,153382,3040752
2009/05/22,106500,116000,105000,112000,▲4000,＋3.70%,105640,100900,84702,79103,338156,3028713
2009/05/21,105500,110000,105000,108000,▲2000,＋1.89%,103180,100150,83942,78737,161814,3022094
2009/05/20,103000,108500,101000,106000,▲3500,＋3.41%,101540,99190,83262,78337,214869,3020187
2009/05/19,100500,103000,98600,102500,▲2800,＋2.81%,101040,98355,82680,77947,205485,2997251
2009/05/18,101000,101000,97700,99700,0.0,0.00%,100320,97655,82187,77590,76900,2983275
2009/05/15,100500,101000,98300,99700,▼100,－0.10%,99660,97285,81742,77232,95549,2975472
2009/05/14,101000,102500,99100,99800,▼3700,－3.57%,98920,96575,81335,76926,148699,2982065
2009/05/13,100000,104000,98100,103500,▲4600,＋4.65%,98200,95710,80890,76608,222695,2973611
2009/05/12,96300,98900,95100,98900,▲2500,＋2.59%,97000,94700,80433,76266,131486,2981541
2009/05/11,96100,97300,95500,96400,▲400,＋0.42%,97320,93905,80043,75972,129629,2983381
2009/05/08,96700,98300,95500,96000,▼200,－0.21%,98240,93160,79710,75709,130589,2984377
2009/05/07,98600,100500,95600,96200,▼1300,－1.33%,99440,92130,79402,75478,243527,2993137
2009/05/06,98600,100500,95400,97500,▼3000,－2.99%,99780,91245,79080,75247,284141,2971541
2009/05/04,101000,103000,97600,100500,▼500,－0.50%,100580,90405,78753,75001,158693,3009026
2009/04/30,103500,105000,99900,101000,▼1000,－0.98%,100320,89455,78357,74703,165565,3010845
2009/04/29,97500,102500,97300,102000,▲4100,＋4.19%,100060,88470,77940,74383,122513,3040872
2009/04/28,103500,103500,94000,97900,▼3600,－3.55%,99060,87295,77510,74088,189479,3035024
2009/04/27,99500,101500,97500,101500,▲2300,＋2.32%,97240,86290,77105,73807,154320,3029528
2009/04/24,100500,104000,98000,99200,▼500,－0.50%,94800,85000,76650,73473,241873,3020878
2009/04/23,96800,102000,94100,99700,▲2700,＋2.78%,92660,83960,76247,73091,353908,2985235
2009/04/22,90500,97500,90500,97000,▲8200,＋9.23%,91180,82965,75855,72657,433587,2961379
2009/04/21,89000,91600,87300,88800,▼500,－0.56%,88880,82170,75490,72194,169322,2944687
2009/04/20,89500,91300,86600,89300,▲800,＋0.90%,87620,81695,75208,71832,151359,2951623
2009/04/17,93000,96400,88500,88500,▼3800,－4.12%,86420,81105,74935,71435,336787,2914854
2009/04/16,88200,97000,87100,92300,▲6800,＋7.95%,85320,80465,74677,71081,590816,2889834
2009/04/15,80600,88000,80200,85500,▲3000,＋3.64%,83160,79490,74373,70749,490712,2874917
2009/04/14,83700,83800,81300,82500,▼800,－0.96%,81140,78850,74180,70517,274100,2919371
2009/04/13,83200,84200,81600,83300,▲300,＋0.36%,80340,78275,74015,70328,177744,2909408
2009/04/10,82300,86000,81600,83000,▲1500,＋1.84%,79820,77615,73843,70137,347711,2928087
2009/04/09,76500,83500,76000,81500,▲6100,＋8.09%,79520,77065,73735,69950,461465,2894208
2009/04/08,77000,77800,75100,75400,▼3100,－3.95%,79480,76615,73625,69763,665172,2860920
2009/04/07,81000,81500,78500,78500,▼2200,－2.73%,80100,76430,73620,69672,595827,3293670
2009/04/06,81700,82100,80700,80700,▼800,－0.98%,79960,75950,73567,69576,124152,2854244
2009/04/03,81500,82100,79300,81500,▲200,＋0.25%,78960,75315,73488,69423,177314,2849146
2009/04/02,79000,81800,78800,81300,▲2800,＋3.57%,78340,74640,73413,69218,205758,2845505
2009/04/01,77200,79000,76100,78500,▲700,＋0.90%,78040,73895,73353,69053,126713,2841169
2009/03/31,75800,78500,75800,77800,▲2100,＋2.77%,78560,73120,73323,68954,118900,2836727
2009/03/30,78200,78400,75700,75700,▼2700,－3.44%,78860,72260,73313,68905,102458,2852230
2009/03/27,79300,79900,76500,78400,▼1400,－1.75%,79220,71595,73323,68873,181691,2876298
2009/03/26,80100,81000,78900,79800,▼1300,－1.60%,78680,70975,73288,68869,97035,2887120
2009/03/25,79400,81100,78000,81100,▲1800,＋2.27%,77280,70240,73212,68863,126687,2887392
2009/03/24,78400,79800,77300,79300,▲1800,＋2.32%,75600,69505,73125,68845,147942,2889298
2009/03/23,76000,79100,75700,77500,▲1800,＋2.38%,73940,68900,73070,68850,172463,2894953
2009/03/20,73200,75700,73000,75700,▲2900,＋3.98%,72460,68580,73045,68888,112186,2889588
2009/03/19,73100,74000,71300,72800,▲100,＋0.14%,71720,68440,73032,68948,62418,2883806
2009/03/18,72600,73000,71300,72700,▲1700,＋2.39%,71660,68450,73078,69024,81514,2881050
2009/03/17,71700,72000,70300,71000,▲900,＋1.28%,71460,68580,73108,69059,83327,2870308
2009/03/16,70600,72100,70100,70100,▼1900,－2.64%,71040,68685,73167,69083,64480,2869640
2009/03/13,72100,72700,69700,72000,▼500,－0.69%,70620,68985,73197,69120,166303,2876364
2009/03/12,71700,72900,71500,72500,▲800,＋1.12%,69820,69160,73145,69101,162250,2886822
2009/03/11,70600,72000,69300,71700,▲2800,＋4.06%,68600,69355,73120,69088,121655,2886607
2009/03/10,67700,69400,67500,68900,▲900,＋1.32%,66860,69645,73100,69074,75761,2875498
2009/03/09,68500,69500,67000,68000,0.0,0.00%,65200,70045,73120,69130,95389,2877481
2009/03/06,65400,68400,64900,68000,▲1600,＋2.41%,64080,70540,73237,69172,74005,2884635
2009/03/05,63700,67500,62100,66400,▲3400,＋5.40%,63680,70975,73213,69224,222477,2884747
2009/03/04,60600,64200,58800,63000,▲2400,＋3.96%,63420,71455,73215,69284,172284,2893242
2009/03/03,60200,62000,60200,60600,▼1800,－2.88%,64100,72115,73268,69400,129802,2898412
2009/03/02,64800,64900,61700,62400,▼3600,－5.45%,65420,72765,73333,69510,113582,2902631
2009/02/27,65100,66200,64700,66000,▲900,＋1.38%,67160,73355,73403,69636,148118,2927856
2009/02/26,66800,68700,64800,65100,▼1300,－1.96%,68540,73805,73463,69711,144773,2925600
2009/02/25,68500,68900,64800,66400,▼800,－1.19%,70120,74360,73505,69769,169489,2928848
2009/02/24,69500,69800,67100,67200,▼3900,－5.49%,71900,74795,73532,69847,215051,2926317
2009/02/23,72000,72400,70600,71100,▼1800,－2.47%,73080,75030,73412,69952,95030,2962067
2009/02/20,72400,72900,69600,72900,▼100,－0.14%,74080,75120,73213,70014,154485,2957860
2009/02/19,74200,75000,73000,73000,▼2300,－3.05%,74600,75125,72993,70068,130222,2970200
2009/02/18,73000,75900,72100,75300,▲2200,＋3.01%,75280,75180,72722,70113,153461,2979879
2009/02/17,75300,76400,73100,73100,▼3000,－3.94%,75720,75110,72517,70133,110616,2961371
2009/02/16,75200,77800,75200,76100,▲600,＋0.79%,76480,75085,72327,70171,113004,2966378
2009/02/13,75700,76200,75000,75500,▼900,－1.18%,76840,74930,72098,70185,79593,2953811
2009/02/12,76500,77600,75100,76400,▼1100,－1.42%,77080,74980,71900,70202,108605,2950913
2009/02/11,74800,77500,74400,77500,▲600,＋0.78%,77000,74905,71708,70194,140229,2955789
2009/02/10,77900,78500,75200,76900,▼1000,－1.28%,76740,74785,71553,70182,177615,2959594
2009/02/09,77900,78600,77100,77900,▲1200,＋1.56%,76080,74705,71413,70155,144283,2984837
2009/02/06,78900,78900,76500,76700,▲700,＋0.92%,75340,74610,71248,70107,257047,2975711
2009/02/05,75800,76600,74200,76000,▼200,－0.26%,75000,74625,71050,70084,144795,2967649
2009/02/04,74100,76200,73700,76200,▲2600,＋3.53%,75040,74710,70825,70084,205377,2956444
2009/02/03,74000,75000,73200,73600,▼600,－0.81%,74820,74735,70665,70083,170434,2947187
2009/02/02,74100,75000,73100,74200,▼800,－1.07%,74480,74915,70508,70107,99569,2926744
2009/01/30,75800,76400,75000,75000,▼1200,－1.57%,74220,75020,70295,70127,82306,2922310
2009/01/29,76000,77300,75200,76200,▲1100,＋1.46%,73820,75085,69935,70120,136938,2917391
2009/01/28,73000,76100,73000,75100,▲3200,＋4.45%,73400,75035,69459,70133,214637,2901914
2009/01/23,72200,72600,70900,71900,▼1000,－1.37%,73160,75075,68898,70167,170118,2877630
2009/01/22,74200,74400,71900,72900,▼100,－0.14%,73300,75280,68456,70247,244396,2851410
2009/01/21,72200,75300,71300,73000,▼1100,－1.48%,73320,75435,67935,70295,100759,2811884
2009/01/20,73200,74100,71600,74100,▲200,＋0.27%,74020,75530,67485,70324,86741,2791983
2009/01/19,73200,75300,73100,73900,▲1300,＋1.79%,74180,75605,67125,70370,128441,2792013
2009/01/16,72800,73900,71000,72600,▼400,－0.55%,74420,75635,66853,70417,176915,2781811
2009/01/15,74200,74800,72000,73000,▼3500,－4.58%,74960,75730,66642,70487,170372,2793603
2009/01/14,74200,77600,73200,76500,▲1600,＋2.14%,75560,75675,66430,70535,138852,2807330
2009/01/13,74900,75000,72700,74900,▼200,－0.27%,75660,75295,66165,70545,185636,2801004
2009/01/12,75300,75300,73300,75100,▼200,－0.27%,76220,75100,65900,70559,104396,2795466
2009/01/09,77000,77200,74600,75300,▼700,－0.92%,76540,74870,65723,70538,136450,2777719
2009/01/08,77500,79000,76000,76000,▼1000,－1.30%,76920,74610,65585,70502,231801,2762795
2009/01/07,77400,78100,76500,77000,▼700,－0.90%,76980,74560,65357,70460,168911,2766419
2009/01/06,76800,78300,76100,77700,▲1000,＋1.30%,76840,74040,65023,70401,156694,2745996
2009/01/05,79300,79400,76400,76700,▼500,－0.65%,76340,73480,64753,70358,207028,2718532
2009/01/02,76600,77400,75200,77200,▲900,＋1.18%,76180,72955,64585,70324,137798,2697324
2008/12/30,76500,78000,76100,76300,0.0,0.00%,75940,72320,64497,70283,163324,2675873
2008/12/29,74600,76300,73100,76300,▲1100,＋1.46%,75880,71835,64422,70213,111040,2665337
2008/12/26,75800,75900,73600,75200,▼700,－0.92%,75600,71500,64450,70123,99282,2664020
2008/12/24,75700,75900,73000,75900,▼100,－0.13%,75680,71120,64513,70040,107373,2662415
2008/12/23,76000,76800,72400,76000,0.0,0.00%,75400,70725,64565,69997,179921,2665855
2008/12/22,75600,78500,75300,76000,▲1100,＋1.47%,75100,69925,64630,70005,218138,2670807
2008/12/19,75300,76100,74500,74900,▼700,－0.93%,74280,69085,64730,70022,109232,2669846
2008/12/18,75500,75900,72800,75600,▲1100,＋1.48%,73080,68325,64863,70106,174761,2665380
2008/12/17,75900,76900,71800,74500,0.0,0.00%,72160,67380,64970,70239,182943,2650539
2008/12/16,72100,75100,72000,74500,▲2600,＋3.62%,71360,66805,65010,70393,237323,2643385
2008/12/15,70800,74700,70200,71900,▲3000,＋4.35%,70480,66165,65000,70551,371374,2629235
2008/12/12,70000,73000,68200,68900,▼2100,－2.96%,71100,65690,65043,70728,284914,2620999
2008/12/11,70200,72700,69000,71000,▲500,＋0.71%,70640,65425,65057,70927,391834,2602440
2008/12/10,71400,72800,68500,70500,▲400,＋0.57%,69740,65120,65057,71096,635035,2561793
2008/12/09,76300,77200,69600,70100,▼4900,－6.53%,68880,65005,65048,71300,854525,2581780
2008/12/08,70100,76000,69500,75000,▲8400,＋12.61%,67760,64925,65140,71518,687524,2673409
2008/12/05,67000,68500,66500,66600,▲100,＋0.15%,66080,64575,65107,71718,162549,2697725
2008/12/04,68000,68700,64700,66500,▲300,＋0.45%,66680,64485,65235,71958,153599,2690083
2008/12/03,66000,67800,65000,66200,▲1700,＋2.64%,66900,64285,65353,72238,220149,2692973
2008/12/02,62700,65300,62500,64500,▼2100,－3.15%,67260,64305,65532,72553,132299,2668639
2008/12/01,69100,69600,66600,66600,▼3000,－4.31%,66360,64290,65687,72898,219171,2659668
2008/11/28,67600,69600,66100,69600,▲2000,＋2.96%,64880,64030,65868,73218,211885,2645099
2008/11/27,68600,69200,66600,67600,▼400,－0.59%,62900,63220,65958,73484,252496,2641739
2008/11/26,61800,69000,61200,68000,▲8000,＋13.33%,60720,62223,66033,73796,416784,2647366
2008/11/25,62000,62700,58500,60000,▲800,＋1.35%,59720,60895,66162,74096,241231,2617268
2008/11/24,59500,61200,56800,59200,▼500,－0.84%,60060,60163,66492,74442,228706,2608085
2008/11/21,55500,61600,52300,59700,▲3000,＋5.29%,60700,59285,66815,74757,251336,2610954
2008/11/20,59500,61000,55000,56700,▼6300,－10.00%,61480,58600,67143,75087,215302,2610944
2008/11/19,62000,63900,58000,63000,▲1300,＋2.11%,63120,58390,67503,75428,247994,2648497
2008/11/18,61300,63800,61000,61700,▼700,－1.12%,64160,58120,67750,75671,155574,2647905
2008/11/17,61700,64500,61000,62400,▼1200,－1.89%,65520,58030,68015,75911,181467,2624168
2008/11/14,68400,68400,55200,63600,▼1300,－2.00%,66640,57925,68272,76171,563653,2608222
2008/11/13,64500,66000,60200,64900,▼3300,－4.84%,66880,57775,68503,76419,341421,2628873
2008/11/12,66600,69000,64900,68200,▼300,－0.44%,66400,57480,68680,76670,261737,2629730
2008/11/11,66700,71000,66300,68500,▲500,＋0.74%,66080,57295,68810,76868,318840,2621361
2008/11/10,65500,69600,63000,68000,▲3200,＋4.94%,65220,57220,68897,77078,429783,2622414
2008/11/07,61100,66400,57200,64800,▲2300,＋3.68%,63900,56935,68965,77316,526759,2609821
2008/11/06,63000,63300,60100,62500,▼4100,－6.16%,61620,56545,69118,77579,323727,2577257
2008/11/05,66000,72200,64100,66600,▲2400,＋3.74%,58650,56495,69343,77869,733944,2583159
2008/11/04,63800,64300,60500,64200,▲2800,＋4.56%,53620,56495,69500,78120,534054,2591686
2008/11/03,54400,61400,54300,61400,▲8000,＋14.98%,49850,56880,69705,78387,594858,2621466
2008/10/31,48100,54700,47050,53400,▲5750,＋12.07%,45900,57400,69958,78659,337428,2625167
2008/10/30,45450,47650,43650,47650,▲6200,＋14.96%,44420,58630,70305,78989,349461,2627890
2008/10/29,47500,49850,38800,41450,▼3900,－8.60%,45390,60198,70806,79363,335958,2625763
2008/10/28,38300,46350,38300,45350,▲3700,＋8.88%,48620,62075,71435,79810,341771,2630346
2008/10/27,43500,47000,39500,41650,▼4350,－9.46%,51530,63803,72038,80247,291298,2648571
2008/10/24,52600,53500,44700,46000,▼6500,－12.38%,55260,65820,72655,80726,212149,2653056
2008/10/23,54100,56000,50100,52500,▼5100,－8.85%,58180,67665,73163,81163,223208,2654272
2008/10/22,60900,63600,53600,57600,▼2300,－3.84%,59480,69140,73615,81536,228581,2630825
