[일시]삼성전기,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
2012/03/30,101500,102000,99700,99900,▼1600,－1.58%,100780,98250,93215,87932,419885,14400213
2012/03/29,101500,103000,100000,101500,▼500,－0.49%,100800,97945,92917,87771,603050,14383722
2012/03/28,100500,103000,100500,102000,▲1500,＋1.49%,100480,97560,92547,87583,795231,14450875
2012/03/27,102000,102000,99700,100500,▲500,＋0.50%,100180,96960,92142,87402,380964,14454726
2012/03/26,100500,102500,99800,100000,0.0,0.00%,100180,96410,91800,87148,625969,14416784
2012/03/23,99200,100500,97700,100000,▲100,＋0.10%,100180,96055,91478,86918,510465,14429709
2012/03/22,100500,101500,99700,99900,▼600,－0.60%,99880,95630,91255,86700,464388,14428508
2012/03/21,100000,101500,99000,100500,0.0,0.00%,99420,95415,91033,86484,461718,14432328
2012/03/20,101000,101500,99300,100500,▲500,＋0.50%,99000,95180,90803,86241,606861,14461888
2012/03/19,99000,101500,98400,100000,▲1500,＋1.52%,98580,94995,90595,86003,761498,14429385
2012/03/16,98600,99300,97900,98500,▲900,＋0.92%,98040,94895,90350,85731,466942,14476572
2012/03/15,98000,98300,96200,97600,▼800,－0.81%,97860,94840,90072,85460,637640,14454449
2012/03/14,99600,99800,97400,98400,0.0,0.00%,97480,94890,89875,85214,670555,14310037
2012/03/13,97500,98400,96800,98400,▲1100,＋1.13%,96080,94895,89682,84981,435080,14213697
2012/03/12,98000,98300,97200,97300,▼300,－0.31%,94800,94740,89547,84741,452691,14134092
2012/03/09,96600,98000,96000,97600,▲1900,＋1.99%,94000,94640,89425,84463,1000561,14146180
2012/03/08,92400,96200,91700,95700,▲4300,＋4.70%,93240,94525,89277,84191,1008676,14160505
2012/03/07,90200,92200,90100,91400,▼600,－0.65%,92860,94425,89098,83918,334135,14256657
2012/03/06,93800,94100,91000,92000,▼1300,－1.39%,92580,94480,88963,83657,505009,14276133
2012/03/05,94600,94800,93300,93300,▼500,－0.53%,92080,94675,88825,83396,536492,14247015
2012/03/02,94200,94400,92900,93800,0.0,0.00%,92000,94785,88653,83132,498963,14114399
2012/02/29,91500,93900,91100,93800,▲3800,＋4.22%,91540,94930,88480,82878,689358,13986341
2012/02/28,90700,90900,89600,90000,▲500,＋0.56%,91900,94885,88308,82594,491316,13828658
2012/02/27,93300,93300,89000,89500,▼3400,－3.66%,93060,94990,88185,82360,804637,13783183
2012/02/24,91800,93200,91500,92900,▲1400,＋1.53%,94520,95065,87992,82163,477651,13815364
2012/02/23,95000,95300,90500,91500,▼4100,－4.29%,95540,94970,87722,81950,1166512,13732239
2012/02/22,95900,97100,94800,95600,▼200,－0.21%,96720,94875,87392,81750,394738,13676841
2012/02/21,96800,96900,94800,95800,▼1000,－1.03%,97320,94500,86957,81516,461412,13567900
2012/02/20,97800,99400,95600,96800,▼1200,－1.22%,97860,94135,86560,81265,748885,13502843
2012/02/17,98800,99700,97700,98000,▲600,＋0.62%,97560,93615,86163,80982,497542,13437692
2012/02/16,98000,99400,97400,97400,▼1200,－1.22%,97020,92865,85758,80690,486083,13319877
2012/02/15,99200,101000,96900,98600,▲100,＋0.10%,96600,92215,85357,80397,1174461,13330116
2012/02/14,95500,99000,95400,98500,▲3200,＋3.36%,95620,91440,84997,80097,1129611,13232939
2012/02/13,95500,97000,95300,95300,0.0,0.00%,94420,90710,84687,79772,293110,13224537
2012/02/10,95500,96400,94700,95300,0.0,0.00%,94540,90070,84373,79478,334800,13216917
2012/02/09,94000,95300,92600,95300,▲1600,＋1.71%,94580,89430,84087,79238,530920,13162336
2012/02/08,92700,94400,91700,93700,▲1200,＋1.30%,94860,88880,83813,79031,547298,13096072
2012/02/07,95900,96600,92000,92500,▼3400,－3.55%,94700,88405,83555,78825,882730,13001409
2012/02/06,96400,97200,94600,95900,▲400,＋0.42%,94620,87980,83355,78614,448656,12782319
2012/02/03,96200,97000,94400,95500,▼1200,－1.24%,93640,87335,83173,78394,686149,12842417
2012/02/02,94000,97200,93900,96700,▲3800,＋4.09%,92740,86610,82985,78157,1403989,12866272
2012/02/01,92900,93700,92200,92900,▲800,＋0.87%,91320,85875,82823,77913,519361,12285606
2012/01/31,91100,93300,91000,92100,▲1100,＋1.21%,90360,85195,82712,77729,733853,12129586
2012/01/30,90400,92200,90100,91000,0.0,0.00%,89640,84475,82578,77585,743527,12082423
2012/01/27,90200,91100,89700,91000,▲1400,＋1.56%,88720,83925,82495,77492,909274,12073305
2012/01/26,88500,90000,87900,89600,▲1500,＋1.70%,87120,83410,82387,77407,674944,11928344
2012/01/25,89500,90200,86700,88100,▼400,－0.45%,86080,83260,82317,77368,783036,11921383
2012/01/20,87200,90000,87200,88500,▲2100,＋2.43%,85080,83185,82265,77363,1204173,11842099
2012/01/19,84000,86800,83900,86400,▲3400,＋4.10%,84160,83095,82242,77349,1015583,11700335
2012/01/18,84400,84700,82300,83000,▼1400,－1.66%,83380,83175,82323,77358,416069,11534083
2012/01/17,84000,85000,83500,84400,▲1300,＋1.56%,83280,83290,82453,77408,381995,11519391
2012/01/16,83000,83800,82600,83100,▼800,－0.95%,83260,83160,82563,77453,197243,11524361
2012/01/13,82200,84800,82200,83900,▲1400,＋1.70%,83480,83295,82675,77516,397632,11482655
2012/01/12,82500,82900,81200,82500,0.0,0.00%,83500,83440,82697,77584,345027,11391202
2012/01/11,84500,84600,82000,82500,▼1800,－2.14%,83600,83830,82720,77668,438810,11306362
2012/01/10,84000,84600,83400,84300,▲100,＋0.12%,83300,84205,82742,77768,447468,11246823
2012/01/09,84700,85200,82800,84200,▲200,＋0.24%,82840,84425,82735,77828,610088,11206203
2012/01/06,83000,84200,81500,84000,▲1000,＋1.20%,81860,84465,82718,77883,475250,11161787
2012/01/05,81000,84500,81000,83000,▲2000,＋2.47%,80600,84430,82693,77952,788519,11105194
2012/01/04,82100,82400,80900,81000,▼1000,－1.22%,80000,84465,82668,78021,444122,11161628
2012/01/03,80000,82000,79300,82000,▲2700,＋3.40%,79940,84565,82648,78112,744716,10992009
2012/01/02,77800,79800,77800,79300,▲1600,＋2.06%,80860,84635,82625,78208,656769,10794782
2011/12/29,79300,79800,77000,77700,▼2300,－2.88%,82320,84845,82620,78357,1043344,10802806
2011/12/28,79700,80900,79200,80000,▼700,－0.87%,84120,85090,82662,78523,531473,10643631
2011/12/27,82000,83000,79700,80700,▼5900,－6.81%,85720,84985,82495,78680,1960391,10581941
2011/12/26,87500,88500,86600,86600,0.0,0.00%,86640,84785,82358,78849,513521,10616753
2011/12/23,87500,87500,85600,86600,▼100,－0.12%,85680,84040,82145,78969,473904,10583280
2011/12/22,87900,89100,85100,86700,▼1300,－1.48%,85520,83185,81935,79068,674485,10641956
2011/12/21,87900,89400,86900,88000,▲2700,＋3.17%,85540,82450,81678,79132,838017,10654783
2011/12/20,83000,86500,82300,85300,▲3500,＋4.28%,86000,81700,81412,79167,737804,10729928
2011/12/19,84500,84900,80700,81800,▼4000,－4.66%,86940,81120,81112,79229,921478,10713288
2011/12/16,86800,87100,83400,85800,▼1000,－1.15%,88320,80695,80848,79321,1046571,10748987
2011/12/15,89000,89900,85800,86800,▼3500,－3.88%,88160,80255,80553,79394,961655,10628903
2011/12/14,90300,90900,88100,90300,▲300,＋0.33%,87460,79910,80280,79463,842000,10745093
2011/12/13,88000,91200,88000,90000,▲1300,＋1.47%,86140,79220,79935,79462,1465551,10834171
2011/12/12,87000,89500,86300,88700,▲3700,＋4.35%,84740,78625,79500,79459,1238416,10810218
2011/12/09,81800,85400,81300,85000,▲1700,＋2.04%,83680,78135,79105,79461,996308,10881786
2011/12/08,83100,84500,82100,83300,▼400,－0.48%,83380,77795,78738,79490,772110,10905277
2011/12/07,83300,84700,82900,83700,▲700,＋0.84%,83240,77655,78350,79563,478429,10883765
2011/12/06,83600,84100,82200,83000,▼400,－0.48%,82080,77720,77967,79653,381530,10856453
2011/12/05,84600,84900,81700,83400,▼100,－0.12%,80820,77780,77610,79747,569118,10960875
2011/12/02,82600,84700,82600,83500,▲900,＋1.09%,78480,77960,77275,79826,614535,10903419
2011/12/01,81000,85000,80400,82600,▲4700,＋6.03%,75680,78095,76880,79903,1603228,11045585
2011/11/30,76700,78900,76100,77900,▲1200,＋1.56%,73560,78170,76535,79992,918638,11043890
2011/11/29,72900,77500,72300,76700,▲5000,＋6.97%,72580,78575,76333,80129,1487334,10980669
2011/11/28,70300,71700,70200,71700,▲2200,＋3.17%,71980,78965,76178,80253,753016,10930506
2011/11/25,71100,72000,68100,69500,▼2500,－3.47%,72300,79650,76108,80433,692238,10998143
2011/11/24,72500,73400,71600,72000,▼1000,－1.37%,73800,80425,76075,80626,493350,10989999
2011/11/23,73600,75400,72400,73000,▼700,－0.95%,75380,81180,75970,80805,541230,10951995
2011/11/22,71600,74200,71400,73700,▲400,＋0.55%,76080,82095,75800,80983,574768,10958574
2011/11/21,76300,76400,72100,73300,▼3700,－4.81%,76960,82950,75622,81143,1059115,10899416
2011/11/18,78200,78700,76100,77000,▼2900,－3.63%,78080,83835,75437,81311,867295,10765736
2011/11/17,77000,80100,76300,79900,▲3400,＋4.44%,78320,84475,75197,81478,852756,10865529
2011/11/16,78500,79800,76300,76500,▼1600,－2.05%,78440,84740,74857,81607,705415,10808611
2011/11/15,78200,80100,77500,78100,▼800,－1.01%,80140,85110,74582,81758,572426,10880706
2011/11/14,79500,80300,78300,78900,▲700,＋0.90%,81360,85395,74390,81928,774680,10902646
2011/11/11,81400,81800,76600,78200,▼2300,－2.86%,82980,85645,74248,82101,1656170,10886616
2011/11/10,82300,82500,79900,80500,▼4500,－5.29%,84580,85895,74095,82312,1167866,10826519
2011/11/09,85500,86500,83700,85000,▲800,＋0.95%,85300,85995,73873,82478,482679,10716151
2011/11/08,87900,88200,84200,84200,▼2800,－3.22%,85500,85820,73615,82633,649216,10601426
2011/11/07,86000,89600,85100,87000,▲800,＋0.93%,85560,85600,73328,82814,1235767,10568591
2011/11/04,86000,88600,85300,86200,▲2100,＋2.50%,85240,85280,73002,82993,1147410,10568099
2011/11/03,86500,86600,83100,84100,▼1900,－2.21%,85000,84920,72747,83188,610204,10602540
2011/11/02,82000,86700,80500,86000,▲1500,＋1.78%,85600,84725,72592,83378,943936,10646850
2011/11/01,84400,86500,84300,84500,▼900,－1.05%,86660,83925,72488,83545,918507,10601880
2011/10/31,84900,86800,84100,85400,▲400,＋0.47%,87920,83325,72427,83695,1000377,10589978
2011/10/28,87900,87900,84700,85000,▼2100,－2.41%,89040,82745,72420,83850,2199705,10517071
2011/10/27,91600,92400,85400,87100,▼4200,－4.60%,90000,82195,72462,84017,2808030,10570622
2011/10/26,90000,92300,89800,91300,▲500,＋0.55%,89620,81405,72457,84174,651965,10293936
2011/10/25,90000,91700,89700,90800,▼200,－0.22%,88140,80440,72392,84284,848389,10306131
2011/10/24,90900,91400,88400,91000,▲1200,＋1.34%,86740,79265,72362,84390,1121194,10267451
2011/10/21,87700,91000,85200,89800,▲4600,＋5.40%,85320,78015,72343,84532,1683281,10225218
2011/10/20,83500,88800,83500,85200,▲1300,＋1.55%,84000,76930,72357,84717,1727932,10351288
2011/10/19,84300,84700,83000,83900,▲100,＋0.12%,83460,76190,72472,84961,508941,10383367
2011/10/18,81600,85000,81600,83800,▼100,－0.12%,82980,75475,72617,85216,606085,10378563
2011/10/17,84100,84600,82500,83900,▲700,＋0.84%,82180,74480,72793,85476,777609,10396860
2011/10/14,82000,84700,80700,83200,▲700,＋0.85%,81520,73535,72920,85756,993385,10397270
2011/10/13,81800,84700,80700,82500,▲1000,＋1.23%,80680,72525,73048,86054,1320083,10410301
2011/10/12,79700,82200,77500,81500,▲1700,＋2.13%,80220,71400,73210,86342,1395799,10358749
2011/10/11,82600,82900,79200,79800,▼800,－0.99%,77920,70360,73373,86600,1296158,10449079
2011/10/10,79700,82300,79500,80600,▲1600,＋2.03%,76460,69450,73575,86889,1345635,10426953
2011/10/07,81000,82300,78100,79000,▼1200,－1.50%,75100,68585,73790,87188,1677700,10376124
2011/10/06,74000,80500,73200,80200,▲10200,＋14.57%,74100,67625,74093,87509,3152505,10380257
2011/10/05,73000,74900,70000,70000,▼2500,－3.45%,72320,66710,74385,87799,1171794,10278387
2011/10/04,69000,72700,68400,72500,▼1300,－1.76%,72720,66500,74865,88178,983758,10316495
2011/09/30,73300,74400,72400,73800,▼200,－0.27%,71680,66245,75340,88558,666933,10218498
2011/09/29,70800,75400,70000,74000,▲2700,＋3.79%,70120,65930,75793,88926,1761015,10196302
2011/09/28,72600,72700,70100,71300,▼700,－0.97%,68940,65605,76202,89309,1254409,10207009
2011/09/27,69600,72400,68900,72000,▲4700,＋6.98%,68760,65325,76585,89732,1567246,10319418
2011/09/26,68000,68700,64000,67300,▲1300,＋1.97%,68280,64865,76922,90140,1800846,10352736
2011/09/23,65000,68400,64800,66000,▼2100,－3.08%,67600,64650,77347,90588,1352449,10373241
2011/09/22,68400,69900,67300,68100,▼2300,－3.27%,67400,64460,77793,91017,865822,10402116
2011/09/21,69800,72400,68700,70400,▲800,＋1.15%,66380,64185,78235,91420,1561809,10512354
2011/09/20,63500,70800,62800,69600,▲5700,＋8.92%,64300,63640,78645,91804,1797452,10480700
2011/09/19,64300,65400,63600,63900,▼1100,－1.69%,62520,63160,78988,92203,477914,10427558
2011/09/16,64200,65000,63600,65000,▲2000,＋3.17%,62060,63295,79418,92642,717668,10426480
2011/09/15,61900,63100,60900,63000,▲3000,＋5.00%,61720,63565,79817,93050,907124,10396902
2011/09/14,60800,62600,60000,60000,▼700,－1.15%,61080,63865,80242,93479,666565,10363663
2011/09/09,60900,63100,60500,60700,▼900,－1.46%,61460,64225,80777,93933,451553,10334475
2011/09/08,63700,64600,61500,61600,▼1700,－2.69%,62480,64665,81340,94386,1160225,10338579
2011/09/07,61000,63400,60300,63300,▲3500,＋5.85%,63640,64935,81883,94814,643371,10380253
2011/09/06,60700,61400,59500,59800,▼2100,－3.39%,64480,65140,82377,95224,613893,10384490
2011/09/05,64400,64400,61900,61900,▼3900,－5.93%,66020,65695,82925,95697,546376,10493301
2011/09/02,66800,67600,65700,65800,▼1600,－2.37%,66780,66340,83448,96152,376872,10477484
2011/09/01,67900,69800,66900,67400,▼100,－0.15%,66180,67040,83925,96595,732590,10477655
2011/08/31,67800,67800,66000,67500,0.0,0.00%,65300,67710,84328,97017,488676,10387991
2011/08/30,66900,68100,66700,67500,▲1800,＋2.74%,64240,68585,84758,97450,755363,10386529
2011/08/29,63900,66200,63200,65700,▲2900,＋4.62%,63260,69585,85177,97908,742045,10389654
2011/08/26,62400,63500,62200,62800,▼200,－0.32%,62020,70640,85640,98448,404563,10400042
2011/08/25,63800,64800,63000,63000,▲800,＋1.29%,61460,71870,86167,99021,490352,10425224
2011/08/24,63400,64400,61000,62200,▼400,－0.64%,62180,73170,86665,99608,663984,10456978
2011/08/23,60000,62800,59700,62600,▲3100,＋5.21%,63820,74555,87185,100194,636894,10490384
2011/08/22,59700,61500,59200,59500,▼500,－0.83%,65100,75955,87758,100743,609976,10465049
2011/08/19,63300,63300,60000,60000,▼6600,－9.91%,66640,77585,88357,101323,937687,10460460
2011/08/18,70800,71000,66300,66600,▼3800,－5.40%,68540,79215,88933,101893,739462,10423396
2011/08/17,68500,71100,68500,70400,▲1400,＋2.03%,68620,80605,89465,102405,639807,10427493
2011/08/16,69000,69700,68500,69000,▲1800,＋2.68%,68020,81660,89953,102893,565543,10430154
2011/08/12,71000,71200,67200,67200,▼2300,－3.31%,68400,82755,90528,103398,1011888,10454381
2011/08/11,64000,70400,63500,69500,▲2500,＋3.73%,69920,84005,91083,103942,1265228,10800327
2011/08/10,70200,70800,67000,67000,▼400,－0.59%,71980,85095,91650,104471,1452140,10763847
2011/08/09,67800,69400,63300,67400,▼3500,－4.94%,74740,86340,92300,104996,1847448,11118975
2011/08/08,73500,74400,66400,70900,▼3900,－5.21%,78260,87645,92985,105493,1507265,11225810
2011/08/05,74200,77200,74100,74800,▼5000,－6.27%,81580,88960,93628,105956,1258068,10869566
2011/08/04,80900,81300,79600,79800,▼1000,－1.24%,83980,90105,94165,106416,640425,10828980
2011/08/03,82900,83300,80400,80800,▼4200,－4.94%,85500,91055,94602,106822,1230718,10801782
2011/08/02,87100,87200,85000,85000,▼2500,－2.86%,87140,92065,94963,107240,874265,11028395
2011/08/01,87200,88000,87200,87500,▲700,＋0.81%,88120,92865,95280,107623,445287,11201069
2011/07/29,87400,88600,86800,86800,▼600,－0.69%,88740,93415,95572,108023,680724,11282650
2011/07/28,87700,88000,87200,87400,▼1600,－1.80%,89800,93790,95892,108425,718466,11140816
2011/07/27,89100,89300,87600,89000,▼900,－1.00%,90840,94030,96177,108818,845681,11286519
2011/07/26,91000,92100,89800,89900,▼700,－0.77%,91920,94220,96418,109159,691968,11361388
2011/07/25,91600,91600,90300,90600,▼1500,－1.63%,92240,94365,96720,109498,554439,11396837
2011/07/22,93300,93500,91100,92100,▼500,－0.54%,92300,94565,97077,109822,666128,11394294
2011/07/21,93900,94400,92100,92600,▼1800,－1.91%,92320,94710,97450,110146,454566,11409788
2011/07/20,93000,94900,92900,94400,▲2900,＋3.17%,92060,94590,97815,110458,718600,11426968
2011/07/19,90600,92900,90600,91500,▲600,＋0.66%,91560,94355,98158,110708,425948,11444844
2011/07/18,92500,92900,90700,90900,▼1300,－1.41%,91960,94225,98592,110958,346249,11592458
2011/07/15,90600,93000,90600,92200,▲900,＋0.99%,93220,94105,99060,111234,384987,11602956
2011/07/14,91100,91600,90000,91300,▼600,－0.65%,94320,94100,99473,111512,551561,11618527
2011/07/13,93200,93500,90400,91900,▼1600,－1.71%,95820,94260,99827,111801,977318,11718502
2011/07/12,95700,95700,93300,93500,▼3700,－3.81%,97640,94375,100203,112073,1026956,11804599
2011/07/11,97200,98800,97000,97200,▼500,－0.51%,99140,94345,100587,112343,288182,11824041
2011/07/08,98800,99700,97300,97700,▼1100,－1.11%,99400,94120,100925,112583,518310,11819086
2011/07/07,101000,101500,98700,98800,▼2200,－2.18%,98720,93900,101213,112828,690039,11783572
2011/07/06,100000,101000,99100,101000,0.0,0.00%,97400,93680,101492,113083,496844,11921016
2011/07/05,98700,102000,97500,101000,▲2500,＋2.54%,95760,93210,101775,113313,1047631,11913900
2011/07/04,95600,99600,95100,98500,▲4200,＋4.45%,94120,92825,102058,113567,1267302,11835575
2011/07/01,93500,95300,93300,94300,▲2100,＋2.28%,93340,92530,102417,113821,703602,11961246
2011/06/30,92400,92900,91300,92200,▼600,－0.65%,93480,92490,102878,114110,407590,11921800
2011/06/29,93800,94000,92100,92800,0.0,0.00%,93080,92600,103358,114413,419751,11858540
2011/06/28,94900,95000,92500,92800,▼1800,－1.90%,92460,92605,103828,114706,674330,11838967
2011/06/27,94800,94900,93600,94600,▼400,－0.42%,91680,92635,104240,114966,404919,11782544
2011/06/24,90500,95500,90500,95000,▲4800,＋5.32%,90460,92755,104605,115211,1219014,11834063
2011/06/23,89700,90400,88800,90200,▲500,＋0.56%,89880,92775,104963,115440,305457,11814938
