[일시]대신증권,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
1993/03/09,15004,15372,14728,14912,▼92,－0.61%,14728,15451,16078,14959,120850,N/A
1993/03/08,14452,15004,14452,15004,▲552,＋3.82%,14746,15520,16089,14924,126150,N/A
1993/03/06,14636,14636,14268,14452,▼92,－0.63%,14728,15570,16098,14890,59390,N/A
1993/03/05,14728,14912,14452,14544,▼184,－1.25%,14894,15630,16115,14858,85770,N/A
1993/03/04,14820,15004,14636,14728,▼276,－1.84%,15041,15681,16132,14825,64690,N/A
1993/03/03,14820,15096,14544,15004,▲92,＋0.62%,15225,15727,16141,14793,96570,N/A
1993/03/02,15649,15649,14912,14912,▼368,－2.41%,15446,15768,16144,14759,63250,N/A
1993/02/27,15372,15464,15188,15280,0.0,0.00%,15722,15823,16146,14726,47670,N/A
1993/02/26,15372,15833,15280,15280,▼368,－2.35%,15925,15860,16129,14690,107380,N/A
1993/02/25,15925,16109,15649,15649,▼460,－2.86%,15980,15902,16115,14654,84030,N/A
1993/02/24,16017,16293,16017,16109,▼184,－1.13%,15925,15915,16092,14615,69080,N/A
1993/02/23,16477,16569,16201,16293,0.0,0.00%,15796,15892,16061,14574,126730,N/A
1993/02/22,15925,16293,15833,16293,▲736,＋4.73%,15685,15869,16034,14531,137650,N/A
1993/02/20,15188,15556,15188,15556,▲184,＋1.20%,15630,15860,16006,14489,40140,N/A
1993/02/19,15280,15649,15280,15372,▼92,－0.60%,15759,15897,15997,14452,67270,N/A
1993/02/18,15741,15741,15372,15464,▼276,－1.75%,15925,15952,15998,14417,77070,N/A
1993/02/17,16017,16017,15649,15741,▼276,－1.72%,16090,16021,16003,14385,63200,N/A
1993/02/16,16017,16293,15833,16017,▼184,－1.14%,16146,16090,15995,14351,70060,N/A
1993/02/15,16017,16293,15833,16201,0.0,0.00%,16072,16136,15981,14315,75490,N/A
1993/02/13,16385,16385,16109,16201,▼92,－0.56%,15943,16182,15971,14277,106600,N/A
1993/02/12,16109,16569,16109,16293,▲276,＋1.72%,15833,16247,15954,14241,209350,N/A
1993/02/11,15649,16109,15556,16017,▲368,＋2.35%,15741,16279,15940,14205,66210,N/A
1993/02/10,15649,15741,15556,15649,▲92,＋0.59%,15741,16316,15943,14172,63010,N/A
1993/02/09,15649,16017,15556,15556,▼92,－0.59%,15814,16371,15943,14142,73100,N/A
1993/02/08,15741,15833,15649,15649,▼184,－1.16%,15925,16422,15932,14115,40630,N/A
1993/02/06,16017,16109,15833,15833,▼184,－1.15%,15980,16477,15922,14083,23650,N/A
1993/02/05,16017,16385,16017,16017,0.0,0.00%,15943,16537,15899,14052,64390,N/A
1993/02/04,16109,16201,15925,16017,▼92,－0.57%,15906,16587,15885,14025,53940,N/A
1993/02/03,16017,16109,15833,16109,▲184,＋1.16%,15925,16652,15863,13999,68520,N/A
1993/02/02,15741,15925,15741,15925,▲276,＋1.76%,15961,16716,15853,13971,81320,N/A
1993/02/01,15833,16017,15649,15649,▼184,－1.16%,16072,16785,15857,13945,146120,N/A
1993/01/30,16109,16201,15833,15833,▼276,－1.71%,16311,16850,15857,13916,63890,N/A
1993/01/29,16293,16477,16109,16109,▼184,－1.13%,16569,16905,15866,13883,69670,N/A
1993/01/28,16477,16661,16109,16293,▼184,－1.12%,16735,16942,15877,13850,90370,N/A
1993/01/27,16569,16845,16477,16477,▼368,－2.19%,16900,16933,15880,13814,69470,N/A
1993/01/26,17121,17305,16845,16845,▼276,－1.61%,17103,16937,15868,13771,120340,N/A
1993/01/25,17121,17490,17029,17121,▲184,＋1.09%,17121,16887,15837,13725,116660,N/A
1993/01/21,17121,17305,16937,16937,▼184,－1.08%,17048,16808,15790,13677,109430,N/A
1993/01/20,17490,17674,17121,17121,▼368,－2.11%,17011,16725,15736,13627,214390,N/A
1993/01/19,16937,17674,16937,17490,▲552,＋3.26%,16900,16629,15670,13577,317540,N/A
1993/01/18,16753,17029,16753,16937,▲184,＋1.10%,16753,16537,15606,13527,206300,N/A
1993/01/16,16753,16845,16569,16753,0.0,0.00%,16772,16468,15546,13478,168570,N/A
1993/01/15,16569,16753,16385,16753,▲184,＋1.11%,16827,16408,15481,13429,96360,N/A
1993/01/14,16569,16661,16293,16569,▼184,－1.10%,16937,16343,15408,13383,131750,N/A
1993/01/13,16753,17121,16753,16753,▼276,－1.62%,17103,16293,15328,13340,146830,N/A
1993/01/12,16937,17213,16753,17029,0.0,0.00%,17213,16219,15243,13295,128470,N/A
1993/01/11,17397,17490,17029,17029,▼276,－1.60%,17195,16127,15153,13250,147900,N/A
1993/01/09,17582,17858,17305,17305,▼92,－0.53%,17177,16026,15053,13206,172720,N/A
1993/01/08,17490,17582,17029,17397,▲92,＋0.53%,17084,15874,14958,13156,207440,N/A
1993/01/07,16937,17674,16937,17305,▲368,＋2.17%,16827,15727,14863,13106,383300,N/A
1993/01/06,17029,17121,16753,16937,0.0,0.00%,16679,15575,14765,13057,188940,N/A
1993/01/05,17121,17213,16661,16937,▲92,＋0.55%,16459,15441,14664,13007,356270,N/A
1993/01/04,16753,16845,16661,16845,▲736,＋4.57%,16182,15326,14564,12959,137920,N/A
1992/12/28,16845,17029,16109,16109,▼460,－2.78%,15869,15216,14458,12912,306840,N/A
1992/12/26,16017,16569,15833,16569,▲736,＋4.65%,15685,15161,14360,12872,322000,N/A
1992/12/24,15741,15833,15556,15833,▲276,＋1.78%,15501,15105,14257,12827,189580,N/A
1992/12/23,15464,15741,15464,15556,▲276,＋1.81%,15446,15101,14168,12789,142980,N/A
1992/12/22,14912,15280,14912,15280,▲92,＋0.61%,15446,15087,14081,12753,100980,N/A
1992/12/21,14912,15556,14912,15188,▼460,－2.94%,15483,15082,13998,12721,93930,N/A
1992/12/19,16293,16293,15649,15649,▲92,＋0.59%,15556,15101,13923,12689,215400,N/A
1992/12/17,15649,15741,15188,15556,0.0,0.00%,15483,15078,13840,12655,235040,N/A
1992/12/16,15649,15649,15464,15556,▲92,＋0.60%,15409,15073,13758,12622,201470,N/A
1992/12/15,15556,15649,15280,15464,▼92,－0.59%,15299,15105,13682,12589,86220,N/A
1992/12/14,15464,15741,15372,15556,▲276,＋1.81%,15059,15115,13600,12559,224490,N/A
1992/12/12,15280,15556,15188,15280,▲92,＋0.61%,14838,15082,13518,12528,133920,N/A
1992/12/11,15004,15372,14820,15188,▲184,＋1.23%,14636,15069,13445,12497,234850,N/A
1992/12/10,14268,15004,14268,15004,▲736,＋5.16%,14452,15032,13373,12465,154710,N/A
1992/12/09,14268,14636,14268,14268,▼184,－1.27%,14378,15041,13306,12437,63560,N/A
1992/12/08,14452,14728,14452,14452,▲184,＋1.29%,14452,15064,13251,12414,112400,N/A
1992/12/07,13992,14452,13900,14268,0.0,0.00%,14562,15115,13192,12391,105280,N/A
1992/12/05,14636,14636,14268,14268,▼368,－2.52%,14802,15211,13139,12366,63960,N/A
1992/12/04,14636,14912,14360,14636,0.0,0.00%,15096,15280,13086,12342,140760,N/A
1992/12/03,15004,15188,14544,14636,▼368,－2.45%,15225,15368,13028,12316,99610,N/A
1992/12/02,15372,15372,14820,15004,▼460,－2.98%,15336,15474,12971,12289,115880,N/A
1992/12/01,15833,15925,15096,15464,▼276,－1.75%,15446,15547,12907,12263,150840,N/A
1992/11/30,15464,15741,15188,15741,▲460,＋3.01%,15391,15561,12835,12233,153480,N/A
1992/11/28,15188,15556,15188,15280,▲92,＋0.61%,15336,15524,12767,12200,86900,N/A
1992/11/27,15649,15741,15096,15188,▼368,－2.37%,15520,15474,12708,12173,152040,N/A
1992/11/26,15004,15833,15004,15556,▲368,＋2.42%,15612,15400,12648,12147,239640,N/A
1992/11/25,15372,15649,15004,15188,▼276,－1.79%,15483,15280,12583,12119,203750,N/A
1992/11/24,15464,16109,15464,15464,▼736,－4.55%,15446,15202,12528,12095,281140,N/A
1992/11/23,16017,16385,15833,16201,▲552,＋3.53%,15243,15096,12470,12070,467870,N/A
1992/11/21,15280,15649,15280,15649,▲736,＋4.94%,15041,14931,12401,12039,114280,N/A
1992/11/20,14728,15649,14728,14912,▼92,－0.61%,14857,14765,12341,12012,371850,N/A
1992/11/19,14452,15188,14452,15004,▲552,＋3.82%,14967,14608,12298,11990,249170,N/A
1992/11/18,14452,15096,14452,14452,▼736,－4.85%,15207,14443,12244,11966,290990,N/A
1992/11/17,14912,15464,14912,15188,▲460,＋3.13%,15446,14300,12206,11948,290170,N/A
1992/11/16,14912,15188,14728,14728,▼736,－4.76%,15685,14093,12164,11925,272190,N/A
1992/11/14,16201,16385,15464,15464,▼736,－4.55%,16090,13936,12135,11904,268190,N/A
1992/11/13,15556,16201,15280,16201,▲552,＋3.53%,16293,13748,12089,11881,464210,N/A
1992/11/12,16569,16661,15649,15649,▼736,－4.49%,16201,13508,12032,11854,479120,N/A
1992/11/11,16753,17121,16201,16385,▼368,－2.20%,16072,13269,11976,11826,687550,N/A
1992/11/10,16477,17213,16017,16753,▲276,＋1.68%,15648,12997,11899,11795,886320,N/A
1992/11/09,16477,16477,16017,16477,▲736,＋4.68%,15041,12684,11822,11762,633930,N/A
1992/11/07,15741,15741,15741,15741,▲736,＋4.91%,14378,12372,11747,11728,274210,N/A
1992/11/06,15004,15004,15004,15004,▲736,＋5.16%,13955,12105,11675,11698,205520,N/A
1992/11/05,14268,14268,14268,14268,▲552,＋4.03%,13623,11879,11614,11670,197670,N/A
1992/11/04,13439,13715,13439,13715,▲552,＋4.20%,13347,11681,11565,11649,602760,N/A
1992/11/03,13439,13439,13071,13163,▼460,－3.38%,13071,11511,11519,11633,396630,N/A
1992/11/02,13439,13808,13439,13623,▲276,＋2.07%,12795,11387,11483,11621,446230,N/A
1992/10/31,13071,13347,12887,13347,▲460,＋3.57%,12408,11239,11448,11602,331750,N/A
1992/10/30,12887,12887,12519,12887,▲552,＋4.48%,12059,11106,11410,11588,526690,N/A
1992/10/29,12059,12335,11782,12335,▲552,＋4.69%,11690,11009,11376,11578,169970,N/A
1992/10/28,11690,11967,11414,11782,▲92,＋0.79%,11543,10922,11359,11573,150360,N/A
1992/10/27,12151,12151,11414,11690,▲92,＋0.79%,11525,10862,11353,11571,342940,N/A
1992/10/26,11322,11598,11322,11598,▲552,＋5.00%,11469,10825,11347,11569,101400,N/A
1992/10/24,11414,11506,11046,11046,▼552,－4.76%,11322,10788,11347,11571,81110,N/A
1992/10/23,11690,11967,11598,11598,▼92,－0.79%,11304,10784,11359,11578,135670,N/A
1992/10/22,11598,11782,11322,11690,▲276,＋2.42%,11083,10751,11354,11583,164800,N/A
1992/10/21,11046,11414,10954,11414,▲552,＋5.08%,10788,10715,11348,11588,110380,N/A
1992/10/20,11046,11138,10678,10862,▼92,－0.84%,10586,10696,11348,11590,33350,N/A
1992/10/19,10586,11046,10586,10954,▲460,＋4.39%,10512,10710,11351,11596,76520,N/A
1992/10/17,10310,10586,10310,10494,▲276,＋2.70%,10383,10719,11354,11601,16050,N/A
1992/10/16,10310,10586,10218,10218,▼184,－1.77%,10346,10756,11367,11613,28500,N/A
1992/10/15,10494,10494,10402,10402,▼92,－0.88%,10438,10802,11384,11622,21270,N/A
1992/10/14,10310,10586,10310,10494,▲184,＋1.79%,10494,10839,11397,11631,16920,N/A
1992/10/13,10310,10494,10218,10310,0.0,0.00%,10531,10899,11410,11638,28300,N/A
1992/10/12,10494,10494,10218,10310,▼368,－3.45%,10659,10968,11425,11647,41200,N/A
1992/10/10,10678,10770,10586,10678,0.0,0.00%,10715,11032,11443,11655,18320,N/A
1992/10/09,10678,10770,10586,10678,0.0,0.00%,10696,11083,11456,11661,34880,N/A
1992/10/08,10954,11138,10678,10678,▼276,－2.52%,10751,11143,11471,11667,30140,N/A
1992/10/07,10678,10954,10586,10954,▲368,＋3.48%,10788,11207,11485,11673,37900,N/A
1992/10/06,10494,10770,10494,10586,0.0,0.00%,10788,11262,11496,11677,39810,N/A
1992/10/05,10862,10862,10586,10586,▼368,－3.36%,10862,11336,11519,11686,48320,N/A
1992/10/02,10862,10954,10862,10954,▲92,＋0.85%,10936,11423,11538,11696,41130,N/A
1992/10/01,10954,11046,10862,10862,▼92,－0.84%,10954,11465,11548,11706,29360,N/A
1992/09/30,10954,11230,10954,10954,0.0,0.00%,11009,11529,11557,11719,58040,N/A
1992/09/29,10954,11138,10954,10954,0.0,0.00%,11046,11617,11568,11734,18180,N/A
1992/09/28,11046,11138,10954,10954,▼92,－0.83%,11101,11718,11577,11751,52270,N/A
1992/09/26,11046,11230,11046,11046,▼92,－0.83%,11138,11805,11591,11763,26690,N/A
1992/09/25,11230,11230,11138,11138,0.0,0.00%,11156,11893,11594,11776,28530,N/A
1992/09/24,11138,11322,11046,11138,▼92,－0.82%,11267,11948,11597,11790,34690,N/A
1992/09/23,11230,11322,11138,11230,▲92,＋0.83%,11377,11980,11603,11802,33500,N/A
1992/09/22,11138,11322,10954,11138,0.0,0.00%,11451,12026,11608,11808,81440,N/A
1992/09/21,11782,11782,11138,11138,▼552,－4.72%,11561,12068,11618,11817,89160,N/A
1992/09/19,11782,11874,11690,11690,0.0,0.00%,11709,12082,11631,11822,23020,N/A
1992/09/18,11782,11874,11598,11690,▲92,＋0.79%,11764,12063,11632,11820,108670,N/A
1992/09/17,11690,11782,11506,11598,▼92,－0.79%,11838,12045,11638,11814,36160,N/A
1992/09/16,11874,11967,11690,11690,▼184,－1.55%,11930,12013,11646,11809,37540,N/A
1992/09/15,12059,12059,11874,11874,▼92,－0.77%,12059,11980,11655,11805,43010,N/A
1992/09/14,12059,12243,11967,11967,▼92,－0.76%,12040,11962,11661,11799,42750,N/A
1992/09/09,12243,12335,11967,12059,0.0,0.00%,12077,11916,11670,11793,59460,N/A
1992/09/08,12519,12519,11967,12059,▼276,－2.24%,12206,11856,11678,11789,81710,N/A
1992/09/07,11782,12335,11782,12335,▲552,＋4.69%,12390,11819,11683,11785,98970,N/A
1992/09/05,11967,12243,11690,11782,▼368,－3.03%,12464,11773,11681,11777,80630,N/A
1992/09/04,12519,12611,12151,12151,▼552,－4.35%,12666,11750,11687,11772,109250,N/A
1992/09/03,13163,13163,12703,12703,▼276,－2.13%,12684,11723,11690,11766,144900,N/A
1992/09/02,12887,12979,12519,12979,▲276,＋2.17%,12500,11677,11686,11756,190380,N/A
1992/09/01,13347,13347,12519,12703,▼92,－0.72%,12335,11594,11673,11739,313820,N/A
1992/08/31,12519,12795,12519,12795,▲552,＋4.51%,12187,11525,11673,11726,188720,N/A
1992/08/29,11782,12335,11782,12243,▲460,＋3.91%,11911,11456,11675,11712,145490,N/A
1992/08/28,12151,12335,11782,11782,▼368,－3.03%,11727,11396,11677,11701,116930,N/A
1992/08/27,12151,12519,11874,12151,▲184,＋1.54%,11635,11364,11692,11696,210730,N/A
1992/08/26,11414,11967,11414,11967,▲552,＋4.84%,11396,11318,11701,11688,108250,N/A
1992/08/25,11322,11782,11138,11414,▲92,＋0.81%,11212,11281,11709,11684,99440,N/A
1992/08/24,11690,11690,11230,11322,0.0,0.00%,11230,11272,11721,11680,57800,N/A
1992/08/22,11138,11506,11046,11322,▲368,＋3.36%,11175,11267,11726,11682,51330,N/A
1992/08/21,11046,11230,10862,10954,▼92,－0.83%,11083,11262,11733,11687,41720,N/A
1992/08/20,11230,11414,10954,11046,▼460,－4.00%,11156,11285,11747,11694,42780,N/A
1992/08/19,11322,11506,11230,11506,▲460,＋4.17%,11230,11304,11758,11702,58050,N/A
1992/08/18,10954,11414,10954,11046,▲184,＋1.69%,11193,11308,11756,11710,56830,N/A
1992/08/17,11138,11138,10770,10862,▼460,－4.07%,11304,11331,11767,11718,53950,N/A
1992/08/14,11138,11506,11138,11322,▼92,－0.81%,11488,11368,11781,11731,31840,N/A
1992/08/13,11322,11506,11138,11414,▲92,＋0.81%,11488,11400,11787,11745,36920,N/A
1992/08/12,11598,11598,11322,11322,▼276,－2.38%,11469,11419,11789,11756,31640,N/A
1992/08/11,11598,11782,11506,11598,▼184,－1.56%,11488,11428,11792,11768,32000,N/A
1992/08/10,11506,11782,11506,11782,▲460,＋4.07%,11377,11419,11795,11778,85100,N/A
1992/08/08,11322,11506,11230,11322,0.0,0.00%,11249,11410,11796,11787,18940,N/A
1992/08/07,11322,11782,11230,11322,▼92,－0.81%,11230,11419,11812,11802,106440,N/A
1992/08/06,10954,11506,10954,11414,▲368,＋3.33%,11212,11442,11827,11815,70840,N/A
1992/08/05,11046,11138,10862,11046,▼92,－0.83%,11175,11433,11831,11828,51360,N/A
1992/08/04,11230,11230,11046,11138,▼92,－0.82%,11212,11446,11841,11846,26040,N/A
1992/08/03,11138,11322,11138,11230,0.0,0.00%,11230,11465,11848,11865,29040,N/A
1992/08/01,11230,11322,11138,11230,0.0,0.00%,11267,11479,11859,11881,17360,N/A
1992/07/31,11230,11322,11230,11230,0.0,0.00%,11304,11506,11861,11901,30250,N/A
1992/07/30,11230,11414,11138,11230,0.0,0.00%,11377,11538,11864,11924,20130,N/A
1992/07/29,11414,11414,11230,11230,▼184,－1.61%,11433,11566,11867,11943,34250,N/A
1992/07/28,11506,11690,11414,11414,0.0,0.00%,11506,11608,11870,11959,44260,N/A
1992/07/27,11598,11690,11414,11414,▼184,－1.59%,11617,11640,11867,11974,23570,N/A
1992/07/25,11598,11782,11598,11598,▲92,＋0.80%,11690,11681,11867,11985,31940,N/A
1992/07/24,11690,11690,11506,11506,▼92,－0.79%,11672,11713,11864,11996,29630,N/A
1992/07/23,11967,11967,11506,11598,▼368,－3.08%,11654,11764,11862,12005,21200,N/A
1992/07/22,11782,11967,11690,11967,▲184,＋1.56%,11654,11810,11859,12014,42490,N/A
1992/07/21,11506,11782,11506,11782,▲276,＋2.40%,11561,11828,11853,12024,29720,N/A
1992/07/20,11414,11598,11414,11506,▲92,＋0.81%,11561,11851,11853,12035,15740,N/A
1992/07/18,11414,11598,11414,11414,▼184,－1.59%,11506,11884,11864,12049,19960,N/A
1992/07/16,11322,11690,11322,11598,▲92,＋0.80%,11488,11930,11881,12066,39530,N/A
1992/07/15,11690,11782,11506,11506,▼276,－2.34%,11469,11971,11901,12083,51780,N/A
1992/07/14,11230,11782,11230,11782,▲552,＋4.92%,11469,12008,11925,12100,45270,N/A
1992/07/13,11322,11414,11230,11230,▼92,－0.81%,11469,12054,11936,12115,27950,N/A
1992/07/11,11414,11598,11322,11322,▼184,－1.60%,11598,12137,11959,12141,22880,N/A
1992/07/10,11322,11782,11322,11506,0.0,0.00%,11690,12187,11983,12163,36620,N/A
1992/07/09,11782,11782,11506,11506,▼276,－2.34%,11801,12247,12000,12182,47950,N/A
1992/07/08,11874,11967,11782,11782,▼92,－0.78%,11911,12307,12008,12203,23490,N/A
1992/07/07,11598,11967,11598,11874,▲92,＋0.78%,12003,12339,12016,12223,41630,N/A
1992/07/06,11782,11967,11782,11782,▼276,－2.29%,12077,12353,12013,12242,41460,N/A
1992/07/04,12059,12243,11967,12059,0.0,0.00%,12224,12344,12008,12263,56950,N/A
1992/07/03,12151,12243,12059,12059,▼184,－1.50%,12316,12330,11990,12286,38180,N/A
1992/07/02,12243,12427,12151,12243,0.0,0.00%,12372,12316,11973,12312,36070,N/A
1992/07/01,12427,12611,12243,12243,▼276,－2.21%,12372,12289,11956,12336,53780,N/A
1992/06/30,12519,12703,12335,12519,0.0,0.00%,12353,12247,11937,12361,56270,N/A
1992/06/29,12427,12887,12427,12519,▲184,＋1.49%,12316,12206,11916,12385,85500,N/A
1992/06/27,12243,12519,12243,12335,▲92,＋0.75%,12298,12164,11899,12409,54380,N/A
1992/06/26,12151,12335,12151,12243,▲92,＋0.76%,12279,12132,11888,12431,71070,N/A
1992/06/25,12243,12519,12059,12151,▼184,－1.49%,12372,12095,11873,12451,71600,N/A
1992/06/24,12059,12703,12059,12335,▼92,－0.74%,12519,12063,11858,12472,128410,N/A
1992/06/23,11967,12427,11967,12427,▲184,＋1.50%,12519,12036,11842,12493,95310,N/A
1992/06/22,12519,12611,12243,12243,▼460,－3.62%,12574,12008,11825,12516,60070,N/A
1992/06/20,12887,13071,12427,12703,▼184,－1.43%,12666,12008,11805,12540,150890,N/A
1992/06/19,12151,12887,12151,12887,▲552,＋4.48%,12611,11985,11778,12558,163990,N/A
1992/06/18,12611,12703,12151,12335,▼368,－2.90%,12464,11925,11749,12577,106640,N/A
1992/06/17,12887,12887,12427,12703,0.0,0.00%,12316,11888,11726,12595,159220,N/A
1992/06/16,12427,12703,12243,12703,▲276,＋2.22%,12132,11833,11701,12608,142740,N/A
1992/06/15,12335,12703,12335,12427,▲276,＋2.27%,11948,11792,11675,12625,249930,N/A
1992/06/13,11598,12151,11506,12151,▲552,＋4.76%,11801,11736,11660,12639,84200,N/A
1992/06/12,11874,11874,11598,11598,▼184,－1.56%,11654,11700,11640,12655,43740,N/A
1992/06/11,11782,11967,11690,11782,0.0,0.00%,11672,11690,11638,12677,98730,N/A
1992/06/10,11690,11967,11506,11782,▲92,＋0.79%,11654,11672,11640,12698,88920,N/A
1992/06/09,11414,11782,11322,11690,▲276,＋2.42%,11635,11644,11641,12723,102210,N/A
1992/06/08,11506,11598,11322,11414,▼276,－2.36%,11598,11631,11646,12747,35040,N/A
1992/06/05,11690,11690,11414,11690,0.0,0.00%,11617,11631,11664,12773,47390,N/A
1992/06/04,11782,11782,11506,11690,0.0,0.00%,11635,11617,11669,12798,44240,N/A
1992/06/03,11598,11690,11414,11690,▲184,＋1.60%,11672,11603,11681,12827,46000,N/A
1992/06/02,11598,11690,11414,11506,0.0,0.00%,11782,11598,11703,12856,60960,N/A
1992/06/01,11598,11690,11506,11506,▼276,－2.34%,11930,11612,11724,12893,33760,N/A
1992/05/30,11967,12059,11690,11782,▼92,－0.78%,11966,11644,11744,12935,44900,N/A
1992/05/29,12243,12243,11874,11874,▼368,－3.01%,11930,11677,11761,12971,53750,N/A
1992/05/28,12611,12703,12243,12243,0.0,0.00%,11874,11723,11778,13001,186010,N/A
1992/05/27,11690,12243,11690,12243,▲552,＋4.72%,11801,11759,11792,13022,121780,N/A
1992/05/26,11414,11782,11414,11690,▲92,＋0.79%,11617,11769,11804,13038,69280,N/A
1992/05/25,11598,11782,11414,11598,0.0,0.00%,11561,11815,11825,13054,49580,N/A
1992/05/23,11874,11874,11598,11598,▼276,－2.33%,11525,11874,11851,13074,27230,N/A
1992/05/22,11414,11874,11414,11874,▲552,＋4.88%,11488,11920,11882,13099,48340,N/A
1992/05/21,11414,11598,11322,11322,▼92,－0.81%,11359,11925,11904,13122,35600,N/A
1992/05/20,11506,11690,11414,11414,0.0,0.00%,11377,11971,11942,13149,51320,N/A
1992/05/19,11414,11874,11414,11414,0.0,0.00%,11377,11985,11983,13182,64000,N/A
1992/05/18,11230,11690,11046,11414,▲184,＋1.64%,11377,11990,12020,13218,64230,N/A
1992/05/16,11414,11414,11230,11230,▼184,－1.61%,11377,11967,12048,13257,18390,N/A
1992/05/15,11506,11598,11322,11414,0.0,0.00%,11451,11957,12082,13300,43330,N/A
1992/05/14,11414,11598,11414,11414,0.0,0.00%,11525,11948,12103,13343,42040,N/A
