[일시]롯데정밀화학,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
2010/03/02,48600,48600,48000,48400,▲450,＋0.94%,47990,47403,48864,49778,71327,2731682
2010/02/26,47550,47950,47200,47950,▲200,＋0.42%,47950,47365,48824,49795,62746,2725889
2010/02/25,48000,48000,46900,47750,▼50,－0.10%,47750,47398,48779,49820,106838,2733232
2010/02/24,47600,48100,47400,47800,▼250,－0.52%,47800,47410,48746,49852,92150,2730142
2010/02/23,48200,48300,47700,48050,▼150,－0.31%,47870,47480,48734,49880,243125,2725775
2010/02/22,47200,48200,47200,48200,▲1250,＋2.66%,47730,47548,48715,49905,52926,2716039
2010/02/19,47700,47950,46750,46950,▼1050,－2.19%,47520,47623,48691,49925,62603,2706182
2010/02/18,48300,48300,47650,48000,▼150,－0.31%,47620,47835,48697,49958,57791,2707392
2010/02/17,47500,48150,47450,48150,▲800,＋1.69%,47400,48025,48682,49990,101693,2712742
2010/02/16,47050,47400,46800,47350,▲200,＋0.42%,47070,48273,48645,50033,58485,2709141
2010/02/12,47500,47500,46700,47150,▼300,－0.63%,46830,48580,48616,50077,54133,2710840
2010/02/11,46500,47450,46500,47450,▲550,＋1.17%,46550,48883,48605,50134,91756,2732709
2010/02/10,46900,46900,46100,46900,▲400,＋0.86%,46500,49160,48587,50164,66701,2744379
2010/02/09,45700,46500,45350,46500,▲350,＋0.76%,46630,49460,48585,50206,76254,2762177
2010/02/08,45900,46150,45100,46150,▲400,＋0.87%,46750,49800,48600,50230,89003,2771887
2010/02/05,45800,46200,45450,45750,▼1450,－3.07%,47060,50148,48624,50260,119810,2778947
2010/02/04,47800,47850,47150,47200,▼350,－0.74%,47440,50530,48648,50300,87516,2778407
2010/02/03,47550,47550,46900,47550,▲450,＋0.96%,47720,50790,48653,50346,69932,2783857
2010/02/02,48050,48050,46850,47100,▼600,－1.26%,47810,50908,48648,50394,119031,2796984
2010/02/01,47100,47850,46550,47700,▲50,＋0.10%,48230,51015,48623,50443,107745,2810234
2010/01/29,48100,48200,47100,47650,▼950,－1.95%,48570,51068,48603,50486,98993,2820804
2010/01/28,48000,48800,47000,48600,▲600,＋1.25%,48980,51038,48560,50520,138783,2822494
2010/01/27,49100,49200,47200,48000,▼1200,－2.44%,49500,51018,48533,50548,218305,2826871
2010/01/26,49500,49700,48750,49200,▼200,－0.40%,50260,51040,48527,50565,108725,2827521
2010/01/25,48850,49600,48600,49400,▼300,－0.60%,51040,50993,48495,50575,156616,2817311
2010/01/22,50300,50600,48900,49700,▼1500,－2.93%,51860,50895,48463,50588,334063,2785354
2010/01/21,51300,52700,50500,51200,▼600,－1.16%,52560,50800,48460,50597,208103,2777698
2010/01/20,52900,53100,51800,51800,▼1300,－2.45%,52920,50650,48442,50591,201327,2764205
2010/01/19,53600,53600,52400,53100,▼400,－0.75%,53140,50458,48408,50565,189597,2749276
2010/01/18,53200,54200,52800,53500,▲300,＋0.56%,53180,50220,48373,50532,243000,2751578
2010/01/15,53000,53200,52200,53200,▲200,＋0.38%,53100,49983,48357,50498,189357,2750265
2010/01/14,52700,53000,51900,53000,▲100,＋0.19%,53140,49720,48345,50461,211533,2755402
2010/01/13,52800,52900,51900,52900,▼400,－0.75%,53020,49498,48325,50429,159398,2760568
2010/01/12,53200,53700,52300,53300,▲200,＋0.38%,52420,49288,48307,50400,164723,2760597
2010/01/11,53800,54500,51900,53100,▼300,－0.56%,51610,49058,48285,50367,324152,2732322
2010/01/08,52500,53400,52100,53400,▲1000,＋1.91%,50740,48838,48272,50331,446700,2742379
2010/01/07,50300,53000,50200,52400,▲2500,＋5.01%,49470,48600,48240,50300,1006704,2633706
2010/01/06,49500,49900,49150,49900,▲650,＋1.32%,48630,48385,48248,50269,195800,2561776
2010/01/05,49000,49350,48400,49250,▲500,＋1.03%,48340,48303,48300,50250,185321,2578931
2010/01/04,46850,48750,46600,48750,▲1700,＋3.61%,48140,48205,48359,50244,200756,2578551
2009/12/30,48250,48250,46900,47050,▼1150,－2.39%,47880,48123,48400,50230,271021,2571019
2009/12/29,48300,48500,48000,48200,▼250,－0.52%,48030,48070,48481,50240,100982,2580204
2009/12/28,48400,48450,47650,48450,▲200,＋0.41%,48030,47923,48554,50271,118391,2583984
2009/12/24,47550,48600,47500,48250,▲800,＋1.69%,47930,47788,48620,50319,152218,2575982
2009/12/23,48100,48150,47300,47450,▼350,－0.73%,47950,47730,48719,50368,129398,2560272
2009/12/22,48200,48250,47800,47800,▼400,－0.83%,48210,47703,48873,50429,68332,2571432
2009/12/21,48100,48200,47500,48200,▲250,＋0.52%,48240,47650,49022,50470,96217,2574332
2009/12/18,47950,48300,47800,47950,▼400,－0.83%,48310,47605,49133,50513,65165,2574692
2009/12/17,49000,49450,48350,48350,▼400,－0.82%,48460,47563,49236,50549,124040,2576992
2009/12/16,47900,48800,47850,48750,▲800,＋1.67%,48530,47443,49348,50586,139675,2583593
2009/12/15,48200,48400,47900,47950,▼600,－1.24%,48520,47285,49469,50623,114359,2596422
2009/12/14,48800,48950,48000,48550,▼150,－0.31%,48660,47213,49607,50671,120322,2590542
2009/12/11,48700,48700,48150,48700,0.0,0.00%,48570,47103,49744,50719,118009,2592952
2009/12/10,48650,48700,47650,48700,0.0,0.00%,48480,47008,49879,50759,191502,2592262
2009/12/09,48000,48700,48000,48700,▲50,＋0.10%,48200,46943,49998,50783,148589,2581293
2009/12/08,48200,48800,47850,48650,▲550,＋1.14%,47880,46888,50099,50806,182101,2551163
2009/12/07,48350,48350,47600,48100,▼150,－0.31%,47350,46815,50210,50840,100361,2496573
2009/12/04,47100,48300,46850,48250,▲950,＋2.01%,46780,46783,50328,50873,161151,2498093
2009/12/03,46800,47350,46400,47300,▲200,＋0.42%,46280,46733,50444,50896,106133,2505763
2009/12/02,46050,47150,45950,47100,▲1100,＋2.39%,46240,46650,50576,50932,166735,2510513
2009/12/01,44850,46100,44800,46000,▲750,＋1.66%,46200,46618,50691,50973,99624,2503713
2009/11/30,46150,46200,45250,45250,▼500,－1.09%,46350,46573,50766,51031,125160,2496343
2009/11/27,46200,46650,45500,45750,▼1350,－2.87%,46760,46658,50862,51106,190241,2484463
2009/11/26,46700,47750,46600,47100,▲200,＋0.43%,47030,46753,50958,51169,127588,2448573
2009/11/25,46400,47150,46050,46900,▲150,＋0.32%,46800,46763,51026,51227,104068,2450823
2009/11/24,47400,47450,46500,46750,▼550,－1.16%,46540,46790,51096,51269,109249,2458243
2009/11/23,47100,47500,46550,47300,▲200,＋0.42%,46490,46930,51158,51320,157729,2466033
2009/11/20,45900,47150,45900,47100,▲1150,＋2.50%,46300,47070,51218,51380,193313,2477723
2009/11/19,45700,46350,45600,45950,▲350,＋0.77%,46240,47205,51298,51444,172538,2473690
2009/11/18,46500,46950,45550,45600,▼900,－1.94%,46530,47458,51421,51528,185805,2453270
2009/11/17,46250,46650,46200,46500,▲150,＋0.32%,46930,47803,51538,51602,133786,2499580
2009/11/16,46600,46800,45750,46350,▼450,－0.96%,47070,48103,51663,51685,116239,2542290
2009/11/13,47500,47600,46200,46800,▼600,－1.27%,47290,48375,51742,51760,93504,2582369
2009/11/12,47400,47750,47350,47400,▼200,－0.42%,47380,48625,51827,51836,104399,2612529
2009/11/11,47500,47950,47050,47600,▲400,＋0.85%,47030,48855,51859,51908,78344,2618429
2009/11/10,47300,47600,46800,47200,▼250,－0.53%,46800,49090,51896,51984,85507,2620019
2009/11/09,47250,47550,46550,47450,▲200,＋0.42%,46380,49305,51951,52093,85914,2629279
2009/11/06,46100,47250,45900,47250,▲1600,＋3.50%,46280,49578,52040,52198,126626,2640092
2009/11/05,46000,46150,45350,45650,▼800,－1.72%,46360,49865,52141,52240,58495,2642742
2009/11/04,45350,46450,44650,46450,▲1350,＋2.99%,46690,50223,52263,52275,146393,2644862
2009/11/03,46850,46950,45050,45100,▼1850,－3.94%,46890,50460,52369,52298,178302,2640502
2009/11/02,46200,47250,46200,46950,▼700,－1.47%,47780,50800,52479,52326,86965,2636232
2009/10/30,47600,48000,46750,47650,▲350,＋0.74%,48410,51083,52563,52347,134507,2638292
2009/10/29,46700,47300,45400,47300,▼150,－0.32%,48840,51320,52604,52353,173159,2643772
2009/10/28,49650,49650,47450,47450,▼2100,－4.24%,49580,51665,52654,52363,180780,2632058
2009/10/27,49700,49700,49150,49550,▼550,－1.10%,50590,52128,52713,52377,127870,2627658
2009/10/26,49600,50300,49600,50100,▲300,＋0.60%,51180,52485,52734,52375,117290,2625386
2009/10/23,50900,51300,48800,49800,▼1200,－2.35%,51520,52725,52741,52365,360750,2621706
2009/10/22,51900,52400,51000,51000,▼1500,－2.86%,51920,52940,52721,52355,105282,2617960
2009/10/21,52600,52900,51800,52500,0.0,0.00%,52120,53145,52691,52332,88028,2619880
2009/10/20,51800,52500,51800,52500,▲700,＋1.35%,52080,53320,52639,52313,120690,2614033
2009/10/19,51300,51800,50500,51800,0.0,0.00%,51880,53505,52578,52295,113609,2610346
2009/10/16,51700,52600,51200,51800,▼200,－0.38%,52100,53755,52533,52272,116926,2599403
2009/10/15,52400,53000,52000,52000,▼300,－0.57%,52340,54005,52494,52240,103428,2592879
2009/10/14,51700,52400,51500,52300,▲800,＋1.55%,52500,54195,52449,52220,112899,2593701
2009/10/13,52500,52700,51200,51500,▼1400,－2.65%,52280,54320,52391,52186,142944,2593770
2009/10/12,53100,53300,52200,52900,▼100,－0.19%,52360,54510,52360,52158,100519,2599780
2009/10/09,52800,53200,52300,53000,▲200,＋0.38%,52300,54625,52290,52090,184487,2599428
2009/10/08,51500,52800,50800,52800,▲1600,＋3.13%,52180,54735,52199,52014,174084,2603805
2009/10/07,52300,52600,50800,51200,▼700,－1.35%,52460,54855,52128,51940,214067,2595336
2009/10/06,52900,53000,51400,51900,▼700,－1.33%,53560,54995,52061,51887,172694,2590761
2009/10/05,51600,52700,51100,52600,▲200,＋0.38%,54520,54925,51999,51833,187874,2593608
2009/10/01,54400,54500,52100,52400,▼1800,－3.32%,54980,54845,51988,51772,285563,2587852
2009/09/30,56500,57400,53900,54200,▼2500,－4.41%,55320,54800,52018,51722,380429,2591342
2009/09/29,57300,57300,56200,56700,0.0,0.00%,55500,54650,52016,51666,376167,2596824
2009/09/28,55000,57100,54800,56700,▲1800,＋3.28%,55360,54370,51984,51589,693894,2618871
2009/09/25,54400,54900,53100,54900,▲800,＋1.48%,55260,54060,51919,51514,210419,2599742
2009/09/24,54900,55000,53600,54100,▼1000,－1.81%,55640,53860,51893,51432,225847,2585026
2009/09/23,56200,56800,54000,55100,▼900,－1.61%,56180,53750,51863,51362,496930,2575392
2009/09/22,55900,56100,55200,56000,▼200,－0.36%,56320,53660,51824,51275,303636,2573553
2009/09/21,57000,57200,55500,56200,▼600,－1.06%,56080,53490,51776,51177,186633,2567117
2009/09/18,57100,57100,55600,56800,0.0,0.00%,55900,53380,51736,51086,355612,2567961
2009/09/17,56600,57900,56400,56800,▲1000,＋1.79%,55580,53095,51694,50973,645468,2528575
2009/09/16,55100,57000,54500,55800,▲1000,＋1.82%,55260,52850,51639,50863,636759,2491901
2009/09/15,55900,56100,53600,54800,▼500,－0.90%,55140,52528,51568,50758,351088,2477579
2009/09/14,55700,56900,55000,55300,▲100,＋0.18%,54980,52278,51513,50664,393858,2434056
2009/09/11,55500,56400,55000,55200,0.0,0.00%,54020,52038,51471,50576,378099,2427594
2009/09/10,56100,56400,54600,55200,0.0,0.00%,53180,51918,51418,50490,621544,2414720
2009/09/09,54400,56300,53500,55200,▲1200,＋2.22%,52440,51823,51348,50387,1166211,2378116
2009/09/08,50800,54000,50500,54000,▲3500,＋6.93%,51640,51713,51288,50285,764423,2311396
2009/09/07,51100,51400,50100,50500,▼500,－0.98%,51060,51653,51254,50188,164278,2303055
2009/09/04,51800,52000,50500,51000,▼500,－0.97%,51060,51713,51296,50120,228845,2302633
2009/09/03,51100,52700,51100,51500,▲300,＋0.59%,51040,51763,51351,50045,290230,2312272
2009/09/02,50200,51500,50100,51200,▲100,＋0.20%,51120,51693,51381,49962,231575,2315981
2009/09/01,50500,51500,50500,51100,▲600,＋1.19%,51540,51648,51428,49871,192076,2323938
2009/08/31,51200,51300,50000,50500,▼400,－0.79%,51840,51643,51443,49778,198715,2322149
2009/08/28,51900,52400,50800,50900,▼1000,－1.93%,52540,51658,51481,49699,235230,2316492
2009/08/27,53300,53400,51000,51900,▼1400,－2.63%,52580,51638,51541,49624,254397,2299135
2009/08/26,53200,54000,52400,53300,▲700,＋1.33%,52580,51473,51589,49541,375946,2304802
2009/08/25,53400,54000,52200,52600,▼1400,－2.59%,51790,51268,51634,49450,390380,2308652
2009/08/24,51900,54300,51300,54000,▲2900,＋5.68%,51230,51108,51666,49356,715067,2314877
2009/08/21,52100,52600,50900,51100,▼800,－1.54%,50530,50848,51708,49250,319194,2305254
2009/08/20,49500,52100,49400,51900,▲2550,＋5.17%,50870,50750,51779,49165,413801,2310747
2009/08/19,50100,50300,49350,49350,▼450,－0.90%,51150,50628,51846,49061,140397,2295557
2009/08/18,49900,50400,49000,49800,▼700,－1.39%,51880,50625,51957,48982,234751,2291717
2009/08/17,52200,53000,50500,50500,▼2300,－4.36%,52480,50575,52072,48916,184741,2288718
2009/08/14,53300,53500,52500,52800,▼500,－0.94%,52720,50533,52235,48838,255501,2289810
2009/08/13,53500,53600,52100,53300,▲300,＋0.57%,52560,50328,52357,48753,365592,2294440
2009/08/12,52500,53400,51900,53000,▲200,＋0.38%,51920,50040,52340,48666,342485,2305473
2009/08/11,51300,53000,51100,52800,▲1100,＋2.13%,51380,49818,52288,48600,356754,2317851
2009/08/10,51800,52400,51400,51700,▼300,－0.58%,51020,49535,52227,48528,206503,2371485
2009/08/07,49800,52000,49800,52000,▲1900,＋3.79%,50840,49360,52173,48470,295410,2367134
2009/08/06,50200,50200,49300,50100,▼200,－0.40%,50540,49355,52130,48405,212302,2369625
2009/08/05,51200,51500,50100,50300,▼700,－1.37%,50240,49560,52101,48348,177659,2373882
2009/08/04,51800,52700,50600,51000,▲200,＋0.39%,50020,49750,52073,48312,490718,2375037
2009/08/03,50700,51000,49850,50800,▲300,＋0.59%,49700,49940,52040,48268,271172,2385061
2009/07/31,48700,50700,48600,50500,▲1900,＋3.91%,49300,50040,52015,48219,482385,2398486
2009/07/30,48900,48900,48350,48600,▼600,－1.22%,49030,50180,51990,48156,163909,2382146
2009/07/29,49550,49650,48300,49200,▼200,－0.40%,49200,50365,51988,48107,265840,2382006
2009/07/28,48800,49650,48700,49400,▲600,＋1.23%,49220,50545,51973,48057,272015,2390416
2009/07/27,49250,49850,48800,48800,▼350,－0.71%,49100,50730,51987,48002,264059,2382296
2009/07/24,50100,50200,49100,49150,▼300,－0.61%,49270,50980,52013,47954,174054,2375636
2009/07/23,49300,49900,49250,49450,▲150,＋0.30%,49180,51238,52011,47910,187023,2391087
2009/07/22,49100,50200,48850,49300,▲500,＋1.02%,48800,51440,51987,47861,285211,2385896
2009/07/21,49900,50300,48600,48800,▼850,－1.71%,48650,51550,51990,47800,247555,2423254
2009/07/20,49250,49650,48700,49650,▲950,＋1.95%,48320,51685,51981,47752,253996,2449853
2009/07/17,47750,48900,47750,48700,▲1150,＋2.42%,48030,51843,51955,47704,232366,2502603
2009/07/16,48750,48950,47150,47550,▼1000,－2.06%,48670,52008,51889,47663,406739,2544517
2009/07/15,47900,49200,47650,48550,▲1400,＋2.97%,50000,52180,51828,47617,186089,2586277
2009/07/14,48800,49000,47150,47150,▼1050,－2.18%,51110,52333,51753,47579,280312,2599113
2009/07/13,51600,51600,48200,48200,▼3700,－7.13%,52640,52575,51713,47545,428841,2591503
2009/07/10,54200,54700,51800,51900,▼2300,－4.24%,53560,52815,51667,47505,295002,2634987
2009/07/09,54400,54500,53700,54200,▲100,＋0.18%,53840,52935,51556,47427,191426,2712771
2009/07/08,54200,54500,53000,54100,▼700,－1.28%,53460,52890,51427,47312,280054,2710366
2009/07/07,52900,54800,52600,54800,▲2000,＋3.79%,53200,52885,51317,47176,396309,2718018
2009/07/06,53300,53700,52600,52800,▼500,－0.94%,52860,52745,51194,47055,133113,2707774
2009/07/03,51300,53300,51200,53300,▲1000,＋1.91%,53060,52745,51108,46952,175422,2712875
2009/07/02,53000,53300,52300,52300,▼500,－0.95%,53260,52805,50972,46845,167718,2706146
2009/07/01,53000,54500,52500,52800,▼300,－0.56%,53500,52930,50862,46750,303009,2712469
2009/06/30,54300,54600,52800,53100,▼700,－1.30%,53240,53090,50727,46654,226280,2719398
2009/06/29,54200,55300,53600,53800,▼500,－0.92%,52920,53160,50578,46547,263621,2727003
