[일시]동일방직,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
1993/04/29,13847,13974,13720,13974,▲127,＋0.92%,14025,14105,14851,13968,840,N/A
1993/04/28,13974,13974,13847,13847,▼318,－2.24%,13962,14140,14869,13952,720,N/A
1993/04/27,14165,14165,14165,14165,0.0,0.00%,13987,14178,14896,13936,400,N/A
1993/04/26,13974,14292,13974,14165,▲191,＋1.36%,13974,14197,14906,13918,7990,N/A
1993/04/24,13657,14292,13657,13974,▲318,＋2.33%,13987,14216,14906,13899,9790,N/A
1993/04/23,13403,13657,13339,13657,▼318,－2.27%,14076,14260,14905,13881,1660,N/A
1993/04/22,13974,13974,13974,13974,▼127,－0.90%,14190,14324,14905,13862,110,N/A
1993/04/21,13593,14229,13593,14101,▼127,－0.89%,14216,14387,14900,13841,760,N/A
1993/04/20,14292,14419,14229,14229,▼191,－1.32%,14203,14445,14890,13814,4990,N/A
1993/04/19,14101,14419,14101,14419,▲191,＋1.34%,14203,14476,14875,13791,1590,N/A
1993/04/17,14101,14229,14101,14229,▲127,＋0.90%,14152,14530,14860,13768,1650,N/A
1993/04/16,14038,14165,14038,14101,▲64,＋0.45%,14140,14575,14839,13749,1410,N/A
1993/04/15,14101,14101,14038,14038,▼191,－1.34%,14089,14594,14818,13733,600,N/A
1993/04/14,14483,14483,14229,14229,▲64,＋0.45%,14101,14626,14807,13716,1100,N/A
1993/04/13,13530,14165,13530,14165,0.0,0.00%,14114,14648,14802,13697,200,N/A
1993/04/12,13974,14165,13974,14165,▲318,＋2.29%,14165,14673,14799,13678,2130,N/A
1993/04/10,14101,14101,13530,13847,▼254,－1.80%,14267,14695,14798,13659,1110,N/A
1993/04/09,14229,14229,14101,14101,▼191,－1.33%,14419,14737,14810,13639,440,N/A
1993/04/08,14292,14292,14292,14292,▼127,－0.88%,14508,14778,14817,13616,1530,N/A
1993/04/07,14610,14610,14419,14419,▼254,－1.73%,14559,14819,14827,13588,3570,N/A
1993/04/06,14673,14800,14673,14673,▲64,＋0.43%,14648,14861,14835,13559,1900,N/A
1993/04/03,14610,14610,14610,14610,▲64,＋0.44%,14699,14899,14835,13532,3400,N/A
1993/04/02,14737,14737,14546,14546,0.0,0.00%,14826,14943,14826,13505,1230,N/A
1993/04/01,14610,14610,14483,14546,▼318,－2.14%,14965,14991,14818,13482,7530,N/A
1993/03/31,14864,14864,14864,14864,▼64,－0.43%,15029,15023,14814,13459,430,N/A
1993/03/30,14927,14927,14927,14927,▼318,－2.08%,15156,15007,14804,13432,440,N/A
1993/03/29,14610,15245,14610,15245,0.0,0.00%,15194,14997,14800,13404,310,N/A
1993/03/27,14292,15245,14292,15245,▲381,＋2.56%,15042,14965,14788,13373,90,N/A
1993/03/26,15372,15499,14864,14864,▼635,－4.10%,14927,14943,14764,13346,4910,N/A
1993/03/25,15562,15753,15499,15499,▲381,＋2.52%,14889,14953,14744,13319,3550,N/A
1993/03/24,14864,15118,14864,15118,▲635,＋4.39%,14724,14927,14720,13286,4120,N/A
1993/03/23,14101,14483,14101,14483,▼191,－1.30%,14622,14937,14702,13257,2710,N/A
1993/03/22,14864,14864,14673,14673,0.0,0.00%,14660,15007,14693,13237,210,N/A
1993/03/20,14356,14927,14356,14673,0.0,0.00%,14711,15099,14671,13215,2770,N/A
1993/03/19,14610,14737,14610,14673,▲64,＋0.43%,14800,15178,14638,13192,6670,N/A
1993/03/18,14800,14864,14610,14610,▼64,－0.43%,14915,15251,14599,13169,5590,N/A
1993/03/17,15181,15181,14673,14673,▼254,－1.70%,15080,15359,14561,13146,210,N/A
1993/03/16,14927,14927,14927,14927,▼191,－1.26%,15245,15467,14524,13124,0,N/A
1993/03/15,14927,15118,14927,15118,▼127,－0.83%,15359,15531,14484,13102,2620,N/A
1993/03/13,15245,15245,15245,15245,▼191,－1.23%,15372,15578,14436,13076,2000,N/A
1993/03/12,15435,15435,15435,15435,▼64,－0.41%,15232,15588,14384,13050,5100,N/A
1993/03/11,15499,15499,15499,15499,0.0,0.00%,15092,15569,14321,13022,100,N/A
1993/03/09,15308,15499,15245,15499,▲318,＋2.09%,14915,15566,14255,12990,560,N/A
1993/03/08,14737,15181,14737,15181,▲635,＋4.37%,14775,15531,14187,12961,1380,N/A
1993/03/06,14737,14737,14419,14546,▼191,－1.29%,14749,15480,14125,12932,920,N/A
1993/03/05,14737,14927,14737,14737,▲127,＋0.87%,14838,15448,14073,12909,6520,N/A
1993/03/04,14419,14610,14292,14610,▼191,－1.29%,14953,15394,14020,12886,3590,N/A
1993/03/03,14419,14927,14419,14800,▼254,－1.69%,15207,15346,13969,12861,3670,N/A
1993/03/02,15054,15562,14356,15054,▲64,＋0.42%,15550,15283,13915,12838,4320,N/A
1993/02/27,15245,15245,14991,14991,▼318,－2.07%,15791,15197,13865,12811,610,N/A
1993/02/26,15308,15753,15308,15308,▼572,－3.60%,16020,15121,13810,12788,4090,N/A
1993/02/25,16515,16515,15880,15880,▼635,－3.85%,16312,15007,13750,12763,5300,N/A
1993/02/24,16452,16515,16007,16515,▲254,＋1.56%,16503,14854,13679,12731,19690,N/A
1993/02/23,16388,16769,16134,16261,▲127,＋0.79%,16439,14695,13604,12693,20210,N/A
1993/02/22,16769,16769,16134,16134,▼635,－3.79%,16401,14581,13535,12654,14620,N/A
1993/02/20,17150,17278,16769,16769,▼64,－0.38%,16261,14473,13467,12618,10470,N/A
1993/02/19,16071,16833,16071,16833,▲635,＋3.92%,15918,14340,13383,12575,30700,N/A
1993/02/18,16388,16706,15880,16198,▲127,＋0.79%,15639,14225,13297,12533,42240,N/A
1993/02/17,15499,16071,15499,16071,▲635,＋4.12%,15359,14143,13222,12499,22960,N/A
1993/02/16,15118,15626,15118,15435,▲381,＋2.53%,14978,14082,13149,12464,32740,N/A
1993/02/15,15690,15753,15054,15054,▼381,－2.47%,14673,14057,13084,12439,25100,N/A
1993/02/13,15181,15435,14991,15435,▲635,＋4.29%,14394,14038,13034,12419,30970,N/A
1993/02/12,14165,14800,14165,14800,▲635,＋4.48%,14038,13968,12977,12392,7670,N/A
1993/02/11,14101,14165,14038,14165,▲254,＋1.83%,13784,13933,12930,12370,5080,N/A
1993/02/10,13657,13911,13657,13911,▲254,＋1.86%,13619,13940,12892,12357,4260,N/A
1993/02/09,13339,13657,13339,13657,0.0,0.00%,13530,13959,12858,12347,660,N/A
1993/02/08,13657,13847,13466,13657,▲127,＋0.94%,13403,14009,12819,12342,1640,N/A
1993/02/06,13530,13657,13466,13530,▲191,＋1.43%,13238,14051,12781,12334,3470,N/A
1993/02/05,13466,13847,13339,13339,▼127,－0.94%,13200,14067,12738,12329,1110,N/A
1993/02/04,13276,13466,13276,13466,▲445,＋3.41%,13327,14082,12706,12331,3920,N/A
1993/02/03,13022,13276,13022,13022,▲191,＋1.49%,13428,14111,12677,12330,1050,N/A
1993/02/02,13593,13593,12831,12831,▼508,－3.81%,13644,14162,12659,12334,970,N/A
1993/02/01,13530,13530,13339,13339,▼635,－4.55%,13987,14219,12648,12344,2300,N/A
1993/01/30,13974,13974,13974,13974,0.0,0.00%,14229,14219,12625,12344,590,N/A
1993/01/29,14101,14165,13784,13974,▼127,－0.90%,14406,14155,12591,12334,1470,N/A
1993/01/28,14483,14483,14101,14101,▼445,－3.06%,14597,14073,12557,12320,930,N/A
1993/01/27,14292,14546,13974,14546,0.0,0.00%,14711,13984,12520,12300,380,N/A
1993/01/26,14419,14546,14419,14546,▼318,－2.14%,14610,13879,12468,12273,1600,N/A
1993/01/25,14800,14864,14483,14864,▼64,－0.43%,14521,13778,12415,12242,960,N/A
1993/01/21,15308,15308,14737,14927,▲254,＋1.73%,14406,13647,12349,12208,4650,N/A
1993/01/20,13974,14673,13974,14673,▲635,＋4.52%,14279,13508,12284,12173,9740,N/A
1993/01/19,13530,14038,13530,14038,▼64,－0.45%,14279,13355,12229,12140,270,N/A
1993/01/18,14292,14292,13784,14101,▼191,－1.33%,14368,13231,12184,12115,1140,N/A
1993/01/16,14292,14483,14292,14292,0.0,0.00%,14317,13098,12145,12088,3600,N/A
1993/01/15,14610,14610,14292,14292,▼381,－2.60%,14190,12955,12105,12060,3790,N/A
1993/01/14,14991,14991,14483,14673,▲191,＋1.32%,14140,12812,12059,12034,5180,N/A
1993/01/13,13847,14483,13847,14483,▲635,＋4.59%,14013,12656,12007,12003,9730,N/A
1993/01/12,13466,13847,13466,13847,▲191,＋1.40%,13911,12510,11959,11975,3700,N/A
1993/01/11,13657,13911,13466,13657,▼381,－2.71%,13809,12396,11927,11954,4550,N/A
1993/01/09,13466,14038,13466,14038,0.0,0.00%,13619,12317,11893,11934,370,N/A
1993/01/08,14292,14483,13974,14038,▲64,＋0.45%,13276,12199,11853,11907,3610,N/A
1993/01/07,13466,13974,13466,13974,▲635,＋4.76%,12933,12082,11813,11879,1940,N/A
1993/01/06,12831,13339,12831,13339,▲635,＋5.00%,12628,11964,11781,11855,1120,N/A
1993/01/05,12513,12704,12513,12704,▲381,＋3.09%,12463,11897,11759,11838,2600,N/A
1993/01/04,11942,12323,11942,12323,0.0,0.00%,12374,11869,11746,11827,380,N/A
1992/12/28,12513,12958,12259,12323,▼127,－1.02%,12336,11856,11739,11823,1660,N/A
1992/12/26,12513,12577,12386,12450,▼64,－0.51%,12196,11824,11730,11821,2470,N/A
1992/12/24,12259,12577,12259,12513,▲254,＋2.07%,12018,11786,11725,11817,5480,N/A
1992/12/23,12259,12386,12259,12259,▲127,＋1.05%,11802,11745,11719,11813,1560,N/A
1992/12/22,11561,12132,11434,12132,▲508,＋4.37%,11637,11716,11716,11812,4600,N/A
1992/12/21,11688,11688,11624,11624,▲64,＋0.55%,11497,11688,11716,11811,5880,N/A
1992/12/19,11751,11751,11561,11561,▲127,＋1.11%,11484,11710,11723,11816,470,N/A
1992/12/17,11434,11624,11434,11434,0.0,0.00%,11484,11732,11726,11820,1550,N/A
1992/12/16,11497,11497,11307,11434,0.0,0.00%,11510,11758,11734,11827,1100,N/A
1992/12/15,11434,11434,11434,11434,▼127,－1.10%,11637,11783,11740,11833,190,N/A
1992/12/14,11370,11561,11370,11561,0.0,0.00%,11688,11802,11745,11841,580,N/A
1992/12/12,11561,11561,11561,11561,0.0,0.00%,11713,11793,11751,11848,0,N/A
1992/12/11,12069,12069,11561,11561,▼508,－4.21%,11726,11783,11753,11851,160,N/A
1992/12/10,11434,12069,11434,12069,▲381,＋3.26%,11815,11751,11761,11854,14800,N/A
1992/12/09,11688,11688,11688,11688,0.0,0.00%,11827,11719,11757,11857,100,N/A
1992/12/08,11688,11688,11688,11688,▲64,＋0.55%,11904,11719,11766,11868,660,N/A
1992/12/07,11624,11624,11624,11624,▼381,－3.17%,11904,11732,11776,11885,170,N/A
1992/12/05,12577,12577,12005,12005,▼127,－1.05%,11916,11761,11782,11907,510,N/A
1992/12/04,11878,12132,11878,12132,▲64,＋0.53%,11853,11758,11782,11926,1290,N/A
1992/12/03,11815,12069,11815,12069,▲381,＋3.26%,11764,11748,11773,11944,2270,N/A
1992/12/02,11688,11688,11688,11688,0.0,0.00%,11662,11742,11769,11968,1340,N/A
1992/12/01,11688,11688,11688,11688,0.0,0.00%,11739,11751,11768,11992,1530,N/A
1992/11/30,11688,12069,11688,11688,0.0,0.00%,11802,11739,11769,12016,710,N/A
1992/11/28,11561,11751,11561,11688,▲127,＋1.10%,11853,11723,11776,12038,220,N/A
1992/11/27,11561,11561,11561,11561,▼508,－4.21%,11904,11685,11780,12055,70,N/A
1992/11/26,12069,12069,12069,12069,▲64,＋0.53%,11955,11656,11794,12075,10,N/A
1992/11/25,12069,12069,12005,12005,▲64,＋0.53%,11815,11621,11804,12095,300,N/A
1992/11/24,11942,11942,11688,11942,0.0,0.00%,11688,11589,11807,12120,880,N/A
1992/11/23,12069,12069,11942,11942,▲127,＋1.08%,11484,11580,11809,12141,820,N/A
1992/11/21,11434,11815,11434,11815,▲445,＋3.91%,11383,11577,11822,12161,10470,N/A
1992/11/20,11370,11370,11370,11370,0.0,0.00%,11357,11564,11837,12187,0,N/A
1992/11/19,10925,11370,10925,11370,▲445,＋4.07%,11472,11573,11865,12217,30,N/A
1992/11/18,11434,11434,10925,10925,▼508,－4.44%,11637,11583,11887,12247,160,N/A
1992/11/17,11434,11434,11434,11434,▼254,－2.17%,11840,11634,11921,12282,810,N/A
1992/11/16,11688,11688,11688,11688,▼254,－2.13%,11942,11643,11957,12316,0,N/A
1992/11/14,11688,12196,11688,11942,▼254,－2.08%,11993,11640,11984,12346,30,N/A
1992/11/13,12196,12196,12196,12196,▲254,＋2.13%,11980,11624,12009,12375,200,N/A
1992/11/12,11942,11942,11942,11942,0.0,0.00%,11827,11618,12039,12398,0,N/A
1992/11/11,11942,11942,11942,11942,0.0,0.00%,11713,11621,12064,12417,0,N/A
1992/11/10,12005,12005,11942,11942,▲64,＋0.53%,11510,11621,12077,12439,1050,N/A
1992/11/09,11561,11878,11561,11878,▲445,＋3.89%,11319,11618,12083,12467,1700,N/A
1992/11/07,11370,11434,11370,11434,▲64,＋0.56%,11218,11615,12080,12500,230,N/A
1992/11/06,10798,11370,10798,11370,▲445,＋4.07%,11205,11650,12078,12535,780,N/A
1992/11/05,11053,11053,10925,10925,▼64,－0.58%,11281,11691,12069,12574,3090,N/A
1992/11/04,10989,10989,10989,10989,▼381,－3.35%,11472,11748,12066,12618,250,N/A
1992/11/03,10989,11370,10989,11370,0.0,0.00%,11586,11805,12061,12656,630,N/A
1992/11/02,11751,11751,11370,11370,▼381,－3.24%,11624,11837,12052,12697,680,N/A
1992/10/31,11751,11815,11751,11751,▼127,－1.07%,11662,11856,12046,12742,500,N/A
1992/10/30,11561,11878,11561,11878,▲318,＋2.75%,11700,11866,12031,12787,2060,N/A
1992/10/29,11561,11878,11116,11561,0.0,0.00%,11650,11859,12016,12830,780,N/A
1992/10/28,11561,11561,11561,11561,0.0,0.00%,11662,11869,12009,12881,0,N/A
1992/10/27,11942,11942,11561,11561,▼381,－3.19%,11675,11888,11999,12937,330,N/A
1992/10/26,11942,11942,11942,11942,▲318,＋2.73%,11777,11894,11992,12999,1360,N/A
1992/10/24,11624,11624,11370,11624,0.0,0.00%,11789,11897,11981,13056,130,N/A
1992/10/23,11624,11624,11624,11624,0.0,0.00%,11853,11907,11976,13119,550,N/A
1992/10/22,12069,12069,11624,11624,▼445,－3.68%,11904,11939,11962,13183,2650,N/A
1992/10/21,12005,12196,12005,12069,▲64,＋0.53%,11942,11970,11945,13242,1420,N/A
1992/10/20,11942,12005,11942,12005,▲64,＋0.53%,11955,11967,11929,13304,380,N/A
1992/10/19,11878,12196,11878,11942,▲64,＋0.53%,11993,11967,11916,13373,440,N/A
1992/10/17,11815,11878,11497,11878,▲64,＋0.54%,12018,11951,11909,13448,600,N/A
1992/10/16,12005,12196,11815,11815,▼318,－2.62%,12069,11948,11907,13518,1000,N/A
1992/10/15,12450,12450,12132,12132,▼64,－0.52%,12107,11939,11911,13592,2670,N/A
1992/10/14,12196,12386,12196,12196,▲127,＋1.05%,12031,11920,11909,13671,4800,N/A
1992/10/13,12069,12069,12069,12069,▼64,－0.52%,11980,11913,11907,13747,10,N/A
1992/10/12,12069,12450,12069,12132,▲127,＋1.06%,11916,11907,11907,13817,870,N/A
1992/10/10,11751,12259,11688,12005,▲254,＋2.16%,11840,11920,11906,13880,350,N/A
1992/10/09,12196,12196,11751,11751,▼191,－1.60%,11827,11955,11909,13945,170,N/A
1992/10/08,11624,11942,11624,11942,▲191,＋1.62%,11815,11977,11914,14016,4010,N/A
1992/10/07,11434,12069,11434,11751,0.0,0.00%,11827,11983,11921,14089,6260,N/A
1992/10/06,11751,11751,11751,11751,▼191,－1.60%,11840,12031,11926,14158,1000,N/A
1992/10/05,11434,11942,11243,11942,▲254,＋2.17%,11942,12078,11937,14231,130,N/A
1992/10/02,12005,12005,11688,11688,▼318,－2.65%,12005,12132,11944,14310,180,N/A
1992/10/01,11815,12005,11815,12005,▲191,＋1.61%,12069,12183,11948,14392,290,N/A
1992/09/30,12259,12577,11815,11815,▼445,－3.63%,12069,12231,11948,14467,400,N/A
1992/09/29,11751,12259,11751,12259,0.0,0.00%,12031,12320,11958,14546,1620,N/A
1992/09/28,12005,12259,12005,12259,▲254,＋2.12%,11942,12374,11970,14615,1130,N/A
1992/09/26,12005,12005,12005,12005,0.0,0.00%,11815,12431,11994,14680,0,N/A
1992/09/25,11815,12005,11815,12005,▲381,＋3.28%,11764,12533,12032,14745,240,N/A
1992/09/24,12323,12323,11624,11624,▼191,－1.61%,11777,12602,12070,14815,110,N/A
1992/09/23,11497,11815,11497,11815,▲191,＋1.64%,11840,12660,12114,14886,40,N/A
1992/09/22,11243,11624,11243,11624,▼127,－1.08%,11955,12682,12166,14957,1000,N/A
1992/09/21,12196,12196,11561,11751,▼318,－2.63%,12170,12688,12216,15033,600,N/A
1992/09/19,12450,12450,12069,12069,▲127,＋1.06%,12259,12666,12264,15115,370,N/A
1992/09/18,12513,12513,11942,11942,▼445,－3.59%,12259,12602,12301,15197,190,N/A
1992/09/17,12704,12704,12386,12386,▼318,－2.50%,12412,12542,12329,15283,1240,N/A
1992/09/16,12196,12704,12196,12704,▲508,＋4.17%,12475,12459,12357,15368,1020,N/A
1992/09/15,12259,12259,12196,12196,▲127,＋1.05%,12539,12364,12385,15456,440,N/A
1992/09/14,12704,12704,12069,12069,▼635,－5.00%,12641,12304,12433,15555,950,N/A
1992/09/09,12704,12704,12704,12704,0.0,0.00%,12818,12244,12472,15650,1020,N/A
1992/09/08,13022,13276,12704,12704,▼318,－2.44%,12996,12158,12500,15746,1680,N/A
1992/09/07,12704,13022,12704,13022,▲318,＋2.50%,13123,12078,12538,15849,960,N/A
1992/09/05,12704,12704,12323,12704,▼254,－1.96%,13200,11977,12569,15950,80,N/A
1992/09/04,13593,13593,12958,12958,▼635,－4.67%,13466,11897,12608,16053,540,N/A
1992/09/03,13720,13720,12704,13593,▲254,＋1.90%,13555,11815,12643,16151,690,N/A
1992/09/02,13403,13657,12768,13339,▼64,－0.47%,13390,11700,12675,16246,1170,N/A
1992/09/01,14673,14673,13403,13403,▼635,－4.52%,13174,11573,12707,16338,1250,N/A
1992/08/31,14038,14038,14038,14038,▲635,＋4.74%,12844,11434,12741,16425,40,N/A
1992/08/29,13403,13403,13403,13403,▲635,＋4.98%,12298,11288,12756,16503,1320,N/A
1992/08/28,12768,12768,12768,12768,▲508,＋4.15%,11777,11180,12771,16584,1280,N/A
1992/08/27,12259,12259,12259,12259,▲508,＋4.32%,11370,11116,12801,16667,430,N/A
1992/08/26,11307,11815,11307,11751,▲445,＋3.93%,11065,11091,12851,16748,1020,N/A
1992/08/25,10798,11307,10798,11307,▲508,＋4.71%,10875,11107,12920,16831,400,N/A
1992/08/24,10227,11116,10227,10798,▲64,＋0.59%,10811,11141,12991,16926,2460,N/A
1992/08/22,10735,10735,10735,10735,0.0,0.00%,10824,11205,13080,17031,0,N/A
1992/08/21,10290,10735,10290,10735,▼64,－0.59%,10875,11272,13171,17130,90,N/A
1992/08/20,10798,10798,10798,10798,▼191,－1.73%,10951,11338,13251,17222,140,N/A
1992/08/19,10989,10989,10989,10989,▲127,＋1.17%,10989,11408,13341,17307,140,N/A
1992/08/18,10862,10862,10862,10862,▼127,－1.16%,11014,11462,13438,17395,0,N/A
1992/08/17,10862,10989,10862,10989,▼127,－1.14%,11103,11535,13544,17490,1560,N/A
1992/08/14,10989,11116,10989,11116,▲127,＋1.16%,11167,11589,13644,17577,440,N/A
1992/08/13,10989,10989,10989,10989,▼127,－1.14%,11103,11653,13753,17667,120,N/A
1992/08/12,11116,11116,11116,11116,▼191,－1.69%,11027,11723,13875,17759,100,N/A
1992/08/11,11307,11307,11307,11307,0.0,0.00%,11027,11764,14007,17857,10,N/A
1992/08/10,10798,11307,10798,11307,▲508,＋4.71%,11014,11799,14130,17950,1370,N/A
1992/08/08,10163,10798,10163,10798,▲191,＋1.80%,11053,11853,14262,18037,90,N/A
1992/08/07,10608,10862,10608,10608,▼508,－4.57%,11243,11964,14404,18120,350,N/A
1992/08/06,10735,11116,10735,11116,▼127,－1.13%,11535,12116,14539,18203,390,N/A
1992/08/05,11370,11370,11243,11243,▼254,－2.21%,11713,12275,14678,18287,270,N/A
1992/08/04,11243,11497,11243,11497,▼254,－2.16%,11878,12428,14830,18364,90,N/A
1992/08/03,12069,12069,11751,11751,▼318,－2.63%,11993,12567,14988,18433,20,N/A
1992/08/01,12069,12069,12069,12069,▲64,＋0.53%,12056,12726,15129,18499,100,N/A
1992/07/31,11751,12005,11751,12005,▼64,－0.53%,12082,12853,15273,18561,30,N/A
1992/07/30,11751,12069,11751,12069,0.0,0.00%,12094,12984,15432,18625,310,N/A
1992/07/29,12069,12386,12069,12069,0.0,0.00%,12145,13095,15587,18691,320,N/A
1992/07/28,12196,12196,12069,12069,▼127,－1.04%,12145,13174,15728,18763,290,N/A
1992/07/27,12196,12196,12069,12196,▲127,＋1.05%,12209,13273,15855,18830,930,N/A
1992/07/25,12323,12323,12069,12069,▼254,－2.06%,12247,13384,15981,18894,700,N/A
1992/07/24,12069,12323,12069,12323,▲254,＋2.11%,12221,13533,16118,18952,970,N/A
1992/07/23,12386,12386,12069,12069,▼318,－2.56%,12158,13638,16257,19003,1770,N/A
1992/07/22,12704,12704,12386,12386,0.0,0.00%,12221,13752,16389,19050,1200,N/A
1992/07/21,11942,12386,11942,12386,▲445,＋3.72%,12348,13882,16526,19090,1140,N/A
1992/07/20,12386,12386,11497,11942,▼64,－0.53%,12602,14006,16676,19124,890,N/A
1992/07/18,12069,12069,12005,12005,▼381,－3.08%,13072,14162,16835,19161,520,N/A
1992/07/16,13022,13022,12386,12386,▼635,－4.88%,13530,14314,16985,19192,710,N/A
1992/07/15,13085,13085,13022,13022,▼635,－4.65%,13911,14473,17135,19218,220,N/A
1992/07/14,13657,13657,13657,13657,▼635,－4.44%,14292,14584,17260,19239,0,N/A
1992/07/13,14292,14292,14292,14292,0.0,0.00%,14483,14673,17365,19258,50,N/A
1992/07/11,14292,14292,14292,14292,0.0,0.00%,14546,14705,17457,19271,120,N/A
1992/07/10,14292,14292,14292,14292,▼635,－4.26%,14546,14705,17559,19284,220,N/A
1992/07/09,14927,14927,14927,14927,▲318,＋2.17%,14419,14721,17658,19297,10,N/A
1992/07/08,14610,14610,14610,14610,0.0,0.00%,14241,14737,17748,19305,0,N/A
1992/07/07,14292,14610,14292,14610,▲318,＋2.22%,14203,14800,17850,19316,1430,N/A
1992/07/06,14292,14292,14292,14292,▲635,＋4.65%,14292,14848,17967,19332,20,N/A
1992/07/04,13657,13657,13657,13657,▼381,－2.71%,14317,14940,18094,19350,100,N/A
1992/07/03,14419,14419,14038,14038,▼381,－2.64%,14457,15067,18237,19374,270,N/A
1992/07/02,15054,15054,14419,14419,▼635,－4.22%,14648,15143,18380,19395,1040,N/A
1992/07/01,14419,15054,14419,15054,▲635,＋4.41%,14737,15232,18527,19415,14700,N/A
1992/06/30,14356,14419,14292,14419,▲64,＋0.44%,14737,15318,18677,19430,1260,N/A
1992/06/29,14991,14991,14356,14356,▼635,－4.24%,14864,15458,18827,19445,250,N/A
1992/06/27,14991,15435,14292,14991,▲127,＋0.85%,15105,15591,18993,19460,1160,N/A
1992/06/26,14419,14864,14419,14864,▼191,－1.27%,15156,15724,19161,19473,570,N/A
1992/06/25,15054,15054,15054,15054,0.0,0.00%,15270,15896,19331,19486,0,N/A
1992/06/24,15562,15562,15054,15054,▼508,－3.27%,15245,16096,19498,19503,140,N/A
