[일시]코오롱글로벌,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
1999/01/06,29115,29518,27281,28176,▼760,－2.63%,27272,25390,14017,9748,362660,3864
1999/01/05,29070,30412,27729,28936,▲134,＋0.47%,26646,24571,13662,9564,644970,3864
1999/01/04,26387,28802,25940,28802,▲3757,＋15.00%,26405,23715,13283,9373,388980,3864
1998/12/28,23256,26387,23256,25045,▼358,－1.41%,26494,22945,12913,9191,293140,N/A
1998/12/24,25045,26834,23256,25403,▲358,＋1.43%,26575,22297,12594,9037,413410,N/A
1998/12/23,27729,29518,23569,25045,▼2683,－9.68%,26950,21577,12271,8874,545870,N/A
1998/12/22,31217,32335,25045,27729,▼1521,－5.20%,28355,20832,11958,8712,976200,N/A
1998/12/21,29249,29249,28176,29249,▲3802,＋14.94%,30242,19960,11597,8523,630440,N/A
1998/12/18,27281,28176,23212,25448,▼1834,－6.72%,30859,18989,11212,8324,1237490,N/A
1998/12/17,27594,29965,27281,27281,▼4785,－14.92%,31396,18154,10885,8157,534750,N/A
1998/12/16,42711,42711,31620,32067,▼5098,－13.72%,30832,17222,10529,7976,1449500,N/A
1998/12/15,37165,37165,37165,37165,▲4830,＋14.94%,28681,16046,10089,7757,155880,N/A
1998/12/14,32335,32335,32335,32335,▲4204,＋14.94%,24956,14603,9562,7497,106010,N/A
1998/12/11,26253,28131,25492,28131,▲3667,＋14.99%,21713,13415,9117,7276,913340,N/A
1998/12/10,23704,24464,22809,24464,▲3153,＋14.80%,18891,12426,8738,7091,810910,N/A
1998/12/09,18560,21311,18560,21311,▲2773,＋14.96%,16503,11633,8419,6931,1572730,N/A
1998/12/08,18538,18538,17442,18538,▲2415,＋14.98%,14602,11012,8153,6792,721090,N/A
1998/12/07,15206,16123,14759,16123,▲2102,＋14.99%,13256,10517,7931,6675,671480,N/A
1998/12/05,13193,14021,13193,14021,▲1498,＋11.96%,12715,10114,7752,6576,486380,N/A
1998/12/04,12523,12970,12075,12523,▲716,＋6.06%,12326,9805,7602,6494,489650,N/A
1998/12/03,11628,12523,11315,11807,0.0,0.00%,12022,9574,7480,6425,705100,N/A
1998/12/02,13417,13417,11807,11807,▼1610,－12.00%,11691,9411,7373,6362,702990,N/A
1998/12/01,12478,13417,12299,13417,▲1342,＋11.11%,11387,9263,7262,6304,1119400,N/A
1998/11/30,10957,12321,10957,12075,▲1073,＋9.76%,10667,8988,7125,6230,1182660,N/A
1998/11/28,10331,11360,10286,11002,▲850,＋8.37%,10005,8784,7012,6164,313100,N/A
1998/11/27,10242,10242,9638,10152,▼134,－1.30%,9531,8614,6919,6106,290550,N/A
1998/11/26,10286,10421,9616,10286,▲470,＋4.78%,9209,8461,6839,6057,1027400,N/A
1998/11/25,9079,9817,9079,9817,▲1051,＋11.99%,8815,8282,6757,6008,702480,N/A
1998/11/24,8945,8989,8676,8766,▲134,＋1.55%,8565,8135,6682,5963,319230,N/A
1998/11/23,8497,9258,8497,8632,▲89,＋1.05%,8484,8030,6624,5928,498640,N/A
1998/11/21,8453,8542,8319,8542,▲224,＋2.69%,8475,7921,6570,5892,89100,N/A
1998/11/20,8721,8855,8274,8319,▼246,－2.87%,8547,7804,6523,5859,339550,N/A
1998/11/19,8319,8587,8184,8565,▲201,＋2.41%,8609,7708,6479,5828,331990,N/A
1998/11/18,8855,8855,8229,8363,▼224,－2.60%,8511,7602,6431,5795,352920,N/A
1998/11/17,8945,9168,8497,8587,▼313,－3.52%,8404,7499,6384,5763,270430,N/A
1998/11/16,8721,9347,8453,8900,▲268,＋3.11%,8269,7405,6332,5729,487760,N/A
1998/11/14,8095,8632,7827,8632,▲559,＋6.93%,8198,7304,6278,5696,198850,N/A
1998/11/13,8274,8363,8050,8073,▲246,＋3.14%,8243,7222,6224,5666,451310,N/A
1998/11/12,7961,8274,7670,7827,▼89,－1.13%,8211,7169,6182,5638,422600,N/A
1998/11/11,8140,8341,7916,7916,▼626,－7.33%,8243,7131,6141,5614,417470,N/A
1998/11/10,9616,9839,8497,8542,▼313,－3.54%,8180,7086,6093,5595,1372920,N/A
1998/11/09,8050,8855,7916,8855,▲939,＋11.86%,7889,7003,6034,5566,562220,N/A
1998/11/07,8140,8140,7603,7916,▼67,－0.84%,7460,6871,5975,5529,385210,N/A
1998/11/06,7827,8497,7648,7983,▲380,＋5.00%,7254,6805,5929,5502,1063250,N/A
1998/11/05,7245,7871,7156,7603,▲514,＋7.26%,6990,6701,5879,5478,709950,N/A
1998/11/04,6709,7290,6619,7089,▲380,＋5.67%,6758,6622,5833,5459,290540,N/A
1998/11/03,6910,6977,6664,6709,▼179,－2.60%,6583,6581,5799,5447,209440,N/A
1998/11/02,6843,7156,6709,6887,▲224,＋3.36%,6521,6550,5772,5436,186700,N/A
1998/10/31,6485,6709,6485,6664,▲224,＋3.47%,6431,6512,5747,5426,76180,N/A
1998/10/30,6239,6463,6239,6440,▲224,＋3.60%,6360,6469,5724,5421,83430,N/A
1998/10/29,6395,6418,6172,6217,▼179,－2.80%,6413,6445,5699,5416,158980,N/A
1998/10/28,6440,6843,6351,6395,▼45,－0.69%,6548,6416,5683,5414,107560,N/A
1998/10/27,6306,6440,6217,6440,▲134,＋2.13%,6664,6375,5665,5411,93190,N/A
1998/10/26,6574,6574,6306,6306,▼403,－6.00%,6780,6335,5642,5408,91880,N/A
1998/10/24,6932,7022,6574,6709,▼179,－2.60%,6932,6289,5621,5408,124200,N/A
1998/10/23,7111,7156,6776,6887,▼89,－1.28%,6995,6220,5596,5404,336480,N/A
1998/10/22,6843,7290,6843,6977,▼45,－0.64%,6990,6144,5565,5394,214690,N/A
1998/10/21,7156,7603,6999,7022,▼45,－0.63%,6838,6054,5536,5384,804270,N/A
1998/10/20,7022,7156,6753,7066,▲45,＋0.64%,6753,5972,5513,5370,199790,N/A
1998/10/19,7156,7514,6843,7022,▲157,＋2.28%,6521,5871,5489,5354,902880,N/A
1998/10/17,6485,6932,6217,6865,▲648,＋10.43%,6324,5781,5478,5342,384340,N/A
1998/10/16,6530,6932,6038,6217,▼380,－5.76%,6203,5704,5466,5334,442970,N/A
1998/10/15,5971,6597,5926,6597,▲693,＋11.74%,6176,5653,5464,5331,338500,N/A
1998/10/14,6127,6172,5859,5904,▼134,－2.22%,6082,5583,5469,5330,122520,N/A
1998/10/13,6440,6485,5971,6038,▼224,－3.57%,6065,5551,5480,5334,240260,N/A
1998/10/12,5859,6395,5859,6261,▲179,＋2.94%,6047,5522,5477,5333,346670,N/A
1998/10/10,6261,6395,6038,6082,▼45,－0.73%,5921,5475,5467,5326,129720,N/A
1998/10/09,5948,6261,5814,6127,▲313,＋5.38%,5823,5438,5450,5318,318300,N/A
1998/10/08,6038,6172,5814,5814,▼134,－2.26%,5725,5398,5436,5308,335760,N/A
1998/10/07,5702,6261,5658,5948,▲313,＋5.56%,5640,5371,5429,5305,542100,N/A
1998/10/02,5546,5769,5456,5635,▲45,＋0.80%,5514,5346,5423,5308,132010,N/A
1998/10/01,5680,5769,5412,5590,▼45,－0.79%,5461,5348,5426,5319,171890,N/A
1998/09/30,5412,5769,5412,5635,▲246,＋4.56%,5380,5352,5431,5336,268900,N/A
1998/09/29,5233,5501,5233,5389,▲67,＋1.26%,5327,5355,5435,5349,181500,N/A
1998/09/28,5456,5546,5233,5322,▼45,－0.83%,5259,5365,5444,5369,62150,N/A
1998/09/26,5367,5367,5277,5367,▲179,＋3.45%,5237,5372,5442,5388,31050,N/A
1998/09/25,5277,5322,5188,5188,▼179,－3.33%,5233,5386,5431,5407,26150,N/A
1998/09/24,4964,5367,4964,5367,▲313,＋6.19%,5233,5395,5419,5433,66410,N/A
1998/09/23,5143,5367,5054,5054,▼157,－3.00%,5197,5406,5400,5461,30270,N/A
1998/09/22,5210,5412,5188,5210,▼134,－2.51%,5242,5422,5386,5493,57580,N/A
1998/09/21,5277,5546,5210,5344,▲157,＋3.02%,5291,5412,5369,5518,160940,N/A
1998/09/19,5255,5322,5188,5188,0.0,0.00%,5286,5396,5351,5544,36570,N/A
1998/09/18,5233,5456,5143,5188,▼89,－1.69%,5318,5400,5345,5574,68000,N/A
1998/09/17,5546,5546,5233,5277,▼179,－3.28%,5344,5399,5336,5608,47580,N/A
1998/09/16,5456,5680,5456,5456,▲134,＋2.52%,5344,5384,5317,5644,74980,N/A
1998/09/15,5456,5456,5300,5322,▼22,－0.42%,5340,5355,5293,5684,58950,N/A
1998/09/14,5367,5367,5233,5344,▲22,＋0.42%,5412,5341,5276,5721,33620,N/A
1998/09/12,5233,5367,5188,5322,▲45,＋0.85%,5479,5328,5259,5759,56720,N/A
1998/09/11,5412,5546,5277,5277,▼157,－2.88%,5550,5330,5244,5797,96990,N/A
1998/09/10,5501,5658,5434,5434,▼246,－4.33%,5613,5330,5233,5842,53260,N/A
1998/09/09,5613,5814,5501,5680,0.0,0.00%,5622,5306,5214,5887,75720,N/A
1998/09/08,5993,6015,5680,5680,0.0,0.00%,5613,5286,5195,5929,140950,N/A
1998/09/07,5680,5859,5635,5680,▲89,＋1.60%,5550,5266,5178,5975,151750,N/A
1998/09/05,5501,5635,5456,5590,▲112,＋2.04%,5532,5237,5159,6026,85740,N/A
1998/09/04,5680,5680,5412,5479,▼157,－2.78%,5488,5210,5141,6079,138020,N/A
1998/09/03,5456,5993,5367,5635,▲268,＋5.00%,5394,5196,5126,6126,499120,N/A
1998/09/02,5501,5590,5277,5367,▼224,－4.00%,5273,5164,5113,6173,193840,N/A
1998/09/01,5523,5747,5188,5590,▲224,＋4.17%,5255,5160,5107,6223,275890,N/A
1998/08/31,5054,5367,5054,5367,▲358,＋7.14%,5170,5162,5094,6278,147720,N/A
1998/08/29,4875,5098,4875,5009,▼22,－0.44%,5090,5176,5088,6334,29450,N/A
1998/08/28,4964,5143,4875,5031,▼246,－4.66%,5063,5243,5097,6393,65710,N/A
1998/08/27,5121,5367,4987,5277,▲112,＋2.16%,5067,5296,5097,6448,122910,N/A
1998/08/26,4920,5255,4830,5166,▲201,＋4.05%,5027,5338,5084,6497,192190,N/A
1998/08/25,4785,5054,4785,4964,▲89,＋1.83%,5067,5426,5076,6537,73130,N/A
1998/08/24,5054,5143,4741,4875,▼179,－3.54%,5130,5505,5077,6581,106230,N/A
1998/08/22,5188,5188,4964,5054,▼22,－0.44%,5148,5555,5085,6625,30920,N/A
1998/08/21,5501,5501,5076,5076,▼291,－5.42%,5192,5584,5094,6673,113250,N/A
1998/08/20,5367,5367,5143,5367,▲89,＋1.69%,5233,5583,5101,6728,147420,N/A
1998/08/19,5233,5501,5009,5277,▲313,＋6.31%,5179,5580,5106,6776,173030,N/A
1998/08/18,4942,5098,4830,4964,▼313,－5.93%,5134,5585,5119,6832,115700,N/A
1998/08/17,5367,5501,5188,5277,0.0,0.00%,5179,5616,5133,6890,108910,N/A
1998/08/14,4964,5367,4920,5277,▲179,＋3.51%,5125,5643,5145,6956,100510,N/A
1998/08/13,5501,5501,5054,5098,▲45,＋0.88%,5125,5674,5157,7011,103110,N/A
1998/08/12,5277,5277,4920,5054,▼134,－2.59%,5233,5715,5174,7062,125620,N/A
1998/08/11,5166,5546,5076,5188,▲179,＋3.57%,5349,5756,5195,7113,202880,N/A
1998/08/10,5277,5277,4920,5009,▼268,－5.08%,5582,5759,5213,7167,101230,N/A
1998/08/08,5635,5635,5188,5277,▼358,－6.35%,5801,5744,5223,7216,114270,N/A
1998/08/07,5769,5814,5367,5635,0.0,0.00%,5966,5703,5231,7261,311540,N/A
1998/08/06,6261,6261,5635,5635,▼716,－11.27%,6226,5632,5226,7302,286480,N/A
1998/08/05,6149,6597,5904,6351,▲246,＋4.03%,6409,5560,5219,7347,670950,N/A
1998/08/04,6105,6709,5993,6105,0.0,0.00%,6310,5452,5207,7376,451050,N/A
1998/08/03,6485,6709,6105,6105,▼827,－11.94%,6217,5360,5202,7406,293910,N/A
1998/08/01,7335,7335,6709,6932,▲380,＋5.80%,6006,5296,5198,7438,673690,N/A
1998/07/31,6217,6552,6172,6552,▲693,＋11.83%,5684,5181,5191,7461,260650,N/A
1998/07/30,5613,6038,5456,5859,▲224,＋3.97%,5447,5060,5188,7488,199410,N/A
1998/07/29,5412,5658,5277,5635,▲581,＋11.50%,5394,4971,5189,7529,163790,N/A
1998/07/28,5233,5367,5054,5054,▼268,－5.04%,5429,4902,5185,7578,55050,N/A
1998/07/27,5009,5590,5009,5322,▼45,－0.83%,5599,4866,5186,7629,22110,N/A
1998/07/25,5367,5546,5367,5367,▼224,－4.00%,5716,4821,5179,7677,10590,N/A
1998/07/24,5635,5993,5344,5590,▼224,－3.85%,5819,4783,5182,7718,96960,N/A
1998/07/23,5926,6351,5814,5814,▼89,－1.52%,5751,4719,5193,7756,122670,N/A
1998/07/22,5904,6395,5590,5904,0.0,0.00%,5528,4655,5212,7786,166610,N/A
1998/07/21,5971,6217,5814,5904,▲22,＋0.38%,5242,4592,5240,7813,205740,N/A
1998/07/20,5523,5881,5412,5881,▲626,＋11.91%,4902,4525,5262,7842,170600,N/A
1998/07/18,4920,5255,4920,5255,▲559,＋11.90%,4566,4457,5295,7872,61790,N/A
1998/07/16,4383,4830,4383,4696,▲224,＋5.00%,4352,4423,5334,7907,87520,N/A
1998/07/15,4115,4562,4115,4472,▲268,＋6.38%,4267,4432,5382,7940,55970,N/A
1998/07/14,4204,4293,4115,4204,0.0,0.00%,4338,4459,5446,7976,52260,N/A
1998/07/13,4025,4249,4025,4204,▲22,＋0.53%,4423,4489,5521,8014,62820,N/A
1998/07/11,4204,4405,4025,4182,▼89,－2.09%,4410,4527,5600,8052,69140,N/A
1998/07/10,4741,4741,4271,4271,▼559,－11.57%,4387,4598,5668,8092,77080,N/A
1998/07/09,4942,5143,4674,4830,▲201,＋4.35%,4383,4634,5738,8131,135300,N/A
1998/07/08,4338,4629,4249,4629,▲492,＋11.89%,4285,4617,5803,8171,80040,N/A
1998/07/07,4025,4226,4025,4137,▲67,＋1.65%,4244,4620,5881,8213,35580,N/A
1998/07/06,4249,4249,3958,4070,▼179,－4.21%,4338,4666,5971,8253,46640,N/A
1998/07/04,4137,4249,4047,4249,▼89,－2.06%,4387,4731,6074,8296,11480,N/A
1998/07/03,4338,4428,4338,4338,▼89,－2.02%,4441,4798,6167,8343,21120,N/A
1998/07/02,4428,4562,4249,4428,▼179,－3.88%,4504,4854,6260,8388,19450,N/A
1998/07/01,4249,4651,4249,4607,▲291,＋6.74%,4530,4916,6350,8432,58330,N/A
1998/06/30,4383,4383,4159,4316,▼201,－4.46%,4513,4990,6452,8477,20970,N/A
1998/06/29,4651,4763,4517,4517,▼134,－2.88%,4566,5063,6559,8529,37800,N/A
1998/06/27,4428,4651,4428,4651,▲89,＋1.96%,4638,5138,6663,8578,26990,N/A
1998/06/26,4607,4696,4428,4562,▲45,＋0.99%,4709,5205,6772,8625,56560,N/A
1998/06/25,4562,4562,4383,4517,▼67,－1.46%,4759,5283,6892,8679,31580,N/A
1998/06/24,4472,4718,4383,4584,▼291,－5.96%,4848,5372,7017,8742,55980,N/A
1998/06/23,4517,5009,4517,4875,▼134,－2.68%,5049,5456,7127,8803,63190,N/A
1998/06/22,4830,5188,4696,5009,▲201,＋4.19%,5076,5492,7233,8855,23770,N/A
1998/06/20,4964,5210,4785,4808,▼157,－3.15%,4969,5530,7338,8908,13250,N/A
1998/06/19,5367,5501,4964,4964,▼626,－11.20%,4946,5557,7463,8959,39330,N/A
1998/06/18,5143,5590,4964,5590,▲581,＋11.61%,4964,5570,7581,9009,88240,N/A
1998/06/17,4472,5009,4271,5009,▲537,＋12.00%,4920,5570,7689,9061,57060,N/A
1998/06/16,4472,4696,4204,4472,▼224,－4.76%,5036,5611,7799,9119,31060,N/A
1998/06/15,5054,5188,4696,4696,▼358,－7.08%,5233,5680,7910,9182,24190,N/A
1998/06/13,5143,5143,4920,5054,▼313,－5.83%,5429,5772,7997,9235,13080,N/A
1998/06/12,5546,5546,5143,5367,▼224,－4.00%,5635,5839,8085,9283,23040,N/A
1998/06/11,5367,5590,5143,5590,▲134,＋2.46%,5716,5865,8165,9337,30550,N/A
1998/06/10,5948,5993,5456,5456,▼224,－3.94%,5801,5857,8252,9381,22110,N/A
1998/06/09,5859,5993,5367,5680,▼403,－6.62%,5908,5839,8354,9420,42740,N/A
1998/06/08,6038,6082,5814,6082,▲313,＋5.43%,5997,5801,8446,9451,27790,N/A
1998/06/05,5993,6127,5769,5769,▼246,－4.09%,6042,5773,8545,9473,10490,N/A
1998/06/03,6127,6172,5725,6015,▲22,＋0.37%,6141,5797,8648,9492,16730,N/A
1998/06/02,5680,6306,5680,5993,▼134,－2.19%,6056,5843,8767,9515,37740,N/A
1998/06/01,6082,6351,5948,6127,▼179,－2.84%,6011,5924,8865,9536,35480,N/A
1998/05/30,6485,6619,6038,6306,▲45,＋0.71%,5854,5980,8949,9561,17240,N/A
1998/05/29,5904,6261,5904,6261,▲671,＋12.00%,5640,6056,9030,9579,55710,N/A
1998/05/28,5769,6038,5590,5590,▼179,－3.10%,5505,6123,9121,9592,24970,N/A
1998/05/27,5344,5814,4964,5769,▲425,＋7.95%,5550,6223,9210,9615,28730,N/A
1998/05/26,4964,5367,4964,5344,▲112,＋2.14%,5568,6349,9291,9643,26100,N/A
1998/05/25,5590,5814,5233,5233,▼358,－6.40%,5805,6517,9379,9668,38920,N/A
1998/05/23,5904,6463,5590,5590,▼224,－3.85%,6038,6703,9474,9701,22400,N/A
1998/05/22,5859,5904,5456,5814,▼45,－0.76%,6100,6835,9545,9736,29660,N/A
1998/05/21,6709,6798,5859,5859,▼671,－10.27%,6020,6969,9611,9777,77740,N/A
1998/05/20,6261,6843,6261,6530,▲134,＋2.10%,5868,7112,9679,9816,41060,N/A
1998/05/19,5904,6485,5680,6395,▲492,＋8.33%,5546,7251,9731,9842,63870,N/A
1998/05/18,5680,6038,5456,5904,▲492,＋9.09%,5371,7407,9788,9864,40340,N/A
1998/05/16,5098,5702,4875,5412,▲313,＋6.14%,5443,7626,9869,9884,51130,N/A
1998/05/15,5367,5367,5009,5098,▲179,＋3.64%,5747,7848,9970,9904,33940,N/A
1998/05/14,4875,5904,4875,4920,▼604,－10.93%,6248,8087,10071,9923,49050,N/A
1998/05/13,5590,5814,5523,5523,▼738,－11.79%,6713,8333,10174,9950,40520,N/A
1998/05/12,6105,6395,6105,6261,▼671,－9.68%,7174,8594,10255,9976,44370,N/A
1998/05/11,7156,7379,6932,6932,▼671,－8.82%,7442,8817,10319,10000,18830,N/A
1998/05/09,6932,7603,6932,7603,▲358,＋4.94%,7576,9007,10360,10012,7180,N/A
1998/05/08,7200,7737,7200,7245,▼581,－7.43%,7710,9186,10385,10025,14740,N/A
1998/05/07,7916,8050,7156,7827,▲224,＋2.94%,8006,9414,10421,10047,17090,N/A
1998/05/06,7603,8229,6977,7603,0.0,0.00%,8229,9622,10449,10070,27020,N/A
1998/05/04,8274,8274,7603,7603,▼671,－8.11%,8354,9801,10479,10089,24820,N/A
1998/05/02,8945,8945,8274,8274,▼447,－5.13%,8533,9982,10498,10115,3190,N/A
1998/04/30,8945,9168,8721,8721,▼224,－2.50%,8623,10137,10505,10143,21180,N/A
1998/04/29,7871,8945,7871,8945,▲716,＋8.70%,8739,10313,10507,10176,12700,N/A
1998/04/28,8497,8721,8229,8229,▼268,－3.16%,8855,10470,10504,10215,17250,N/A
1998/04/27,8542,8721,8319,8497,▼224,－2.56%,9267,10662,10516,10270,31180,N/A
1998/04/25,8497,9168,8497,8721,▼581,－6.25%,9535,10819,10524,10334,20560,N/A
1998/04/24,9213,9839,9213,9303,▼224,－2.35%,9768,10938,10539,10407,43670,N/A
1998/04/23,9839,10286,9057,9526,▼760,－7.39%,9875,10970,10545,10487,48840,N/A
1998/04/22,9839,10957,9839,10286,▲447,＋4.55%,10116,11008,10536,10579,42940,N/A
1998/04/21,9884,10197,9660,9839,▼45,－0.45%,10206,11002,10519,10680,39670,N/A
1998/04/20,10063,10197,9660,9884,▲45,＋0.45%,10385,11050,10519,10784,44820,N/A
1998/04/18,10734,10913,9616,9839,▼894,－8.33%,10644,11137,10516,10899,63680,N/A
1998/04/17,10957,10957,10555,10734,0.0,0.00%,11038,11204,10513,11008,58240,N/A
1998/04/16,10778,11047,10510,10734,0.0,0.00%,11288,11268,10502,11112,52790,N/A
1998/04/15,11181,11181,10510,10734,▼447,－4.00%,11378,11328,10498,11231,72020,N/A
1998/04/14,11807,11807,11002,11181,▼626,－5.30%,11476,11451,10494,11347,87760,N/A
1998/04/13,11986,11986,11405,11807,▼179,－1.49%,11512,11485,10479,11460,114930,N/A
1998/04/11,11226,12031,11226,11986,▲805,＋7.20%,11601,11454,10466,11567,81470,N/A
1998/04/10,10555,11673,10555,11181,▼45,－0.40%,11619,11413,10466,11676,130340,N/A
1998/04/09,11494,11628,11047,11226,▼134,－1.18%,11798,11438,10480,11800,175700,N/A
1998/04/08,12433,12478,11181,11360,▼894,－7.30%,11879,11425,10478,11907,142100,N/A
1998/04/07,12075,12701,12075,12254,▲179,＋1.48%,11829,11387,10478,12031,251770,N/A
1998/04/06,12120,12701,11628,12075,0.0,0.00%,11364,11306,10456,12166,245910,N/A
1998/04/04,11628,12523,11181,12075,▲447,＋3.85%,11006,11250,10437,12311,194600,N/A
1998/04/03,11852,12031,10734,11628,▲514,＋4.63%,10626,11138,10433,12451,340300,N/A
1998/04/02,9973,11114,9616,11114,▲1185,＋11.94%,10461,11044,10439,12577,234620,N/A
1998/04/01,10331,10331,9839,9929,▼358,－3.48%,10564,10985,10453,12702,72400,N/A
1998/03/31,10734,10913,10286,10286,▲112,＋1.10%,10814,10972,10474,12820,79630,N/A
1998/03/30,10376,10823,9884,10175,▼626,－5.80%,11159,10949,10482,12942,97070,N/A
1998/03/28,11583,11896,10734,10801,▼827,－7.12%,11512,10977,10509,13078,108520,N/A
1998/03/27,11315,11628,10778,11628,▲447,＋4.00%,11990,11012,10511,13194,124500,N/A
1998/03/26,11785,11852,11069,11181,▼827,－6.89%,12035,10990,10485,13321,150320,N/A
1998/03/25,11986,12299,11539,12008,▲67,＋0.56%,12035,10985,10456,13452,124390,N/A
1998/03/24,12746,12791,11852,11941,▼1252,－9.49%,11870,10902,10401,13590,186930,N/A
1998/03/23,12478,13261,12031,13193,▲1342,＋11.32%,11816,10811,10337,13744,487670,N/A
1998/03/21,11405,12254,11405,11852,▲671,＋6.00%,11369,10621,10263,13881,216650,N/A
1998/03/20,11315,12075,11181,11181,0.0,0.00%,11118,10484,10207,14012,122120,N/A
1998/03/19,11852,11852,11181,11181,▼492,－4.21%,11011,10395,10173,14138,125190,N/A
1998/03/18,10957,11807,10957,11673,▲716,＋6.53%,10966,10312,10127,14284,281660,N/A
1998/03/17,10376,11583,10376,10957,▲358,＋3.38%,10599,10198,10063,14423,221460,N/A
1998/03/16,10957,11091,10286,10599,▼45,－0.42%,10358,10086,10020,14563,85260,N/A
1998/03/14,11136,11449,10421,10644,▼313,－2.86%,10224,9992,9995,14724,51780,N/A
1998/03/13,9839,11002,9616,10957,▲1118,＋11.36%,10027,9903,9957,14890,286790,N/A
1998/03/12,10197,10286,9705,9839,▲89,＋0.92%,9803,9791,9927,15056,36470,N/A
