[일시]아세아,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
1988/02/11,13053,13272,12661,12922,▼131,－1.00%,12399,11691,10841,10408,41940,N/A
1988/02/10,12966,13053,12792,13053,▲524,＋4.18%,12084,11604,10784,10381,70540,N/A
1988/02/09,12530,12530,12224,12530,▲524,＋4.36%,11831,11515,10724,10351,45220,N/A
1988/02/08,11700,12006,11613,12006,▲524,＋4.56%,11613,11456,10671,10323,10950,N/A
1988/02/06,11002,11613,11002,11482,▲131,＋1.15%,11604,11423,10628,10297,1210,N/A
1988/02/05,11787,12006,11351,11351,▼437,－3.70%,11735,11430,10598,10277,5430,N/A
1988/02/04,11787,11962,11438,11787,▲349,＋3.05%,11787,11469,10567,10262,21970,N/A
1988/02/03,11438,11761,11438,11438,▼524,－4.38%,11857,11490,10521,10246,9660,N/A
1988/02/02,12399,12573,11962,11962,▼175,－1.44%,11892,11502,10484,10234,21660,N/A
1988/02/01,11805,12137,11805,12137,▲524,＋4.51%,11744,11502,10441,10216,26300,N/A
1988/01/30,11875,11962,11613,11613,▼524,－4.32%,11560,11480,10396,10201,4090,N/A
1988/01/29,12049,12137,11918,12137,▲524,＋4.51%,11438,11463,10359,10190,21260,N/A
1988/01/28,11351,11700,11264,11613,▲393,＋3.50%,11229,11393,10321,10172,9490,N/A
1988/01/27,11220,11220,11176,11220,0.0,0.00%,11080,11342,10292,10161,10950,N/A
1988/01/26,11255,11351,10949,11220,▲218,＋1.98%,11071,11331,10274,10152,7390,N/A
1988/01/25,11089,11089,10914,11002,▼87,－0.79%,11071,11342,10249,10145,4310,N/A
1988/01/23,11089,11133,10958,11089,▲218,＋2.01%,11108,11355,10232,10142,3630,N/A
1988/01/22,11255,11255,10871,10871,▼306,－2.73%,11143,11342,10216,10140,3870,N/A
1988/01/21,11264,11351,11176,11176,▼44,－0.39%,11239,11326,10206,10140,20730,N/A
1988/01/20,11002,11246,11002,11220,▲35,＋0.31%,11274,11274,10190,10137,6500,N/A
1988/01/19,11246,11377,11176,11185,▼79,－0.70%,11353,11232,10172,10135,13380,N/A
1988/01/18,11351,11525,11264,11264,▼87,－0.77%,11543,11205,10159,10133,14750,N/A
1988/01/16,11351,11351,11264,11351,0.0,0.00%,11732,11158,10145,10130,6850,N/A
1988/01/15,11613,11700,11264,11351,▼262,－2.26%,11798,11081,10124,10124,13090,N/A
1988/01/14,12049,12049,11613,11613,▼524,－4.32%,11920,10993,10105,10120,9830,N/A
1988/01/13,12224,12311,11962,12137,▼70,－0.57%,11938,10917,10082,10115,16750,N/A
1988/01/12,11787,12207,11787,12207,▲524,＋4.48%,11763,10804,10052,10106,18680,N/A
1988/01/11,11517,11683,11517,11683,▼279,－2.34%,11470,10669,10020,10099,8270,N/A
1988/01/09,11962,12093,11875,11962,▲262,＋2.24%,11250,10561,9995,10099,17800,N/A
1988/01/08,11438,11770,11438,11700,▲437,＋3.88%,11057,10413,9968,10096,34990,N/A
1988/01/07,11264,11264,11054,11264,▲524,＋4.88%,11005,10297,9946,10096,35230,N/A
1988/01/06,10565,10740,10565,10740,▲157,＋1.49%,11005,10207,9932,10098,11320,N/A
1988/01/05,10740,10740,10565,10582,▼419,－3.81%,11023,10144,9926,10104,2250,N/A
1988/01/04,10914,11010,10914,11002,▼437,－3.82%,11019,10102,9924,10112,3540,N/A
1987/12/26,11351,11447,11176,11438,▲175,＋1.55%,10843,10049,9918,10115,15710,N/A
1987/12/24,10914,11307,10906,11264,▲437,＋4.03%,10633,9966,9908,10115,47480,N/A
1987/12/23,10478,10827,10478,10827,▲262,＋2.48%,10511,9875,9898,10116,11900,N/A
1987/12/22,10137,10565,9945,10565,▲445,＋4.40%,10410,9792,9898,10122,2390,N/A
1987/12/21,10216,10216,9954,10120,▼271,－2.61%,10256,9713,9900,10130,9610,N/A
1987/12/19,10478,10478,10303,10390,▼262,－2.46%,10153,9657,9909,10143,1050,N/A
1987/12/18,10827,10827,10478,10652,▲332,＋3.21%,10094,9600,9910,10149,38980,N/A
1987/12/17,10321,10321,10321,10321,▲524,＋5.35%,9936,9541,9901,10152,1170,N/A
1987/12/15,9692,9866,9692,9797,▲192,＋2.00%,9776,9499,9895,10159,4720,N/A
1987/12/14,9875,9954,9605,9605,▼489,－4.84%,9720,9476,9901,10171,6190,N/A
1987/12/12,10041,10128,9866,10094,▲227,＋2.30%,9598,9466,9912,10184,38160,N/A
1987/12/11,9605,9866,9605,9866,▲349,＋3.67%,9456,9446,9906,10192,18470,N/A
1987/12/10,9509,9605,9343,9517,0.0,0.00%,9376,9429,9900,10205,16540,N/A
1987/12/09,9098,9517,9098,9517,▲524,＋5.83%,9367,9402,9898,10222,4750,N/A
1987/12/08,9081,9081,8993,8993,▼393,－4.19%,9412,9390,9903,10236,1830,N/A
1987/12/07,9430,9430,9360,9386,▼79,－0.83%,9605,9407,9914,10259,4130,N/A
1987/12/05,9465,9465,9430,9465,▼9,－0.09%,9683,9409,9918,10275,880,N/A
1987/12/04,9474,9596,9474,9474,▼271,－2.78%,9676,9408,9920,10289,1100,N/A
1987/12/03,9770,9770,9430,9744,▼210,－2.11%,9615,9427,9924,10303,680,N/A
1987/12/02,9954,9963,9954,9954,▲175,＋1.79%,9465,9433,9921,10314,4390,N/A
1987/12/01,9168,9779,9168,9779,▲349,＋3.70%,9273,9442,9917,10322,1350,N/A
1987/11/30,9168,9605,9168,9430,▲262,＋2.86%,9168,9440,9918,10329,1370,N/A
1987/11/28,8993,9168,8993,9168,▲175,＋1.94%,9177,9466,9921,10337,230,N/A
1987/11/27,8993,8993,8880,8993,0.0,0.00%,9238,9514,9928,10347,1210,N/A
1987/11/26,9081,9081,8819,8993,▼262,－2.83%,9308,9577,9941,10360,2500,N/A
1987/11/25,9517,9517,8993,9255,▼218,－2.30%,9390,9639,9958,10374,760,N/A
1987/11/24,9474,9474,9474,9474,0.0,0.00%,9477,9682,9974,10388,910,N/A
1987/11/23,9343,9474,9334,9474,▲131,＋1.40%,9486,9732,9979,10395,2040,N/A
1987/11/21,9325,9343,9168,9343,▼61,－0.65%,9390,9777,9979,10400,450,N/A
1987/11/20,9430,9430,9404,9404,▼288,－2.97%,9374,9815,9974,10406,930,N/A
1987/11/19,10024,10024,9692,9692,▲175,＋1.83%,9362,9854,9966,10414,1300,N/A
1987/11/18,9517,9517,9517,9517,▲524,＋5.83%,9309,9883,9956,10422,4050,N/A
1987/11/17,8740,8993,8740,8993,▼271,－2.92%,9292,9924,9957,10432,1970,N/A
1987/11/16,9343,9343,9264,9264,▼79,－0.84%,9467,9987,9971,10445,390,N/A
1987/11/14,9430,9430,9343,9343,▼87,－0.93%,9587,10035,9983,10456,200,N/A
1987/11/13,9692,9692,9430,9430,0.0,0.00%,9744,10083,9991,10470,2270,N/A
1987/11/12,9692,9692,9430,9430,▼437,－4.42%,9805,10131,10006,10479,1110,N/A
1987/11/11,9866,10041,9866,9866,0.0,0.00%,9910,10181,10020,10490,860,N/A
1987/11/10,9779,9866,9779,9866,▼262,－2.59%,9963,10207,10023,10497,1310,N/A
1987/11/09,9954,10172,9954,10128,▲393,＋4.04%,10041,10236,10029,10502,5390,N/A
1987/11/07,9954,9954,9736,9736,▼218,－2.19%,10059,10262,10030,10508,2730,N/A
1987/11/06,10128,10128,9954,9954,▼175,－1.72%,10137,10317,10042,10517,1230,N/A
1987/11/05,10303,10303,10128,10128,▼131,－1.28%,10238,10354,10052,10522,2310,N/A
1987/11/04,10303,10303,10216,10259,▲44,＋0.43%,10291,10389,10065,10525,2300,N/A
1987/11/03,10128,10216,10128,10216,▲87,＋0.86%,10256,10408,10074,10527,700,N/A
1987/11/02,10390,10434,10128,10128,▼332,－3.17%,10252,10430,10084,10530,3370,N/A
1987/10/31,10478,10478,10303,10460,▲70,＋0.67%,10279,10448,10098,10534,230,N/A
1987/10/30,10242,10390,10242,10390,▲306,＋3.03%,10256,10431,10106,10534,2770,N/A
1987/10/29,10198,10303,10085,10085,▼114,－1.11%,10230,10409,10115,10536,5040,N/A
1987/10/28,10259,10259,10041,10198,▼61,－0.60%,10256,10411,10125,10542,2780,N/A
1987/10/26,10390,10390,10216,10259,▼87,－0.84%,10277,10414,10135,10548,1460,N/A
1987/10/24,10259,10347,10259,10347,▲87,＋0.85%,10303,10390,10148,10552,20,N/A
1987/10/23,10224,10565,10224,10259,▲44,＋0.43%,10321,10347,10160,10554,3040,N/A
1987/10/22,10216,10216,10216,10216,▼87,－0.85%,10347,10305,10178,10562,1350,N/A
1987/10/21,10041,10495,10041,10303,▼87,－0.84%,10390,10283,10202,10568,1840,N/A
1987/10/20,10434,10434,9910,10390,▼44,－0.42%,10460,10253,10225,10577,4930,N/A
1987/10/19,10425,10434,10390,10434,▲44,＋0.42%,10548,10214,10246,10587,4310,N/A
1987/10/17,10434,10434,10347,10390,▼44,－0.42%,10600,10172,10264,10594,1540,N/A
1987/10/16,10469,10469,10434,10434,▼218,－2.05%,10687,10137,10283,10600,1820,N/A
1987/10/15,10827,10827,10652,10652,▼175,－1.61%,10731,10095,10300,10607,1730,N/A
1987/10/14,10713,10827,10713,10827,▲131,＋1.22%,10731,10047,10312,10612,5170,N/A
1987/10/13,10687,10827,10687,10696,▼131,－1.21%,10661,9998,10322,10616,1460,N/A
1987/10/12,10652,10914,10652,10827,▲175,＋1.64%,10548,9944,10333,10620,4410,N/A
1987/10/10,10635,10740,10635,10652,0.0,0.00%,10373,9880,10346,10624,1290,N/A
1987/10/06,10478,10914,10478,10652,▲175,＋1.67%,10268,9837,10360,10633,6110,N/A
1987/10/05,10303,10486,10303,10478,▲349,＋3.45%,10190,9806,10377,10641,1700,N/A
1987/10/02,9866,10207,9866,10128,▲175,＋1.75%,10050,9793,10387,10647,3740,N/A
1987/09/30,9866,9954,9866,9954,▼175,－1.72%,9919,9773,10402,10652,860,N/A
1987/09/29,10259,10259,10128,10128,▼131,－1.28%,9814,9749,10422,10659,740,N/A
1987/09/28,9779,10259,9779,10259,▲480,＋4.91%,9744,9697,10441,10665,2400,N/A
1987/09/26,9605,9779,9605,9779,▲306,＋3.23%,9631,9629,10456,10668,570,N/A
1987/09/25,9430,9474,9430,9474,▲44,＋0.46%,9596,9595,10478,10674,400,N/A
1987/09/24,9875,9875,9430,9430,▼349,－3.57%,9622,9601,10510,10680,3950,N/A
1987/09/23,9779,9866,9779,9779,▲87,＋0.90%,9674,9619,10545,10687,4330,N/A
1987/09/22,9430,9779,9430,9692,▲87,＋0.91%,9636,9632,10570,10687,1780,N/A
1987/09/21,9613,9692,9605,9605,0.0,0.00%,9636,9637,10604,10684,4630,N/A
1987/09/19,9779,9779,9605,9605,▼87,－0.90%,9687,9672,10633,10680,700,N/A
1987/09/18,9587,9692,9561,9692,▲105,＋1.09%,9687,9707,10657,10677,6520,N/A
1987/09/17,9779,9779,9430,9587,▼105,－1.08%,9660,9725,10681,10674,2520,N/A
1987/09/16,9954,9954,9692,9692,▼166,－1.68%,9699,9756,10707,10673,4460,N/A
1987/09/15,9866,10041,9779,9858,▲253,＋2.64%,9769,9783,10728,10671,3530,N/A
1987/09/14,9605,9736,9605,9605,▲44,＋0.46%,9840,9810,10740,10669,3680,N/A
1987/09/12,9605,9605,9561,9561,▼218,－2.23%,9865,9858,10753,10669,350,N/A
1987/09/11,9954,9954,9605,9779,▼262,－2.61%,9847,9925,10767,10668,950,N/A
1987/09/10,10190,10390,10041,10041,▼175,－1.71%,9708,9978,10778,10665,1310,N/A
1987/09/09,9919,10216,9919,10216,▲489,＋5.03%,9481,10017,10790,10660,1450,N/A
1987/09/08,9578,9727,9517,9727,▲253,＋2.67%,9257,10052,10801,10655,2890,N/A
1987/09/07,9255,9605,9255,9474,▲393,＋4.33%,9233,10114,10811,10654,1490,N/A
1987/09/05,9081,9343,9081,9081,▲175,＋1.96%,9294,10186,10822,10655,370,N/A
1987/09/04,9220,9220,8906,8906,▼192,－2.11%,9486,10267,10838,10661,4850,N/A
1987/09/03,9605,9605,9098,9098,▼506,－5.27%,9662,10363,10862,10673,1770,N/A
1987/09/02,9605,9692,9605,9605,▼175,－1.79%,9905,10458,10889,10683,3070,N/A
1987/09/01,10041,10041,9517,9779,▼262,－2.61%,10045,10532,10907,10688,1380,N/A
1987/08/31,10207,10207,10041,10041,▲253,＋2.59%,10097,10611,10920,10690,500,N/A
1987/08/29,9788,9788,9788,9788,▼524,－5.08%,10132,10690,10928,10689,0,N/A
1987/08/28,10347,10478,10312,10312,▲9,＋0.08%,10219,10786,10949,10695,2900,N/A
1987/08/27,10041,10303,9997,10303,▲262,＋2.61%,10237,10851,10952,10700,2530,N/A
1987/08/26,10128,10216,10041,10041,▼175,－1.71%,10289,10912,10960,10699,1170,N/A
1987/08/25,10050,10303,10050,10216,▼9,－0.09%,10464,10986,10971,10700,2860,N/A
1987/08/24,10224,10399,10128,10224,▼175,－1.68%,10586,11050,10976,10704,2760,N/A
1987/08/22,10390,10478,10382,10399,▼166,－1.57%,10706,11106,10986,10711,1620,N/A
1987/08/21,10740,10740,10478,10565,▼349,－3.20%,10809,11158,10992,10721,1940,N/A
1987/08/20,10827,10914,10827,10914,▲87,＋0.81%,10888,11197,10993,10728,6660,N/A
1987/08/19,10923,10923,10740,10827,0.0,0.00%,10890,11232,10986,10729,6770,N/A
1987/08/18,10914,10914,10740,10827,▼87,－0.80%,10864,11267,10979,10731,8610,N/A
1987/08/17,10696,10914,10696,10914,▼44,－0.40%,10864,11308,10976,10737,3640,N/A
1987/08/14,11010,11010,10914,10958,▲35,＋0.32%,10881,11317,10970,10737,3330,N/A
1987/08/13,10827,10932,10705,10923,▲227,＋2.12%,10907,11319,10963,10742,2810,N/A
1987/08/12,10731,10740,10696,10696,▼131,－1.21%,10993,11332,10958,10752,3730,N/A
1987/08/11,11002,11002,10827,10827,▼175,－1.59%,11180,11360,10960,10761,2830,N/A
1987/08/10,11106,11115,11002,11002,▼87,－0.79%,11354,11377,10960,10765,3060,N/A
1987/08/08,11176,11176,11002,11089,▼262,－2.31%,11477,11382,10957,10762,1130,N/A
1987/08/07,11604,11604,11351,11351,▼279,－2.40%,11564,11397,10948,10754,3190,N/A
1987/08/06,11718,11718,11613,11630,▼70,－0.60%,11599,11406,10945,10738,4080,N/A
1987/08/05,11787,11962,11656,11700,▲87,＋0.75%,11569,11388,10935,10719,12900,N/A
1987/08/04,11613,11779,11525,11613,▲87,＋0.76%,11499,11391,10928,10698,11449,N/A
1987/08/03,11508,11525,11333,11525,0.0,0.00%,11464,11375,10928,10679,11044,N/A
1987/08/01,11578,11613,11525,11525,▲44,＋0.38%,11429,11353,10925,10663,10290,N/A
1987/07/31,11438,11525,11351,11482,▲131,＋1.15%,11447,11333,10918,10645,13550,N/A
1987/07/30,11429,11438,11264,11351,▼87,－0.76%,11454,11316,10913,10624,4180,N/A
1987/07/29,11525,11613,11351,11438,▲87,＋0.77%,11515,11294,10911,10606,11740,N/A
1987/07/28,11700,11787,11351,11351,▼262,－2.26%,11445,11252,10910,10590,18050,N/A
1987/07/27,11831,11849,11438,11613,▲96,＋0.83%,11375,11205,10907,10577,18785,N/A
1987/07/25,11656,11656,11517,11517,▼140,－1.20%,11288,11143,10903,10560,14520,N/A
1987/07/24,11613,11700,10731,11656,▲568,＋5.12%,11237,11091,10907,10538,32330,N/A
1987/07/23,10914,11089,10914,11089,▲87,＋0.79%,11141,11045,10904,10512,5990,N/A
1987/07/22,11176,11176,11002,11002,▼175,－1.56%,11141,11034,10907,10487,5190,N/A
1987/07/21,11176,11351,11045,11176,▼87,－0.78%,11220,10999,10902,10462,2050,N/A
1987/07/20,11351,11360,11264,11264,▲87,＋0.78%,11290,10947,10896,10432,10850,N/A
1987/07/18,11133,11264,11133,11176,▲87,＋0.79%,11290,10888,10889,10401,914,N/A
1987/07/16,11351,11351,11002,11089,▼306,－2.68%,11407,10845,10880,10371,2450,N/A
1987/07/15,11770,11770,11351,11394,▼131,－1.14%,11449,10826,10870,10341,6760,N/A
1987/07/14,11438,11770,11438,11525,▲262,＋2.33%,11388,10793,10851,10309,5680,N/A
1987/07/13,11700,11700,11150,11264,▼498,－4.23%,11309,10743,10829,10277,8380,N/A
1987/07/11,11761,11910,11761,11761,▲463,＋4.10%,11283,10706,10804,10247,20040,N/A
1987/07/10,11089,11298,11080,11298,▲210,＋1.89%,11113,10672,10763,10213,15470,N/A
1987/07/09,11176,11307,11002,11089,▼44,－0.39%,10974,10631,10728,10184,12930,N/A
1987/07/08,11176,11307,11089,11133,0.0,0.00%,10839,10613,10696,10159,15660,N/A
1987/07/07,11002,11220,10914,11133,▲218,＋2.00%,10685,10594,10666,10131,18410,N/A
1987/07/06,11211,11211,10906,10914,▲314,＋2.97%,10555,10561,10639,10100,14820,N/A
1987/07/04,10591,10626,10565,10600,▲183,＋1.76%,10520,10559,10614,10069,4680,N/A
1987/07/03,10294,10443,10286,10417,▲52,＋0.51%,10574,10566,10599,10039,6190,N/A
1987/07/02,10390,10478,10216,10364,▼114,－1.08%,10551,10576,10585,10013,2650,N/A
1987/07/01,10652,10652,10390,10478,▼262,－2.44%,10504,10582,10570,9987,3090,N/A
1987/06/30,11080,11080,10740,10740,▼131,－1.20%,10425,10580,10552,9960,4110,N/A
1987/06/29,10478,10914,10478,10871,▲568,＋5.51%,10341,10573,10530,9931,5700,N/A
1987/06/27,10172,10303,10172,10303,▲175,＋1.72%,10307,10558,10509,9900,1540,N/A
1987/06/26,10085,10216,10085,10128,▲44,＋0.43%,10394,10570,10497,9873,4540,N/A
1987/06/25,10041,10137,9954,10085,▼236,－2.28%,10472,10594,10489,9847,3020,N/A
1987/06/24,10303,10321,10128,10321,▼375,－3.51%,10560,10631,10485,9824,800,N/A
1987/06/23,10914,10914,10696,10696,▼44,－0.41%,10713,10657,10484,9802,3680,N/A
1987/06/22,10958,10958,10478,10740,▲218,＋2.07%,10670,10663,10478,9774,1200,N/A
1987/06/20,10434,10521,10434,10521,0.0,0.00%,10670,10655,10469,9743,1620,N/A
1987/06/19,10652,10661,10478,10521,▼568,－5.12%,10713,10687,10459,9713,1490,N/A
1987/06/18,10390,11089,10303,11089,▲611,＋5.83%,10705,10711,10450,9682,2640,N/A
1987/06/17,10731,10731,10478,10478,▼262,－2.44%,10661,10722,10441,9645,3200,N/A
1987/06/16,11037,11089,10565,10740,0.0,0.00%,10713,10777,10447,9614,8580,N/A
1987/06/15,10574,10740,10574,10740,▲262,＋2.50%,10691,10807,10438,9577,1400,N/A
1987/06/13,10740,10740,10478,10478,▼393,－3.61%,10638,10827,10428,9543,2380,N/A
1987/06/12,10993,11045,10871,10871,▲131,＋1.22%,10630,10862,10432,9509,3690,N/A
1987/06/11,10740,11002,10740,10740,▲114,＋1.07%,10577,10882,10435,9473,6560,N/A
1987/06/10,10582,10626,10521,10626,▲148,＋1.42%,10544,10912,10451,9439,3700,N/A
1987/06/09,10443,10565,10443,10478,▲44,＋0.42%,10525,10940,10463,9405,4490,N/A
1987/06/08,10670,10670,10390,10434,▼175,－1.65%,10553,10983,10473,9375,1470,N/A
1987/06/05,10652,10696,10565,10609,▲35,＋0.33%,10631,11049,10484,9345,4680,N/A
1987/06/04,10574,10652,10478,10574,▲44,＋0.41%,10675,11095,10498,9313,3510,N/A
1987/06/03,10652,10661,10530,10530,▼87,－0.82%,10726,11127,10505,9281,2550,N/A
1987/06/02,10390,10740,10390,10617,▼210,－1.94%,10733,11137,10521,9245,1140,N/A
1987/06/01,11002,11098,10827,10827,0.0,0.00%,10844,11148,10547,9211,3850,N/A
1987/05/30,10923,11002,10827,10827,0.0,0.00%,10879,11148,10561,9178,6980,N/A
1987/05/29,10574,11080,10574,10827,▲262,＋2.48%,10975,11139,10569,9148,16060,N/A
1987/05/28,10984,10984,10565,10565,▼611,－5.47%,11124,11122,10567,9122,4270,N/A
1987/05/27,11045,11351,11045,11176,▲175,＋1.59%,11281,11104,10559,9099,2510,N/A
1987/05/26,11351,11351,11002,11002,▼306,－2.70%,11272,11056,10531,9092,910,N/A
1987/05/25,11438,11447,11307,11307,▼262,－2.26%,11307,10995,10502,9084,3210,N/A
1987/05/23,11499,11700,11351,11569,▲218,＋1.92%,11298,10896,10467,9072,15630,N/A
1987/05/22,11220,11525,11220,11351,▲218,＋1.96%,11255,10776,10431,9059,12205,N/A
1987/05/21,11176,11176,10914,11133,▼44,－0.39%,11220,10667,10402,9047,10550,N/A
1987/05/20,11333,11429,11176,11176,▼87,－0.78%,11264,10578,10372,9038,8350,N/A
1987/05/19,11394,11525,11176,11264,▼87,－0.77%,11377,10495,10336,9028,8640,N/A
1987/05/18,11351,11525,11281,11351,▲175,＋1.56%,11429,10403,10301,9018,17970,N/A
1987/05/16,11351,11482,11089,11176,▼175,－1.54%,11403,10318,10269,9007,8190,N/A
1987/05/15,11831,11857,11264,11351,▼393,－3.35%,11316,10239,10247,8997,12750,N/A
1987/05/14,11525,11744,11525,11744,▲218,＋1.89%,11211,10143,10217,8985,34040,N/A
1987/05/13,11578,11656,11482,11525,▲306,＋2.72%,11028,10028,10170,8970,23840,N/A
1987/05/12,10914,11220,10897,11220,▲480,＋4.47%,10853,9923,10119,8955,15830,N/A
1987/05/11,10827,10914,10652,10740,▼87,－0.81%,10705,9842,10067,8943,11940,N/A
1987/05/09,10914,10984,10827,10827,0.0,0.00%,10600,9785,10021,8934,11530,N/A
1987/05/08,10748,10914,10748,10827,▲175,＋1.64%,10476,9724,9968,8926,20120,N/A
1987/05/07,10731,10775,10521,10652,▲175,＋1.67%,10266,9674,9913,8917,16200,N/A
1987/05/06,10390,10661,10390,10478,▲262,＋2.56%,10004,9657,9862,8909,10080,N/A
1987/05/04,10041,10216,9875,10216,▲9,＋0.09%,9743,9648,9811,8904,9630,N/A
1987/05/02,10041,10216,9963,10207,▲428,＋4.38%,9533,9648,9767,8902,5320,N/A
1987/05/01,9692,9779,9648,9779,▲437,＋4.67%,9360,9635,9725,8901,14600,N/A
1987/04/30,9089,9343,8993,9343,▲175,＋1.90%,9308,9644,9690,8903,6740,N/A
1987/04/29,9168,9343,9081,9168,0.0,0.00%,9325,9705,9662,8908,3340,N/A
1987/04/28,9168,9343,9037,9168,▼175,－1.87%,9421,9788,9639,8913,2380,N/A
1987/04/27,9561,9605,9343,9343,▼175,－1.83%,9509,9840,9621,8918,1750,N/A
1987/04/25,9474,9517,9474,9517,▲87,＋0.93%,9526,9880,9597,8923,830,N/A
1987/04/24,9596,9605,9430,9430,▼218,－2.26%,9509,9941,9562,8925,5210,N/A
1987/04/23,9779,9779,9605,9648,▲44,＋0.45%,9509,10021,9523,8928,5330,N/A
1987/04/22,10041,10041,9517,9605,▲175,＋1.85%,9500,10122,9480,8930,6580,N/A
1987/04/21,9605,9779,9430,9430,0.0,0.00%,9500,10209,9441,8932,5400,N/A
1987/04/20,9255,9430,9255,9430,0.0,0.00%,9533,10292,9405,8935,5850,N/A
1987/04/18,9430,9517,9430,9430,▼175,－1.82%,9615,10375,9368,8938,4830,N/A
1987/04/17,9605,9779,9430,9605,0.0,0.00%,9788,10476,9331,8941,1790,N/A
1987/04/16,9692,9701,9605,9605,▲9,＋0.09%,9928,10545,9290,8945,1590,N/A
1987/04/15,9823,9823,9596,9596,▼244,－2.48%,10050,10641,9248,8948,1700,N/A
1987/04/14,10286,10286,9840,9840,▼454,－4.41%,10121,10768,9205,8951,1310,N/A
1987/04/13,10294,10408,10128,10294,▼9,－0.08%,10144,10861,9164,8953,8320,N/A
1987/04/11,9954,10303,9692,10303,▲87,＋0.85%,10198,10912,9119,8949,11450,N/A
1987/04/10,9997,10216,9866,10216,▲262,＋2.63%,10303,10932,9070,8942,28050,N/A
1987/04/09,9605,10128,9517,9954,0.0,0.00%,10303,10925,9018,8933,6090,N/A
1987/04/08,10565,10565,9954,9954,▼611,－5.79%,10338,10901,8967,8929,12270,N/A
1987/04/07,10216,10687,10216,10565,▼262,－2.42%,10495,10869,8914,8926,2220,N/A
1987/04/06,10722,10827,10486,10827,▲611,＋5.98%,10591,10799,8849,8917,8390,N/A
1987/04/04,9517,10216,9517,10216,▲87,＋0.86%,10757,10729,8780,8907,10320,N/A
1987/04/03,10128,10128,10128,10128,▼611,－5.69%,10984,10699,8716,8900,1720,N/A
1987/04/02,10565,11045,10521,10740,▼306,－2.77%,11176,10659,8658,8893,9960,N/A
