[일시]CJ,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
1990/03/20,16920,17071,16667,17071,▲101,＋0.60%,16738,16988,17007,16389,2680,N/A
1990/03/19,16920,16970,16920,16970,▲51,＋0.30%,16607,16993,17008,16385,680,N/A
1990/03/17,16364,16920,16364,16920,▲556,＋3.40%,16516,16993,17023,16379,720,N/A
1990/03/16,16364,16465,16364,16364,0.0,0.00%,16496,17003,17054,16373,1150,N/A
1990/03/15,16364,16364,16364,16364,▼51,－0.31%,16637,17036,17092,16371,80,N/A
1990/03/14,16516,16516,16415,16415,▼101,－0.61%,16778,17076,17128,16367,1020,N/A
1990/03/13,16667,16819,16516,16516,▼303,－1.80%,16930,17114,17151,16362,1050,N/A
1990/03/12,17071,17071,16819,16819,▼253,－1.48%,17061,17150,17164,16355,1520,N/A
1990/03/09,16970,17071,16819,17071,0.0,0.00%,17142,17155,17161,16343,8280,N/A
1990/03/08,17071,17071,17071,17071,▼101,－0.59%,17213,17147,17145,16328,2200,N/A
1990/03/07,17172,17172,17172,17172,0.0,0.00%,17334,17142,17126,16314,840,N/A
1990/03/06,17122,17172,17122,17172,▼51,－0.29%,17334,17137,17101,16300,600,N/A
1990/03/05,17223,17223,17223,17223,▼202,－1.16%,17284,17150,17078,16289,480,N/A
1990/03/03,17425,17425,17425,17425,▼253,－1.43%,17253,17132,17049,16281,20,N/A
1990/03/02,17172,17677,17172,17677,▲505,＋2.94%,17203,17114,17007,16270,1390,N/A
1990/02/28,16920,17172,16920,17172,▲253,＋1.49%,17102,17089,16954,16256,820,N/A
1990/02/27,16819,16920,16819,16920,▼152,－0.89%,17102,17076,16908,16248,670,N/A
1990/02/26,17021,17071,17021,17071,▼101,－0.59%,17112,17081,16875,16241,810,N/A
1990/02/24,16869,17172,16869,17172,0.0,0.00%,17122,17087,16843,16231,6050,N/A
1990/02/23,17071,17172,17071,17172,0.0,0.00%,17092,17102,16812,16222,330,N/A
1990/02/22,16970,17172,16768,17172,▲202,＋1.19%,17092,17127,16781,16214,2160,N/A
1990/02/21,16920,17021,16920,16970,▼152,－0.88%,17092,17152,16754,16205,1360,N/A
1990/02/20,17021,17122,17021,17122,▲101,＋0.59%,17142,17180,16730,16198,1060,N/A
1990/02/19,17172,17172,17021,17021,▼152,－0.88%,17102,17200,16694,16192,230,N/A
1990/02/17,17172,17172,17172,17172,0.0,0.00%,17081,17220,16672,16187,1410,N/A
1990/02/16,16920,17425,16920,17172,▼51,－0.29%,17041,17220,16645,16180,540,N/A
1990/02/15,16920,17223,16920,17223,▲303,＋1.79%,17021,17213,16611,16174,280,N/A
1990/02/14,16920,17172,16920,16920,0.0,0.00%,17061,17185,16580,16165,210,N/A
1990/02/13,16819,17172,16768,16920,▼51,－0.30%,17051,17160,16554,16159,2360,N/A
1990/02/12,16768,16970,16768,16970,▼101,－0.59%,17081,17124,16528,16155,160,N/A
1990/02/10,17425,17425,16970,17071,▼354,－2.03%,17122,17084,16498,16147,170,N/A
1990/02/09,17071,17425,17071,17425,▲556,＋3.29%,17092,17054,16466,16140,7050,N/A
1990/02/08,16920,17324,16869,16869,▼202,－1.18%,17011,17031,16427,16129,2530,N/A
1990/02/07,17071,17071,16970,17071,▼101,－0.59%,17071,17049,16400,16123,290,N/A
1990/02/06,16768,17172,16768,17172,▲253,＋1.49%,17152,17046,16369,16119,300,N/A
1990/02/05,16819,16920,16819,16920,▼101,－0.59%,17253,17018,16344,16113,230,N/A
1990/02/03,16970,17021,16970,17021,▼152,－0.88%,17405,17001,16323,16111,580,N/A
1990/02/02,17172,17172,17172,17172,▼303,－1.73%,17506,16978,16299,16109,1680,N/A
1990/02/01,17172,17677,17172,17475,▼202,－1.14%,17576,16963,16271,16105,5760,N/A
1990/01/31,17172,17677,17172,17677,0.0,0.00%,17566,16943,16244,16101,3960,N/A
1990/01/30,16920,17677,16920,17677,▲152,＋0.86%,17465,16905,16215,16098,11080,N/A
1990/01/29,16920,17526,16920,17526,0.0,0.00%,17334,16879,16186,16092,3400,N/A
1990/01/25,17526,17677,17526,17526,▲101,＋0.58%,17162,16895,16159,16089,20570,N/A
1990/01/24,17324,17425,16920,17425,▲253,＋1.47%,16940,16958,16129,16086,7370,N/A
1990/01/23,17021,17273,16667,17172,▲152,＋0.89%,16698,17021,16100,16082,7270,N/A
1990/01/22,16970,17172,16415,17021,▲354,＋2.12%,16496,17087,16073,16075,7800,N/A
1990/01/20,15758,16667,15758,16667,▲253,＋1.54%,16384,17127,16046,16071,3840,N/A
1990/01/19,16213,16415,15708,16415,▲202,＋1.25%,16445,17157,16025,16072,3850,N/A
1990/01/18,16162,16819,16162,16213,▲51,＋0.31%,16607,17167,16012,16076,300,N/A
1990/01/17,16364,16364,16162,16162,▼303,－1.84%,16768,17165,15996,16076,890,N/A
1990/01/16,16314,16718,16314,16465,▼505,－2.98%,16859,17152,15980,16081,1130,N/A
1990/01/15,16768,17021,16768,16970,▼253,－1.47%,16879,17112,15959,16083,80,N/A
1990/01/13,17122,17223,17122,17223,▲202,＋1.19%,16799,17054,15928,16074,6000,N/A
1990/01/12,16819,17021,16667,17021,▲404,＋2.43%,16728,16965,15896,16058,4550,N/A
1990/01/11,16920,16920,16566,16617,▲51,＋0.30%,16738,16862,15872,16042,5630,N/A
1990/01/10,16617,16920,16213,16566,0.0,0.00%,16799,16753,15857,16030,3670,N/A
1990/01/09,16667,16667,16465,16566,▼303,－1.80%,16920,16647,15842,16018,1690,N/A
1990/01/08,17071,17172,16667,16869,▼202,－1.18%,17172,16566,15827,16006,560,N/A
1990/01/06,16768,17172,16667,17071,▲152,＋0.90%,17556,16480,15807,15990,1090,N/A
1990/01/05,16667,16920,16617,16920,▼253,－1.47%,17880,16392,15783,15972,10130,N/A
1990/01/04,17172,17273,17172,17172,▼657,－3.68%,18193,16311,15771,15967,6690,N/A
1990/01/03,17829,17829,17829,17829,▼960,－5.11%,18324,16230,15762,15961,700,N/A
1989/12/26,18789,18789,18789,18789,▲101,＋0.54%,18213,16114,15736,15951,20000,N/A
1989/12/23,18587,18688,18587,18688,▲202,＋1.09%,17778,15925,15693,15931,21920,N/A
1989/12/22,17930,18486,17930,18486,▲657,＋3.68%,17273,15773,15650,15913,36210,N/A
1989/12/21,17627,17829,17425,17829,▲556,＋3.22%,16758,15629,15606,15896,43870,N/A
1989/12/20,17122,17273,16718,17273,▲657,＋3.95%,16324,15493,15572,15887,62330,N/A
1989/12/19,16314,16617,16314,16617,▲455,＋2.81%,16031,15397,15547,15882,24970,N/A
1989/12/18,16061,16162,16011,16162,▲253,＋1.59%,15799,15334,15525,15876,35470,N/A
1989/12/16,15809,15910,15809,15910,▲253,＋1.61%,15556,15296,15511,15874,11840,N/A
1989/12/15,16162,16162,15657,15657,▼152,－0.96%,15263,15258,15502,15872,10130,N/A
1989/12/14,15859,15910,15809,15809,▲354,＋2.29%,15021,15233,15499,15873,13560,N/A
1989/12/13,15455,15455,15455,15455,▲505,＋3.38%,14849,15195,15501,15875,3480,N/A
1989/12/12,14950,14950,14950,14950,▲505,＋3.50%,14788,15185,15512,15879,590,N/A
1989/12/11,14445,14445,14344,14445,0.0,0.00%,14859,15200,15533,15890,4040,N/A
1989/12/09,14445,14445,14445,14445,▼505,－3.38%,15031,15261,15559,15900,100,N/A
1989/12/08,14647,14950,14597,14950,▼202,－1.33%,15253,15321,15587,15910,970,N/A
1989/12/07,15152,15152,15051,15152,▼152,－0.99%,15364,15352,15606,15917,13350,N/A
1989/12/06,15152,15304,14799,15304,0.0,0.00%,15334,15369,15618,15921,2210,N/A
1989/12/05,15556,15556,15152,15304,▼253,－1.62%,15405,15397,15632,15921,240,N/A
1989/12/04,15657,15910,15506,15556,▲51,＋0.33%,15465,15430,15648,15922,5750,N/A
1989/12/02,15152,15506,15152,15506,▲505,＋3.37%,15374,15448,15656,15921,760,N/A
1989/12/01,15001,15001,15001,15001,▼657,－4.19%,15344,15468,15667,15920,10,N/A
1989/11/30,15657,15657,15657,15657,▲51,＋0.32%,15415,15506,15690,15926,5000,N/A
1989/11/29,15152,15607,14950,15607,▲505,＋3.34%,15364,15506,15702,15924,200,N/A
1989/11/28,15354,15354,15102,15102,▼253,－1.64%,15273,15503,15714,15924,140,N/A
1989/11/27,15354,15354,15354,15354,0.0,0.00%,15283,15518,15736,15927,400,N/A
1989/11/25,15354,15354,15354,15354,▼51,－0.33%,15223,15521,15751,15929,0,N/A
1989/11/24,15152,15405,15152,15405,▲253,＋1.67%,15203,15533,15765,15932,490,N/A
1989/11/23,15152,15152,15152,15152,0.0,0.00%,15172,15526,15782,15934,70,N/A
1989/11/22,15051,15152,15051,15152,▲101,＋0.67%,15273,15531,15796,15940,2790,N/A
1989/11/21,15152,15152,15051,15051,▼202,－1.32%,15374,15531,15813,15946,1270,N/A
1989/11/20,15304,15304,15253,15253,0.0,0.00%,15475,15536,15831,15950,40,N/A
1989/11/18,15152,15253,15152,15253,▼404,－2.58%,15526,15539,15847,15952,110,N/A
1989/11/17,15657,15657,15657,15657,0.0,0.00%,15647,15554,15869,15955,40,N/A
1989/11/16,15607,15657,15607,15657,▲101,＋0.65%,15708,15556,15883,15955,2280,N/A
1989/11/15,15556,15556,15556,15556,▲51,＋0.33%,15758,15559,15899,15955,1880,N/A
1989/11/14,15708,15708,15506,15506,▼354,－2.23%,15829,15564,15919,15956,660,N/A
1989/11/13,15859,15859,15758,15859,▼101,－0.63%,15879,15571,15940,15960,2230,N/A
1989/11/11,15910,15960,15910,15960,▲51,＋0.32%,15839,15561,15959,15957,4590,N/A
1989/11/10,15910,15910,15253,15910,0.0,0.00%,15758,15571,15980,15959,7460,N/A
1989/11/09,15809,15910,15809,15910,▲152,＋0.96%,15657,15607,15999,15960,5500,N/A
1989/11/08,15708,15758,15708,15758,▲101,＋0.65%,15556,15627,16020,15962,7770,N/A
1989/11/07,15607,15657,15607,15657,▲101,＋0.65%,15526,15647,16043,15962,3130,N/A
1989/11/06,15455,15556,15455,15556,▲152,＋0.98%,15445,15672,16065,15967,12800,N/A
1989/11/04,15405,15405,15405,15405,0.0,0.00%,15384,15685,16077,15972,10,N/A
1989/11/03,15304,15405,15304,15405,▼202,－1.29%,15334,15705,16096,15977,3320,N/A
1989/11/02,15253,15607,14647,15607,▲354,＋2.32%,15283,15723,16118,15978,260,N/A
1989/11/01,15253,15253,15253,15253,0.0,0.00%,15223,15708,16140,15982,30,N/A
1989/10/31,15253,15253,15253,15253,▲101,＋0.67%,15283,15710,16157,15992,10,N/A
1989/10/30,15152,15203,15102,15152,0.0,0.00%,15374,15718,16182,16002,2180,N/A
1989/10/28,15253,15253,15152,15152,▼152,－0.99%,15485,15733,16207,16015,6210,N/A
1989/10/27,15556,15556,15304,15304,▼253,－1.62%,15586,15771,16220,16027,2470,N/A
1989/10/26,15708,15708,15556,15556,▼152,－0.96%,15657,15814,16220,16038,260,N/A
1989/10/25,15708,15708,15708,15708,0.0,0.00%,15677,15844,16213,16047,1510,N/A
1989/10/24,15657,15708,15657,15708,▲51,＋0.32%,15768,15859,16204,16057,120,N/A
1989/10/23,15152,15657,15152,15657,0.0,0.00%,15950,15882,16194,16066,340,N/A
1989/10/21,15657,15657,15657,15657,0.0,0.00%,16081,15902,16185,16077,1100,N/A
1989/10/20,16061,16061,15506,15657,▼505,－3.12%,16182,15915,16172,16089,300,N/A
1989/10/19,16162,16162,16162,16162,▼455,－2.74%,16283,15938,16161,16100,240,N/A
1989/10/18,16162,16617,16162,16617,▲303,＋1.86%,16213,15943,16163,16106,12740,N/A
1989/10/17,15910,16314,15910,16314,▲152,＋0.94%,16051,15915,16161,16108,5260,N/A
1989/10/16,16162,16213,15657,16162,0.0,0.00%,15940,15907,16165,16114,6620,N/A
1989/10/14,15809,16162,15809,16162,▲354,＋2.24%,15768,15917,16170,16120,3270,N/A
1989/10/13,15809,15910,15809,15809,0.0,0.00%,15597,15927,16175,16126,1520,N/A
1989/10/12,15758,16061,15758,15809,▲51,＋0.32%,15516,15955,16187,16135,5780,N/A
1989/10/11,15152,15809,15152,15758,▲455,＋2.97%,15445,15985,16201,16144,4270,N/A
1989/10/10,15304,15304,15152,15304,0.0,0.00%,15475,16008,16216,16154,2420,N/A
1989/10/07,15405,15405,15304,15304,▼101,－0.66%,15647,16054,16228,16169,380,N/A
1989/10/06,15405,15455,15405,15405,▼51,－0.33%,15819,16109,16236,16185,510,N/A
1989/10/05,15253,15859,15253,15455,▼455,－2.86%,15940,16140,16241,16196,450,N/A
1989/10/04,15910,15910,15910,15910,▼253,－1.56%,16081,16175,16247,16205,610,N/A
1989/09/30,16162,16162,16162,16162,0.0,0.00%,16112,16188,16249,16210,0,N/A
1989/09/29,15910,16162,15910,16162,▲152,＋0.95%,16061,16188,16246,16210,3540,N/A
1989/09/28,16061,16415,16011,16011,▼152,－0.94%,16051,16210,16248,16212,2370,N/A
1989/09/27,16061,16162,16061,16162,▲101,＋0.63%,16102,16233,16241,16215,3650,N/A
1989/09/26,15910,16061,15910,16061,▲152,＋0.95%,16081,16256,16233,16218,2880,N/A
1989/09/25,16011,16112,15910,15910,▼202,－1.25%,16102,16291,16228,16223,3880,N/A
1989/09/23,16162,16162,15910,16112,▼152,－0.93%,16193,16334,16224,16229,5380,N/A
1989/09/22,15960,16263,15960,16263,▲202,＋1.26%,16243,16377,16209,16231,30,N/A
1989/09/21,15960,16162,15910,16061,▼101,－0.63%,16263,16427,16195,16234,880,N/A
1989/09/20,16162,16364,16112,16162,▼202,－1.23%,16334,16475,16186,16241,2150,N/A
1989/09/19,16364,16364,16162,16364,0.0,0.00%,16344,16526,16173,16250,7300,N/A
1989/09/18,15859,16364,15859,16364,0.0,0.00%,16314,16564,16161,16261,2060,N/A
1989/09/16,16516,16516,16364,16364,▼51,－0.31%,16324,16594,16147,16273,420,N/A
1989/09/12,16162,16415,16162,16415,▲202,＋1.25%,16253,16592,16134,16284,3360,N/A
1989/09/11,16162,16465,16162,16213,0.0,0.00%,16203,16597,16117,16295,4430,N/A
1989/09/09,16314,16314,16112,16213,▼202,－1.23%,16193,16624,16108,16307,3400,N/A
1989/09/08,16011,16415,16011,16415,▲404,＋2.52%,16182,16657,16098,16320,2920,N/A
1989/09/07,16162,16162,16011,16011,▼152,－0.94%,16223,16652,16086,16331,520,N/A
1989/09/06,16415,16516,16162,16162,0.0,0.00%,16314,16690,16084,16341,3900,N/A
1989/09/05,16061,16162,16011,16162,0.0,0.00%,16405,16713,16078,16354,7390,N/A
1989/09/04,16667,16768,16162,16162,▼455,－2.74%,16526,16703,16069,16368,2130,N/A
1989/09/02,16667,16667,16465,16617,▲152,＋0.92%,16647,16660,16058,16383,1280,N/A
1989/09/01,16465,16768,16415,16465,▼152,－0.91%,16718,16584,16041,16395,8100,N/A
1989/08/31,16768,17172,16617,16617,▼152,－0.90%,16879,16518,16027,16409,64530,N/A
1989/08/30,16768,16920,16667,16768,0.0,0.00%,16960,16445,16011,16422,18480,N/A
1989/08/29,16920,16920,16516,16768,▼202,－1.19%,17041,16362,15994,16433,15490,N/A
1989/08/28,17273,17425,16970,16970,▼303,－1.75%,17112,16268,15980,16445,19320,N/A
1989/08/26,16920,17425,16920,17273,▲253,＋1.48%,17112,16167,15955,16456,20460,N/A
1989/08/25,17223,17425,17021,17021,▼152,－0.88%,16920,16119,15938,16467,36770,N/A
1989/08/24,17122,17273,17071,17172,▲51,＋0.29%,16819,16092,15922,16476,22880,N/A
1989/08/23,17273,17273,16920,17122,▲152,＋0.89%,16738,16061,15905,16478,20590,N/A
1989/08/22,16415,16970,16415,16970,▲657,＋4.02%,16688,16028,15881,16479,22270,N/A
1989/08/21,16617,16617,16314,16314,▼202,－1.22%,16556,16003,15870,16481,2170,N/A
1989/08/19,16768,16920,16415,16516,▼253,－1.51%,16647,16013,15866,16487,5450,N/A
1989/08/18,16768,16819,16465,16768,▼101,－0.60%,16667,16021,15859,16492,15170,N/A
1989/08/17,16314,16920,16314,16869,▲556,＋3.41%,16506,16016,15837,16494,46380,N/A
1989/08/16,16566,16566,16213,16314,▼455,－2.71%,16193,15973,15825,16494,6590,N/A
1989/08/14,16920,17273,16768,16768,▲152,＋0.91%,15950,15948,15826,16496,55750,N/A
1989/08/12,16011,16617,15960,16617,▲657,＋4.11%,15627,15895,15822,16499,28740,N/A
1989/08/11,15354,15960,15304,15960,▲657,＋4.29%,15334,15854,15822,16504,18110,N/A
1989/08/10,15152,15354,15152,15304,▲202,＋1.34%,15162,15857,15834,16516,9720,N/A
1989/08/09,15152,15152,15051,15102,▼51,－0.33%,15081,15892,15855,16534,6420,N/A
1989/08/08,15152,15152,15051,15152,0.0,0.00%,15051,15950,15882,16554,6630,N/A
1989/08/07,15102,15405,14900,15152,▲51,＋0.33%,15283,15973,15911,16573,5880,N/A
1989/08/05,14950,15152,14950,15102,▲202,＋1.36%,15546,15998,15938,16590,4380,N/A
1989/08/04,14950,15051,14900,14900,▼51,－0.34%,15839,16031,15969,16607,990,N/A
1989/08/03,14900,15102,14900,14950,▼1364,－8.36%,16152,16069,16005,16626,6030,N/A
1989/08/02,16465,16465,16162,16314,▼152,－0.92%,16455,16084,16039,16640,8040,N/A
1989/08/01,16465,16667,16415,16465,▼101,－0.61%,16496,16039,16049,16643,1810,N/A
1989/07/31,16465,16617,16415,16566,▲101,＋0.61%,16536,15991,16056,16644,8250,N/A
1989/07/29,16516,16617,16465,16465,0.0,0.00%,16556,15932,16063,16646,6860,N/A
1989/07/28,16162,16667,16162,16465,▼51,－0.31%,16465,15892,16071,16649,6190,N/A
1989/07/27,16667,16718,16516,16516,▼152,－0.91%,16334,15844,16078,16652,20070,N/A
1989/07/26,16617,16920,16314,16667,0.0,0.00%,16172,15796,16083,16655,28610,N/A
1989/07/25,16162,16667,16112,16667,▲657,＋4.10%,16001,15733,16087,16656,29310,N/A
1989/07/24,15960,16011,15910,16011,▲202,＋1.28%,15869,15682,16092,16658,4300,N/A
1989/07/22,15708,15910,15708,15809,▲101,＋0.64%,15869,15665,16110,16665,1140,N/A
1989/07/21,15809,15859,15657,15708,▼101,－0.64%,15960,15657,16133,16673,1770,N/A
1989/07/20,16011,16011,15758,15809,▼202,－1.26%,15940,15667,16150,16684,2550,N/A
1989/07/19,16011,16061,15758,16011,0.0,0.00%,15910,15667,16162,16694,10240,N/A
1989/07/18,16415,16566,16011,16011,▼253,－1.55%,15859,15647,16171,16703,4580,N/A
1989/07/15,15607,16263,15556,16263,▲657,＋4.21%,15789,15622,16173,16710,6910,N/A
1989/07/14,15657,15657,15607,15607,▼51,－0.32%,15586,15589,16175,16715,180,N/A
1989/07/13,15758,15809,15657,15657,▼101,－0.64%,15546,15589,16188,16728,3450,N/A
1989/07/12,15657,15859,15657,15758,▲101,＋0.65%,15516,15589,16204,16738,55220,N/A
1989/07/11,15253,15809,15253,15657,▲404,＋2.65%,15445,15589,16219,16750,33130,N/A
1989/07/10,15405,15405,15253,15253,▼152,－0.98%,15445,15602,16234,16764,350,N/A
1989/07/08,15506,15506,15405,15405,▼101,－0.65%,15496,15614,16253,16781,2770,N/A
1989/07/07,15657,15657,15405,15506,▲101,＋0.66%,15526,15655,16273,16791,670,N/A
1989/07/06,15708,15708,15405,15405,▼253,－1.61%,15506,15682,16297,16800,2360,N/A
1989/07/05,15758,15910,15657,15657,▲152,＋0.98%,15556,15720,16326,16810,3870,N/A
1989/07/04,15506,15506,15506,15506,▼51,－0.32%,15556,15723,16360,16817,70,N/A
1989/07/03,15657,15910,15556,15556,▲152,＋0.98%,15586,15763,16400,16825,1040,N/A
1989/07/01,15657,15657,15405,15405,▼253,－1.61%,15657,15789,16435,16832,70,N/A
1989/06/30,15657,15657,15607,15657,0.0,0.00%,15738,15824,16473,16839,4680,N/A
1989/06/29,15657,15910,15657,15657,0.0,0.00%,15728,15814,16507,16844,6100,N/A
1989/06/28,15910,15910,15657,15657,▼253,－1.59%,15698,15836,16542,16849,8830,N/A
1989/06/27,15910,15910,15910,15910,▲101,＋0.64%,15687,15874,16577,16852,500,N/A
1989/06/26,16263,16263,15809,15809,▲202,＋1.29%,15627,15905,16597,16851,880,N/A
1989/06/24,15657,15657,15607,15607,▲101,＋0.65%,15597,15945,16630,16852,500,N/A
1989/06/23,15506,15607,15506,15506,▼101,－0.65%,15627,15998,16666,16854,1610,N/A
1989/06/22,15607,15607,15607,15607,0.0,0.00%,15708,16051,16709,16856,1670,N/A
1989/06/21,15657,15657,15556,15607,▼51,－0.32%,15687,16107,16748,16857,1640,N/A
1989/06/20,15910,15910,15657,15657,▼101,－0.64%,15809,16172,16791,16858,640,N/A
1989/06/19,15910,15910,15758,15758,▼152,－0.95%,15890,16228,16833,16861,130,N/A
1989/06/17,15758,16162,15708,15910,▲404,＋2.61%,15970,16289,16872,16861,2890,N/A
1989/06/16,15354,15506,15354,15506,▼707,－4.36%,15930,16344,16910,16860,1840,N/A
1989/06/15,16213,16364,16011,16213,▲152,＋0.94%,16092,16417,16957,16863,7470,N/A
1989/06/14,16162,16162,16011,16061,▼101,－0.63%,16061,16453,16997,16862,1780,N/A
1989/06/13,16364,16364,16162,16162,▲455,＋2.89%,16071,16496,17031,16864,3390,N/A
1989/06/12,16162,16162,15708,15708,▼606,－3.72%,15930,16536,17052,16866,80,N/A
1989/06/10,16314,16617,16314,16314,▲253,＋1.57%,16011,16597,17077,16872,2660,N/A
1989/06/09,15910,16061,15657,16061,▼51,－0.31%,16031,16627,17092,16874,450,N/A
1989/06/08,15506,16112,15506,16112,▲657,＋4.25%,16122,16665,17108,16877,1140,N/A
1989/06/07,16112,16112,15455,15455,▼657,－4.08%,16223,16703,17125,16881,1070,N/A
1989/06/05,16314,16314,16112,16112,▼303,－1.85%,16465,16781,17151,16890,2970,N/A
1989/06/03,16415,16415,16415,16415,▼101,－0.61%,16556,16829,17162,16895,110,N/A
1989/06/02,16617,16617,16364,16516,▼101,－0.61%,16617,16867,17167,16895,1330,N/A
1989/06/01,16667,16667,16617,16617,▼51,－0.30%,16698,16877,17175,16897,150,N/A
1989/05/31,16667,16920,16617,16667,▲101,＋0.61%,16728,16874,17186,16893,3080,N/A
1989/05/30,16718,16718,16465,16566,▼152,－0.91%,16789,16867,17199,16893,1300,N/A
1989/05/29,16819,16819,16667,16718,▼202,－1.19%,16879,16847,17214,16890,640,N/A
1989/05/27,16920,16920,16768,16920,▲152,＋0.90%,16930,16829,17225,16885,580,N/A
1989/05/26,16970,17021,16768,16768,▼202,－1.19%,16930,16804,17235,16881,1340,N/A
1989/05/25,17021,17021,16920,16970,▼51,－0.30%,16960,16794,17241,16878,6600,N/A
1989/05/24,16920,17021,16718,17021,▲51,＋0.30%,16960,16778,17245,16875,2080,N/A
1989/05/23,16970,16970,16970,16970,▲51,＋0.30%,16940,16756,17247,16871,5030,N/A
1989/05/22,16920,16920,16920,16920,0.0,0.00%,16930,16728,17242,16861,270,N/A
1989/05/20,16920,16920,16819,16920,▼51,－0.30%,16910,16713,17237,16851,520,N/A
1989/05/19,17172,17172,16970,16970,▲51,＋0.30%,16900,16713,17232,16844,960,N/A
1989/05/18,16970,17021,16819,16920,0.0,0.00%,16910,16723,17230,16835,2000,N/A
1989/05/17,17071,17172,16920,16920,▲101,＋0.60%,16940,16761,17228,16829,2070,N/A
1989/05/16,16819,16819,16768,16819,▼51,－0.30%,16991,16809,17226,16825,2720,N/A
1989/05/15,16970,16970,16768,16869,▼152,－0.89%,16970,16852,17226,16822,6740,N/A
1989/05/13,17122,17172,17021,17021,▼51,－0.30%,16910,16892,17226,16818,2590,N/A
1989/05/11,17172,17172,17071,17071,▼101,－0.59%,16809,16925,17224,16813,4830,N/A
1989/05/10,16970,17172,16970,17172,▲455,＋2.72%,16627,16960,17220,16808,4090,N/A
1989/05/09,16516,17223,16516,16718,▲152,＋0.91%,16465,16991,17214,16802,9400,N/A
1989/05/08,16667,16667,16566,16566,▲51,＋0.31%,16405,17011,17219,16798,1430,N/A
