[일시]효성,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
2014/02/05,37343,37638,36988,37283,▲296,＋0.80%,38514,40864,41313,41997,206419,10759372
2014/02/04,37638,37698,36337,36988,▼1539,－3.99%,39071,41027,41420,42032,625827,10732990
2014/02/03,39710,40006,38289,38526,▼1539,－3.84%,39793,41204,41536,42067,364244,10739138
2014/01/29,39828,40597,39769,40065,▲355,＋0.89%,40266,41328,41617,42087,128600,10757545
2014/01/28,40183,40302,39473,39710,▼355,－0.89%,40432,41405,41676,42098,140941,10750644
2014/01/27,39710,40302,39473,40065,▼533,－1.31%,40692,41497,41720,42099,145028,10785150
2014/01/24,40538,41485,40538,40597,▼296,－0.72%,40870,41533,41767,42099,152449,10776033
2014/01/23,41012,41485,40479,40893,0.0,0.00%,41118,41512,41780,42082,149955,10783385
2014/01/22,40775,41012,40420,40893,▼118,－0.29%,41379,41450,41775,42067,89124,10809887
2014/01/21,41071,41308,40716,41012,▲59,＋0.14%,41686,41361,41783,42053,173050,10800444
2014/01/20,41722,41840,40597,40953,▼888,－2.12%,41840,41284,41798,42041,292784,10826134
2014/01/17,42195,42432,41544,41840,▼355,－0.84%,42136,41213,41806,42023,195856,10806479
2014/01/16,42491,42846,42018,42195,▼237,－0.56%,42302,41101,41807,41992,177775,10799478
2014/01/15,41959,42669,41781,42432,▲651,＋1.56%,42385,40964,41812,41950,230212,10768976
2014/01/14,42136,42965,41604,41781,▼651,－1.53%,42337,40819,41806,41903,175960,10708261
2014/01/13,42728,42787,42018,42432,▼237,－0.55%,42408,40692,41792,41862,145191,10705002
2014/01/10,42373,42787,41781,42669,▲59,＋0.14%,42030,40577,41754,41815,309484,10697449
2014/01/09,42255,42965,42136,42610,▲414,＋0.98%,41604,40479,41719,41766,265225,10694451
2014/01/08,42077,42550,41781,42195,▲59,＋0.14%,41284,40408,41665,41708,144417,10705108
2014/01/07,40538,42314,40420,42136,▲1598,＋3.94%,41166,40340,41622,41667,346092,10725324
2014/01/06,40538,41189,39710,40538,0.0,0.00%,41047,40269,41596,41620,114249,10805806
2014/01/03,40953,41071,40302,40538,▼473,－1.15%,41095,40287,41591,41588,114690,10798051
2014/01/02,41781,41959,41012,41012,▼592,－1.42%,41024,40349,41565,41555,134994,10813557
2013/12/30,41663,41781,41189,41604,▲59,＋0.14%,40751,40441,41552,41516,120394,10799656
2013/12/27,41130,41959,40657,41544,▲769,＋1.89%,40254,40494,41530,41472,249317,10792838
2013/12/26,40597,41367,40597,40775,▲592,＋1.47%,39840,40595,41522,41408,254597,10850911
2013/12/24,39710,40479,39532,40183,▲533,＋1.34%,39591,40716,41549,41355,169456,10870339
2013/12/23,39473,40124,39236,39651,▲533,＋1.36%,39473,40834,41583,41314,169761,10892628
2013/12/20,39473,39828,39059,39118,▼355,－0.90%,39438,40994,41646,41275,154335,10881891
2013/12/19,40538,40538,39473,39473,▼59,－0.15%,39520,41163,41714,41235,152280,10917028
2013/12/18,39651,39947,39177,39532,▼59,－0.15%,39473,41337,41780,41173,137745,10915370
2013/12/17,39769,40183,39000,39591,▲118,＋0.30%,39591,41544,41848,41105,160078,10950107
2013/12/16,39236,39769,38822,39473,▼59,－0.15%,39816,41754,41888,41044,157875,11001498
2013/12/13,39236,39947,39118,39532,▲296,＋0.75%,40160,41976,41937,40990,191789,11024721
2013/12/12,39769,39947,39236,39236,▼888,－2.21%,40420,42213,42042,40936,233235,11051816
2013/12/11,40242,40716,39887,40124,▼592,－1.45%,40716,42379,42168,40893,192358,11108390
2013/12/10,41248,41367,40065,40716,▼473,－1.15%,40870,42503,42274,40848,209238,11164947
2013/12/09,41367,41485,41012,41189,▲355,＋0.87%,41083,42595,42358,40786,100951,11180600
2013/12/06,40479,41308,40420,40834,▲118,＋0.29%,41414,42610,42414,40720,199210,11183919
2013/12/05,40953,41308,40597,40716,▼178,－0.43%,41781,42695,42470,40656,151736,11222645
2013/12/04,41663,41781,40657,40893,▼888,－2.12%,42349,42805,42522,40599,330133,11260743
2013/12/03,42610,42846,41722,41781,▼1065,－2.49%,42811,42947,42571,40544,223568,11358788
2013/12/02,43024,43616,42787,42846,▲178,＋0.42%,42965,43056,42601,40482,143236,11410679
2013/11/29,43142,43675,42432,42669,▼888,－2.04%,42965,43083,42594,40404,246382,11408647
2013/11/28,43320,43971,42965,43556,▲355,＋0.82%,42929,43127,42583,40327,210569,11431614
2013/11/27,42728,43497,42255,43201,▲651,＋1.53%,42811,43068,42549,40244,192686,11456364
2013/11/26,42669,43024,41781,42550,▼296,－0.69%,42905,43053,42530,40167,207485,11447398
2013/11/25,42491,43320,42491,42846,▲355,＋0.84%,43154,42994,42503,40106,209299,11496740
2013/11/22,43201,43261,42195,42491,▼473,－1.10%,43367,42882,42540,40035,280242,11480369
2013/11/21,43675,44089,42906,42965,▼710,－1.63%,43722,42826,42546,39979,190037,11502622
2013/11/20,43438,44089,43261,43675,▼118,－0.27%,43639,42772,42545,39909,158326,11550748
2013/11/19,43675,44207,43497,43793,▼118,－0.27%,43426,42660,42540,39827,196920,11528870
2013/11/18,43912,44385,43616,43912,▼355,－0.80%,43178,42565,42532,39742,191534,11514813
2013/11/15,43024,44326,42965,44267,▲1716,＋4.03%,42692,42494,42549,39667,375687,11546728
2013/11/14,42787,43024,42255,42550,▼59,－0.14%,42349,42385,42555,39585,161132,11544493
2013/11/13,42610,43142,42018,42610,▲59,＋0.14%,42420,42305,42603,39529,197315,11593818
2013/11/12,41485,42787,41426,42550,▲1065,＋2.57%,42645,42184,42643,39473,209756,11594754
2013/11/11,43142,43616,41485,41485,▼1065,－2.50%,42929,42083,42673,39419,277553,11566436
2013/11/08,42314,42965,41899,42550,▼355,－0.83%,43308,41976,42703,39371,318210,11578146
2013/11/07,43852,44089,42550,42906,▼829,－1.89%,43509,41831,42694,39314,308473,11560888
2013/11/06,43497,44267,42965,43734,▼237,－0.54%,43403,41713,42682,39245,541751,11537475
2013/11/05,45805,47285,43616,43971,▲592,＋1.36%,43237,41538,42643,39170,1891571,11444903
2013/11/04,43261,44148,42491,43379,▼178,－0.41%,42716,41290,42597,39099,292121,11629775
2013/11/01,42906,44030,42787,43556,▲1184,＋2.79%,42160,41133,42556,39028,300962,11734261
2013/10/31,42906,43083,42195,42373,▼533,－1.24%,41722,40967,42520,38955,221908,11748557
2013/10/30,41367,43142,40953,42906,▲1539,＋3.72%,41627,40902,42478,38890,479556,11801945
2013/10/29,40361,41544,40302,41367,▲769,＋1.90%,41331,40879,42431,38816,157703,11774665
2013/10/28,41426,41663,40302,40597,▼769,－1.86%,41438,40920,42385,38746,322174,11722070
2013/10/25,41959,42195,41130,41367,▼533,－1.27%,41817,41062,42359,38681,214510,11649495
2013/10/24,41308,42136,41012,41899,▲473,＋1.14%,41959,41154,42323,38604,166870,11601069
2013/10/23,41899,42491,41248,41426,▼473,－1.13%,41769,41231,42284,38529,168458,11547485
2013/10/22,41840,42373,40657,41899,▼592,－1.39%,41521,41340,42240,38459,352970,11514363
2013/10/21,42077,42787,41544,42491,▲414,＋0.98%,41248,41343,42177,38379,319033,11511891
2013/10/18,41071,42136,40716,42077,▲1124,＋2.75%,40621,41340,42089,38294,313077,11496407
2013/10/17,40361,41308,40361,40953,▲769,＋1.91%,40136,41530,42001,38199,331845,11488046
2013/10/16,40597,41189,39769,40183,▼355,－0.88%,40053,41820,41932,38100,291769,11447066
2013/10/15,39828,40716,39591,40538,▲1184,＋3.01%,40065,42136,41876,38009,375025,11448403
2013/10/14,39059,39887,38704,39355,▼296,－0.75%,39757,42397,41814,37921,638414,11418562
2013/10/11,40124,40538,39355,39651,▼888,－2.19%,39935,42657,41751,37850,506704,11326309
2013/10/10,40479,40893,40065,40538,▲296,＋0.74%,40053,42882,41711,37772,362297,11295490
2013/10/08,39236,40242,38940,40242,▲1243,＋3.19%,40160,43048,41645,37687,481872,11256267
2013/10/07,39532,39710,38171,39000,▼1243,－3.09%,40597,43228,41586,37612,674767,11279319
2013/10/04,39710,40597,39710,40242,0.0,0.00%,41237,43456,41545,37551,279549,11217467
2013/10/02,41189,41248,40065,40242,▼829,－2.02%,41876,43565,41479,37476,483342,11192559
2013/10/01,42314,42846,41012,41071,▼1361,－3.21%,42468,43654,41414,37401,635452,11115865
2013/09/30,42136,42846,41781,42432,▲237,＋0.56%,42941,43678,41295,37317,470907,10966239
2013/09/27,42136,42787,41485,42195,▼1243,－2.86%,43178,43657,41162,37225,738818,10861360
2013/09/26,43261,43616,42906,43438,▲237,＋0.55%,43130,43595,41045,37130,202557,10813037
2013/09/25,43793,44385,42965,43201,▼237,－0.54%,42929,43675,40903,37027,242704,10767602
2013/09/24,43793,43852,42491,43438,▼178,－0.41%,43462,43660,40755,36939,364394,10717970
2013/09/23,42373,43971,42255,43616,▲1657,＋3.95%,44125,43630,40565,36853,540448,10780801
2013/09/17,42787,42965,41604,41959,▼473,－1.12%,44705,43619,40362,36760,470207,10587787
2013/09/16,44563,44977,42018,42432,▼3432,－7.48%,45462,43687,40200,36681,1094466,10632584
2013/09/13,46811,47462,45391,45865,▼888,－1.90%,45888,43814,40042,36591,331362,10653832
2013/09/12,46871,47403,46397,46752,▲237,＋0.51%,45545,43752,39830,36473,473388,10693289
2013/09/11,45983,46693,45687,46515,▲769,＋1.68%,44965,43684,39619,36334,392415,10675763
2013/09/10,44444,46101,44385,45746,▲1184,＋2.66%,44432,43610,39421,36197,524065,10602326
2013/09/09,44385,44858,44030,44563,▲414,＋0.94%,43994,43539,39214,36071,250486,10548405
2013/09/06,44385,44385,43793,44148,▲296,＋0.67%,43568,43477,39025,35960,242857,10479806
2013/09/05,42906,44089,42669,43852,0.0,0.00%,43142,43370,38842,35852,362144,10350137
2013/09/04,43912,44563,43379,43852,▲296,＋0.68%,42681,43284,38676,35752,377021,10253528
2013/09/03,42728,44030,42669,43556,▲1124,＋2.65%,42314,43163,38516,35653,331262,10144899
2013/09/02,42136,42432,41840,42432,▲414,＋0.99%,41793,43045,38362,35556,143126,10050482
2013/08/30,42077,42314,41544,42018,▲473,＋1.14%,42314,42971,38214,35469,209183,10008525
2013/08/29,42373,42669,41308,41544,▼473,－1.13%,42491,42938,38071,35382,396306,9930168
2013/08/28,41071,42373,40953,42018,▲1065,＋2.60%,42752,42855,37938,35301,632441,9869615
2013/08/27,44858,45509,40657,40953,▼4083,－9.07%,43024,42758,37804,35221,1343363,9790586
2013/08/26,43083,45214,43083,45036,▲2130,＋4.97%,43497,42639,37709,35152,326093,9767647
2013/08/23,43201,43556,42373,42906,▲59,＋0.14%,43485,42340,37531,35044,224095,9741170
2013/08/22,42728,43320,42255,42846,▼533,－1.23%,43829,42154,37412,34947,282655,9702895
2013/08/21,43852,44089,42787,43379,▲59,＋0.14%,44338,41991,37273,34868,280908,9641159
2013/08/20,44858,45214,42728,43320,▼1657,－3.68%,44669,41760,37114,34789,525417,9551698
2013/08/19,44740,45509,44385,44977,▲355,＋0.80%,44870,41500,36952,34732,197427,9420456
2013/08/16,44977,45391,44622,44622,▼769,－1.69%,44539,41112,36785,34661,344114,9349459
2013/08/14,45095,45569,44326,45391,▲355,＋0.79%,44018,40722,36614,34597,305642,9185948
2013/08/13,44326,45154,44030,45036,▲710,＋1.60%,43367,40293,36455,34528,320430,9060787
2013/08/12,43556,44681,43320,44326,▲1006,＋2.32%,42645,39881,36302,34464,375206,8881055
2013/08/09,43201,44089,42136,43320,▲1302,＋3.10%,42018,39506,36165,34397,635702,8747919
2013/08/08,42136,42728,41308,42018,▼118,－0.28%,41544,39121,36039,34335,292585,8597732
2013/08/07,41189,42491,41012,42136,▲710,＋1.71%,41414,38881,35934,34287,341382,8536436
2013/08/06,41248,41544,40479,41426,▲237,＋0.57%,40964,38603,35809,34239,180170,8552519
2013/08/05,41071,42255,40834,41189,▲237,＋0.58%,40692,38366,35696,34201,160778,8545297
2013/08/02,41485,42314,40834,40953,▼414,－1.00%,40171,38136,35602,34159,285022,8533051
2013/08/01,40538,41899,40538,41367,▲1480,＋3.71%,39793,37902,35500,34125,618107,8527911
2013/07/31,39710,40834,39710,39887,▼178,－0.44%,39355,37650,35391,34088,241666,8498628
2013/07/30,38585,40302,38585,40065,▲1480,＋3.83%,39296,37351,35301,34063,369704,8505524
2013/07/29,39296,39591,38585,38585,▼473,－1.21%,39035,37070,35200,34035,141023,8483361
2013/07/26,39532,39710,38645,39059,▼118,－0.30%,38940,36902,35108,34022,173704,8476323
2013/07/25,39177,40065,38526,39177,▼414,－1.05%,38574,36695,35003,34007,225926,8441526
2013/07/24,38881,39591,38349,39591,▲829,＋2.14%,38100,36452,34885,33995,258974,8477821
2013/07/23,38585,38763,38171,38763,▲651,＋1.71%,37544,36073,34773,33987,280787,8495807
2013/07/22,37579,38408,37579,38112,▲888,＋2.38%,37153,35706,34678,33977,262375,8501279
2013/07/19,36928,37875,36869,37224,▲414,＋1.13%,36893,35413,34582,33972,284457,8457236
2013/07/18,36988,37224,36396,36810,0.0,0.00%,36573,35200,34499,33971,132253,8466763
2013/07/17,36869,37224,36277,36810,0.0,0.00%,36656,35017,34397,33977,158452,8451155
2013/07/16,36869,37402,36396,36810,0.0,0.00%,36609,34881,34268,33988,146544,8431414
2013/07/15,35390,37047,35330,36810,▲1184,＋3.32%,36585,34771,34143,34009,298079,8398559
2013/07/12,37224,37224,35508,35626,▼1598,－4.29%,36538,34597,34028,34030,448901,8299481
2013/07/11,36988,37343,36810,37224,▲651,＋1.78%,36668,34478,33949,34064,328625,8289279
2013/07/10,36692,36928,36337,36573,▼118,－0.32%,36490,34274,33832,34080,125294,8211337
2013/07/09,36810,36869,35626,36692,▲118,＋0.32%,35958,34141,33730,34099,169957,8221561
2013/07/08,36337,36810,36041,36573,▲296,＋0.82%,35508,34020,33639,34122,200908,8193907
2013/07/05,36692,36988,35804,36277,▼59,－0.16%,35236,33907,33557,34147,261237,8169129
2013/07/04,34443,36337,34206,36337,▲2426,＋7.16%,34964,33768,33472,34173,583819,8199514
2013/07/03,34443,35508,33910,33910,▼533,－1.55%,34561,33626,33388,34214,320569,8195175
2013/07/02,35094,35212,34443,34443,▼769,－2.18%,34182,33608,33339,34276,162911,8196034
2013/07/01,34679,35330,34620,35212,▲296,＋0.85%,33579,33585,33288,34340,146282,8208543
2013/06/28,34206,34916,34147,34916,▲592,＋1.72%,32987,33588,33214,34408,245786,8205264
2013/06/27,32194,34384,32194,34324,▲2308,＋7.21%,32596,33558,33152,34486,294344,8194325
2013/06/26,31839,32135,31010,32016,▲592,＋1.88%,32360,33629,33123,34569,229293,8165905
2013/06/25,32135,32904,31365,31425,▼829,－2.57%,32774,33753,33141,34668,277331,8145603
2013/06/24,33022,33141,32253,32253,▼710,－2.15%,33413,33875,33159,34769,124202,8182930
2013/06/21,32253,33141,31365,32963,▼178,－0.54%,33626,33943,33162,34855,291849,8215997
2013/06/20,33496,34029,33082,33141,▼947,－2.78%,33685,34043,33141,34933,244764,8247921
2013/06/19,34679,34739,33792,34088,▼533,－1.54%,33685,34102,33115,35010,153047,8305646
2013/06/18,33555,34916,32963,34620,▲1302,＋3.91%,33650,34191,33048,35091,221462,8340481
2013/06/17,33437,33910,33200,33318,▲59,＋0.18%,33579,34253,32974,35168,115946,8367468
2013/06/14,33496,33910,33259,33259,▲118,＋0.36%,33780,34392,32929,35254,122007,8370325
2013/06/13,33673,34206,33022,33141,▼769,－2.27%,33827,34517,32895,35329,250121,8366728
2013/06/12,33851,34324,33792,33910,▼355,－1.04%,33898,34647,32862,35403,111943,8397498
2013/06/11,34324,34443,33437,34265,▼59,－0.17%,33827,34682,32828,35473,140843,8421061
2013/06/10,33851,34502,33851,34324,▲829,＋2.47%,33768,34703,32790,35540,116175,8436336
2013/06/07,33673,34324,33496,33496,0.0,0.00%,33957,34762,32750,35609,191907,8451956
2013/06/05,33614,34265,33318,33496,▼59,－0.18%,34123,34830,32724,35683,162081,8413887
2013/06/04,34147,34265,33437,33555,▼414,－1.22%,34573,34895,32693,35759,130391,8400559
2013/06/03,34975,35094,33792,33969,▼1302,－3.69%,34762,34943,32664,35816,288575,8393158
2013/05/31,34324,35271,33969,35271,▲947,＋2.76%,34739,34946,32638,35859,329234,8400969
2013/05/30,34620,35035,33969,34324,▼1420,－3.97%,34407,34833,32594,35896,452859,8368370
2013/05/29,34739,35745,34265,35745,▲1243,＋3.60%,34537,34756,32558,35942,319022,8360658
2013/05/28,34029,34561,33733,34502,▲651,＋1.92%,34253,34573,32482,35979,206668,8369903
2013/05/27,33437,34206,32667,33851,▲237,＋0.70%,34526,34493,32464,36027,271124,8381359
2013/05/24,35094,35390,33378,33614,▼1361,－3.89%,34928,34452,32464,36076,456042,8323059
2013/05/23,34798,35390,34739,34975,▲651,＋1.90%,35425,34389,32513,36127,318093,8284878
2013/05/22,35981,36100,33969,34324,▼1539,－4.29%,35579,34253,32536,36160,409091,8202794
2013/05/21,35863,36159,35626,35863,0.0,0.00%,35863,34073,32580,36201,91292,8158292
2013/05/20,35863,36159,35567,35863,▼237,－0.66%,35615,33733,32601,36230,123271,8146395
2013/05/16,35686,36100,35567,36100,▲355,＋0.99%,35378,33404,32627,36259,201554,8147186
2013/05/15,35745,35863,35094,35745,0.0,0.00%,35259,33093,32630,36290,188187,8095272
2013/05/14,35330,36159,35153,35745,▲1124,＋3.25%,35082,32851,32632,36327,384137,8081352
2013/05/13,34679,35094,33969,34620,▼59,－0.17%,34893,32576,32640,36358,239270,8052074
2013/05/10,35390,35449,34502,34679,▼829,－2.33%,34869,32366,32669,36395,195231,8014886
2013/05/09,34916,35626,34502,35508,▲651,＋1.87%,34739,32194,32706,36429,333933,7998075
2013/05/08,34798,34975,34324,34857,▲59,＋0.17%,34242,32002,32717,36455,184052,7930537
2013/05/07,34679,35153,33969,34798,▲296,＋0.86%,33827,31818,32750,36483,246647,7861362
2013/05/06,34739,35212,34088,34502,▲473,＋1.39%,33283,31644,32785,36515,362761,7783065
2013/05/03,33555,34029,33141,34029,▲1006,＋3.05%,32963,31466,32825,36545,252574,7761115
2013/05/02,33259,34206,32963,33022,▲237,＋0.72%,32762,31333,32870,36580,483541,7748952
2013/04/30,32076,33378,31957,32786,▲710,＋2.21%,32632,31220,32937,36619,378155,7722947
2013/04/29,32727,32904,31543,32076,▼829,－2.52%,32525,31141,33012,36658,313575,7701346
2013/04/26,32727,33141,32549,32904,▼118,－0.36%,32253,31167,33106,36700,154811,7696374
2013/04/25,32253,33141,32194,33022,▲651,＋2.01%,31484,31176,33200,36718,311730,7707776
2013/04/24,32490,32727,32016,32371,▲118,＋0.37%,30738,31149,33276,36739,345714,7672168
2013/04/23,31365,32253,31306,32253,▲1539,＋5.01%,30241,31155,33363,36761,789349,7728635
2013/04/22,28969,30714,28909,30714,▲1657,＋5.70%,29969,31126,33443,36785,347428,7849372
2013/04/19,29235,29708,28909,29057,▼237,－0.81%,29874,31170,33556,36810,278028,7895888
2013/04/18,29768,30241,29294,29294,▼592,－1.98%,30146,31220,33708,36858,239921,7924163
2013/04/17,30833,30951,29886,29886,▼1006,－3.26%,30537,31265,33876,36900,295438,7923849
2013/04/16,30063,30892,29886,30892,▲651,＋2.15%,30892,31300,34033,36946,224038,7983615
2013/04/15,30478,30774,30182,30241,▼178,－0.58%,30951,31318,34178,36980,167122,7956545
2013/04/12,31247,31484,30419,30419,▼829,－2.65%,31164,31362,34327,37020,256875,7960516
2013/04/11,31957,32194,31010,31247,▼414,－1.31%,31271,31436,34468,37063,227766,7944875
2013/04/10,31188,31661,30951,31661,▲473,＋1.52%,31294,31472,34605,37094,213456,7953508
2013/04/09,31188,31661,30833,31188,▼118,－0.38%,31117,31487,34738,37112,185127,7954569
2013/04/08,30951,31720,30596,31306,▲355,＋1.15%,31117,31522,34873,37129,255716,7986595
2013/04/05,31129,31306,30478,30951,▼414,－1.32%,31377,31540,35040,37147,253132,8066373
2013/04/04,30655,31425,30478,31365,▲592,＋1.92%,31803,31584,35213,37166,291538,8162217
2013/04/03,31484,31602,30537,30774,▼414,－1.33%,32028,31635,35392,37183,275915,8199678
2013/04/02,32608,32667,30892,31188,▼1420,－4.36%,32371,31729,35603,37210,463846,8233227
2013/04/01,33259,33259,32371,32608,▼473,－1.43%,32466,31777,35820,37237,176826,8242680
