[일시]기아차,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
1992/06/29,195448,200029,193921,195448,0.0,0.00%,194532,197968,212346,240276,77240,N/A
1992/06/27,195448,200029,195448,195448,▲1527,＋0.79%,194532,197968,212855,241384,68400,N/A
1992/06/26,195448,201556,190867,193921,▼1527,－0.78%,193616,197815,213415,242491,76690,N/A
1992/06/25,192394,195448,189340,195448,▲3054,＋1.59%,193005,197586,213950,243483,64380,N/A
1992/06/24,196975,196975,190867,192394,▼3054,－1.56%,192394,197204,214509,244412,26910,N/A
1992/06/23,190867,196975,189340,195448,▲4581,＋2.40%,192394,197051,215120,245417,50500,N/A
1992/06/22,190867,193921,187813,190867,0.0,0.00%,193005,197051,215527,246448,32990,N/A
1992/06/20,196975,196975,190867,190867,▼1527,－0.79%,195448,197433,215909,247479,42750,N/A
1992/06/19,193921,196975,190867,192394,0.0,0.00%,198502,198120,216418,248484,42350,N/A
1992/06/18,196975,198502,192394,192394,▼6108,－3.08%,201556,198273,216927,249565,34190,N/A
1992/06/17,206137,206137,198502,198502,▼4581,－2.26%,203083,198655,217487,250583,57490,N/A
1992/06/16,207664,207664,200029,203083,▼3054,－1.48%,204610,199036,218021,251474,45220,N/A
1992/06/15,209191,213771,206137,206137,▼1527,－0.74%,203999,199495,218454,252365,109840,N/A
1992/06/13,200029,207664,198502,207664,▲7635,＋3.82%,203388,199647,218861,253205,100890,N/A
1992/06/12,207664,209191,200029,200029,▼6108,－2.96%,202167,199724,219090,254019,42810,N/A
1992/06/11,200029,209191,200029,206137,▲6108,＋3.05%,201861,200563,219625,254795,116480,N/A
1992/06/10,196975,204610,196975,200029,▼3054,－1.50%,199724,201250,220261,255482,24320,N/A
1992/06/09,201556,203083,195448,203083,▲1527,＋0.76%,198197,202243,220948,256297,64290,N/A
1992/06/08,198502,201556,193921,201556,▲3054,＋1.54%,195448,203006,221610,257073,94790,N/A
1992/06/05,193921,200029,192394,198502,▲3054,＋1.56%,192700,203923,222449,257862,92720,N/A
1992/06/04,192394,195448,187813,195448,▲3054,＋1.59%,190867,205373,223417,258702,57540,N/A
1992/06/03,189340,192394,189340,192394,▲3054,＋1.61%,190867,206977,224460,259643,58690,N/A
1992/06/02,189340,190867,183233,189340,▲1527,＋0.81%,192089,208656,225758,260547,59570,N/A
1992/06/01,189340,190867,183233,187813,▼1527,－0.81%,195143,210641,227081,261603,77630,N/A
1992/05/30,196975,198502,189340,189340,▼6108,－3.12%,196670,212932,228430,262773,48840,N/A
1992/05/29,198502,200029,195448,195448,▼3054,－1.54%,198807,215298,229677,263906,45760,N/A
1992/05/28,209191,209191,198502,198502,▼6108,－2.99%,200945,217665,230822,264860,67030,N/A
1992/05/27,198502,204610,196975,204610,▲9162,＋4.69%,203694,220261,231942,265815,112340,N/A
1992/05/26,198502,203083,195448,195448,▼4581,－2.29%,204610,222551,232934,266718,91420,N/A
1992/05/25,204610,204610,198502,200029,▼6108,－2.96%,207358,225452,234080,267596,102440,N/A
1992/05/23,213771,213771,206137,206137,▼6108,－2.88%,210718,228125,235174,268461,37390,N/A
1992/05/22,210718,213771,209191,212244,▲3054,＋1.46%,213466,229881,236243,269288,58370,N/A
1992/05/21,209191,213771,206137,209191,0.0,0.00%,214993,230720,237210,270052,125320,N/A
1992/05/20,219879,219879,209191,209191,▼7635,－3.52%,216825,231789,238330,270892,42340,N/A
1992/05/19,222933,222933,216825,216825,▼3054,－1.39%,218963,232400,239348,271795,64530,N/A
1992/05/18,218352,224460,216825,219879,0.0,0.00%,221101,232858,240289,272686,77820,N/A
1992/05/16,219879,222933,219879,219879,▲1527,＋0.70%,222628,232858,241154,273589,43480,N/A
1992/05/15,219879,227514,218352,218352,▼1527,－0.69%,223849,233011,242172,274531,92550,N/A
1992/05/14,225987,229041,219879,219879,▼7635,－3.36%,225987,233469,243139,275485,73060,N/A
1992/05/13,227514,232095,225987,227514,0.0,0.00%,228735,233774,244157,276363,73950,N/A
1992/05/12,225987,233622,225987,227514,▲1527,＋0.68%,230568,233698,244997,277152,76920,N/A
1992/05/11,229041,232095,225987,225987,▼3054,－1.33%,233622,233622,245888,277890,81230,N/A
1992/05/09,235149,236675,225987,229041,▼4581,－1.96%,238508,233774,246804,278679,77600,N/A
1992/05/08,233622,239729,233622,233622,▼3054,－1.29%,242783,233622,247720,279481,91110,N/A
1992/05/07,239729,242783,236675,236675,▼6108,－2.52%,246753,233393,248611,280193,77910,N/A
1992/05/06,248891,251945,241256,242783,▼7635,－3.05%,250113,233011,249527,280918,116130,N/A
1992/05/04,251945,259580,250418,250418,0.0,0.00%,249807,231866,250418,281631,190480,N/A
1992/05/02,256526,256526,247364,250418,▼3054,－1.20%,245532,230033,251130,282318,136620,N/A
1992/05/01,256526,264160,253472,253472,0.0,0.00%,241562,228583,251818,282980,342540,N/A
1992/04/30,251945,253472,248891,253472,▲12216,＋5.06%,235149,227056,252581,283578,531780,N/A
1992/04/29,233622,241256,233622,241256,▲12216,＋5.33%,229652,225681,253319,284163,140630,N/A
1992/04/28,236675,236675,227514,229041,▼1527,－0.66%,225376,225147,254286,284825,176710,N/A
1992/04/27,225987,230568,224460,230568,▲9162,＋4.14%,224155,225147,255533,285576,96940,N/A
1992/04/25,225987,227514,221406,221406,▼4581,－2.03%,223544,225147,256856,286352,34770,N/A
1992/04/24,216825,229041,216825,225987,▲6108,＋2.78%,224460,225147,258333,287243,205880,N/A
1992/04/23,219879,222933,215298,219879,▼3054,－1.37%,224460,225452,259783,288057,48940,N/A
1992/04/22,229041,230568,221406,222933,▼4581,－2.01%,225681,226674,261386,288948,33200,N/A
1992/04/21,225987,229041,225987,227514,▲1527,＋0.68%,226903,227590,263066,289826,54210,N/A
1992/04/20,225987,229041,224460,225987,0.0,0.00%,226598,228354,264797,290602,39660,N/A
1992/04/18,229041,229041,224460,225987,0.0,0.00%,227208,229652,266502,291442,35090,N/A
1992/04/17,232095,235149,225987,225987,▼3054,－1.33%,227819,231178,268207,292294,49350,N/A
1992/04/16,225987,229041,225987,229041,▲3054,＋1.35%,226598,232782,269912,293198,42770,N/A
1992/04/15,227514,233622,225987,225987,▼3054,－1.33%,223544,234843,271566,294114,48830,N/A
1992/04/14,233622,233622,229041,229041,0.0,0.00%,222628,236981,273017,295043,75960,N/A
1992/04/13,219879,229041,219879,229041,▲9162,＋4.17%,221406,238966,274314,295921,56760,N/A
1992/04/11,213771,219879,213771,219879,▲6108,＋2.86%,220795,240722,275714,296786,25160,N/A
1992/04/10,219879,219879,212244,213771,▼7635,－3.45%,222933,242936,277368,297753,28710,N/A
1992/04/09,222933,224460,221406,221406,▼1527,－0.68%,225987,245532,279048,298809,24820,N/A
1992/04/08,222933,229041,222933,222933,▼3054,－1.35%,227819,247669,280549,299802,28530,N/A
1992/04/07,230568,230568,224460,225987,▼4581,－1.99%,227514,249731,282204,300743,22420,N/A
1992/04/06,229041,235149,229041,230568,▲1527,＋0.67%,228735,251716,283680,301532,56430,N/A
1992/04/04,236675,239729,229041,229041,▼1527,－0.66%,231484,253701,284927,302283,38830,N/A
1992/04/03,222933,230568,222933,230568,▲9162,＋4.14%,233927,255762,286276,303148,86690,N/A
1992/04/02,229041,230568,221406,221406,▼10689,－4.61%,236370,258053,287548,304039,46270,N/A
1992/04/01,247364,247364,232095,232095,▼12216,－5.00%,242478,260496,288948,305070,38380,N/A
1992/03/31,242783,248891,233622,244310,▲3054,＋1.27%,247364,262557,289966,306062,128930,N/A
1992/03/30,242783,245837,232095,241256,▼1527,－0.63%,250113,263931,290704,306915,64730,N/A
1992/03/28,254999,254999,242783,242783,▼9162,－3.64%,255915,265916,291645,307844,28470,N/A
1992/03/27,254999,259580,247364,251945,▼4581,－1.79%,261106,267596,292536,308785,26220,N/A
1992/03/26,253472,258053,245837,256526,▼1527,－0.59%,264466,269047,293274,309663,75560,N/A
1992/03/25,262633,270268,258053,258053,▼12216,－4.52%,265993,270115,293987,310503,28040,N/A
1992/03/23,270268,274849,270268,270268,▲1527,＋0.57%,267214,271261,294826,311254,55250,N/A
1992/03/21,270268,273322,268741,268741,0.0,0.00%,266298,271795,295335,311877,57540,N/A
1992/03/20,264160,268741,261106,268741,▲4581,＋1.73%,265382,272559,296124,312552,81270,N/A
1992/03/19,264160,267214,262633,264160,0.0,0.00%,264466,273475,297117,313175,73570,N/A
1992/03/18,267214,267214,262633,264160,▼1527,－0.57%,264771,274849,298135,313824,59940,N/A
1992/03/17,267214,267214,262633,265687,▲1527,＋0.58%,265993,276452,298898,314473,50680,N/A
1992/03/16,264160,267214,264160,264160,0.0,0.00%,266909,277826,299687,315122,43080,N/A
1992/03/14,265687,267214,262633,264160,▼1527,－0.57%,269352,279201,300501,315809,25630,N/A
1992/03/13,270268,273322,265687,265687,▼4581,－1.69%,270573,280957,301112,316458,51990,N/A
1992/03/12,268741,273322,267214,270268,0.0,0.00%,272100,282560,301748,317107,34060,N/A
1992/03/11,277903,280957,268741,270268,▼6108,－2.21%,272406,284011,302334,317743,33360,N/A
1992/03/09,273322,279430,273322,276376,▲6108,＋2.26%,274544,285690,302894,318443,66100,N/A
1992/03/07,273322,277903,270268,270268,▼3054,－1.12%,274544,287370,303454,319092,28250,N/A
1992/03/06,270268,273322,267214,273322,▲1527,＋0.56%,276681,289355,304242,319703,43290,N/A
1992/03/05,274849,280957,271795,271795,▼9162,－3.26%,277597,291340,305082,320314,21660,N/A
1992/03/04,276376,284011,271795,280957,▲4581,＋1.66%,279430,293554,306024,320937,40980,N/A
1992/03/03,268741,287064,268741,276376,▼4581,－1.63%,279430,295692,306889,321510,63000,N/A
1992/03/02,265687,288591,265687,280957,▲3054,＋1.10%,280957,298440,307831,322108,59300,N/A
1992/02/29,273322,277903,268741,277903,▼3054,－1.09%,282178,300807,308569,322642,25020,N/A
1992/02/28,280957,280957,268741,280957,0.0,0.00%,284927,303326,309307,323240,43350,N/A
1992/02/27,282484,284011,280957,280957,▼3054,－1.08%,287981,305693,309892,323762,28220,N/A
1992/02/26,285537,285537,276376,284011,▼3054,－1.06%,290424,308060,310554,324182,19090,N/A
1992/02/25,290118,294699,285537,287064,▼4581,－1.57%,291951,309510,311241,324525,19820,N/A
1992/02/24,296226,297753,290118,291645,▼4581,－1.55%,294394,310503,311775,324856,22920,N/A
1992/02/22,287064,296226,287064,296226,▲3054,＋1.04%,295615,311572,312310,325162,16360,N/A
1992/02/21,293172,294699,287064,293172,▲1527,＋0.52%,296226,312717,312844,325454,13840,N/A
1992/02/20,296226,297753,290118,291645,▼7635,－2.55%,298364,313786,313506,325747,24100,N/A
1992/02/19,297753,300807,297753,299280,▲1527,＋0.51%,302028,314778,314142,326052,26170,N/A
1992/02/18,294699,300807,293172,297753,▼1527,－0.51%,304166,315924,314575,326281,21940,N/A
1992/02/17,297753,303861,297753,299280,▼4581,－1.51%,307220,316763,315007,326549,21190,N/A
1992/02/15,306915,309968,303861,303861,▼6108,－1.97%,310579,317069,315364,326816,19720,N/A
1992/02/14,309968,313022,306915,309968,0.0,0.00%,314549,317374,315618,326968,63140,N/A
1992/02/13,314549,314549,308442,309968,▼3054,－0.98%,318825,317221,315847,327070,69320,N/A
1992/02/12,316076,319130,308442,313022,▼3054,－0.97%,322489,316992,316153,327172,48820,N/A
1992/02/11,326765,328292,316076,316076,▼7635,－2.36%,325543,316000,316331,327248,46280,N/A
1992/02/10,332873,332873,316076,323711,▼7635,－2.30%,327986,314626,316509,327299,45760,N/A
1992/02/08,332873,340507,331346,331346,▲3054,＋0.93%,328903,313328,316585,327248,154910,N/A
1992/02/07,329819,331346,326765,328292,0.0,0.00%,325238,311572,316407,327108,36450,N/A
1992/02/06,335926,340507,328292,328292,0.0,0.00%,320962,309968,316382,326968,218620,N/A
1992/02/01,335926,338980,328292,328292,0.0,0.00%,317909,308518,316382,326867,58600,N/A
1992/01/31,313022,328292,313022,328292,▲15269,＋4.88%,316076,307525,316483,326778,138180,N/A
1992/01/30,308442,313022,306915,313022,▲6108,＋1.99%,313328,306151,316662,326701,48370,N/A
1992/01/29,308442,313022,306915,306915,▼6108,－1.95%,313022,306304,317069,326752,30730,N/A
1992/01/28,322184,322184,308442,313022,▼6108,－1.91%,316076,307373,317527,326867,39350,N/A
1992/01/27,322184,325238,319130,319130,▲4581,＋1.46%,316382,307983,317858,326905,86770,N/A
1992/01/25,311495,314549,311495,314549,▲3054,＋0.98%,313633,307525,318138,326918,33540,N/A
1992/01/24,328292,328292,311495,311495,▼10689,－3.32%,312717,307449,318570,326994,55430,N/A
1992/01/23,320657,328292,317603,322184,▲7635,＋2.43%,311801,307525,319054,327121,143850,N/A
1992/01/22,309968,317603,306915,314549,▲9162,＋3.00%,308442,306457,319283,327096,97820,N/A
1992/01/21,305388,311495,305388,305388,▼4581,－1.48%,304166,305922,319385,327159,54190,N/A
1992/01/20,306915,319130,306915,309968,▲3054,＋1.00%,300807,305922,319639,327376,64540,N/A
1992/01/18,311495,313022,305388,306915,▲1527,＋0.50%,298364,305617,320021,327439,41050,N/A
1992/01/17,293172,305388,293172,305388,▲12216,＋4.17%,296226,305769,320530,327554,77130,N/A
1992/01/16,282484,300807,282484,293172,▲4581,＋1.59%,294394,306380,321191,327681,66820,N/A
1992/01/15,297753,297753,288591,288591,▼9162,－3.08%,295615,307907,322159,328037,26060,N/A
1992/01/14,293172,297753,293172,297753,▲1527,＋0.52%,299585,309892,323126,328419,19190,N/A
1992/01/13,297753,300807,293172,296226,0.0,0.00%,300196,311648,324042,328597,16230,N/A
1992/01/11,296226,299280,294699,296226,▼3054,－1.02%,304166,313480,325034,328750,14170,N/A
1992/01/10,308442,316076,299280,299280,▼9162,－2.97%,310579,314931,326052,328928,33060,N/A
1992/01/09,294699,308442,294699,308442,▲7635,＋2.54%,315771,316076,327019,329132,27940,N/A
1992/01/08,313022,314549,300807,300807,▼15269,－4.83%,316076,316458,327681,329361,15200,N/A
1992/01/07,326765,326765,313022,316076,▼12216,－3.72%,318519,317450,328419,329653,41870,N/A
1992/01/06,328292,332873,320657,328292,▲3054,＋0.94%,317909,317909,328979,329844,76170,N/A
1992/01/04,323711,325238,319130,325238,▲15269,＋4.93%,312412,317450,329233,330022,32740,N/A
1992/01/03,309968,309968,309968,309968,▼3054,－0.98%,308136,317374,329513,330226,15800,N/A
1991/12/26,316076,320657,309968,313022,0.0,0.00%,307220,318290,330048,330557,68200,N/A
1991/12/24,294699,313022,294699,313022,▲12216,＋4.06%,305388,319283,330557,330888,47520,N/A
1991/12/23,302334,302334,293172,300807,▼3054,－1.01%,304777,320123,331117,331180,86380,N/A
1991/12/21,305388,306915,300807,303861,▼1527,－0.50%,308136,321344,331804,331460,41040,N/A
1991/12/20,305388,311495,303861,305388,▲1527,＋0.50%,312106,322337,332465,331829,67810,N/A
1991/12/19,306915,309968,300807,303861,▼6108,－1.97%,316687,323100,333153,332109,53910,N/A
1991/12/18,316076,317603,302334,309968,▼7635,－2.40%,322489,323864,333992,332364,31210,N/A
1991/12/17,323711,323711,316076,317603,▼6108,－1.89%,327070,324551,334730,332529,22680,N/A
1991/12/16,325238,329819,322184,323711,▼4581,－1.40%,328597,325085,335163,332567,21230,N/A
1991/12/14,332873,332873,326765,328292,▼4581,－1.38%,328292,325085,335545,332580,22730,N/A
1991/12/13,332873,337453,326765,332873,0.0,0.00%,325849,325009,335850,332427,39620,N/A
1991/12/12,325238,332873,325238,332873,▲7635,＋2.35%,323406,324780,336130,332287,36410,N/A
1991/12/11,322184,329819,322184,325238,▲3054,＋0.95%,321879,324169,336385,332198,27410,N/A
1991/12/10,319130,326765,317603,322184,▲6108,＋1.93%,320657,324245,336715,332173,25340,N/A
1991/12/09,316076,323711,316076,316076,▼4581,－1.43%,320962,324551,337173,332185,23450,N/A
1991/12/07,325238,325238,309968,320657,▼4581,－1.41%,323406,325467,337632,332198,31300,N/A
1991/12/06,319130,328292,319130,325238,▲6108,＋1.91%,325849,326383,337810,332122,21190,N/A
1991/12/05,323711,325238,319130,319130,▼4581,－1.42%,326765,326994,337810,331969,31810,N/A
1991/12/04,328292,328292,322184,323711,▼4581,－1.40%,327986,327757,337937,331855,28990,N/A
1991/12/03,332873,334400,325238,328292,▼4581,－1.38%,327986,328215,338013,331651,17830,N/A
1991/12/02,328292,334400,328292,332873,▲3054,＋0.93%,326459,328597,338064,331435,30810,N/A
1991/11/30,326765,329819,325238,329819,▲4581,＋1.41%,323711,328979,337988,331091,30930,N/A
1991/11/29,323711,332873,323711,325238,▲1527,＋0.47%,322489,329513,337962,330798,56200,N/A
1991/11/28,320657,325238,320657,323711,▲3054,＋0.95%,323100,330048,337988,330468,28560,N/A
1991/11/27,319130,320657,317603,320657,▲1527,＋0.48%,323100,329895,338090,330150,12450,N/A
1991/11/26,323711,323711,319130,319130,▼4581,－1.42%,324322,329895,338268,329844,29180,N/A
1991/11/25,328292,331346,320657,323711,▼4581,－1.40%,326154,330582,338319,329513,13500,N/A
1991/11/23,319130,328292,319130,328292,▲4581,＋1.42%,325543,331269,338293,329182,14870,N/A
1991/11/22,323711,326765,323711,323711,▼3054,－0.93%,325238,332109,338191,328839,14210,N/A
1991/11/21,328292,329819,325238,326765,▼1527,－0.47%,326154,333483,338166,328483,11610,N/A
1991/11/20,316076,328292,316076,328292,▲7635,＋2.38%,327681,334476,338090,328075,18850,N/A
1991/11/19,326765,326765,319130,320657,▼6108,－1.87%,329819,335697,337911,327643,16630,N/A
1991/11/18,326765,328292,322184,326765,▼1527,－0.47%,333178,337453,337810,327210,14880,N/A
1991/11/16,335926,335926,326765,328292,▼6108,－1.83%,334705,338980,337555,326727,20950,N/A
1991/11/15,338980,340507,332873,334400,▼4581,－1.35%,335621,340431,337352,326243,21400,N/A
1991/11/14,332873,340507,332873,338980,▲1527,＋0.45%,335926,341118,337072,325734,51110,N/A
1991/11/13,337453,338980,335926,337453,▲3054,＋0.91%,336232,341423,336741,325200,32610,N/A
1991/11/12,329819,335926,329819,334400,▲1527,＋0.46%,336843,342034,336435,324703,24190,N/A
1991/11/11,331346,332873,331346,332873,▼3054,－0.91%,337148,342492,336206,324233,28660,N/A
1991/11/09,337453,338980,335926,335926,▼4581,－1.35%,334705,342950,335952,323775,23740,N/A
1991/11/08,335926,340507,329819,340507,0.0,0.00%,331651,343256,335697,323316,48950,N/A
1991/11/07,338980,345088,337453,340507,▲4581,＋1.36%,330124,343408,335417,322820,82030,N/A
1991/11/06,322184,335926,322184,335926,▲15269,＋4.76%,329513,343714,335188,322260,60540,N/A
