[일시]금호전기,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
1993/05/10,16606,16757,16606,16757,▼75,－0.45%,16847,16919,17022,17026,40,N/A
1993/05/08,16228,16908,16228,16832,0.0,0.00%,16968,16911,17032,17008,1400,N/A
1993/05/07,16983,16983,16681,16832,▼151,－0.89%,17104,16900,17043,16989,1870,N/A
1993/05/06,16077,17059,16077,16983,▲151,＋0.90%,17225,16900,17061,16971,12510,N/A
1993/05/04,17285,17360,16832,16832,▼528,－3.04%,17194,16900,17067,16955,11400,N/A
1993/05/03,16983,17587,16983,17360,▼151,－0.86%,17179,16881,17086,16940,4770,N/A
1993/05/01,17738,17889,17511,17511,▲75,＋0.43%,17028,16843,17096,16920,46270,N/A
1993/04/30,16983,17436,16983,17436,▲604,＋3.59%,16847,16817,17105,16900,28900,N/A
1993/04/29,16606,17059,16606,16832,▲75,＋0.45%,16681,16806,17116,16881,72840,N/A
1993/04/28,16606,16757,16606,16757,▲151,＋0.91%,16636,16828,17139,16868,490,N/A
1993/04/27,16757,16757,16455,16606,0.0,0.00%,16726,16859,17165,16854,6180,N/A
1993/04/26,16606,16606,16606,16606,0.0,0.00%,16787,16896,17197,16840,3520,N/A
1993/04/24,16606,16606,16606,16606,0.0,0.00%,16877,16942,17227,16828,50,N/A
1993/04/23,16455,17210,16455,16606,▼604,－3.51%,16998,16949,17262,16817,730,N/A
1993/04/22,16908,17210,16908,17210,▲302,＋1.79%,17043,16957,17286,16806,1000,N/A
1993/04/21,16908,17285,16908,16908,▼151,－0.88%,16923,16934,17304,16791,9530,N/A
1993/04/20,17210,17210,17059,17059,▼151,－0.88%,16862,16938,17327,16775,1600,N/A
1993/04/19,16983,17210,16983,17210,▲377,＋2.24%,16772,16934,17347,16753,1090,N/A
1993/04/17,16530,16832,16530,16832,▲226,＋1.36%,16696,16930,17360,16727,10580,N/A
1993/04/16,16606,16606,16606,16606,0.0,0.00%,16726,16953,17368,16704,1430,N/A
1993/04/15,16606,16606,16379,16606,0.0,0.00%,16696,16991,17379,16683,3930,N/A
1993/04/14,16832,16832,16606,16606,▼226,－1.35%,16696,17036,17384,16662,10990,N/A
1993/04/13,16304,16832,16304,16832,▼151,－0.89%,16772,17077,17388,16645,600,N/A
1993/04/12,16455,16983,16455,16983,▲528,＋3.21%,16847,17104,17391,16621,110,N/A
1993/04/10,16606,16606,16455,16455,▼151,－0.91%,16908,17111,17393,16594,1510,N/A
1993/04/09,16606,16606,16606,16606,▼377,－2.22%,17089,17149,17408,16567,20,N/A
1993/04/08,17210,17210,16983,16983,▼226,－1.32%,17240,17187,17426,16542,1110,N/A
1993/04/07,17285,17285,16983,17210,▼75,－0.44%,17345,17225,17435,16519,1470,N/A
1993/04/06,17360,17360,17285,17285,▼75,－0.43%,17255,17213,17435,16495,6000,N/A
1993/04/03,17360,17360,17360,17360,0.0,0.00%,17149,17198,17423,16474,2100,N/A
1993/04/02,16908,17360,16908,17360,▼151,－0.86%,17028,17191,17411,16453,700,N/A
1993/04/01,16530,17511,16530,17511,▲755,＋4.50%,16953,17183,17398,16431,720,N/A
1993/03/31,16757,16757,16757,16757,0.0,0.00%,16847,17138,17396,16412,4400,N/A
1993/03/30,16757,16983,16757,16757,0.0,0.00%,16923,17130,17406,16403,20610,N/A
1993/03/29,16983,16983,16757,16757,▼226,－1.33%,17028,17123,17417,16395,30000,N/A
1993/03/27,16983,16983,16983,16983,0.0,0.00%,17149,17142,17432,16388,30,N/A
1993/03/26,16983,16983,16983,16983,▼151,－0.88%,17255,17153,17449,16379,0,N/A
1993/03/25,17134,17134,16530,17134,▼151,－0.87%,17345,17164,17471,16372,230,N/A
1993/03/24,17285,17285,17285,17285,▼75,－0.43%,17391,17168,17494,16364,1960,N/A
1993/03/23,17436,17436,16983,17360,▼151,－0.86%,17360,17164,17510,16355,6520,N/A
1993/03/22,17587,17587,17511,17511,▲75,＋0.43%,17330,17157,17520,16347,1500,N/A
1993/03/20,17360,17436,17360,17436,▲75,＋0.43%,17300,17149,17516,16333,3840,N/A
1993/03/19,17134,17360,16832,17360,▲226,＋1.32%,17360,17153,17504,16316,3400,N/A
1993/03/18,17285,17285,17134,17134,▼75,－0.44%,17285,17179,17504,16294,5360,N/A
1993/03/17,17210,17738,17210,17210,▼151,－0.87%,17255,17191,17508,16274,8580,N/A
1993/03/16,17360,17360,17360,17360,▼377,－2.13%,17255,17228,17510,16253,0,N/A
1993/03/15,17738,17738,17738,17738,▲755,＋4.44%,17225,17259,17498,16231,10,N/A
1993/03/13,16228,16983,16228,16983,0.0,0.00%,16998,17274,17479,16203,30,N/A
1993/03/12,16606,16983,16606,16983,▼226,－1.32%,16923,17330,17466,16178,31310,N/A
1993/03/11,17210,17210,17210,17210,0.0,0.00%,16847,17391,17447,16158,0,N/A
1993/03/09,16606,17210,16228,17210,▲604,＋3.64%,16832,17447,17418,16132,11480,N/A
1993/03/08,16379,16606,16379,16606,0.0,0.00%,16832,17511,17383,16107,1490,N/A
1993/03/06,16606,16606,16606,16606,0.0,0.00%,16953,17602,17357,16087,10,N/A
1993/03/05,16606,16606,16606,16606,▼528,－3.08%,17074,17708,17332,16067,0,N/A
1993/03/04,17134,17134,17134,17134,▼75,－0.44%,17194,17779,17306,16044,0,N/A
1993/03/03,17210,17210,17210,17210,0.0,0.00%,17210,17836,17264,16018,0,N/A
1993/03/02,17210,17210,17210,17210,0.0,0.00%,17240,17889,17220,15994,0,N/A
1993/02/27,17210,17210,17210,17210,0.0,0.00%,17300,17942,17165,15969,2100,N/A
1993/02/26,17210,17210,17210,17210,0.0,0.00%,17436,17983,17118,15945,6000,N/A
1993/02/25,17360,17360,17210,17210,▼151,－0.87%,17466,17987,17074,15923,250,N/A
1993/02/24,17511,17813,17360,17360,▼151,－0.86%,17617,17991,17030,15900,6230,N/A
1993/02/23,17436,17738,17436,17511,▼377,－2.11%,17738,17968,16983,15872,200,N/A
1993/02/22,17436,17964,17436,17889,▲528,＋3.04%,17844,17934,16934,15839,270,N/A
1993/02/20,18644,18644,17360,17360,▼604,－3.36%,17889,17889,16881,15799,60,N/A
1993/02/19,17738,18115,17738,17964,0.0,0.00%,18055,17878,16842,15762,9510,N/A
1993/02/18,17436,17964,17436,17964,▼75,－0.42%,18130,17847,16793,15717,740,N/A
1993/02/17,18191,18191,18040,18040,▼75,－0.42%,18236,17832,16744,15677,3000,N/A
1993/02/16,17813,18115,17813,18115,▼75,－0.41%,18312,17806,16695,15634,9030,N/A
1993/02/15,17813,18191,17813,18191,▼151,－0.82%,18432,17761,16645,15589,1520,N/A
1993/02/13,18115,18342,18115,18342,▼151,－0.82%,18402,17681,16597,15545,1020,N/A
1993/02/12,18644,18644,17738,18493,▲75,＋0.41%,18387,17594,16542,15501,1200,N/A
1993/02/11,18870,18946,18417,18417,▼302,－1.61%,18342,17500,16484,15457,36940,N/A
1993/02/10,18115,18795,18115,18719,▲679,＋3.77%,18312,17447,16428,15414,3600,N/A
1993/02/09,17738,18266,17738,18040,▼226,－1.24%,18176,17379,16372,15368,4450,N/A
1993/02/08,17587,18266,17587,18266,0.0,0.00%,18025,17349,16326,15331,3980,N/A
1993/02/06,18266,18568,18115,18266,0.0,0.00%,17828,17319,16279,15288,15230,N/A
1993/02/05,18266,18644,18040,18266,▲226,＋1.26%,17557,17304,16223,15248,26160,N/A
1993/02/04,17285,18040,17285,18040,▲755,＋4.37%,17270,17308,16160,15207,15020,N/A
1993/02/03,17285,17285,17210,17285,0.0,0.00%,17059,17330,16094,15168,7810,N/A
1993/02/02,16908,17285,16908,17285,▲377,＋2.23%,17028,17379,16041,15138,690,N/A
1993/02/01,16832,16908,16832,16908,▲75,＋0.45%,17043,17413,15987,15112,1120,N/A
1993/01/30,17360,17360,16832,16832,▼151,－0.89%,17194,17432,15940,15092,310,N/A
1993/01/29,16832,16983,16832,16983,▼151,－0.88%,17330,17425,15901,15073,1290,N/A
1993/01/28,16832,17511,16832,17134,▼226,－1.30%,17376,17444,15852,15050,15540,N/A
1993/01/27,17662,17738,17360,17360,▼302,－1.71%,17270,17455,15796,15021,4870,N/A
1993/01/26,17738,17738,17511,17662,▲151,＋0.86%,17119,17455,15725,14985,1450,N/A
1993/01/25,17210,17511,16983,17511,▲302,＋1.75%,16908,17402,15658,14941,9890,N/A
1993/01/21,17134,17360,17134,17210,▲604,＋3.64%,16877,17357,15603,14895,35530,N/A
1993/01/20,16832,17059,16606,16606,0.0,0.00%,16908,17308,15555,14852,16900,N/A
1993/01/19,16681,16681,16002,16606,0.0,0.00%,17074,17270,15525,14817,5240,N/A
1993/01/18,16606,16606,16606,16606,▼755,－4.35%,17285,17213,15495,14778,30,N/A
1993/01/16,17360,17360,17360,17360,0.0,0.00%,17557,17138,15463,14743,1000,N/A
1993/01/15,16681,17360,16681,17360,▼75,－0.43%,17753,17021,15428,14705,670,N/A
1993/01/14,17436,17436,17436,17436,▼226,－1.28%,17979,16908,15399,14663,0,N/A
1993/01/13,17587,17964,17587,17662,▼302,－1.68%,18145,16791,15373,14617,11990,N/A
1993/01/12,17587,18040,17587,17964,▼377,－2.06%,18206,16636,15344,14569,1040,N/A
1993/01/11,18342,18342,18342,18342,▼151,－0.82%,18070,16466,15310,14519,1000,N/A
1993/01/09,18493,18493,18493,18493,▲226,＋1.24%,17738,16247,15272,14465,10,N/A
1993/01/08,17964,18493,17964,18266,▲302,＋1.68%,17511,16040,15234,14405,55640,N/A
1993/01/07,17285,17964,17059,17964,▲679,＋3.93%,17330,15855,15200,14350,24030,N/A
1993/01/06,16606,17285,16606,17285,▲604,＋3.62%,17210,15685,15174,14298,38020,N/A
1993/01/05,16757,16757,16606,16681,▼679,－3.91%,17074,15549,15150,14253,320,N/A
1993/01/04,17360,17360,17360,17360,0.0,0.00%,17059,15443,15128,14215,0,N/A
1992/12/28,17360,17360,17360,17360,0.0,0.00%,16832,15311,15083,14175,700,N/A
1992/12/26,17360,17360,17360,17360,▲755,＋4.55%,16530,15194,15039,14135,300,N/A
1992/12/24,16606,16606,16606,16606,0.0,0.00%,16153,15077,14995,14095,3000,N/A
1992/12/23,16530,16606,16530,16606,▲377,＋2.33%,15851,14998,14964,14061,6280,N/A
1992/12/22,16077,16228,15473,16228,▲377,＋2.38%,15534,14922,14927,14027,6380,N/A
1992/12/21,15700,15851,15700,15851,▲377,＋2.44%,15307,14866,14890,13996,2070,N/A
1992/12/19,15323,15473,15323,15473,▲377,＋2.50%,15156,14839,14868,13968,470,N/A
1992/12/17,15021,15096,15021,15096,▲75,＋0.50%,14975,14817,14846,13948,1310,N/A
1992/12/16,15021,15021,15021,15021,▼75,－0.50%,14870,14813,14831,13929,1000,N/A
1992/12/15,15096,15096,15096,15096,0.0,0.00%,14658,14817,14817,13912,0,N/A
1992/12/14,15096,15096,15096,15096,▲528,＋3.63%,14507,14828,14802,13895,10,N/A
1992/12/12,14568,14568,14568,14568,0.0,0.00%,14402,14839,14782,13878,10,N/A
1992/12/11,14568,14568,14568,14568,▲604,＋4.32%,14402,14881,14773,13867,10,N/A
1992/12/10,13964,13964,13964,13964,▼377,－2.63%,14402,14900,14768,13857,10,N/A
1992/12/09,14568,14568,14341,14341,▼226,－1.55%,14522,14926,14773,13852,380,N/A
1992/12/08,14568,14568,14568,14568,0.0,0.00%,14598,14911,14773,13844,0,N/A
1992/12/07,14568,14568,14568,14568,0.0,0.00%,14688,14888,14773,13837,0,N/A
1992/12/05,14643,14719,14568,14568,0.0,0.00%,14779,14862,14770,13832,900,N/A
1992/12/04,14719,14719,14568,14568,▼151,－1.03%,14870,14839,14760,13826,210,N/A
1992/12/03,14719,15021,14719,14719,▼302,－2.01%,14975,14836,14744,13817,5480,N/A
1992/12/02,15021,15021,15021,15021,0.0,0.00%,15051,14802,14717,13806,30,N/A
1992/12/01,15021,15021,15021,15021,0.0,0.00%,15111,14738,14681,13798,0,N/A
1992/11/30,15021,15021,15021,15021,▼75,－0.50%,15111,14643,14641,13791,0,N/A
1992/11/28,15096,15096,15096,15096,0.0,0.00%,15111,14575,14610,13788,0,N/A
1992/11/27,15096,15096,15096,15096,▼226,－1.48%,15111,14530,14573,13787,0,N/A
1992/11/26,15323,15323,15323,15323,▲302,＋2.01%,15156,14492,14534,13783,120,N/A
1992/11/25,15021,15021,15021,15021,0.0,0.00%,15156,14466,14493,13776,0,N/A
1992/11/24,15021,15021,15021,15021,▼75,－0.50%,15232,14454,14461,13776,0,N/A
1992/11/23,15096,15096,15096,15096,▼226,－1.48%,15217,14439,14431,13776,0,N/A
1992/11/21,15323,15323,15323,15323,0.0,0.00%,15096,14447,14399,13776,0,N/A
1992/11/20,15323,15323,15323,15323,▼75,－0.49%,14839,14462,14364,13775,2000,N/A
1992/11/19,14568,15398,14568,15398,▲453,＋3.03%,14598,14488,14335,13779,3730,N/A
1992/11/18,14945,14945,14945,14945,▲453,＋3.12%,14326,14515,14297,13783,660,N/A
1992/11/17,14039,14492,14039,14492,▲453,＋3.23%,14160,14564,14273,13793,2130,N/A
1992/11/16,14190,14190,13813,14039,▼75,－0.53%,14160,14643,14254,13807,340,N/A
1992/11/14,14039,14115,14039,14115,▲75,＋0.54%,14160,14753,14243,13826,320,N/A
1992/11/13,14039,14039,14039,14039,▼75,－0.53%,14085,14858,14234,13839,300,N/A
1992/11/12,14115,14115,14115,14115,▼377,－2.60%,13903,14975,14237,13848,1460,N/A
1992/11/11,14492,14492,14492,14492,▲453,＋3.23%,13813,15062,14244,13859,40,N/A
1992/11/10,14039,14039,14039,14039,▲302,＋2.20%,13753,15104,14246,13862,200,N/A
1992/11/09,13134,13737,13134,13737,▲604,＋4.60%,13813,15138,14248,13875,9750,N/A
1992/11/07,13511,13511,13134,13134,▼528,－3.87%,14024,15187,14246,13897,3390,N/A
1992/11/06,13964,13964,13662,13662,▼528,－3.72%,14356,15266,14244,13925,2970,N/A
1992/11/05,14190,14190,14190,14190,▼151,－1.05%,14568,15319,14224,13948,4140,N/A
1992/11/04,14341,14341,14341,14341,▼453,－3.06%,14779,15330,14187,13966,20,N/A
1992/11/03,14794,14794,14794,14794,0.0,0.00%,15036,15311,14149,13978,200,N/A
1992/11/02,14794,14794,14794,14794,▲75,＋0.51%,15247,15300,14109,13987,170,N/A
1992/10/31,14719,14719,14719,14719,▼528,－3.47%,15473,15266,14062,14002,200,N/A
1992/10/30,15473,15473,15247,15247,▼377,－2.42%,15715,15239,14022,14020,130,N/A
1992/10/29,15624,15624,15624,15624,▼226,－1.43%,15881,15187,13981,14034,0,N/A
1992/10/28,15851,15851,15851,15851,▼75,－0.47%,16002,15115,13926,14041,0,N/A
1992/10/27,15926,15926,15926,15926,0.0,0.00%,16077,15017,13861,14051,650,N/A
1992/10/26,15926,16077,15926,15926,▼151,－0.94%,16168,14922,13794,14060,7750,N/A
1992/10/24,16077,16077,16077,16077,▼151,－0.93%,16153,14839,13727,14065,0,N/A
1992/10/23,15851,16228,15851,16228,0.0,0.00%,16002,14749,13658,14068,1080,N/A
1992/10/22,15851,16228,15851,16228,▼151,－0.92%,15700,14655,13576,14071,10400,N/A
1992/10/21,15851,16379,15851,16379,▲528,＋3.33%,15398,14571,13500,14075,14110,N/A
1992/10/20,15323,15851,15323,15851,▲528,＋3.45%,15066,14473,13422,14076,2670,N/A
1992/10/19,14719,15323,14719,15323,▲604,＋4.10%,14839,14379,13355,14083,1260,N/A
1992/10/17,14719,15021,14568,14719,0.0,0.00%,14658,14292,13303,14097,12750,N/A
1992/10/16,14719,14719,14643,14719,0.0,0.00%,14507,14213,13267,14115,4100,N/A
1992/10/15,14719,14719,14492,14719,0.0,0.00%,14477,14119,13230,14137,24180,N/A
1992/10/14,14417,14719,14417,14719,▲302,＋2.09%,14356,14013,13194,14164,9150,N/A
1992/10/13,13586,14417,13586,14417,▲453,＋3.24%,14251,13937,13157,14189,5270,N/A
1992/10/12,13964,14341,13964,13964,▼604,－4.15%,14205,13858,13126,14215,140,N/A
1992/10/10,14190,14568,14190,14568,▲453,＋3.21%,14251,13798,13102,14250,3570,N/A
1992/10/09,14115,14115,14115,14115,▼75,－0.53%,14115,13715,13068,14279,390,N/A
1992/10/08,14190,14190,14039,14190,0.0,0.00%,14100,13662,13049,14310,2800,N/A
1992/10/07,14190,14190,14190,14190,0.0,0.00%,14115,13613,13027,14338,760,N/A
1992/10/06,13737,14190,13737,14190,▲302,＋2.17%,14130,13564,13008,14369,5080,N/A
1992/10/05,13888,13888,13586,13888,▼151,－1.08%,14160,13515,12989,14404,1490,N/A
1992/10/02,13662,14870,13662,14039,▼226,－1.59%,14296,13500,12975,14438,2400,N/A
1992/10/01,14266,14266,14266,14266,0.0,0.00%,14371,13454,12961,14465,300,N/A
1992/09/30,14266,14266,14266,14266,▼75,－0.53%,14311,13417,12946,14484,920,N/A
1992/09/29,14568,14643,14341,14341,▼226,－1.55%,14175,13371,12931,14497,2750,N/A
1992/09/28,14492,14719,14417,14568,▲151,＋1.05%,13934,13322,12916,14506,14320,N/A
1992/09/26,14190,14417,14115,14417,▲453,＋3.24%,13586,13273,12902,14509,12380,N/A
1992/09/25,13586,13964,13436,13964,▲377,＋2.78%,13224,13262,12895,14514,6000,N/A
1992/09/24,13209,13586,13134,13586,▲453,＋3.45%,13073,13292,12892,14522,5070,N/A
1992/09/23,12605,13134,12530,13134,▲302,＋2.35%,12922,13341,12890,14534,1620,N/A
1992/09/22,12605,12832,12454,12832,▲226,＋1.80%,12847,13394,12895,14550,1790,N/A
1992/09/21,13209,13285,12605,12605,▼604,－4.57%,12862,13432,12916,14571,1250,N/A
1992/09/19,12983,13360,12983,13209,▲377,＋2.94%,12952,13454,12941,14599,1080,N/A
1992/09/18,12832,12832,12832,12832,▲75,＋0.59%,12952,13417,12966,14614,200,N/A
1992/09/17,12756,12756,12756,12756,▼151,－1.17%,13028,13371,13001,14629,0,N/A
1992/09/16,12907,12907,12907,12907,▼151,－1.16%,13118,13337,13033,14639,500,N/A
1992/09/15,13058,13511,13058,13058,▼151,－1.14%,13254,13311,13058,14648,970,N/A
1992/09/14,13209,13209,13209,13209,0.0,0.00%,13269,13258,13091,14655,1830,N/A
1992/09/09,13209,13209,13209,13209,0.0,0.00%,13330,13213,13122,14661,2920,N/A
1992/09/08,13209,13209,13209,13209,▼377,－2.78%,13360,13194,13154,14671,500,N/A
1992/09/07,12832,13586,12832,13586,▲453,＋3.45%,13390,13149,13185,14683,1520,N/A
1992/09/05,13209,13209,13134,13134,▼377,－2.79%,13390,13066,13223,14692,530,N/A
1992/09/04,13586,13586,12756,13511,▲151,＋1.13%,13602,13005,13268,14701,5890,N/A
1992/09/03,13586,13586,13209,13360,0.0,0.00%,13813,12926,13312,14705,7040,N/A
1992/09/02,12983,13360,12983,13360,▼226,－1.67%,14054,12854,13359,14711,4210,N/A
1992/09/01,14190,14190,13586,13586,▼604,－4.26%,14220,12752,13409,14717,1380,N/A
1992/08/31,14568,14568,14190,14190,▼377,－2.59%,14220,12654,13444,14721,2410,N/A
1992/08/29,14492,14719,14492,14568,0.0,0.00%,13994,12530,13459,14718,4120,N/A
1992/08/28,14568,14568,14341,14568,▲377,＋2.66%,13571,12394,13473,14713,8240,N/A
1992/08/27,13813,14190,13813,14190,▲604,＋4.44%,13043,12277,13478,14707,8160,N/A
1992/08/26,13586,13662,13360,13586,▲528,＋4.05%,12620,12194,13502,14707,7930,N/A
1992/08/25,12530,13058,12530,13058,▲604,＋4.85%,12379,12141,13549,14714,9830,N/A
1992/08/24,12001,12454,11850,12454,▲528,＋4.43%,12167,12115,13607,14731,3860,N/A
1992/08/22,11926,11926,11926,11926,▼151,－1.25%,12137,12118,13671,14756,910,N/A
1992/08/21,12077,12077,12077,12077,▼302,－2.44%,12318,12149,13746,14781,70,N/A
1992/08/20,12379,12379,12152,12379,▲377,＋3.14%,12364,12171,13807,14805,1730,N/A
1992/08/19,11699,12077,11699,12001,▼302,－2.45%,12273,12179,13864,14822,10390,N/A
1992/08/18,12530,12530,12303,12303,▼528,－4.12%,12258,12228,13941,14843,530,N/A
1992/08/17,12832,12832,12832,12832,▲528,＋4.29%,12183,12254,14018,14859,10,N/A
1992/08/14,12454,12454,11398,12303,▲377,＋3.16%,12001,12266,14086,14865,90,N/A
1992/08/13,11926,11926,11926,11926,0.0,0.00%,11805,12303,14155,14871,0,N/A
1992/08/12,12454,12454,11926,11926,0.0,0.00%,11745,12360,14242,14875,30,N/A
1992/08/11,11322,11926,11322,11926,0.0,0.00%,11699,12424,14326,14875,1770,N/A
1992/08/10,11096,11926,11096,11926,▲604,＋5.33%,11684,12496,14402,14873,20,N/A
1992/08/08,11020,11624,11020,11322,▼302,－2.60%,11745,12567,14478,14870,680,N/A
1992/08/07,11322,11624,11322,11624,▼75,－0.65%,11986,12673,14566,14871,110,N/A
1992/08/06,11699,11699,11699,11699,▼151,－1.27%,12167,12779,14649,14867,10,N/A
1992/08/05,11850,11850,11850,11850,▼377,－3.09%,12333,12892,14731,14865,300,N/A
1992/08/04,12228,12228,12228,12228,▼302,－2.41%,12469,12990,14811,14862,40,N/A
1992/08/03,12530,12530,12530,12530,0.0,0.00%,12530,13051,14890,14858,0,N/A
1992/08/01,12530,12530,12530,12530,0.0,0.00%,12530,13096,14964,14850,300,N/A
1992/07/31,12530,12756,12530,12530,0.0,0.00%,12530,13175,15043,14843,2680,N/A
1992/07/30,11926,12530,11926,12530,0.0,0.00%,12620,13254,15134,14838,40,N/A
1992/07/29,12077,12530,12077,12530,0.0,0.00%,12681,13364,15221,14834,240,N/A
1992/07/28,12077,12530,12077,12530,0.0,0.00%,12786,13485,15305,14831,250,N/A
1992/07/27,12530,12530,12530,12530,▼453,－3.49%,12892,13590,15398,14826,60,N/A
1992/07/25,12983,12983,12983,12983,▲151,＋1.18%,12998,13685,15490,14819,10,N/A
1992/07/24,12832,12832,12832,12832,▼226,－1.73%,13043,13786,15570,14804,0,N/A
1992/07/23,13058,13058,13058,13058,0.0,0.00%,13149,13900,15650,14787,200,N/A
1992/07/22,13058,13058,13058,13058,0.0,0.00%,13209,14002,15730,14770,250,N/A
1992/07/21,13058,13058,13058,13058,▼151,－1.14%,13285,14104,15818,14755,0,N/A
1992/07/20,13209,13209,13209,13209,▼151,－1.13%,13420,14243,15901,14738,0,N/A
1992/07/18,13360,13360,13360,13360,0.0,0.00%,13571,14375,15969,14720,0,N/A
1992/07/16,13360,13360,13360,13360,▼75,－0.56%,13662,14515,16022,14704,100,N/A
1992/07/15,13134,13436,13134,13436,▼302,－2.20%,13677,14655,16062,14687,120,N/A
1992/07/14,13737,13737,13737,13737,▼226,－1.62%,13677,14802,16096,14667,100,N/A
1992/07/13,13964,13964,13964,13964,▲151,＋1.09%,13753,14900,16116,14645,10,N/A
1992/07/11,13813,13813,13813,13813,▲377,＋2.81%,13783,14956,16133,14625,10,N/A
1992/07/10,13436,13436,13436,13436,0.0,0.00%,13964,15036,16153,14606,300,N/A
1992/07/09,13436,13436,13436,13436,▼679,－4.81%,14266,15107,16179,14592,10,N/A
1992/07/08,14115,14492,13737,14115,0.0,0.00%,14507,15217,16206,14577,5850,N/A
1992/07/07,14417,14417,14115,14115,▼604,－4.10%,14568,15330,16227,14553,6120,N/A
1992/07/06,14719,14719,14719,14719,▼226,－1.52%,14749,15451,16256,14526,10,N/A
1992/07/04,14039,14945,14039,14945,▲302,＋2.06%,14824,15530,16262,14494,1170,N/A
1992/07/03,14417,14643,14417,14643,▲226,＋1.57%,14855,15606,16256,14462,2720,N/A
1992/07/02,14643,14643,14417,14417,▼604,－4.02%,14945,15658,16245,14435,290,N/A
1992/07/01,15021,15021,15021,15021,▼75,－0.50%,15232,15730,16237,14412,60,N/A
1992/06/30,15096,15096,14417,15096,0.0,0.00%,15398,15809,16219,14387,2160,N/A
1992/06/29,15096,15096,15096,15096,0.0,0.00%,15609,15900,16201,14361,19000,N/A
