[일시]한진,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
2014/03/03,24800,25300,23850,23900,▼1050,－4.21%,25060,26173,22574,20740,80815,1168409
2014/02/28,25500,25700,24950,24950,▼550,－2.16%,25460,26288,22463,20714,115362,1152879
2014/02/27,25550,25550,24850,25500,▲50,＋0.20%,25840,26315,22339,20679,54620,1153479
2014/02/26,25750,25750,24600,25450,▼50,－0.20%,26190,26285,22208,20639,98318,1145789
2014/02/25,26000,26600,25500,25500,▼400,－1.54%,26410,26258,22077,20595,59174,1126479
2014/02/24,26700,26850,25700,25900,▼950,－3.54%,26700,26233,21935,20555,130469,1105029
2014/02/21,27000,27250,26600,26850,▼400,－1.47%,26960,26185,21775,20513,63734,1100519
2014/02/20,27000,27250,26000,27250,▲700,＋2.64%,26990,26088,21578,20463,74955,1111549
2014/02/19,26800,26850,26250,26550,▼400,－1.48%,26690,25975,21378,20411,74555,1111439
2014/02/18,27400,27400,26500,26950,▼250,－0.92%,26480,25875,21196,20365,52014,1111419
2014/02/17,27200,27400,26650,27200,▲200,＋0.74%,26300,25733,21000,20320,59715,1106279
2014/02/14,25700,27300,25500,27000,▲1250,＋4.85%,26250,25545,20795,20275,94427,1122299
2014/02/13,25500,26100,25400,25750,▲250,＋0.98%,26300,25348,20601,20235,101170,1107829
2014/02/12,26100,26100,25000,25500,▼550,－2.11%,26610,25200,20421,20206,159687,1099119
2014/02/11,26750,26850,25450,26050,▼900,－3.34%,26710,25000,20252,20183,189009,1083149
2014/02/10,27400,27700,26850,26950,▼300,－1.10%,26630,24783,20080,20155,77033,1114379
2014/02/07,27300,27350,26050,27250,▼50,－0.18%,26480,24525,19888,20122,205265,1120519
2014/02/06,26950,28450,26150,27300,▲1300,＋5.00%,26130,24225,19698,20084,401917,1128649
2014/02/05,25900,26600,25550,26000,▲350,＋1.36%,25650,23885,19518,20048,113262,1137869
2014/02/04,26000,26150,25650,25650,▼550,－2.10%,25430,23600,19364,20023,56463,1124049
2014/02/03,25500,26950,25300,26200,▲700,＋2.75%,25300,23290,19222,20001,183075,1126919
2014/01/29,25100,25850,24600,25500,▲600,＋2.41%,25050,22940,19083,19975,215749,1103119
2014/01/28,24800,25200,24700,24900,0.0,0.00%,24930,22618,18957,19955,112327,1079419
2014/01/27,24600,25000,24300,24900,▼100,－0.40%,24950,22328,18848,19939,108356,1076269
2014/01/24,24750,25100,24250,25000,▲50,＋0.20%,24880,22015,18755,19920,112871,1072289
2014/01/23,24600,25400,24600,24950,▲50,＋0.20%,24700,21708,18658,19901,133642,1058449
2014/01/22,25000,25050,24500,24900,▼100,－0.40%,24400,21405,18561,19883,121703,1027249
2014/01/21,24800,25250,24400,25000,▲450,＋1.83%,24030,21110,18468,19868,175593,964649
2014/01/20,24000,24700,23700,24550,▲450,＋1.87%,23590,20768,18372,19853,249803,905009
2014/01/17,23450,24300,23000,24100,▲650,＋2.77%,22980,20450,18282,19843,204025,828609
2014/01/16,22700,23600,22600,23450,▲400,＋1.74%,22500,20135,18206,19837,114573,776319
2014/01/15,22900,23150,22550,23050,▲250,＋1.10%,22170,19873,18135,19836,87028,779389
2014/01/14,21400,23050,21300,22800,▲1300,＋6.05%,21810,19623,18073,19835,201845,780079
2014/01/13,21500,22000,21400,21500,▼200,－0.92%,21350,19388,18009,19833,56928,760309
2014/01/10,21800,21950,21200,21700,▼100,－0.46%,21110,19220,17970,19841,62748,755729
2014/01/09,21250,22100,21250,21800,▲550,＋2.59%,20660,19033,17921,19848,106087,749689
2014/01/08,20300,21450,20250,21250,▲750,＋3.66%,20140,18845,17869,19853,154579,755609
2014/01/07,20000,20550,20000,20500,▲200,＋0.99%,19700,18693,17837,19860,76436,753969
2014/01/06,19500,20350,19500,20300,▲850,＋4.37%,19420,18530,17816,19870,117659,754299
2014/01/03,19400,19450,19100,19450,▲250,＋1.30%,19090,18373,17798,19887,47992,756111
2014/01/02,19000,19550,19000,19200,▲150,＋0.79%,18970,18260,17791,19910,58245,752941
2013/12/30,18850,19300,18750,19050,▼50,－0.26%,18910,18160,17802,19938,30290,754681
2013/12/27,18450,19300,18450,19100,▲450,＋2.41%,18900,18085,17824,19966,51241,752761
2013/12/26,18850,19000,18350,18650,▼200,－1.06%,18710,18010,17857,19995,48250,751499
2013/12/24,19000,19050,18700,18850,▼50,－0.26%,18620,17958,17904,20029,19171,754729
2013/12/23,18950,19200,18700,18900,▼100,－0.53%,18410,17865,17951,20061,29976,758269
2013/12/20,18350,19100,17800,19000,▲850,＋4.68%,18270,17735,17995,20092,91740,764139
2013/12/19,18150,18550,17950,18150,▼50,－0.27%,18080,17538,18039,20116,46736,765219
2013/12/18,17650,18300,17550,18200,▲400,＋2.25%,18070,17390,18107,20145,60083,769739
2013/12/17,18050,18100,17750,17800,▼400,－2.20%,18060,17263,18175,20171,53652,764329
2013/12/16,18000,18200,17900,18200,▲150,＋0.83%,18090,17133,18253,20207,37524,767359
2013/12/13,17850,18200,17050,18050,▼50,－0.28%,18060,16968,18323,20243,59090,771409
2013/12/12,18250,18400,17350,18100,▼50,－0.28%,18090,16833,18388,20278,33291,773039
2013/12/11,17800,18200,17800,18150,▲200,＋1.11%,17920,16675,18448,20313,33034,787789
2013/12/10,17950,18100,17500,17950,▼100,－0.55%,17720,16535,18508,20351,19272,802774
2013/12/09,18200,18250,17900,18050,▼150,－0.82%,17570,16425,18573,20390,39224,805844
2013/12/06,17200,18300,16900,18200,▲950,＋5.51%,17400,16295,18633,20431,129486,799454
2013/12/05,17200,17350,17050,17250,▲100,＋0.58%,17270,16175,18691,20473,25731,822714
2013/12/04,16900,17200,16800,17150,▼50,－0.29%,17340,16140,18761,20522,20870,829574
2013/12/03,16700,17250,16700,17200,0.0,0.00%,17430,16120,18835,20570,32803,829784
2013/12/02,17600,17650,17050,17200,▼350,－1.99%,17390,16115,18907,20618,49472,827704
2013/11/29,17500,17700,17050,17550,▼50,－0.28%,17210,16148,18966,20665,52702,830554
2013/11/28,17600,17650,17250,17600,0.0,0.00%,16710,16168,19018,20709,60491,831804
2013/11/27,16950,17700,16800,17600,▲600,＋3.53%,16230,16205,19071,20760,144947,836744
2013/11/26,16300,17100,16050,17000,▲700,＋4.29%,15840,16293,19113,20811,148436,868594
2013/11/25,15150,17300,15100,16300,▲1250,＋8.31%,15480,16400,19174,20870,388157,877414
2013/11/22,15150,15300,14650,15050,▼150,－0.99%,15200,16543,19251,20939,100430,889094
2013/11/21,15650,15650,14950,15200,▼450,－2.88%,15260,16758,19348,21021,74255,879074
2013/11/20,15200,15650,15150,15650,▲450,＋2.96%,15210,16958,19445,21102,85993,884364
2013/11/19,14700,15250,14700,15200,▲300,＋2.01%,15150,17133,19535,21164,83907,882034
2013/11/18,15400,15700,14550,14900,▼450,－2.93%,15260,17350,19640,21232,118545,871554
2013/11/15,15150,15350,14950,15350,▲400,＋2.68%,15370,17565,19755,21301,99549,871064
2013/11/14,15350,15450,14950,14950,▼400,－2.61%,15460,17763,19870,21373,71942,860054
2013/11/13,15700,15800,15100,15350,▼400,－2.54%,15780,17965,19991,21448,76512,849494
2013/11/12,15500,16000,15500,15750,▲300,＋1.94%,16060,18155,20114,21518,63409,845374
2013/11/11,15950,16050,15400,15450,▼350,－2.22%,16330,18305,20231,21587,73988,842874
2013/11/08,16400,16450,15550,15800,▼750,－4.53%,16810,18468,20355,21658,252712,837854
2013/11/07,16850,17000,16350,16550,▼200,－1.19%,17240,18643,20471,21722,70339,830874
2013/11/06,17150,17350,16500,16750,▼350,－2.05%,17600,18778,20577,21779,131885,830004
2013/11/05,17850,17950,17050,17100,▼750,－4.20%,18120,18900,20681,21828,82716,816034
2013/11/04,18000,18000,17750,17850,▼100,－0.56%,18530,18998,20781,21873,71831,811514
2013/11/01,18350,18450,17750,17950,▼400,－2.18%,18790,19098,20868,21911,90205,808884
2013/10/31,19050,19050,18100,18350,▼1000,－5.17%,19070,19220,20953,21948,131793,808884
2013/10/30,19150,19350,19000,19350,▲200,＋1.04%,19240,19355,21030,21986,41301,815144
2013/10/29,19150,19350,19000,19150,0.0,0.00%,19200,19463,21086,22013,19852,810534
2013/10/28,19500,19500,19100,19150,▼200,－1.03%,19280,19588,21144,22043,15282,812164
2013/10/25,19300,19450,19150,19350,▲150,＋0.78%,19290,19708,21206,22072,21934,812834
2013/10/24,19200,19300,18950,19200,▲50,＋0.26%,19280,19823,21268,22100,40660,812354
2013/10/23,19650,19750,19100,19150,▼400,－2.05%,19240,19973,21335,22127,44549,814504
2013/10/22,19200,19650,19150,19550,▲350,＋1.82%,19240,20130,21403,22158,44541,817204
2013/10/21,19300,19300,19000,19200,▼100,－0.52%,19080,20278,21468,22188,20502,804004
2013/10/18,19000,19350,18900,19300,▲300,＋1.58%,18980,20438,21537,22218,24860,805484
2013/10/17,19150,19250,18700,19000,▼150,－0.78%,18980,20570,21598,22247,45856,804394
2013/10/16,18650,19150,18650,19150,▲400,＋2.13%,19030,20705,21657,22279,39180,815174
2013/10/15,18850,18850,18650,18750,▲50,＋0.27%,19040,20835,21712,22302,38385,809631
2013/10/14,19150,19150,18550,18700,▼600,－3.11%,19100,20988,21774,22333,94710,808271
2013/10/11,19500,19500,19050,19300,▲50,＋0.26%,19330,21138,21838,22371,64597,810331
2013/10/10,19150,19400,19150,19250,▲50,＋0.26%,19550,21255,21883,22410,23834,806181
2013/10/08,19050,19200,18800,19200,▲150,＋0.79%,19910,21365,21924,22449,34821,808681
2013/10/07,19700,20100,18900,19050,▼800,－4.03%,20370,21485,21976,22485,131397,810361
2013/10/04,20400,20550,19600,19850,▼550,－2.70%,20890,21608,22030,22521,55651,810291
2013/10/02,20900,21150,20400,20400,▼650,－3.09%,21230,21653,22073,22552,42975,808451
2013/10/01,21450,21500,20800,21050,▼450,－2.09%,21480,21668,22108,22578,41256,803521
2013/09/30,21700,21700,21250,21500,▼150,－0.69%,21710,21653,22134,22603,11531,802701
2013/09/27,21550,21700,21400,21650,▲100,＋0.46%,21870,21585,22153,22623,22122,801791
2013/09/26,21550,21650,21200,21550,▼100,－0.46%,22040,21535,22172,22645,45300,804361
2013/09/25,22100,22100,21550,21650,▼550,－2.48%,22210,21503,22189,22663,26443,817311
2013/09/24,22500,22500,21900,22200,▼100,－0.45%,22270,21465,22193,22686,17880,817971
2013/09/23,22400,22800,22300,22300,▼200,－0.89%,22170,21405,22183,22703,66780,817421
2013/09/17,22100,22550,22100,22500,▲100,＋0.45%,22060,21343,22168,22718,25145,817251
2013/09/16,22100,22650,21750,22400,▲450,＋2.05%,21920,21293,22161,22728,47221,820021
2013/09/13,21600,21950,21350,21950,▲250,＋1.15%,21780,21263,22162,22747,25310,819011
2013/09/12,21600,21950,21450,21700,▼50,－0.23%,21720,21278,22167,22772,30281,814944
2013/09/11,21750,21900,21550,21750,▼50,－0.23%,21670,21303,22177,22800,15146,821074
2013/09/10,21500,21900,21500,21800,▲100,＋0.46%,21640,21353,22194,22820,11700,819374
2013/09/09,21450,21800,21400,21700,▲50,＋0.23%,21580,21400,22208,22840,19294,819534
2013/09/06,21350,21650,21100,21650,▲200,＋0.93%,21390,21460,22229,22859,15735,819274
2013/09/05,21600,21650,21300,21450,▼150,－0.69%,21200,21515,22256,22860,8060,819814
2013/09/04,21300,21600,21200,21600,▲100,＋0.47%,21060,21588,22283,22868,11750,820294
2013/09/03,20800,21650,20750,21500,▲750,＋3.61%,20770,21658,22306,22871,63170,820444
2013/09/02,20550,20850,20550,20750,▲50,＋0.24%,20600,21738,22330,22871,15485,812684
2013/08/30,20900,20900,20300,20700,▼50,－0.24%,20630,21853,22365,22878,21270,811934
2013/08/29,20150,20800,20150,20750,▲600,＋2.98%,20670,21970,22399,22883,12340,812194
2013/08/28,20250,20550,20000,20150,▼500,－2.42%,20720,22083,22450,22884,26190,812774
2013/08/27,20900,20900,20650,20650,▼250,－1.20%,20900,22210,22509,22888,11376,815174
2013/08/26,20850,21050,20800,20900,0.0,0.00%,21070,22310,22567,22888,12537,817794
2013/08/23,21150,21250,20850,20900,▼100,－0.48%,21250,22408,22627,22883,12820,818144
2013/08/22,20750,21150,20500,21000,▼50,－0.24%,21520,22515,22694,22878,31802,819294
2013/08/21,21350,21700,20900,21050,▼450,－2.09%,21760,22628,22758,22874,22191,820274
2013/08/20,21700,21900,21300,21500,▼300,－1.38%,22100,22738,22793,22867,17842,821514
2013/08/19,22250,22250,21800,21800,▼450,－2.02%,22350,22833,22823,22857,29589,821434
2013/08/16,22150,22250,21700,22250,▲50,＋0.23%,22570,22910,22848,22844,45450,822354
2013/08/14,22750,22900,22050,22200,▼550,－2.42%,22670,22948,22875,22829,58098,811224
2013/08/13,23000,23000,22600,22750,0.0,0.00%,22810,22963,22904,22812,12181,815264
2013/08/12,22950,23200,22750,22750,▼150,－0.66%,22860,22948,22922,22790,11548,815824
2013/08/09,22750,23000,22650,22900,▲150,＋0.66%,22930,22935,22943,22768,8981,817904
2013/08/08,22900,23050,22700,22750,▼150,－0.66%,22960,22915,22960,22746,10648,817724
2013/08/07,22900,23100,22600,22900,▼100,－0.43%,23020,22878,22973,22722,30660,817054
2013/08/06,23000,23250,22750,23000,▼100,－0.43%,23040,22820,22981,22698,10603,818404
2013/08/05,22850,23250,22750,23100,▲50,＋0.22%,22980,22785,22975,22673,34737,817804
2013/08/02,23050,23400,23000,23050,0.0,0.00%,22890,22745,22966,22647,40472,815994
2013/08/01,23050,23100,22600,23050,▲50,＋0.22%,22850,22715,22955,22626,22820,815974
2013/07/31,22700,23000,22550,23000,▲300,＋1.32%,22850,22688,22944,22602,15671,814644
2013/07/30,22600,22750,22450,22700,▲50,＋0.22%,22900,22668,22942,22580,13381,813224
2013/07/29,22850,22850,22050,22650,▼200,－0.88%,23010,22665,22941,22561,35890,813634
2013/07/26,23250,23250,22600,22850,▼200,－0.87%,23160,22670,22942,22547,19370,812614
2013/07/25,23250,23350,22800,23050,▼200,－0.86%,23260,22658,22938,22533,25130,811694
2013/07/24,23250,23350,23050,23250,0.0,0.00%,23250,22600,22933,22520,23501,809504
2013/07/23,23250,23400,23100,23250,▼150,－0.64%,23100,22515,22919,22506,14131,811024
2013/07/22,23000,23750,23000,23400,▲50,＋0.21%,22940,22423,22912,22493,13530,809614
2013/07/19,23000,23400,22700,23350,▲350,＋1.52%,22760,22358,22909,22478,26596,809944
2013/07/18,22400,23100,22350,23000,▲500,＋2.22%,22590,22313,22899,22459,13539,810314
2013/07/17,22200,22700,22200,22500,▲50,＋0.22%,22390,22275,22895,22444,30380,810054
2013/07/16,22500,23300,22450,22450,▼50,－0.22%,22240,22265,22901,22434,53691,808074
2013/07/15,22500,22600,22100,22500,0.0,0.00%,22210,22283,22893,22425,15108,823874
2013/07/12,22150,22550,22000,22500,▲500,＋2.27%,22170,22288,22893,22412,35774,823064
2013/07/11,21850,22300,21850,22000,▲250,＋1.15%,22160,22313,22905,22393,19593,819024
2013/07/10,22050,22200,21750,21750,▼550,－2.47%,22260,22375,22938,22377,21233,815794
2013/07/09,22300,22300,21850,22300,0.0,0.00%,22430,22443,22974,22362,19190,814104
2013/07/08,22300,22600,22000,22300,▼150,－0.67%,22500,22475,22994,22348,12833,813614
2013/07/05,22250,22750,22250,22450,▼50,－0.22%,22590,22508,23012,22334,14450,813604
2013/07/04,22650,22800,22100,22500,▼100,－0.44%,22620,22528,23030,22323,31270,813534
2013/07/03,22650,23000,22450,22600,▼50,－0.22%,22500,22540,23048,22314,88447,814954
2013/07/02,22650,22900,22250,22650,▼100,－0.44%,22290,22600,23071,22303,14170,806704
2013/07/01,22600,22900,22500,22750,▲150,＋0.66%,22040,22653,23093,22294,7851,806544
2013/06/28,21600,22800,21600,22600,▲700,＋3.20%,21910,22720,23119,22279,19434,805664
2013/06/27,21500,22100,21500,21900,▲350,＋1.62%,21880,22815,23138,22264,8173,801594
2013/06/26,21500,21850,20950,21550,▲150,＋0.70%,21950,22968,23179,22255,16565,800974
2013/06/25,22050,22050,21100,21400,▼700,－3.17%,22100,23133,23223,22245,42113,798494
