[일시]현대건설,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
1993/04/22,942596,967402,942596,952519,▲19844,＋2.13%,927713,927465,890092,869545,422570,N/A
1993/04/21,922752,942596,912830,932674,▲14883,＋1.62%,917791,924241,888025,868305,399600,N/A
1993/04/20,932674,942596,912830,917791,▼4961,－0.54%,915807,922256,886289,866982,205940,N/A
1993/04/19,912830,922752,912830,922752,▲9922,＋1.09%,914815,921016,884966,865659,137470,N/A
1993/04/17,902908,917791,902908,912830,▲9922,＋1.10%,918783,919528,883477,864047,78410,N/A
1993/04/16,922752,932674,892986,902908,▼19844,－2.15%,926721,917791,882320,862724,262020,N/A
1993/04/15,917791,922752,888025,922752,▲9922,＋1.09%,935651,917047,881162,861814,140030,N/A
1993/04/14,942596,942596,902908,912830,▼29766,－3.16%,940612,915063,879839,860409,168220,N/A
1993/04/13,952519,957480,937635,942596,▼9922,－1.04%,945573,914319,878351,859416,157040,N/A
1993/04/12,962441,962441,942596,952519,▲4961,＋0.52%,946565,912830,876532,858507,213160,N/A
1993/04/10,957480,957480,937635,947557,0.0,0.00%,945573,911342,874713,857184,108040,N/A
1993/04/09,917791,972363,917791,947557,▲9922,＋1.06%,943589,909109,873307,855572,379720,N/A
1993/04/08,947557,957480,932674,937635,▼9922,－1.05%,936643,905389,872150,853711,190290,N/A
1993/04/07,957480,967402,947557,947557,0.0,0.00%,927713,902660,871240,851686,385020,N/A
1993/04/06,952519,962441,947557,947557,▲9922,＋1.06%,918783,900428,870000,849453,390590,N/A
1993/04/03,917791,937635,917791,937635,▲24805,＋2.72%,909854,897451,868760,847138,372800,N/A
1993/04/02,897947,917791,897947,912830,▲19844,＋2.22%,899932,894971,868016,845112,166280,N/A
1993/04/01,907869,912830,892986,892986,▼9922,－1.10%,895963,893730,867023,843293,74450,N/A
1993/03/31,907869,917791,892986,902908,0.0,0.00%,895963,891994,866279,841391,286530,N/A
1993/03/30,888025,902908,883064,902908,▲14883,＋1.68%,893978,887777,865535,839655,132540,N/A
1993/03/29,883064,892986,878103,888025,▼4961,－0.56%,889017,884800,864543,837753,59960,N/A
1993/03/27,897947,897947,888025,892986,0.0,0.00%,889017,882816,863964,835852,121830,N/A
1993/03/26,892986,897947,883064,892986,0.0,0.00%,887033,880335,863716,833660,139490,N/A
1993/03/25,912830,917791,892986,892986,▲14883,＋1.69%,888025,878599,863799,831221,280170,N/A
1993/03/24,878103,888025,878103,878103,▼9922,－1.12%,891994,876119,864377,828865,53890,N/A
1993/03/23,888025,902908,888025,888025,▲4961,＋0.56%,900924,874630,865204,826426,111210,N/A
1993/03/22,883064,897947,883064,883064,▼14883,－1.66%,903900,872894,866031,823986,177660,N/A
1993/03/20,917791,917791,897947,897947,▼14883,－1.63%,901916,871654,866775,821341,323580,N/A
1993/03/19,917791,917791,902908,912830,▼9922,－1.08%,898939,870165,867519,818571,160660,N/A
1993/03/18,897947,937635,873142,922752,▲19844,＋2.20%,896955,868181,867354,815470,921980,N/A
1993/03/17,878103,912830,878103,902908,▲29766,＋3.41%,890009,863716,866775,812163,303370,N/A
1993/03/16,873142,892986,873142,873142,▼9922,－1.12%,887033,860491,865866,809021,120210,N/A
1993/03/15,902908,917791,883064,883064,▼19844,－2.20%,890009,858507,865370,806209,286820,N/A
1993/03/13,873142,902908,868181,902908,▲14883,＋1.68%,885048,857019,864626,803233,284730,N/A
1993/03/12,888025,912830,878103,888025,0.0,0.00%,868181,854786,863220,800049,742080,N/A
1993/03/11,888025,888025,868181,888025,0.0,0.00%,859251,853794,861566,797155,459550,N/A
1993/03/09,868181,892986,868181,888025,▲29766,＋3.47%,851313,853298,860161,794303,611980,N/A
1993/03/08,818571,858259,818571,858259,▲39688,＋4.85%,842384,852802,859003,791326,216040,N/A
1993/03/06,843376,843376,808649,818571,▼24805,－2.94%,842384,854290,858424,788680,115850,N/A
1993/03/05,853298,858259,843376,843376,▼4961,－0.58%,847345,856771,858259,786200,274260,N/A
1993/03/04,843376,853298,843376,848337,▲4961,＋0.59%,848337,858011,858011,783471,269740,N/A
1993/03/03,858259,858259,843376,843376,▼14883,－1.73%,849329,857019,858011,780867,163230,N/A
1993/03/02,853298,863220,843376,858259,▲14883,＋1.76%,852306,856274,857680,778262,215680,N/A
1993/02/27,858259,858259,843376,843376,▼4961,－0.58%,854290,855282,857019,775658,161080,N/A
1993/02/26,863220,868181,843376,848337,▼4961,－0.58%,860243,854786,855944,773177,170280,N/A
1993/02/25,863220,868181,853298,853298,▼4961,－0.58%,857267,854538,854538,770697,343790,N/A
1993/02/24,868181,868181,853298,858259,▼9922,－1.14%,854290,853546,852554,768340,157660,N/A
1993/02/23,873142,883064,868181,868181,▼4961,－0.57%,849329,852802,850817,765984,205450,N/A
1993/02/22,848337,873142,843376,873142,▲39688,＋4.76%,846352,850569,849577,763544,239380,N/A
1993/02/20,838415,838415,823532,833454,▼4961,－0.59%,843376,848585,848585,761105,119760,N/A
1993/02/19,833454,853298,828493,838415,▲4961,＋0.60%,850321,849081,848833,758997,212600,N/A
1993/02/18,853298,853298,828493,833454,▼19844,－2.33%,858259,850321,849660,756599,252670,N/A
1993/02/17,853298,858259,843376,853298,▼4961,－0.58%,867189,852554,850983,754408,169770,N/A
1993/02/16,863220,878103,858259,858259,▼9922,－1.14%,874134,854042,851561,751969,157980,N/A
1993/02/15,873142,878103,868181,868181,▼9922,－1.13%,876119,854786,852140,749488,120150,N/A
1993/02/13,883064,892986,878103,878103,0.0,0.00%,876119,855034,852388,747008,217060,N/A
1993/02/12,897947,902908,878103,878103,▼9922,－1.12%,866197,855778,851810,744403,387940,N/A
1993/02/11,873142,902908,873142,888025,▲19844,＋2.29%,856274,854538,851065,741923,808670,N/A
1993/02/10,883064,883064,863220,868181,0.0,0.00%,846352,852554,850652,739442,458930,N/A
1993/02/09,843376,868181,843376,868181,▲39688,＋4.79%,839407,852058,850156,737168,999020,N/A
1993/02/08,823532,853298,818571,828493,0.0,0.00%,834446,850817,848998,734646,179690,N/A
1993/02/06,843376,848337,828493,828493,▼9922,－1.18%,835438,852058,848585,732207,80630,N/A
1993/02/05,838415,858259,838415,838415,▲4961,＋0.60%,838415,854538,847675,729892,244330,N/A
1993/02/04,848337,848337,833454,833454,▼9922,－1.18%,835438,857515,846352,727742,112530,N/A
1993/02/03,843376,848337,833454,843376,▲9922,＋1.19%,835438,862228,844616,725717,223050,N/A
1993/02/02,843376,848337,818571,833454,▼9922,－1.18%,835438,866445,843128,723567,1021740,N/A
1993/02/01,818571,853298,818571,843376,▲19844,＋2.41%,841391,871654,842466,721500,162160,N/A
1993/01/30,833454,833454,818571,823532,▼9922,－1.19%,848337,875871,840978,719102,89880,N/A
1993/01/29,843376,853298,833454,833454,▼9922,－1.18%,860243,881824,840482,716621,161910,N/A
1993/01/28,853298,868181,843376,843376,▼19844,－2.30%,868181,885297,840482,713934,167630,N/A
1993/01/27,878103,883064,858259,863220,▼14883,－1.69%,874134,887529,839655,710999,146000,N/A
1993/01/26,883064,892986,873142,878103,▼4961,－0.56%,880087,886785,837836,707733,219060,N/A
1993/01/25,883064,907869,873142,883064,▲9922,＋1.14%,875126,885048,835273,704219,200430,N/A
1993/01/21,883064,888025,868181,873142,0.0,0.00%,868181,882816,832131,700498,206430,N/A
1993/01/20,892986,907869,873142,873142,▼19844,－2.22%,865204,880087,828906,696711,466990,N/A
1993/01/19,853298,892986,853298,892986,▲39688,＋4.65%,859251,875871,825516,693073,262550,N/A
1993/01/18,853298,868181,848337,853298,▲4961,＋0.58%,851313,871406,822209,689435,200840,N/A
1993/01/16,868181,878103,848337,848337,▼9922,－1.16%,856274,869669,819563,685962,205220,N/A
1993/01/15,848337,868181,843376,858259,▲14883,＋1.76%,866197,868429,816504,682572,541940,N/A
1993/01/14,838415,853298,833454,843376,▼9922,－1.16%,880087,865948,813775,679265,504610,N/A
1993/01/13,873142,888025,853298,853298,▼24805,－2.82%,896955,865204,810964,676164,349480,N/A
1993/01/12,888025,897947,873142,878103,▼19844,－2.21%,913822,864956,807739,673105,401410,N/A
1993/01/11,922752,927713,892986,897947,▼29766,－3.21%,923745,862228,803605,669921,507110,N/A
1993/01/09,937635,947557,917791,927713,0.0,0.00%,932674,858259,798644,666655,320270,N/A
1993/01/08,937635,942596,912830,927713,▼9922,－1.06%,927713,850817,793352,662976,520740,N/A
1993/01/07,927713,942596,922752,937635,▲9922,＋1.07%,919776,842632,787647,659338,585440,N/A
1993/01/06,942596,947557,922752,927713,▼14883,－1.58%,901916,832461,781942,655700,694120,N/A
1993/01/05,927713,942596,917791,942596,▲39688,＋4.40%,885048,823780,775906,652058,1034750,N/A
1993/01/04,902908,902908,902908,902908,▲14883,＋1.68%,864212,816338,769622,648378,225490,N/A
1992/12/28,868181,888025,868181,888025,▲39688,＋4.68%,847345,811873,763586,645112,832530,N/A
1992/12/26,853298,853298,843376,848337,▲4961,＋0.59%,827500,809889,757550,641970,205490,N/A
1992/12/24,853298,853298,828493,843376,▲4961,＋0.59%,818571,811873,752175,639118,447050,N/A
1992/12/23,823532,843376,823532,838415,▲19844,＋2.42%,813610,815346,747049,636306,405200,N/A
1992/12/22,783843,828493,783843,818571,▲29766,＋3.77%,810633,817826,741840,633536,306200,N/A
1992/12/21,803687,803687,778882,788804,▼14883,－1.85%,808649,821547,736879,630932,297550,N/A
1992/12/19,843376,843376,803687,803687,▼14883,－1.82%,816586,826260,732745,628617,634370,N/A
1992/12/17,823532,833454,788804,818571,▼4961,－0.60%,825516,828245,728445,626219,873260,N/A
1992/12/16,813610,833454,813610,823532,▲14883,＋1.84%,826508,828989,723649,623780,610580,N/A
1992/12/15,828493,833454,803687,808649,▼19844,－2.40%,825516,830973,718937,621175,408110,N/A
1992/12/14,858259,873142,823532,828493,▼19844,－2.34%,819563,832461,714141,618819,572210,N/A
1992/12/12,838415,858259,833454,848337,▲24805,＋3.01%,806664,830973,708932,616297,556520,N/A
1992/12/11,828493,843376,808649,823532,▲4961,＋0.61%,783843,828741,703723,613486,510810,N/A
1992/12/10,793765,818571,788804,818571,▲39688,＋5.10%,769952,826260,698844,610881,523330,N/A
1992/12/09,763999,793765,744155,778882,▲14883,＋1.95%,764991,823284,694297,608359,605030,N/A
1992/12/08,744155,763999,744155,763999,▲29766,＋4.05%,771937,820803,690411,606127,451180,N/A
1992/12/07,714389,744155,714389,734233,▼19844,－2.63%,788804,820307,686855,604101,730810,N/A
1992/12/05,778882,778882,754077,754077,▼39688,－5.00%,819563,823284,684127,602117,229550,N/A
1992/12/04,803687,823532,788804,793765,▼19844,－2.44%,851313,823284,681150,600049,429260,N/A
1992/12/03,838415,848337,808649,813610,▼34727,－4.09%,870165,823284,677512,597693,624460,N/A
1992/12/02,878103,883064,848337,848337,▼39688,－4.47%,886041,824276,673626,595171,339130,N/A
1992/12/01,912830,917791,878103,888025,▼24805,－2.72%,892986,821547,669161,592401,481100,N/A
1992/11/30,907869,917791,897947,912830,▲24805,＋2.79%,884056,814850,663538,589383,665430,N/A
1992/11/28,892986,907869,883064,888025,▼4961,－0.56%,868181,805424,657833,586117,523850,N/A
1992/11/27,912830,922752,883064,892986,▲9922,＋1.12%,863220,795750,652376,583182,1357740,N/A
1992/11/26,853298,883064,853298,883064,▲39688,＋4.71%,852306,785084,646836,580205,628000,N/A
1992/11/25,843376,853298,823532,843376,▲9922,＋1.19%,835438,774417,641627,577270,469950,N/A
1992/11/24,863220,873142,833454,833454,▼29766,－3.45%,827500,766976,636997,574707,590850,N/A
1992/11/23,858259,868181,848337,863220,▲24805,＋2.96%,815594,760030,632780,572226,758590,N/A
1992/11/21,828493,838415,823532,838415,▲39688,＋4.97%,794758,750108,628232,569456,508030,N/A
1992/11/20,803687,833454,788804,798726,▼4961,－0.62%,772929,742915,624181,566976,944060,N/A
1992/11/19,793765,813610,783843,803687,▲29766,＋3.85%,763999,736714,620295,564826,455830,N/A
1992/11/18,759038,798726,749116,773921,▲14883,＋1.96%,762015,729520,615830,562635,920820,N/A
1992/11/17,744155,759038,744155,759038,▲29766,＋4.08%,758046,722327,612109,560651,253090,N/A
1992/11/16,744155,754077,719350,729272,▼24805,－3.29%,764991,714389,609132,558832,263820,N/A
1992/11/14,793765,818571,754077,754077,▼39688,－5.00%,785828,708436,606817,557054,477770,N/A
1992/11/13,744155,793765,734233,793765,▲39688,＋5.26%,793765,700002,604006,555152,623980,N/A
1992/11/12,793765,808649,754077,754077,▼39688,－5.00%,785828,690080,600533,553044,598560,N/A
1992/11/11,843376,848337,793765,793765,▼39688,－4.76%,779875,680654,597226,551183,863870,N/A
1992/11/10,833454,833454,793765,833454,▲39688,＋5.00%,760030,669243,592761,549199,2295620,N/A
1992/11/09,793765,793765,793765,793765,▲39688,＋5.26%,729272,654608,587386,546760,264740,N/A
1992/11/07,754077,754077,754077,754077,▲29766,＋4.11%,704467,641214,582343,544651,250750,N/A
1992/11/06,694545,724311,694545,724311,▲29766,＋4.29%,692560,629803,577630,542832,1527410,N/A
1992/11/05,684623,709428,664779,694545,▲14883,＋2.19%,686607,620377,573165,541013,1419510,N/A
1992/11/04,674701,684623,654856,679662,▲9922,＋1.48%,680654,611944,568865,539442,411620,N/A
1992/11/03,689584,689584,664779,669740,▼24805,－3.57%,683630,604006,564516,537913,378760,N/A
1992/11/02,699506,719350,694545,694545,0.0,0.00%,684623,597557,560630,536424,879190,N/A
1992/10/31,694545,694545,684623,694545,▲29766,＋4.48%,677677,590115,556661,534771,931110,N/A
1992/10/30,699506,704467,664779,664779,▼29766,－4.29%,664779,581929,552362,533200,595860,N/A
1992/10/29,684623,704467,659818,694545,▲19844,＋2.94%,651880,575728,548641,531711,1254750,N/A
1992/10/28,659818,679662,639973,674701,▲14883,＋2.26%,635012,567046,544755,530016,767160,N/A
1992/10/27,659818,659818,620129,659818,▲29766,＋4.72%,617153,559109,541365,528449,1045120,N/A
1992/10/26,625090,630051,620129,630051,▲29766,＋4.96%,604254,552907,538471,527085,419560,N/A
1992/10/24,600285,630051,595324,600285,▼9922,－1.63%,591355,547946,536238,526052,646730,N/A
1992/10/23,590363,615168,590363,610207,▲24805,＋4.24%,584410,545218,534667,525431,850660,N/A
1992/10/22,600285,610207,580441,585402,▼9922,－1.67%,570519,541993,532600,524811,276710,N/A
1992/10/21,580441,595324,575480,595324,▲29766,＋5.26%,558612,540257,531029,524563,327800,N/A
1992/10/20,565558,575480,555636,565558,0.0,0.00%,544722,539016,529458,523984,145830,N/A
1992/10/19,545714,570519,545714,565558,▲24805,＋4.59%,538768,539512,528210,523654,302460,N/A
1992/10/17,525870,540753,525870,540753,▲14883,＋2.83%,530831,540009,527135,523364,48620,N/A
1992/10/16,520909,535792,520909,525870,0.0,0.00%,526862,541993,526639,523364,23550,N/A
1992/10/15,540753,540753,525870,525870,▼9922,－1.85%,529838,544722,526391,523406,70260,N/A
1992/10/14,525870,535792,520909,535792,▲9922,＋1.89%,533807,545962,526060,523406,64540,N/A
1992/10/13,525870,530831,520909,525870,▲4961,＋0.95%,532815,547698,525564,523364,51780,N/A
1992/10/12,530831,535792,520909,520909,▼19844,－3.67%,535792,549435,525233,523406,101560,N/A
1992/10/10,545714,550675,535792,540753,▼4961,－0.91%,535792,551419,524985,523571,86540,N/A
1992/10/09,530831,545714,530831,545714,▲14883,＋2.80%,530831,552907,524489,523571,105630,N/A
1992/10/08,545714,550675,525870,530831,▼9922,－1.83%,528846,553899,523993,523612,135160,N/A
1992/10/07,520909,550675,515948,540753,▲19844,＋3.81%,528846,556380,523910,523902,118610,N/A
1992/10/06,506025,520909,506025,520909,▲4961,＋0.96%,529838,558860,523414,524150,100980,N/A
1992/10/05,535792,535792,515948,515948,▼19844,－3.70%,534799,562581,523497,524356,83120,N/A
1992/10/02,535792,540753,525870,535792,▲4961,＋0.93%,541745,565062,523662,524729,85510,N/A
1992/10/01,545714,550675,530831,530831,▼14883,－2.73%,548690,565062,523249,525018,80620,N/A
1992/09/30,545714,550675,535792,545714,0.0,0.00%,557620,566054,522918,525431,108520,N/A
1992/09/29,550675,560597,535792,545714,▼4961,－0.90%,563573,567790,522422,525762,146730,N/A
1992/09/28,565558,565558,550675,550675,▼19844,－3.48%,570519,570023,521843,526300,113080,N/A
1992/09/26,575480,580441,565558,570519,▼4961,－0.86%,576472,571759,521347,526754,95310,N/A
1992/09/25,575480,585402,565558,575480,0.0,0.00%,572503,572503,520107,527168,131520,N/A
1992/09/24,585402,595324,565558,575480,▼4961,－0.85%,571511,571511,518949,527292,314190,N/A
1992/09/23,580441,590363,570519,580441,0.0,0.00%,568534,569031,517874,527457,373350,N/A
1992/09/22,550675,580441,545714,580441,▲29766,＋5.41%,564566,565558,516716,527457,535790,N/A
1992/09/21,580441,590363,545714,550675,▼19844,－3.48%,562581,561093,515642,527705,256600,N/A
1992/09/19,570519,570519,565558,570519,▲9922,＋1.77%,565558,557124,515228,527953,96820,N/A
1992/09/18,565558,570519,555636,560597,0.0,0.00%,567542,551419,514401,527871,89810,N/A
1992/09/17,570519,580441,560597,560597,▼9922,－1.74%,573496,545218,513988,527622,90140,N/A
1992/09/16,565558,580441,560597,570519,▲4961,＋0.88%,580441,538123,513575,527498,216030,N/A
1992/09/15,580441,585402,565558,565558,▼14883,－2.56%,579449,531426,512913,527540,138510,N/A
1992/09/14,590363,600285,575480,580441,▼9922,－1.68%,573496,525969,512417,527622,168700,N/A
1992/09/09,590363,615168,585402,590363,▼4961,－0.83%,567542,518775,511673,527705,439270,N/A
1992/09/08,585402,595324,575480,595324,▲29766,＋5.26%,565558,511334,510681,527581,664410,N/A
1992/09/07,530831,565558,530831,565558,▲29766,＋5.56%,564566,504636,509771,527540,162090,N/A
1992/09/05,535792,550675,525870,535792,▼14883,－2.70%,568534,499923,509358,527622,199420,N/A
1992/09/04,570519,580441,550675,550675,▼29766,－5.13%,578457,497443,509440,528036,194420,N/A
1992/09/03,605246,610207,575480,580441,▼9922,－1.68%,579449,494714,509192,528367,306040,N/A
1992/09/02,595324,600285,570519,590363,▲4961,＋0.85%,568534,490994,508531,528201,301910,N/A
1992/09/01,615168,615168,570519,585402,0.0,0.00%,552659,485784,507291,527747,585510,N/A
1992/08/31,580441,585402,575480,585402,▲29766,＋5.36%,533807,481071,506298,527416,188840,N/A
1992/08/29,535792,555636,535792,555636,▲29766,＋5.66%,510986,476855,505554,527002,178620,N/A
1992/08/28,530831,540753,520909,525870,▲14883,＋2.91%,491142,473605,505141,527002,552360,N/A
1992/08/27,510986,510986,501064,510986,▲19844,＋4.04%,473283,472365,505637,527374,260320,N/A
1992/08/26,481220,491142,476259,491142,▲19844,＋4.21%,454828,472365,506133,527953,208270,N/A
1992/08/25,442028,476259,442028,471298,▲14883,＋3.26%,443913,473357,506960,528945,156800,N/A
1992/08/24,451454,456415,446493,456415,▲19844,＋4.55%,440937,475093,508035,529938,157830,N/A
1992/08/22,424665,438555,424665,436571,▲17860,＋4.27%,436968,477574,508862,531302,90290,N/A
1992/08/21,431610,441532,416727,418711,▼17860,－4.09%,437960,481047,510019,533080,82890,N/A
1992/08/20,451454,453439,436571,436571,▼19844,－4.35%,446493,485412,511309,534923,51980,N/A
1992/08/19,444509,456415,431610,456415,▲19844,＋4.55%,453439,489133,512218,536867,67120,N/A
1992/08/18,436571,461376,436571,436571,▼4961,－1.12%,459392,492110,512880,538768,98370,N/A
1992/08/17,456415,456415,441532,441532,▼19844,－4.30%,471298,496575,514038,540918,79870,N/A
