[일시]알보젠코리아,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
1989/07/15,22900,23400,22600,22700,▼400,－1.73%,22760,21230,21125,20338,9870,N/A
1989/07/14,22900,23400,22700,23100,▲200,＋0.87%,22440,21145,21117,20278,43330,N/A
1989/07/13,22900,23500,22600,22900,▼100,－0.43%,22040,21050,21095,20214,69800,N/A
1989/07/12,22700,23000,22500,23000,▲900,＋4.07%,21700,20980,21080,20151,71220,N/A
1989/07/11,21500,22100,21400,22100,▲1000,＋4.74%,21260,20880,21058,20089,62020,N/A
1989/07/10,21100,21500,20900,21100,0.0,0.00%,21040,20840,21048,20037,17310,N/A
1989/07/08,20500,21100,20500,21100,▼100,－0.47%,21040,20860,21063,19994,4210,N/A
1989/07/07,20500,21500,20100,21200,▲400,＋1.92%,20860,20890,21075,19948,15460,N/A
1989/07/06,21000,21000,20600,20800,▼200,－0.95%,20600,20930,21102,19902,7070,N/A
1989/07/05,21100,21300,20500,21000,▼100,－0.47%,20480,20955,21128,19862,16360,N/A
1989/07/04,20500,21200,20500,21100,▲900,＋4.46%,20360,21005,21168,19821,26970,N/A
1989/07/03,19900,20500,19900,20200,▲300,＋1.51%,20220,21015,21208,19776,16000,N/A
1989/07/01,20400,20400,19900,19900,▼300,－1.49%,20300,21035,21263,19735,6450,N/A
1989/06/30,19600,20400,19600,20200,▼200,－0.98%,20500,21030,21332,19695,2900,N/A
1989/06/29,20500,20900,20400,20400,0.0,0.00%,20660,20980,21407,19656,6160,N/A
1989/06/28,20500,20500,20000,20400,▼200,－0.97%,20760,20945,21467,19612,3330,N/A
1989/06/27,20600,20700,20400,20600,▼300,－1.44%,20880,20915,21535,19566,4500,N/A
1989/06/26,21300,21300,20900,20900,▼100,－0.48%,21000,20855,21602,19513,2520,N/A
1989/06/24,21000,21200,21000,21000,▲100,＋0.48%,21120,20795,21668,19459,5360,N/A
1989/06/23,20500,20900,20500,20900,▼100,－0.48%,21120,20745,21717,19403,2650,N/A
1989/06/22,21200,21300,20700,21000,▼200,－0.94%,21200,20710,21760,19347,5990,N/A
1989/06/21,21700,21800,21100,21200,▼300,－1.40%,21300,20680,21785,19291,5050,N/A
1989/06/20,20900,21600,20800,21500,▲500,＋2.38%,21400,20650,21802,19235,8960,N/A
1989/06/19,21300,21300,20600,21000,▼300,－1.41%,21500,20590,21797,19178,9990,N/A
1989/06/17,21200,21400,21000,21300,▼200,－0.93%,21560,20580,21783,19128,9330,N/A
1989/06/16,22000,22000,21400,21500,▼200,－0.92%,21700,20565,21762,19074,9370,N/A
1989/06/15,21800,21800,21200,21700,▼300,－1.36%,21660,20530,21723,19019,8630,N/A
1989/06/14,21100,22300,21100,22000,▲700,＋3.29%,21440,20500,21688,18963,27690,N/A
1989/06/13,21500,21800,21000,21300,▼700,－3.18%,21000,20470,21652,18906,3730,N/A
1989/06/12,21500,22000,21000,22000,▲700,＋3.29%,20580,20465,21625,18857,32780,N/A
1989/06/10,21100,21600,21100,21300,▲700,＋3.40%,20120,20420,21583,18798,21010,N/A
1989/06/09,19700,20600,19500,20600,▲800,＋4.04%,19820,20425,21542,18746,13120,N/A
1989/06/08,18700,19900,18700,19800,▲600,＋3.13%,19580,20465,21505,18699,10670,N/A
1989/06/07,19000,19200,18900,19200,▼500,－2.54%,19560,20555,21475,18658,5200,N/A
1989/06/05,19100,19700,19000,19700,▼100,－0.51%,19720,20685,21455,18623,8080,N/A
1989/06/03,19400,19900,19400,19800,▲400,＋2.06%,19820,20800,21430,18582,6990,N/A
1989/06/02,19600,19600,19200,19400,▼300,－1.52%,19940,20920,21393,18542,6630,N/A
1989/06/01,19900,19900,19700,19700,▼300,－1.50%,20180,21060,21367,18507,2950,N/A
1989/05/31,20200,20200,20000,20000,▼200,－0.99%,20300,21155,21340,18469,4020,N/A
1989/05/30,20400,20500,20200,20200,▼200,－0.98%,20460,21305,21307,18430,3000,N/A
1989/05/29,20700,20700,20400,20400,▼200,－0.97%,20620,21435,21277,18384,3720,N/A
1989/05/27,20500,20600,20500,20600,▲300,＋1.48%,20700,21525,21250,18339,5630,N/A
1989/05/26,20700,20700,20300,20300,▼500,－2.40%,20800,21585,21208,18295,4990,N/A
1989/05/25,21300,21300,20800,20800,▼200,－0.95%,21020,21670,21158,18253,430,N/A
1989/05/24,20500,21100,20500,21000,▲200,＋0.96%,21100,21715,21095,18208,1400,N/A
1989/05/23,21000,21000,20800,20800,▼300,－1.42%,21120,21740,21015,18161,620,N/A
1989/05/22,21400,21400,21100,21100,▼300,－1.40%,21240,21800,20932,18115,3390,N/A
1989/05/20,21200,21500,21000,21400,▲200,＋0.94%,21300,21835,20843,18065,6470,N/A
1989/05/19,21400,21500,21200,21200,▲100,＋0.47%,21340,21905,20752,18014,2890,N/A
1989/05/18,21400,21400,21000,21100,▼300,－1.40%,21460,21965,20667,17968,2860,N/A
1989/05/17,21500,21700,21200,21400,0.0,0.00%,21640,22080,20585,17926,4920,N/A
1989/05/16,21500,21600,21000,21400,▼200,－0.93%,21800,22185,20495,17883,3040,N/A
1989/05/15,22000,22000,21500,21600,▼200,－0.92%,21960,22290,20405,17841,4070,N/A
1989/05/13,22200,22200,21800,21800,▼200,－0.91%,21960,22410,20308,17797,4610,N/A
1989/05/11,22400,22400,22000,22000,▼200,－0.90%,22200,22555,20212,17745,6460,N/A
1989/05/10,22300,22600,22200,22200,0.0,0.00%,22360,22655,20113,17691,8910,N/A
1989/05/09,21600,22200,21600,22200,▲600,＋2.78%,22360,22770,20012,17633,10700,N/A
1989/05/08,21000,21700,21000,21600,▼1400,－6.09%,22280,22890,19902,17577,6260,N/A
1989/05/06,22800,23200,22600,23000,▲200,＋0.88%,22360,23055,19798,17525,20260,N/A
1989/05/04,22500,22800,22400,22800,▲600,＋2.70%,22100,23100,19673,17463,11090,N/A
1989/05/03,22000,22500,22000,22200,▲400,＋1.83%,21840,23135,19552,17401,3150,N/A
1989/05/02,22300,23000,21500,21800,▼200,－0.91%,21800,23150,19440,17347,22070,N/A
1989/05/01,22000,22700,22000,22000,▲300,＋1.38%,21800,23170,19333,17298,4650,N/A
1989/04/29,22000,22500,21700,21700,▲200,＋0.93%,21960,23130,19222,17247,6320,N/A
1989/04/28,22200,22500,21500,21500,▼500,－2.27%,22100,23055,19120,17196,14090,N/A
1989/04/27,22000,22500,22000,22000,▲200,＋0.92%,22480,22980,19025,17148,10070,N/A
1989/04/26,22500,22800,21800,21800,▼1000,－4.39%,22780,22840,18925,17093,10130,N/A
1989/04/25,22500,23300,22500,22800,▲400,＋1.79%,23120,22730,18822,17042,14350,N/A
1989/04/24,23400,23400,22400,22400,▼1000,－4.27%,23360,22580,18702,16984,10330,N/A
1989/04/22,23300,23500,23200,23400,▼100,－0.43%,23820,22445,18595,16932,3840,N/A
1989/04/21,24000,24000,23500,23500,0.0,0.00%,23940,22250,18473,16869,13380,N/A
1989/04/20,24000,24300,23500,23500,▼500,－2.08%,24140,22015,18343,16803,14730,N/A
1989/04/19,25000,25100,23700,24000,▼700,－2.83%,24360,21760,18207,16736,30800,N/A
1989/04/18,24000,24800,24000,24700,▲700,＋2.92%,24540,21460,18058,16664,28640,N/A
1989/04/17,24600,24900,24000,24000,▼500,－2.04%,24380,21125,17905,16588,22860,N/A
1989/04/15,24600,24600,24000,24500,▼100,－0.41%,24280,20835,17757,16513,27380,N/A
1989/04/14,25100,25200,24300,24600,▼300,－1.20%,23880,20490,17597,16436,26580,N/A
1989/04/13,24500,24900,24500,24900,▲1000,＋4.18%,23400,20150,17425,16360,27690,N/A
1989/04/12,24000,24100,23500,23900,▲400,＋1.70%,22660,19810,17250,16280,37640,N/A
1989/04/11,23000,23500,23000,23500,▲1000,＋4.44%,21920,19515,17088,16204,35870,N/A
1989/04/10,23000,23000,22300,22500,▲300,＋1.35%,21220,19260,16933,16131,70890,N/A
1989/04/08,22200,22200,22200,22200,▲1000,＋4.72%,20560,19075,16797,16065,31220,N/A
1989/04/07,21200,21200,21200,21200,▲1000,＋4.95%,20040,18870,16668,16000,14470,N/A
1989/04/06,20800,20800,20000,20200,▲200,＋1.00%,19760,18675,16560,15944,39490,N/A
1989/04/04,19500,20000,19500,20000,▲800,＋4.17%,19660,18515,16472,15895,13950,N/A
1989/04/03,19600,19800,19200,19200,▼400,－2.04%,19560,18325,16387,15843,22930,N/A
1989/04/01,19800,19900,19600,19600,▼200,－1.01%,19480,18155,16315,15793,16460,N/A
1989/03/31,19900,20200,19800,19800,▲100,＋0.51%,19240,17965,16238,15742,20500,N/A
1989/03/30,19300,19700,19100,19700,▲200,＋1.03%,18880,17770,16160,15688,23500,N/A
1989/03/29,19100,19500,19000,19500,▲700,＋3.72%,18540,17590,16088,15636,32290,N/A
1989/03/28,18500,18800,18400,18800,▲400,＋2.17%,18280,17425,16013,15587,28460,N/A
1989/03/27,18100,18500,18100,18400,▲400,＋2.22%,18040,17285,15950,15546,10320,N/A
1989/03/25,17800,18000,17800,18000,0.0,0.00%,17920,17165,15893,15511,4960,N/A
1989/03/24,18500,18500,18000,18000,▼200,－1.10%,17940,17055,15842,15479,22810,N/A
1989/03/23,17400,18200,17400,18200,▲600,＋3.41%,17940,16955,15790,15446,8790,N/A
1989/03/22,18000,18000,17600,17600,▼200,－1.12%,17980,16850,15733,15409,9190,N/A
1989/03/21,17800,18000,17500,17800,▼300,－1.66%,18220,16775,15690,15376,11030,N/A
1989/03/20,18500,18500,18000,18100,▲100,＋0.56%,18280,16665,15647,15339,17100,N/A
1989/03/18,17600,18000,17600,18000,▼400,－2.17%,18120,16530,15598,15295,9400,N/A
1989/03/17,19000,19200,18100,18400,▼400,－2.13%,17920,16405,15553,15250,21240,N/A
1989/03/16,18500,18900,18500,18800,▲700,＋3.87%,17480,16260,15492,15200,43830,N/A
1989/03/15,17600,18100,17600,18100,▲800,＋4.62%,16880,16095,15428,15146,41330,N/A
1989/03/14,17500,17600,17300,17300,▲300,＋1.76%,16420,15960,15382,15095,35970,N/A
1989/03/13,16500,17000,16300,17000,▲800,＋4.94%,16140,15860,15348,15050,25710,N/A
1989/03/11,16200,16200,16000,16200,▲400,＋2.53%,15960,15790,15322,15008,5090,N/A
1989/03/09,15800,16000,15600,15800,0.0,0.00%,15960,15770,15307,14973,12730,N/A
1989/03/08,15900,15900,15500,15800,▼100,－0.63%,16000,15780,15298,14940,6850,N/A
1989/03/07,16000,16100,15800,15900,▼200,－1.24%,16040,15770,15287,14908,3780,N/A
1989/03/06,16200,16200,16000,16100,▼100,－0.62%,16020,15755,15277,14875,3940,N/A
1989/03/04,16200,16300,16000,16200,▲200,＋1.25%,16000,15750,15270,14841,10100,N/A
1989/03/03,16000,16000,15900,16000,0.0,0.00%,15980,15745,15267,14808,18620,N/A
1989/03/02,15800,16000,15800,16000,▲200,＋1.27%,16000,15730,15272,14776,4780,N/A
1989/02/28,16000,16000,15700,15800,▼200,－1.25%,15920,15695,15277,14744,5810,N/A
1989/02/27,16100,16100,15900,16000,▼100,－0.62%,15840,15660,15285,14715,5970,N/A
1989/02/25,16100,16100,15700,16100,0.0,0.00%,15740,15635,15278,14686,7330,N/A
1989/02/24,15700,16200,15700,16100,▲500,＋3.21%,15620,15585,15268,14656,26570,N/A
1989/02/23,15700,15800,15600,15600,▲200,＋1.30%,15500,15525,15255,14624,8660,N/A
1989/02/22,15500,15600,15400,15400,▼100,－0.65%,15460,15460,15252,14598,8190,N/A
1989/02/21,15500,15600,15400,15500,0.0,0.00%,15440,15410,15252,14573,7180,N/A
1989/02/20,15600,15600,15300,15500,0.0,0.00%,15460,15345,15253,14548,16870,N/A
1989/02/18,15500,15600,15400,15500,▲100,＋0.65%,15520,15280,15250,14523,5570,N/A
1989/02/17,15300,15500,15300,15400,▲100,＋0.65%,15620,15220,15253,14498,2430,N/A
1989/02/16,15500,15500,15300,15300,▼300,－1.92%,15660,15175,15262,14475,2200,N/A
1989/02/15,15700,15700,15400,15600,▼200,－1.27%,15720,15145,15272,14451,2320,N/A
1989/02/14,16000,16000,15700,15800,▼200,－1.25%,15800,15110,15272,14426,4200,N/A
1989/02/13,15600,16000,15600,16000,▲400,＋2.56%,15860,15065,15270,14400,6750,N/A
1989/02/11,15600,15700,15500,15600,0.0,0.00%,15800,15010,15262,14373,6800,N/A
1989/02/10,15800,15900,15600,15600,▼400,－2.50%,15740,14980,15262,14347,6100,N/A
1989/02/09,16300,16300,16000,16000,▼100,－0.62%,15640,14955,15267,14321,16870,N/A
1989/02/08,15900,16300,15900,16100,▲400,＋2.55%,15540,14925,15268,14294,27600,N/A
1989/02/04,15700,15900,15500,15700,▲400,＋2.61%,15340,14870,15265,14262,8720,N/A
1989/02/03,15400,15400,15300,15300,▲200,＋1.32%,15180,14835,15262,14233,3790,N/A
1989/02/02,15200,15300,14700,15100,▼400,－2.58%,14980,14820,15266,14207,4550,N/A
1989/02/01,15200,15500,15200,15500,▲400,＋2.65%,14840,14810,15269,14183,15550,N/A
1989/01/31,15100,15300,15000,15100,▲200,＋1.34%,14580,14780,15271,14157,16280,N/A
1989/01/30,14400,14900,14400,14900,▲600,＋4.20%,14400,14765,15269,14133,4050,N/A
1989/01/28,14400,14400,14300,14300,▼100,－0.69%,14280,14770,15276,14112,290,N/A
1989/01/27,14300,14500,14200,14400,▲200,＋1.41%,14320,14815,15294,14093,7050,N/A
1989/01/26,14300,14300,14200,14200,0.0,0.00%,14380,14855,15309,14074,1060,N/A
1989/01/25,14000,14200,14000,14200,▼100,－0.70%,14520,14910,15319,14057,1230,N/A
1989/01/24,14300,14300,14100,14300,▼200,－1.38%,14660,14935,15329,14039,1120,N/A
1989/01/23,14500,14500,14400,14500,▼200,－1.36%,14780,14970,15334,14025,1070,N/A
1989/01/21,14700,14800,14700,14700,▼200,－1.34%,14880,15010,15332,14009,210,N/A
1989/01/20,14800,14900,14700,14900,0.0,0.00%,14960,15040,15328,13992,850,N/A
1989/01/19,14900,15000,14800,14900,0.0,0.00%,15060,15065,15318,13974,3310,N/A
1989/01/18,15100,15300,14900,14900,▼100,－0.67%,15080,15085,15298,13958,7070,N/A
1989/01/17,15000,15200,14900,15000,▼100,－0.66%,15100,15105,15272,13941,4060,N/A
1989/01/16,15400,15400,15100,15100,▼300,－1.95%,15100,15110,15245,13922,4180,N/A
1989/01/14,15200,15400,15200,15400,▲400,＋2.67%,15060,15120,15217,13900,9370,N/A
1989/01/13,15100,15200,15000,15000,0.0,0.00%,14960,15135,15183,13876,6290,N/A
1989/01/12,15200,15200,14900,15000,0.0,0.00%,14920,15185,15160,13855,7760,N/A
1989/01/11,15000,15100,15000,15000,▲100,＋0.67%,14920,15250,15142,13834,6360,N/A
1989/01/10,14900,15000,14700,14900,0.0,0.00%,14960,15315,15128,13809,3590,N/A
1989/01/09,14900,15200,14800,14900,▲100,＋0.68%,15020,15385,15117,13787,6720,N/A
1989/01/07,14800,14800,14600,14800,▼200,－1.33%,15100,15420,15102,13764,1770,N/A
1989/01/06,14800,15200,14800,15000,▼200,－1.32%,15080,15455,15085,13744,1340,N/A
1989/01/05,15000,15200,14600,15200,0.0,0.00%,15080,15470,15062,13721,8910,N/A
1989/01/04,15500,15800,15000,15200,▼100,－0.65%,15100,15480,15032,13698,2470,N/A
1988/12/26,15000,15300,15000,15300,▲600,＋4.08%,15120,15490,14992,13675,4440,N/A
1988/12/24,14700,14700,14700,14700,▼300,－2.00%,15140,15505,14947,13653,340,N/A
1988/12/23,15100,15200,14900,15000,▼300,－1.96%,15260,15535,14908,13638,1270,N/A
1988/12/22,15500,15500,15100,15300,0.0,0.00%,15320,15570,14863,13621,1510,N/A
1988/12/21,15100,15300,15000,15300,▼100,－0.65%,15280,15600,14808,13602,1800,N/A
1988/12/20,15600,15600,15300,15400,▲100,＋0.65%,15280,15630,14752,13578,5390,N/A
1988/12/19,15300,15400,15200,15300,0.0,0.00%,15340,15640,14695,13557,1350,N/A
1988/12/17,15400,15400,15200,15300,▲200,＋1.32%,15480,15660,14638,13541,180,N/A
1988/12/16,15300,15400,15000,15100,▼200,－1.31%,15680,15670,14582,13525,2710,N/A
1988/12/15,15000,15700,15000,15300,▼400,－2.55%,15920,15695,14528,13506,1250,N/A
1988/12/14,15900,15900,15500,15700,▼300,－1.88%,16120,15725,14473,13481,1370,N/A
1988/12/13,16000,16200,15900,16000,▼300,－1.84%,16100,15745,14412,13450,9600,N/A
1988/12/12,16500,16500,16000,16300,0.0,0.00%,16000,15740,14348,13416,4780,N/A
1988/12/10,16700,16700,16100,16300,0.0,0.00%,15800,15700,14280,13384,4870,N/A
1988/12/09,16100,16400,16000,16300,▲700,＋4.49%,15620,15663,14212,13346,6540,N/A
1988/12/08,15600,15700,15200,15600,▲100,＋0.65%,15440,15613,14145,13310,5760,N/A
1988/12/07,15500,15500,15300,15500,▲200,＋1.31%,15440,15613,14093,13283,2350,N/A
1988/12/06,15300,15500,15300,15300,▼100,－0.65%,15400,15588,14043,13255,2340,N/A
1988/12/05,15300,15500,15300,15400,0.0,0.00%,15480,15588,13993,13230,5210,N/A
1988/12/03,15300,15600,15300,15400,▼200,－1.28%,15580,15588,13945,13204,1560,N/A
1988/12/02,15400,15600,15400,15600,▲300,＋1.96%,15680,15583,13893,13178,1680,N/A
1988/12/01,15600,15700,15200,15300,▼400,－2.55%,15680,15543,13842,13152,5940,N/A
1988/11/30,15800,15900,15100,15700,▼200,－1.26%,15760,15518,13795,13129,5200,N/A
1988/11/29,16100,16200,15900,15900,0.0,0.00%,15720,15463,13742,13103,2390,N/A
1988/11/28,15700,16000,15700,15900,▲300,＋1.92%,15660,15385,13688,13076,6290,N/A
1988/11/26,15600,15600,15400,15600,▼100,－0.64%,15660,15315,13630,13050,3950,N/A
1988/11/25,15800,15800,15000,15700,▲200,＋1.29%,15760,15250,13580,13026,3840,N/A
1988/11/24,15500,15600,15400,15500,▼100,－0.64%,15800,15150,13530,13002,3050,N/A
1988/11/23,15800,15900,15600,15600,▼300,－1.89%,15800,15040,13483,12980,3970,N/A
1988/11/22,16200,16200,15700,15900,▼200,－1.24%,15790,14930,13432,12958,3370,N/A
1988/11/21,16000,16300,16000,16100,▲200,＋1.26%,15670,14805,13375,12933,10720,N/A
1988/11/19,15800,15900,15750,15900,▲400,＋2.58%,15570,14670,13320,12905,5610,N/A
1988/11/18,15400,15500,15100,15500,▼50,－0.32%,15390,14555,13258,12880,9130,N/A
1988/11/17,15400,15900,15300,15550,▲250,＋1.63%,15350,14475,13203,12855,8860,N/A
1988/11/16,15900,15900,14800,15300,▼300,－1.92%,15320,14408,13148,12832,4710,N/A
1988/11/15,15300,15600,15300,15600,▲600,＋4.00%,15320,14353,13098,12809,7530,N/A
1988/11/14,14900,15000,14800,15000,▼300,－1.96%,15160,14273,13043,12787,7060,N/A
1988/11/12,15300,15300,15000,15300,▼100,－0.65%,15120,14213,12998,12772,2640,N/A
1988/11/11,15700,15750,15300,15400,▲100,＋0.65%,14980,14128,12948,12755,13990,N/A
1988/11/10,15400,15400,15100,15300,▲500,＋3.38%,14770,14028,12891,12738,7050,N/A
1988/11/09,14600,14800,14200,14800,0.0,0.00%,14610,13903,12839,12720,7550,N/A
1988/11/08,14800,15000,14700,14800,▲200,＋1.37%,14510,13793,12794,12705,15880,N/A
1988/11/07,14350,14600,14200,14600,▲250,＋1.74%,14290,13673,12749,12693,11400,N/A
1988/11/05,14350,14350,14200,14350,▼150,－1.03%,14030,13558,12716,12683,2730,N/A
1988/11/04,14600,14600,14300,14500,▲200,＋1.40%,13840,13440,12687,12676,14050,N/A
1988/11/03,14300,14300,14100,14300,▲600,＋4.38%,13620,13310,12655,12667,10200,N/A
1988/11/02,13500,13800,13500,13700,▲400,＋3.01%,13440,13195,12630,12662,2490,N/A
1988/11/01,13200,13300,13100,13300,▼100,－0.75%,13420,13105,12617,12660,1710,N/A
1988/10/31,13400,13400,13200,13400,0.0,0.00%,13540,13035,12610,12666,5450,N/A
1988/10/29,13300,13400,13300,13400,0.0,0.00%,13700,12960,12598,12675,1010,N/A
1988/10/28,13400,13400,13400,13400,▼200,－1.47%,13860,12890,12583,12684,2500,N/A
1988/10/27,13550,13600,13500,13600,▼300,－2.16%,13980,12820,12568,12692,2330,N/A
1988/10/26,14000,14000,13800,13900,▼300,－2.11%,14020,12750,12550,12697,6840,N/A
1988/10/25,13700,14200,13700,14200,0.0,0.00%,13960,12665,12527,12699,7570,N/A
1988/10/24,13900,14200,13800,14200,▲200,＋1.43%,13800,12565,12490,12700,11800,N/A
1988/10/22,13800,14100,13800,14000,▲200,＋1.45%,13520,12470,12457,12700,7740,N/A
1988/10/21,13800,13900,13600,13800,▲200,＋1.47%,13240,12395,12427,12698,10690,N/A
1988/10/20,13500,13900,13500,13600,▲200,＋1.49%,12960,12330,12403,12694,17890,N/A
1988/10/19,13100,13400,13100,13400,▲600,＋4.69%,12700,12265,12380,12688,5290,N/A
1988/10/18,12600,12900,12600,12800,▲200,＋1.59%,12420,12220,12363,12682,5790,N/A
1988/10/17,12500,12700,12400,12600,▲200,＋1.61%,12240,12195,12358,12683,1380,N/A
1988/10/15,12300,12500,12300,12400,▲100,＋0.81%,12120,12190,12360,12689,680,N/A
1988/10/14,12100,12300,12100,12300,▲300,＋2.50%,12020,12195,12367,12695,510,N/A
1988/10/13,12000,12000,11900,12000,▲100,＋0.84%,11940,12205,12378,12696,1410,N/A
1988/10/12,12200,12200,11900,11900,▼100,－0.83%,11920,12240,12395,12695,510,N/A
1988/10/11,11900,12000,11800,12000,▲100,＋0.84%,11940,12265,12405,12694,1090,N/A
1988/10/10,11900,11900,11900,11900,0.0,0.00%,11940,12295,12418,12688,350,N/A
1988/10/08,11900,11900,11900,11900,0.0,0.00%,12000,12335,12443,12685,600,N/A
1988/10/07,12000,12000,11900,11900,▼100,－0.83%,12060,12375,12468,12681,140,N/A
1988/10/06,11600,12000,11600,12000,0.0,0.00%,12120,12405,12483,12675,490,N/A
1988/10/05,12000,12000,12000,12000,▼200,－1.64%,12180,12430,12489,12669,0,N/A
1988/10/04,12200,12200,12200,12200,0.0,0.00%,12280,12470,12488,12663,560,N/A
1988/09/30,12200,12200,12200,12200,0.0,0.00%,12340,12470,12484,12654,280,N/A
1988/09/29,12350,12350,12200,12200,▼100,－0.81%,12360,12470,12488,12647,570,N/A
1988/09/28,12500,12500,12300,12300,▼200,－1.60%,12420,12470,12481,12639,210,N/A
1988/09/27,12500,12500,12500,12500,0.0,0.00%,12420,12470,12476,12631,10,N/A
1988/09/24,12300,12500,12300,12500,▲200,＋1.63%,12420,12460,12473,12620,300,N/A
1988/09/23,12200,12500,12200,12300,▼200,－1.60%,12420,12450,12466,12608,190,N/A
1988/09/22,12300,12500,12300,12500,▲200,＋1.63%,12460,12450,12466,12597,930,N/A
1988/09/21,12400,12400,12050,12300,▼200,－1.60%,12500,12425,12463,12585,160,N/A
1988/09/20,12500,12500,12300,12500,0.0,0.00%,12520,12420,12463,12570,330,N/A
1988/09/19,13100,13100,12500,12500,0.0,0.00%,12540,12400,12463,12550,1610,N/A
1988/09/16,12800,12800,12400,12500,▼200,－1.57%,12580,12380,12463,12535,2020,N/A
1988/09/15,12500,12800,12500,12700,▲300,＋2.42%,12620,12385,12464,12519,7740,N/A
1988/09/14,12500,12500,12400,12400,▼200,－1.59%,12580,12380,12464,12500,1890,N/A
1988/09/13,12700,12800,12500,12600,▼100,－0.79%,12600,12390,12469,12484,2160,N/A
1988/09/12,12500,12700,12500,12700,0.0,0.00%,12640,12400,12473,12467,2300,N/A
1988/09/10,12700,12800,12700,12700,▲200,＋1.60%,12540,12410,12474,12450,2130,N/A
