[일시]BYC,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
1986/06/02,13509,13509,13509,13509,0.0,0.00%,13449,13098,12387,10824,120,N/A
1986/05/31,13509,13509,13509,13509,▲99,＋0.74%,13390,13069,12330,10784,210,N/A
1986/05/30,13410,13410,13410,13410,0.0,0.00%,13330,13039,12273,10742,100,N/A
1986/05/29,13400,13410,13400,13410,0.0,0.00%,13291,13014,12219,10703,710,N/A
1986/05/28,12923,13410,12923,13410,▲199,＋1.50%,13201,12989,12167,10670,820,N/A
1986/05/27,13410,13410,13211,13211,0.0,0.00%,13102,12964,12117,10633,920,N/A
1986/05/26,13211,13211,13211,13211,0.0,0.00%,13042,12949,12070,10593,960,N/A
1986/05/24,13211,13211,13211,13211,▲248,＋1.92%,12985,12934,12024,10551,30,N/A
1986/05/23,12963,12963,12963,12963,▲50,＋0.38%,12925,12915,11977,10509,0,N/A
1986/05/22,12913,12913,12913,12913,0.0,0.00%,12915,12892,11939,10470,330,N/A
1986/05/21,12913,12913,12913,12913,▼10,－0.08%,12917,12867,11901,10430,10,N/A
1986/05/20,12923,12923,12923,12923,▲10,＋0.08%,12919,12842,11867,10390,290,N/A
1986/05/19,12913,12913,12913,12913,0.0,0.00%,12919,12816,11829,10351,1500,N/A
1986/05/17,12913,12913,12913,12913,▼10,－0.08%,12921,12801,11785,10311,10,N/A
1986/05/15,12923,12923,12923,12923,0.0,0.00%,12923,12784,11733,10272,0,N/A
1986/05/14,12923,12923,12923,12923,0.0,0.00%,12923,12771,11677,10233,0,N/A
1986/05/13,12923,12923,12923,12923,0.0,0.00%,12923,12761,11617,10194,0,N/A
1986/05/12,12923,12923,12923,12923,0.0,0.00%,12921,12760,11557,10156,0,N/A
1986/05/10,12923,12923,12923,12923,0.0,0.00%,12919,12760,11498,10118,90,N/A
1986/05/09,12923,12923,12923,12923,0.0,0.00%,12917,12774,11440,10080,1270,N/A
1986/05/08,12923,12923,12923,12923,▲10,＋0.08%,12915,12788,11382,10042,1110,N/A
1986/05/07,12913,12913,12913,12913,0.0,0.00%,12913,12807,11321,10004,3000,N/A
1986/05/06,12913,12913,12913,12913,0.0,0.00%,12913,12832,11261,9966,0,N/A
1986/05/03,12913,12913,12913,12913,0.0,0.00%,12893,12837,11202,9928,0,N/A
1986/05/02,12913,12913,12913,12913,0.0,0.00%,12814,12827,11143,9891,500,N/A
1986/05/01,12913,12913,12913,12913,0.0,0.00%,12712,12782,11084,9853,630,N/A
1986/04/30,12814,12913,12814,12913,▲99,＋0.78%,12611,12720,11026,9816,760,N/A
1986/04/29,12714,12814,12714,12814,▲298,＋2.38%,12510,12658,10968,9779,1190,N/A
1986/04/28,12416,12615,12416,12516,▲109,＋0.88%,12470,12599,10912,9742,2880,N/A
1986/04/26,12407,12407,12407,12407,0.0,0.00%,12482,12555,10860,9708,140,N/A
1986/04/25,12407,12407,12407,12407,0.0,0.00%,12534,12495,10811,9675,3000,N/A
1986/04/24,12506,12506,12317,12407,▼209,－1.65%,12595,12422,10761,9642,2680,N/A
1986/04/23,12575,12615,12575,12615,▲40,＋0.32%,12697,12314,10705,9609,1210,N/A
1986/04/22,12575,12575,12575,12575,▼89,－0.71%,12756,12199,10645,9574,1100,N/A
1986/04/21,12665,12665,12665,12665,▼50,－0.39%,12883,12067,10583,9539,1000,N/A
1986/04/19,12913,12913,12714,12714,▼199,－1.54%,12993,11961,10516,9504,400,N/A
1986/04/18,12913,12913,12913,12913,0.0,0.00%,13108,11851,10444,9468,3780,N/A
1986/04/17,13211,13211,12913,12913,▼298,－2.26%,13207,11735,10370,9431,670,N/A
1986/04/16,13211,13330,13211,13211,0.0,0.00%,13229,11608,10295,9394,940,N/A
1986/04/15,13519,13519,13211,13211,▼79,－0.60%,13130,11445,10216,9354,1110,N/A
1986/04/14,13728,13728,12714,13291,▼119,－0.89%,12891,11276,10136,9315,3110,N/A
1986/04/12,13420,13420,13410,13410,▲387,＋2.97%,12567,11113,10056,9275,900,N/A
1986/04/11,13410,13410,13022,13022,▲308,＋2.42%,12220,10949,9973,9235,4900,N/A
1986/04/10,12118,12714,12118,12714,▲695,＋5.79%,11942,10805,9897,9198,4740,N/A
1986/04/09,11671,12128,11671,12019,▲348,＋2.98%,11723,10686,9825,9163,2140,N/A
1986/04/08,11671,11721,11671,11671,0.0,0.00%,11564,10604,9766,9134,1600,N/A
1986/04/07,11671,11671,11671,11671,▲40,＋0.34%,11417,10539,9712,9108,1140,N/A
1986/04/04,11920,11920,11622,11632,▲10,＋0.09%,11131,10479,9658,9082,3980,N/A
1986/04/03,11443,11731,11443,11622,▲397,＋3.54%,10871,10418,9608,9056,13770,N/A
1986/04/02,11224,11224,10926,11224,▲288,＋2.63%,10533,10370,9554,9031,1860,N/A
1986/04/01,10628,10936,10619,10936,▲695,＋6.79%,10394,10342,9512,9009,4350,N/A
1986/03/31,10241,10241,10241,10241,▼89,－0.87%,10311,10336,9477,8989,230,N/A
1986/03/29,10330,10330,10330,10330,▲397,＋4.00%,10382,10356,9454,8976,200,N/A
1986/03/28,10509,10509,9933,9933,▼596,－5.66%,10392,10355,9429,8961,570,N/A
1986/03/27,10509,10529,10509,10529,▲10,＋0.09%,10394,10348,9404,8950,1100,N/A
1986/03/26,10539,10599,10519,10519,▼79,－0.75%,10255,10299,9376,8934,1300,N/A
1986/03/25,10479,10599,10479,10599,▲219,＋2.11%,10158,10240,9348,8919,1810,N/A
1986/03/24,9933,10430,9933,10380,▲437,＋4.40%,10064,10177,9319,8904,7790,N/A
1986/03/22,9844,9943,9844,9943,▲109,＋1.11%,10015,10125,9293,8891,390,N/A
1986/03/21,9834,9844,9834,9834,▼199,－1.98%,10092,10100,9276,8881,1370,N/A
1986/03/20,10132,10132,10032,10032,▼99,－0.98%,10201,10080,9260,8872,830,N/A
1986/03/19,10132,10132,10132,10132,0.0,0.00%,10271,10043,9238,8861,0,N/A
1986/03/18,10281,10281,10132,10132,▼199,－1.92%,10340,10001,9210,8848,930,N/A
1986/03/17,10380,10380,10330,10330,▼50,－0.48%,10396,9963,9187,8837,520,N/A
1986/03/15,10380,10380,10380,10380,0.0,0.00%,10460,9916,9172,8824,730,N/A
1986/03/14,10479,10479,10380,10380,▼99,－0.95%,10517,9867,9148,8812,780,N/A
1986/03/13,10479,10479,10460,10479,▲70,＋0.67%,10607,9819,9116,8800,900,N/A
1986/03/12,10648,10648,10410,10410,▼238,－2.24%,10638,9767,9078,8789,790,N/A
1986/03/11,10648,10648,10648,10648,▼20,－0.19%,10617,9718,9041,8778,1610,N/A
1986/03/08,10668,10668,10668,10668,▼159,－1.47%,10448,9657,9001,8766,660,N/A
1986/03/07,10827,10946,10827,10827,▲189,＋1.77%,10221,9595,8959,8751,5580,N/A
1986/03/06,10559,10926,10559,10638,▲338,＋3.28%,9923,9526,8914,8736,6100,N/A
1986/03/05,9933,10301,9933,10301,▲497,＋5.07%,9663,9446,8873,8722,4170,N/A
1986/03/04,9734,9844,9595,9804,▲268,＋2.81%,9472,9380,8838,8711,4380,N/A
1986/03/03,9337,9536,9337,9536,▲199,＋2.13%,9401,9332,8811,8704,6930,N/A
1986/02/28,9337,9436,9337,9337,0.0,0.00%,9381,9287,8789,8700,3720,N/A
1986/02/27,9347,9436,9337,9337,▼10,－0.11%,9371,9243,8772,8697,2650,N/A
1986/02/26,9436,9436,9347,9347,▼99,－1.05%,9361,9198,8755,8694,490,N/A
1986/02/25,9446,9446,9446,9446,▲10,＋0.11%,9369,9153,8739,8691,140,N/A
1986/02/24,9287,9436,9287,9436,▲149,＋1.60%,9357,9103,8720,8687,1650,N/A
1986/02/22,9287,9287,9287,9287,0.0,0.00%,9347,9053,8702,8682,550,N/A
1986/02/21,9436,9436,9287,9287,▼99,－1.06%,9375,9011,8686,8678,1910,N/A
1986/02/20,9387,9387,9387,9387,0.0,0.00%,9405,8969,8670,8674,0,N/A
1986/02/19,9387,9397,9387,9387,0.0,0.00%,9413,8921,8654,8669,300,N/A
1986/02/18,9387,9387,9387,9387,▼40,－0.42%,9423,8874,8638,8666,10,N/A
1986/02/17,9436,9436,9427,9427,▼10,－0.11%,9433,8827,8623,8664,890,N/A
1986/02/15,9337,9436,9337,9436,▲10,＋0.11%,9435,8778,8606,8663,3310,N/A
1986/02/14,9238,9427,9238,9427,▼10,－0.11%,9355,8728,8590,8661,1560,N/A
1986/02/13,9436,9436,9436,9436,0.0,0.00%,9268,8689,8573,8659,0,N/A
1986/02/12,9436,9436,9436,9436,0.0,0.00%,9148,8634,8556,8658,650,N/A
1986/02/11,9238,9436,9238,9436,▲397,＋4.40%,8989,8600,8539,8656,2290,N/A
1986/02/10,9188,9188,9039,9039,▲50,＋0.55%,8791,8569,8522,8654,680,N/A
1986/02/08,8841,8989,8741,8989,▲149,＋1.69%,8672,8559,8512,8656,960,N/A
1986/02/07,8781,8850,8781,8841,▲199,＋2.30%,8562,8551,8502,8658,500,N/A
1986/02/06,8453,8741,8443,8642,▲199,＋2.35%,8483,8531,8495,8661,1900,N/A
1986/02/05,8443,8443,8443,8443,0.0,0.00%,8443,8542,8492,8666,0,N/A
1986/02/04,8443,8443,8443,8443,0.0,0.00%,8443,8562,8492,8673,0,N/A
1986/02/03,8443,8443,8443,8443,0.0,0.00%,8443,8582,8492,8679,0,N/A
1986/02/01,8423,8443,8423,8443,0.0,0.00%,8443,8602,8492,8685,350,N/A
1986/01/31,8443,8443,8443,8443,0.0,0.00%,8443,8624,8492,8691,50,N/A
1986/01/30,8443,8443,8443,8443,0.0,0.00%,8443,8647,8494,8698,300,N/A
1986/01/29,8443,8443,8443,8443,0.0,0.00%,8443,8662,8495,8704,320,N/A
1986/01/28,8443,8443,8443,8443,0.0,0.00%,8443,8662,8497,8712,600,N/A
1986/01/27,8443,8443,8443,8443,0.0,0.00%,8483,8677,8498,8719,0,N/A
1986/01/25,8443,8443,8443,8443,0.0,0.00%,8463,8726,8500,8726,400,N/A
1986/01/24,8443,8443,8443,8443,0.0,0.00%,8523,8751,8502,8734,0,N/A
1986/01/23,8443,8443,8443,8443,▼199,－2.30%,8600,8751,8503,8741,150,N/A
1986/01/22,8344,8642,8344,8642,▲298,＋3.57%,8680,8739,8505,8749,860,N/A
1986/01/21,8344,8344,8344,8344,▼397,－4.55%,8715,8716,8504,8754,200,N/A
1986/01/20,8741,8741,8741,8741,▼89,－1.01%,8735,8711,8508,8763,0,N/A
1986/01/18,8473,8831,8473,8831,▼10,－0.11%,8757,8682,8505,8768,660,N/A
1986/01/17,8453,8841,8453,8841,▲20,＋0.23%,8761,8647,8501,8772,60,N/A
1986/01/16,8543,8821,8543,8821,▲377,＋4.47%,8763,8613,8497,8775,150,N/A
1986/01/15,8443,8443,8443,8443,▼407,－4.60%,8767,8581,8494,8777,10,N/A
1986/01/14,8850,8850,8850,8850,0.0,0.00%,8856,8569,8496,8781,100,N/A
1986/01/13,8850,8850,8850,8850,0.0,0.00%,8864,8539,8493,8785,930,N/A
1986/01/11,8940,8940,8850,8850,▲10,＋0.11%,8842,8511,8491,8789,90,N/A
1986/01/10,8841,8841,8841,8841,▼50,－0.56%,8761,8485,8489,8793,30,N/A
1986/01/09,8841,8890,8841,8890,0.0,0.00%,8741,8461,8488,8795,2050,N/A
1986/01/08,8821,8890,8741,8890,▲149,＋1.70%,8850,8433,8486,8799,1570,N/A
1986/01/07,8453,8741,8443,8741,▲298,＋3.53%,8860,8406,8485,8802,1060,N/A
1986/01/06,8443,8443,8443,8443,▼298,－3.41%,8801,8386,8483,8808,1200,N/A
1986/01/04,8245,8741,8245,8741,▼695,－7.37%,8751,8381,8486,8816,2580,N/A
1985/12/26,9427,9436,9427,9436,▲497,＋5.56%,8642,8365,8486,8822,2000,N/A
1985/12/24,8642,8940,8642,8940,▲497,＋5.88%,8403,8315,8476,8823,1270,N/A
1985/12/23,8245,8443,8245,8443,▲248,＋3.03%,8245,8290,8476,8824,230,N/A
1985/12/21,8195,8195,8195,8195,0.0,0.00%,8185,8290,8485,8829,70,N/A
1985/12/20,8195,8195,8195,8195,▼50,－0.60%,8175,8302,8500,8836,460,N/A
1985/12/19,8195,8245,8195,8245,▲99,＋1.22%,8175,8314,8516,8843,1310,N/A
1985/12/18,8145,8195,8145,8145,0.0,0.00%,8165,8323,8531,8845,470,N/A
1985/12/17,8145,8145,8145,8145,0.0,0.00%,8185,8337,8544,8848,0,N/A
1985/12/16,8145,8145,8145,8145,▼50,－0.61%,8215,8350,8557,8863,50,N/A
1985/12/14,8195,8195,8195,8195,0.0,0.00%,8254,8364,8571,8878,0,N/A
1985/12/13,8245,8245,8195,8195,▼50,－0.60%,8284,8375,8585,8891,130,N/A
1985/12/12,8294,8294,8245,8245,▼50,－0.60%,8314,8387,8598,8903,1490,N/A
1985/12/11,8294,8294,8294,8294,▼50,－0.60%,8334,8396,8610,8914,140,N/A
1985/12/10,8344,8344,8344,8344,0.0,0.00%,8344,8403,8622,8924,2030,N/A
1985/12/09,8344,8344,8344,8344,0.0,0.00%,8344,8408,8633,8934,0,N/A
1985/12/07,8344,8344,8344,8344,0.0,0.00%,8358,8413,8643,8944,0,N/A
1985/12/06,8344,8344,8344,8344,0.0,0.00%,8376,8418,8654,8956,100,N/A
1985/12/05,8344,8344,8344,8344,0.0,0.00%,8395,8428,8662,8966,100,N/A
1985/12/04,8344,8344,8344,8344,▼70,－0.83%,8415,8438,8669,8974,0,N/A
1985/12/03,8413,8433,8413,8413,▼20,－0.24%,8435,8448,8678,8982,3220,N/A
1985/12/02,8433,8433,8433,8433,▼10,－0.12%,8437,8454,8685,8990,100,N/A
1985/11/30,8443,8443,8443,8443,0.0,0.00%,8439,8460,8693,8998,0,N/A
1985/11/29,8443,8443,8443,8443,0.0,0.00%,8433,8465,8706,9007,0,N/A
1985/11/28,8443,8443,8443,8443,▲20,＋0.24%,8427,8469,8719,9017,190,N/A
1985/11/27,8423,8423,8423,8423,▼20,－0.24%,8421,8474,8732,9029,3050,N/A
1985/11/26,8443,8443,8443,8443,▲30,＋0.35%,8419,8481,8746,9037,1000,N/A
1985/11/25,8413,8413,8413,8413,0.0,0.00%,8417,8489,8759,9049,0,N/A
1985/11/23,8413,8413,8413,8413,0.0,0.00%,8421,8498,8773,9060,0,N/A
1985/11/22,8413,8413,8413,8413,0.0,0.00%,8425,8507,8786,9072,0,N/A
1985/11/21,8413,8413,8413,8413,▼20,－0.24%,8431,8516,8800,9084,100,N/A
1985/11/20,8433,8433,8433,8433,0.0,0.00%,8437,8525,8814,9097,0,N/A
1985/11/19,8433,8433,8433,8433,0.0,0.00%,8439,8533,8827,9109,0,N/A
1985/11/18,8433,8433,8433,8433,▼10,－0.12%,8461,8543,8841,9121,0,N/A
1985/11/16,8443,8443,8443,8443,0.0,0.00%,8483,8558,8854,9132,0,N/A
1985/11/15,8443,8443,8443,8443,0.0,0.00%,8503,8573,8866,9143,370,N/A
1985/11/14,8443,8443,8443,8443,▼99,－1.16%,8523,8590,8877,9155,300,N/A
1985/11/13,8543,8543,8543,8543,0.0,0.00%,8543,8608,8890,9166,0,N/A
1985/11/12,8543,8543,8543,8543,0.0,0.00%,8543,8620,8902,9177,0,N/A
1985/11/11,8543,8543,8543,8543,0.0,0.00%,8543,8625,8914,9190,0,N/A
1985/11/09,8543,8543,8543,8543,0.0,0.00%,8543,8630,8926,9203,0,N/A
1985/11/08,8543,8543,8543,8543,0.0,0.00%,8546,8640,8939,9216,0,N/A
1985/11/07,8543,8543,8543,8543,0.0,0.00%,8556,8655,8952,9229,0,N/A
1985/11/06,8543,8543,8543,8543,0.0,0.00%,8566,8675,8965,9242,0,N/A
1985/11/05,8543,8543,8543,8543,▼20,－0.23%,8576,8694,8979,9252,0,N/A
1985/11/04,8562,8562,8562,8562,▼30,－0.35%,8586,8724,8992,9264,0,N/A
1985/11/02,8592,8592,8592,8592,0.0,0.00%,8592,8752,9005,9275,0,N/A
1985/11/01,8592,8592,8592,8592,0.0,0.00%,8592,8779,9019,9282,0,N/A
1985/10/31,8592,8592,8592,8592,0.0,0.00%,8602,8796,9031,9286,0,N/A
1985/10/30,8592,8592,8592,8592,0.0,0.00%,8630,8814,9042,9289,0,N/A
1985/10/29,8592,8592,8592,8592,0.0,0.00%,8660,8834,9053,9292,50,N/A
1985/10/28,8592,8592,8592,8592,▼50,－0.57%,8699,8854,9060,9296,0,N/A
1985/10/26,8642,8642,8642,8642,▼89,－1.02%,8739,8875,9066,9299,0,N/A
1985/10/25,8731,8731,8731,8731,▼10,－0.11%,8769,8892,9077,9298,0,N/A
1985/10/24,8741,8741,8741,8741,▼50,－0.56%,8751,8905,9087,9296,0,N/A
1985/10/23,8791,8791,8791,8791,0.0,0.00%,8731,8917,9096,9293,0,N/A
1985/10/22,8791,8791,8791,8791,0.0,0.00%,8721,8927,9102,9289,0,N/A
1985/10/21,8930,8930,8791,8791,▲149,＋1.72%,8731,8937,9111,9287,1600,N/A
1985/10/19,8642,8642,8642,8642,0.0,0.00%,8761,8938,9120,9283,0,N/A
1985/10/18,8642,8642,8642,8642,▼99,－1.14%,8821,8945,9133,9277,0,N/A
1985/10/17,8741,8741,8741,8741,▼99,－1.12%,8918,8955,9146,9268,0,N/A
1985/10/16,8841,8841,8841,8841,▼99,－1.11%,8995,8960,9159,9256,0,N/A
1985/10/15,8940,8940,8940,8940,0.0,0.00%,9055,8965,9169,9242,10,N/A
1985/10/14,8940,8940,8940,8940,▼189,－2.07%,9053,8978,9173,9226,0,N/A
1985/10/12,9129,9129,9129,9129,0.0,0.00%,9053,8992,9174,9210,0,N/A
1985/10/11,9129,9129,9129,9129,▼10,－0.11%,9027,8998,9173,9192,0,N/A
1985/10/10,9138,9138,9138,9138,▲209,＋2.34%,9001,9003,9170,9174,610,N/A
1985/10/08,8930,8930,8930,8930,▼10,－0.11%,8974,9008,9160,9156,30,N/A
1985/10/07,8940,8940,8940,8940,▼60,－0.66%,8986,9024,9153,9140,0,N/A
1985/10/05,8999,8999,8999,8999,0.0,0.00%,8995,9039,9169,9123,200,N/A
1985/10/04,8999,8999,8999,8999,0.0,0.00%,8993,9051,9186,9109,300,N/A
1985/10/02,8999,8999,8999,8999,▲10,＋0.11%,8991,9063,9198,9092,160,N/A
1985/09/30,8989,8989,8989,8989,0.0,0.00%,8989,9074,9207,9077,10,N/A
1985/09/28,8989,8989,8989,8989,0.0,0.00%,8952,9087,9217,9061,0,N/A
1985/09/27,8989,8989,8989,8989,0.0,0.00%,8912,9099,9226,9046,0,N/A
1985/09/26,8989,8989,8989,8989,0.0,0.00%,8882,9107,9236,9031,0,N/A
1985/09/25,8989,8989,8989,8989,▲189,＋2.14%,8852,9114,9245,9016,1000,N/A
1985/09/24,8801,8801,8801,8801,▲10,＋0.11%,8842,9127,9257,9001,0,N/A
1985/09/23,8791,8791,8791,8791,▼50,－0.56%,8920,9148,9270,8988,30,N/A
1985/09/21,8841,8841,8841,8841,0.0,0.00%,9009,9171,9279,8976,0,N/A
1985/09/20,8841,8841,8841,8841,▼99,－1.11%,9089,9194,9287,8963,0,N/A
1985/09/19,8940,8940,8940,8940,▼248,－2.70%,9168,9218,9295,8950,30,N/A
1985/09/18,9188,9188,9188,9188,▼50,－0.54%,9228,9237,9302,8933,0,N/A
1985/09/17,9238,9238,9238,9238,0.0,0.00%,9238,9244,9309,8918,0,N/A
1985/09/16,9238,9238,9238,9238,0.0,0.00%,9238,9249,9315,8902,0,N/A
1985/09/14,9238,9238,9238,9238,0.0,0.00%,9238,9254,9325,8886,0,N/A
1985/09/13,9238,9238,9238,9238,0.0,0.00%,9238,9259,9328,8870,0,N/A
1985/09/12,9238,9238,9238,9238,0.0,0.00%,9238,9269,9338,8854,30,N/A
1985/09/11,9238,9238,9238,9238,0.0,0.00%,9238,9272,9348,8839,0,N/A
1985/09/10,9238,9238,9238,9238,0.0,0.00%,9238,9274,9358,8823,1450,N/A
1985/09/09,9138,9238,9138,9238,0.0,0.00%,9218,9274,9368,8808,2690,N/A
1985/09/07,9238,9238,9238,9238,0.0,0.00%,9198,9264,9380,8790,2700,N/A
1985/09/06,9238,9238,9238,9238,0.0,0.00%,9198,9250,9391,8772,0,N/A
1985/09/05,9238,9238,9238,9238,▲99,＋1.09%,9198,9253,9401,8755,410,N/A
1985/09/04,9138,9138,9138,9138,0.0,0.00%,9198,9257,9409,8738,0,N/A
1985/09/03,9138,9138,9138,9138,▼99,－1.08%,9232,9265,9421,8723,90,N/A
1985/09/02,9238,9238,9238,9238,0.0,0.00%,9268,9265,9432,8709,350,N/A
1985/08/31,9228,9238,9228,9238,0.0,0.00%,9284,9270,9441,8694,290,N/A
1985/08/30,9297,9297,9238,9238,▼70,－0.75%,9303,9275,9452,8679,1180,N/A
1985/08/29,9307,9307,9307,9307,▼10,－0.11%,9323,9282,9465,8664,5300,N/A
1985/08/28,9317,9317,9307,9317,0.0,0.00%,9329,9289,9479,8650,3020,N/A
1985/08/27,9317,9317,9317,9317,▼20,－0.21%,9333,9297,9493,8635,0,N/A
1985/08/26,9287,9337,9287,9337,0.0,0.00%,9357,9306,9506,8620,3000,N/A
1985/08/24,9337,9337,9238,9337,0.0,0.00%,9347,9296,9519,8604,3700,N/A
1985/08/23,9337,9337,9337,9337,0.0,0.00%,9337,9281,9526,8589,3000,N/A
1985/08/22,9337,9337,9337,9337,▼99,－1.05%,9317,9266,9536,8575,0,N/A
1985/08/21,9436,9436,9436,9436,▲149,＋1.60%,9258,9246,9546,8560,200,N/A
1985/08/20,9287,9287,9188,9287,0.0,0.00%,9160,9202,9546,8544,1700,N/A
1985/08/19,9287,9287,9287,9287,▲50,＋0.54%,9164,9162,9541,8530,220,N/A
1985/08/17,9238,9238,9238,9238,▲199,＋2.20%,9168,9195,9536,8516,1550,N/A
1985/08/16,8950,9039,8950,9039,▲89,＋1.00%,9182,9232,9531,8502,4090,N/A
1985/08/14,8950,8950,8950,8950,▼358,－3.84%,9202,9266,9531,8489,950,N/A
1985/08/13,9148,9307,9148,9307,0.0,0.00%,9278,9298,9532,8478,1500,N/A
1985/08/12,9238,9307,9238,9307,0.0,0.00%,9284,9312,9519,8463,4810,N/A
1985/08/10,9307,9307,9307,9307,▲169,＋1.85%,9299,9323,9505,8449,170,N/A
1985/08/09,9327,9327,9138,9138,▼189,－2.02%,9327,9335,9490,8436,13030,N/A
1985/08/08,9327,9327,9327,9327,▼10,－0.11%,9397,9356,9475,8425,3000,N/A
1985/08/07,9337,9337,9337,9337,▼50,－0.53%,9429,9376,9462,8413,0,N/A
1985/08/06,9387,9387,9387,9387,▼60,－0.63%,9389,9386,9445,8401,0,N/A
1985/08/05,9546,9546,9446,9446,▼40,－0.42%,9319,9383,9422,8388,2330,N/A
1985/08/03,9486,9486,9486,9486,0.0,0.00%,9238,9378,9389,8373,0,N/A
1985/08/02,9327,9486,9188,9486,▲348,＋3.80%,9129,9371,9353,8361,2830,N/A
1985/08/01,8741,9436,8741,9138,▲99,＋1.10%,8940,9363,9315,8347,3780,N/A
1985/07/31,9039,9039,9039,9039,0.0,0.00%,8813,9386,9280,8336,0,N/A
1985/07/30,9039,9039,9039,9039,▲99,＋1.11%,8993,9416,9246,8326,1000,N/A
1985/07/29,8692,8950,8692,8940,▲397,＋4.65%,9182,9455,9212,8313,3430,N/A
1985/07/27,8503,8741,8503,8543,▲40,＋0.47%,9337,9480,9179,8298,710,N/A
1985/07/26,8543,8543,8503,8503,▼1440,－14.49%,9546,9544,9153,8286,910,N/A
1985/07/25,10181,10181,9943,9943,▼40,－0.40%,9762,9611,9127,8270,200,N/A
1985/07/24,9764,9983,9764,9983,▲268,＋2.76%,9681,9605,9077,8242,1070,N/A
1985/07/23,9665,9715,9645,9715,▲129,＋1.35%,9591,9598,9033,8211,1390,N/A
1985/07/22,9585,9585,9585,9585,0.0,0.00%,9560,9608,8987,8180,2520,N/A
1985/07/20,9536,9585,9536,9585,▲50,＋0.52%,9589,9626,8946,8149,5710,N/A
1985/07/19,9536,9536,9536,9536,0.0,0.00%,9580,9638,8906,8118,2900,N/A
1985/07/18,9536,9615,9536,9536,▼20,－0.21%,9540,9648,8866,8088,840,N/A
1985/07/16,9546,9734,9546,9556,▼179,－1.84%,9500,9662,8826,8058,8100,N/A
1985/07/15,9734,9734,9734,9734,▲199,＋2.08%,9458,9676,8787,8027,1710,N/A
1985/07/13,9387,9536,8940,9536,▲199,＋2.13%,9379,9676,8745,7995,2280,N/A
1985/07/12,9337,9337,9337,9337,0.0,0.00%,9389,9696,8707,7964,950,N/A
1985/07/11,9337,9337,9337,9337,▼10,－0.11%,9448,9731,8673,7935,680,N/A
1985/07/10,9347,9347,9347,9347,▲10,＋0.11%,9548,9771,8639,7906,170,N/A
1985/07/09,9337,9337,9337,9337,▼248,－2.59%,9564,9810,8605,7876,210,N/A
1985/07/08,9585,9585,9585,9585,▼50,－0.52%,9663,9850,8564,7846,0,N/A
1985/07/06,9635,9635,9635,9635,▼199,－2.02%,9713,9875,8527,7813,60,N/A
1985/07/05,9734,9834,9387,9834,▲407,＋4.32%,9752,9881,8489,7782,140,N/A
1985/07/04,9436,9436,9427,9427,▼407,－4.14%,9752,9885,8447,7749,600,N/A
1985/07/03,9834,9834,9834,9834,0.0,0.00%,9852,9911,8412,7718,0,N/A
1985/07/02,9834,9834,9834,9834,0.0,0.00%,9872,9891,8371,7684,0,N/A
1985/07/01,9834,9834,9834,9834,0.0,0.00%,9870,9851,8330,7652,0,N/A
1985/06/29,9834,9834,9834,9834,▼89,－0.90%,9850,9807,8289,7620,0,N/A
1985/06/28,9923,9923,9923,9923,▼10,－0.10%,9850,9763,8248,7589,100,N/A
1985/06/27,9834,9943,9834,9933,▲109,＋1.11%,9832,9720,8200,7557,1610,N/A
1985/06/26,9645,10132,9645,9824,▲89,＋0.92%,9792,9671,8152,7525,3880,N/A
1985/06/25,9834,9834,9734,9734,▼99,－1.01%,9814,9607,8109,7494,3530,N/A
1985/06/24,9834,9834,9834,9834,0.0,0.00%,9874,9543,8067,7464,360,N/A
1985/06/22,9834,9834,9834,9834,▲99,＋1.02%,9933,9473,8024,7434,790,N/A
1985/06/21,9734,9734,9734,9734,▼199,－2.00%,9993,9394,7985,7400,320,N/A
1985/06/20,10023,10023,9933,9933,▼99,－0.99%,10072,9335,7947,7367,1820,N/A
1985/06/19,10112,10112,9933,10032,▼99,－0.98%,10102,9253,7906,7333,2750,N/A
1985/06/18,10132,10132,10132,10132,0.0,0.00%,10046,9151,7863,7297,100,N/A
