[일시]남양유업,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
1990/11/02,18319,18319,18319,18319,▼509,－2.70%,18686,19149,19666,20134,0,N/A
1990/11/01,18828,18828,18828,18828,0.0,0.00%,18747,19200,19702,20150,120,N/A
1990/10/31,18828,18828,18828,18828,▲204,＋1.09%,18706,19235,19729,20169,380,N/A
1990/10/30,18625,18625,18625,18625,▼204,－1.08%,18828,19271,19754,20190,0,N/A
1990/10/29,18828,18828,18828,18828,▲204,＋1.09%,19195,19317,19775,20213,0,N/A
1990/10/27,18625,18625,18625,18625,0.0,0.00%,19378,19352,19795,20234,0,N/A
1990/10/26,18625,18625,18625,18625,▼814,－4.19%,19480,19393,19832,20257,10,N/A
1990/10/25,19439,19439,19439,19439,▼1018,－4.98%,19581,19429,19870,20276,110,N/A
1990/10/24,20355,20457,20355,20457,▲712,＋3.61%,19520,19424,19890,20288,600,N/A
1990/10/23,19134,19948,19134,19744,▲611,＋3.19%,19296,19368,19885,20291,1000,N/A
1990/10/22,18625,19134,18625,19134,0.0,0.00%,19215,19347,19892,20301,150,N/A
1990/10/20,19134,19134,19134,19134,0.0,0.00%,19256,19363,19909,20315,0,N/A
1990/10/19,19134,19134,19134,19134,▼204,－1.05%,19296,19378,19922,20329,0,N/A
1990/10/18,19337,19337,19337,19337,0.0,0.00%,19317,19393,19936,20344,0,N/A
1990/10/17,19337,19337,19337,19337,0.0,0.00%,19317,19398,19936,20357,0,N/A
1990/10/16,19337,19337,19337,19337,0.0,0.00%,19317,19398,19953,20374,1000,N/A
1990/10/15,19337,19337,19337,19337,▲102,＋0.53%,19317,19398,19970,20399,0,N/A
1990/10/13,19235,19235,19235,19235,▼102,－0.53%,19358,19398,19987,20424,0,N/A
1990/10/12,19337,19337,19337,19337,0.0,0.00%,19419,19429,20006,20451,0,N/A
1990/10/11,19337,19337,19337,19337,0.0,0.00%,19459,19454,20022,20476,1000,N/A
1990/10/10,19337,19337,19337,19337,▼204,－1.04%,19500,19480,20039,20493,110,N/A
1990/10/08,19541,19541,19541,19541,0.0,0.00%,19520,19505,20056,20510,0,N/A
1990/10/06,19541,19541,19541,19541,0.0,0.00%,19480,19520,20070,20525,0,N/A
1990/10/05,19541,19541,19541,19541,0.0,0.00%,19439,19536,20084,20541,0,N/A
1990/09/29,19541,19541,19541,19541,▲102,＋0.52%,19398,19551,20097,20556,1000,N/A
1990/09/28,19439,19439,19439,19439,▲102,＋0.53%,19358,19576,20111,20571,80,N/A
1990/09/27,19337,19337,19337,19337,0.0,0.00%,19358,19602,20126,20587,0,N/A
1990/09/26,18828,19337,18828,19337,0.0,0.00%,19378,19632,20143,20613,1560,N/A
1990/09/25,19337,19337,19337,19337,0.0,0.00%,19398,19704,20167,20642,0,N/A
1990/09/24,19337,19337,19337,19337,▼102,－0.52%,19419,19754,20190,20672,0,N/A
1990/09/22,19439,19439,19439,19439,0.0,0.00%,19419,19805,20218,20693,0,N/A
1990/09/21,19439,19439,19439,19439,0.0,0.00%,19398,19871,20243,20705,0,N/A
1990/09/20,19439,19439,19439,19439,0.0,0.00%,19378,19989,20268,20726,0,N/A
1990/09/19,19439,19439,19439,19439,▲102,＋0.53%,19459,20106,20294,20746,1000,N/A
1990/09/18,19337,19337,19337,19337,0.0,0.00%,19541,20177,20319,20766,0,N/A
1990/09/17,19337,19337,19337,19337,0.0,0.00%,19643,20212,20346,20789,0,N/A
1990/09/15,19337,19337,19337,19337,▼509,－2.56%,19744,20238,20374,20812,0,N/A
1990/09/14,19846,19846,19846,19846,0.0,0.00%,19846,20289,20401,20835,0,N/A
1990/09/13,19846,19846,19846,19846,0.0,0.00%,19846,20314,20419,20856,0,N/A
1990/09/12,19846,19846,19846,19846,0.0,0.00%,19846,20329,20452,20877,0,N/A
1990/09/11,19846,19846,19846,19846,0.0,0.00%,19887,20370,20467,20899,0,N/A
1990/09/10,19846,19846,19846,19846,0.0,0.00%,19907,20401,20482,20920,0,N/A
1990/09/08,19846,19846,19846,19846,0.0,0.00%,19927,20431,20497,20941,0,N/A
1990/09/07,19846,19846,19846,19846,▼204,－1.02%,20111,20457,20513,20962,0,N/A
1990/09/06,20050,20050,20050,20050,▲102,＋0.51%,20212,20457,20528,20983,1000,N/A
1990/09/05,19948,19948,19948,19948,0.0,0.00%,20274,20457,20540,21003,100,N/A
1990/09/04,19948,19948,19948,19948,▼814,－3.92%,20436,20502,20553,21025,200,N/A
1990/09/03,20762,20762,20762,20762,▲407,＋2.00%,20803,20548,20567,21049,30,N/A
1990/09/01,20355,20355,20355,20355,0.0,0.00%,21006,20543,20567,21058,30,N/A
1990/08/31,20355,20355,20355,20355,▼407,－1.96%,21108,20533,20574,21072,0,N/A
1990/08/30,21271,21271,20762,20762,▼1018,－4.67%,21047,20523,20581,21087,1140,N/A
1990/08/29,21983,21983,21576,21780,0.0,0.00%,20864,20492,20581,21098,360,N/A
1990/08/28,20864,21780,20864,21780,▲916,＋4.39%,20579,20401,20564,21100,8280,N/A
1990/08/27,20355,20864,20355,20864,▲814,＋4.06%,20294,20309,20547,21103,360,N/A
1990/08/25,20050,20050,20050,20050,▲204,＋1.03%,20151,20233,20562,21113,2000,N/A
1990/08/24,19846,19846,19846,19846,▼509,－2.50%,20274,20248,20575,21137,0,N/A
1990/08/23,20355,20355,20355,20355,0.0,0.00%,20396,20274,20592,21164,1000,N/A
1990/08/22,20355,20355,20355,20355,▲204,＋1.01%,20416,20274,20601,21178,650,N/A
1990/08/21,20151,20151,20151,20151,▼509,－2.46%,20416,20274,20603,21193,0,N/A
1990/08/20,20660,20660,20660,20660,▲204,＋1.00%,20355,20284,20606,21209,200,N/A
1990/08/18,20457,20457,20457,20457,0.0,0.00%,20233,20268,20601,21221,0,N/A
1990/08/17,20457,20457,20457,20457,▲102,＋0.50%,20314,20263,20597,21234,120,N/A
1990/08/16,19846,20355,19846,20355,▲509,＋2.56%,20396,20258,20609,21250,370,N/A
1990/08/14,19846,19846,19846,19846,▼204,－1.02%,20457,20258,20626,21267,30,N/A
1990/08/13,20864,20864,20050,20050,▼814,－3.90%,20518,20284,20652,21285,130,N/A
1990/08/11,20864,20864,20864,20864,0.0,0.00%,20538,20299,20674,21301,50,N/A
1990/08/10,19846,20966,19846,20864,▲204,＋0.99%,20396,20274,20682,21309,680,N/A
1990/08/09,19337,20660,19337,20660,▲509,＋2.53%,20212,20248,20682,21318,320,N/A
1990/08/08,20151,20151,20151,20151,0.0,0.00%,20070,20253,20686,21328,0,N/A
1990/08/07,20151,20151,20151,20151,0.0,0.00%,19907,20284,20698,21338,0,N/A
1990/08/06,19337,20151,19337,20151,▲204,＋1.02%,19948,20324,20709,21351,110,N/A
1990/08/04,19948,19948,19948,19948,0.0,0.00%,19989,20365,20721,21365,0,N/A
1990/08/03,19948,19948,19948,19948,▲611,＋3.16%,20070,20416,20737,21381,10,N/A
1990/08/02,19337,19337,19337,19337,▼1018,－5.00%,20151,20467,20752,21397,100,N/A
1990/08/01,20355,20355,20355,20355,0.0,0.00%,20355,20548,20777,21418,0,N/A
1990/07/31,19337,20355,19337,20355,0.0,0.00%,20355,20579,20794,21431,1050,N/A
1990/07/30,20355,20355,20355,20355,0.0,0.00%,20355,20609,20828,21439,0,N/A
1990/07/28,20355,20355,20355,20355,0.0,0.00%,20355,20640,20862,21446,0,N/A
1990/07/27,20355,20355,20355,20355,0.0,0.00%,20355,20670,20896,21450,0,N/A
1990/07/26,20355,20355,20355,20355,0.0,0.00%,20355,20742,20930,21460,0,N/A
1990/07/25,20355,20355,20355,20355,0.0,0.00%,20355,20762,20947,21469,0,N/A
1990/07/24,20355,20355,20355,20355,0.0,0.00%,20355,20782,20964,21474,0,N/A
1990/07/23,20355,20355,20355,20355,0.0,0.00%,20355,20803,20981,21479,0,N/A
1990/07/21,20355,20355,20355,20355,0.0,0.00%,20436,20823,20998,21484,0,N/A
1990/07/20,20355,20355,20355,20355,0.0,0.00%,20518,20843,21015,21492,80,N/A
1990/07/19,20355,20355,20355,20355,0.0,0.00%,20640,20864,21032,21501,0,N/A
1990/07/18,20355,20355,20355,20355,▼407,－1.96%,20762,20884,21049,21508,0,N/A
1990/07/16,20762,20762,20762,20762,0.0,0.00%,20884,20905,21083,21520,0,N/A
1990/07/14,20762,20762,20762,20762,▼204,－0.97%,20925,20905,21118,21530,0,N/A
1990/07/13,20966,20966,20966,20966,0.0,0.00%,20966,20905,21154,21539,0,N/A
1990/07/12,20966,20966,20966,20966,0.0,0.00%,20966,20894,21169,21547,0,N/A
1990/07/11,20966,20966,20966,20966,0.0,0.00%,20966,20884,21167,21556,0,N/A
1990/07/10,20966,20966,20966,20966,0.0,0.00%,20966,20874,21183,21564,0,N/A
1990/07/09,20966,20966,20966,20966,0.0,0.00%,20966,20864,21198,21573,0,N/A
1990/07/07,20966,20966,20966,20966,0.0,0.00%,21128,20905,21213,21582,0,N/A
1990/07/06,20966,20966,20966,20966,0.0,0.00%,21088,20899,21232,21592,0,N/A
1990/07/05,20966,20966,20966,20966,0.0,0.00%,21047,20894,21251,21596,0,N/A
1990/07/04,20966,20966,20762,20966,▼814,－3.74%,21006,20889,21269,21603,340,N/A
1990/07/03,20355,21780,20355,21780,▲1018,＋4.90%,20966,20864,21293,21609,820,N/A
1990/07/02,20762,20762,20762,20762,0.0,0.00%,20762,20793,21303,21610,0,N/A
1990/06/30,20762,20762,20762,20762,0.0,0.00%,20762,20772,21330,21624,0,N/A
1990/06/29,20762,20762,20762,20762,0.0,0.00%,20762,20747,21357,21642,0,N/A
1990/06/28,20762,20762,20762,20762,0.0,0.00%,20762,20767,21385,21663,0,N/A
1990/06/27,20762,20762,20762,20762,0.0,0.00%,20762,20798,21412,21675,0,N/A
1990/06/26,20762,20762,20762,20762,0.0,0.00%,20762,20828,21439,21689,0,N/A
1990/06/25,20762,20762,20762,20762,0.0,0.00%,20762,20859,21466,21703,0,N/A
1990/06/23,20762,20762,20762,20762,0.0,0.00%,20762,20889,21496,21716,0,N/A
1990/06/22,20762,20762,20762,20762,0.0,0.00%,20762,20894,21530,21730,0,N/A
1990/06/21,20762,20762,20762,20762,0.0,0.00%,20762,20899,21549,21735,0,N/A
1990/06/20,20762,20762,20762,20762,0.0,0.00%,20966,20905,21571,21740,0,N/A
1990/06/19,20762,20762,20762,20762,0.0,0.00%,20986,20910,21593,21749,0,N/A
1990/06/18,20762,20762,20762,20762,0.0,0.00%,21006,20915,21615,21754,0,N/A
1990/06/16,20762,20762,20762,20762,▼1018,－4.67%,21027,20920,21637,21759,0,N/A
1990/06/15,21780,21780,21780,21780,▲916,＋4.39%,20966,20925,21659,21765,10,N/A
1990/06/14,20864,20864,20864,20864,0.0,0.00%,20681,20879,21664,21761,0,N/A
1990/06/13,20864,20864,20864,20864,0.0,0.00%,20579,20905,21698,21765,80,N/A
1990/06/12,19643,20864,19643,20864,▲407,＋1.99%,20457,20981,21736,21770,50,N/A
1990/06/11,20457,20457,20457,20457,▲102,＋0.50%,20518,21057,21756,21774,0,N/A
1990/06/09,20355,20355,20355,20355,0.0,0.00%,20701,21154,21783,21775,0,N/A
1990/06/08,20355,20355,20355,20355,▲102,＋0.50%,20905,21256,21812,21776,20,N/A
1990/06/07,20253,20253,20253,20253,▼916,－4.33%,21108,21307,21841,21785,100,N/A
1990/06/05,21169,21169,21169,21169,▼204,－0.95%,21332,21362,21871,21794,0,N/A
1990/06/04,21373,21373,21373,21373,0.0,0.00%,21271,21373,21890,21796,10,N/A
1990/06/02,21373,21373,21373,21373,0.0,0.00%,21169,21373,21907,21796,0,N/A
1990/06/01,21373,21373,21373,21373,0.0,0.00%,21067,21373,21919,21796,0,N/A
1990/05/31,20864,21373,20864,21373,▲509,＋2.44%,20966,21373,21927,21796,20,N/A
1990/05/30,20762,20864,20762,20864,0.0,0.00%,20864,21373,21936,21796,290,N/A
1990/05/29,20864,20864,20864,20864,0.0,0.00%,20864,21449,21953,21800,0,N/A
1990/05/28,20864,20864,20864,20864,0.0,0.00%,20864,21551,21970,21804,0,N/A
1990/05/26,20864,20864,20864,20864,0.0,0.00%,20864,21653,21978,21804,0,N/A
1990/05/25,20864,20864,20864,20864,0.0,0.00%,20966,21703,21992,21804,130,N/A
1990/05/24,20864,20864,20864,20864,0.0,0.00%,21271,21703,22009,21804,10,N/A
1990/05/23,20864,20864,20864,20864,0.0,0.00%,21576,21754,22026,21800,310,N/A
1990/05/22,21373,21373,20864,20864,▼509,－2.38%,21882,21805,22043,21798,760,N/A
1990/05/21,21373,21373,21373,21373,▼1018,－4.55%,22187,21856,22060,21799,0,N/A
1990/05/19,22390,22390,22390,22390,0.0,0.00%,22187,21892,22068,21796,0,N/A
1990/05/18,22390,22390,22390,22390,0.0,0.00%,21983,21876,22049,21792,0,N/A
1990/05/17,22390,22390,22390,22390,0.0,0.00%,21780,21861,22031,21787,0,N/A
1990/05/16,21373,22390,21373,22390,▲1018,＋4.76%,21576,21861,22004,21775,710,N/A
1990/05/15,21373,21373,21373,21373,0.0,0.00%,21373,21861,21990,21762,590,N/A
1990/05/14,21373,21373,21373,21373,0.0,0.00%,21373,21912,21990,21758,0,N/A
1990/05/12,21373,21373,21373,21373,0.0,0.00%,21373,21963,21983,21758,0,N/A
1990/05/11,21373,21373,21373,21373,0.0,0.00%,21576,22014,21977,21758,0,N/A
1990/05/10,21373,21373,21373,21373,0.0,0.00%,21882,22065,21970,21758,0,N/A
1990/05/09,21373,21373,21373,21373,0.0,0.00%,22187,22116,21970,21762,0,N/A
1990/05/08,21373,21373,21373,21373,▼1018,－4.55%,22289,22167,21970,21766,230,N/A
1990/05/07,22390,22390,22390,22390,▼509,－2.22%,22187,22228,21968,21770,0,N/A
1990/05/04,22899,22899,22899,22899,0.0,0.00%,22085,22248,21958,21766,0,N/A
1990/05/03,22390,22899,22390,22899,▲1018,＋4.65%,21882,22197,21941,21758,1110,N/A
1990/05/01,21882,21882,21882,21882,▲1018,＋4.88%,21678,22156,21924,21752,10,N/A
1990/04/30,20864,20864,20864,20864,▼1018,－4.65%,21719,22167,21926,21754,900,N/A
1990/04/28,21882,21882,21882,21882,0.0,0.00%,21963,22228,21944,21767,0,N/A
1990/04/27,21882,21882,21882,21882,0.0,0.00%,22004,22238,21946,21771,0,N/A
1990/04/26,21882,21882,21882,21882,▼204,－0.92%,22105,22248,21948,21776,0,N/A
1990/04/25,22085,22085,22085,22085,0.0,0.00%,22207,22258,21951,21780,0,N/A
1990/04/24,22085,22085,22085,22085,0.0,0.00%,22268,22299,21953,21782,0,N/A
1990/04/23,21373,22085,21373,22085,▼305,－1.36%,22329,22350,21941,21785,110,N/A
1990/04/21,22390,22390,22390,22390,0.0,0.00%,22390,22350,21936,21787,0,N/A
1990/04/20,22390,22390,22390,22390,0.0,0.00%,22390,22334,21926,21789,0,N/A
1990/04/19,22390,22390,22390,22390,0.0,0.00%,22390,22319,21917,21791,0,N/A
1990/04/18,22390,22390,22390,22390,0.0,0.00%,22390,22304,21917,21792,0,N/A
1990/04/17,22390,22390,22390,22390,0.0,0.00%,22431,22289,21926,21792,0,N/A
1990/04/16,22390,22390,22390,22390,0.0,0.00%,22513,22284,21941,21795,0,N/A
1990/04/14,22390,22390,22390,22390,0.0,0.00%,22411,22284,21939,21798,0,N/A
1990/04/13,22390,22390,22390,22390,▼204,－0.90%,22350,22268,21939,21800,0,N/A
1990/04/12,22594,22594,22594,22594,▼204,－0.89%,22289,22243,21939,21803,0,N/A
1990/04/11,21373,22798,21373,22798,▲916,＋4.19%,22187,22207,21936,21804,30,N/A
1990/04/10,21882,21882,21882,21882,▼204,－0.92%,22044,22161,21929,21803,0,N/A
1990/04/09,22085,22085,22085,22085,0.0,0.00%,22085,22161,21921,21809,40,N/A
1990/04/07,22085,22085,22085,22085,0.0,0.00%,22085,22126,21909,21815,0,N/A
1990/04/06,22085,22085,22085,22085,0.0,0.00%,22248,22105,21905,21820,0,N/A
1990/04/04,22085,22085,22085,22085,0.0,0.00%,22451,22095,21893,21825,0,N/A
1990/04/03,22085,22085,22085,22085,0.0,0.00%,22451,22085,21882,21830,10,N/A
1990/04/02,22085,22085,22085,22085,▼814,－3.56%,22451,22075,21870,21835,110,N/A
1990/03/31,22899,22899,22899,22899,▼204,－0.88%,22451,22065,21858,21837,0,N/A
1990/03/30,23103,23103,23103,23103,▲1018,＋4.61%,22289,22014,21832,21833,10,N/A
1990/03/29,22085,22085,22085,22085,0.0,0.00%,22085,21922,21804,21827,0,N/A
1990/03/28,22085,22085,22085,22085,0.0,0.00%,22126,21882,21792,21830,330,N/A
1990/03/27,22085,22085,22085,22085,0.0,0.00%,22187,21815,21766,21837,100,N/A
1990/03/26,22085,22085,22085,22085,0.0,0.00%,22187,21790,21741,21837,1080,N/A
1990/03/24,22085,22085,22085,22085,▼204,－0.91%,22146,21754,21729,21835,50,N/A
1990/03/23,22289,22289,22289,22289,▼102,－0.45%,22105,21698,21717,21831,0,N/A
1990/03/22,22085,22390,22085,22390,▲305,＋1.38%,22024,21632,21702,21825,1240,N/A
1990/03/21,21882,22085,21882,22085,▲204,＋0.93%,21922,21561,21685,21818,300,N/A
1990/03/20,21882,21882,21882,21882,0.0,0.00%,21780,21525,21673,21814,20,N/A
1990/03/19,21882,21882,21882,21882,0.0,0.00%,21739,21500,21664,21811,100,N/A
1990/03/17,21882,21882,21882,21882,0.0,0.00%,21739,21469,21656,21815,520,N/A
1990/03/16,21373,21882,21373,21882,▲509,＋2.38%,21739,21464,21647,21820,1150,N/A
1990/03/15,21373,21373,21373,21373,▼305,－1.41%,21739,21464,21639,21824,100,N/A
1990/03/14,21678,21678,21678,21678,▼204,－0.93%,21841,21490,21631,21832,0,N/A
1990/03/13,21882,21882,21882,21882,0.0,0.00%,21882,21505,21617,21840,0,N/A
1990/03/12,21882,21882,21882,21882,0.0,0.00%,21759,21510,21600,21846,0,N/A
1990/03/09,21882,21882,21882,21882,0.0,0.00%,21637,21515,21575,21853,0,N/A
1990/03/08,21882,21882,21882,21882,0.0,0.00%,21413,21520,21554,21868,0,N/A
1990/03/07,21882,21882,21882,21882,▲611,＋2.87%,21352,21530,21539,21883,10,N/A
1990/03/06,21271,21271,21271,21271,0.0,0.00%,21251,21546,21524,21895,20,N/A
1990/03/05,21271,21271,20864,21271,▲509,＋2.45%,21189,21551,21534,21915,130,N/A
1990/03/03,20762,20762,20762,20762,▼814,－3.77%,21128,21576,21544,21927,110,N/A
1990/03/02,21576,21576,21576,21576,▲204,＋0.95%,21169,21627,21546,21935,350,N/A
1990/02/28,21373,21373,21373,21373,▲407,＋1.94%,21128,21642,21534,21936,10,N/A
1990/02/27,20966,20966,20966,20966,0.0,0.00%,21128,21693,21525,21938,0,N/A
1990/02/26,20966,20966,20966,20966,0.0,0.00%,21189,21790,21532,21947,0,N/A
1990/02/24,20966,20966,20966,20966,▼407,－1.90%,21352,21907,21539,21954,80,N/A
1990/02/23,21373,21373,21373,21373,0.0,0.00%,21536,21973,21546,21954,0,N/A
1990/02/22,20660,21373,20660,21373,▲102,＋0.48%,21637,22024,21554,21954,170,N/A
1990/02/21,20864,21271,20864,21271,▼509,－2.34%,21759,22075,21563,21946,500,N/A
1990/02/20,21780,21780,21780,21780,▼102,－0.47%,21902,22131,21573,21948,0,N/A
1990/02/19,21882,21882,21882,21882,0.0,0.00%,21943,22161,21575,21954,0,N/A
1990/02/17,21882,21882,21882,21882,▼102,－0.46%,21963,22136,21575,21964,0,N/A
1990/02/16,21983,21983,21983,21983,0.0,0.00%,22004,22111,21580,21974,0,N/A
1990/02/15,21983,21983,21983,21983,0.0,0.00%,22044,22105,21583,21983,0,N/A
1990/02/14,21983,21983,21983,21983,0.0,0.00%,21922,22075,21590,21993,0,N/A
1990/02/13,21983,21983,21983,21983,▼102,－0.46%,21882,22044,21597,22002,30,N/A
1990/02/12,22085,22085,22085,22085,▼102,－0.46%,21841,22014,21603,22011,0,N/A
1990/02/10,22187,22187,22187,22187,▲814,＋3.81%,21800,21978,21608,22021,10,N/A
1990/02/09,21780,21780,21373,21373,▼407,－1.87%,21841,21938,21612,22029,320,N/A
1990/02/08,21780,21780,21780,21780,0.0,0.00%,22146,21938,21629,22044,0,N/A
1990/02/07,21169,21780,21169,21780,▼102,－0.47%,22451,21917,21639,22064,110,N/A
1990/02/06,21882,21882,21882,21882,▼509,－2.27%,22553,21856,21653,22076,0,N/A
1990/02/05,22390,22390,22390,22390,▼509,－2.22%,22655,21790,21664,22087,100,N/A
1990/02/03,22899,22899,22899,22899,▼407,－1.75%,22655,21739,21666,22094,0,N/A
1990/02/02,23306,23306,23306,23306,▲1018,＋4.57%,22553,21663,21659,22096,20,N/A
1990/02/01,22289,22289,22289,22289,▼102,－0.45%,22370,21566,21649,22104,0,N/A
1990/01/31,21373,22390,21373,22390,0.0,0.00%,22187,21520,21656,22121,300,N/A
1990/01/30,22390,22390,22390,22390,0.0,0.00%,21983,21469,21661,22141,0,N/A
1990/01/29,22390,22390,22390,22390,0.0,0.00%,21882,21418,21666,22162,0,N/A
1990/01/25,22390,22390,22390,22390,▲1018,＋4.76%,21678,21368,21671,22187,110,N/A
1990/01/24,20457,21373,20457,21373,0.0,0.00%,21474,21317,21676,22205,150,N/A
1990/01/23,21373,21373,21373,21373,▼509,－2.33%,21474,21317,21698,22222,0,N/A
1990/01/22,21373,21882,21373,21882,▲509,＋2.38%,21474,21291,21720,22240,560,N/A
1990/01/20,21373,21373,21373,21373,0.0,0.00%,21373,21240,21734,22253,0,N/A
1990/01/19,21373,21373,21373,21373,0.0,0.00%,21373,21215,21756,22270,0,N/A
1990/01/18,21373,21373,21373,21373,0.0,0.00%,21373,21164,21778,22287,0,N/A
1990/01/17,21373,21373,21373,21373,0.0,0.00%,21210,21128,21800,22302,0,N/A
1990/01/16,21373,21373,21373,21373,0.0,0.00%,21047,21108,21817,22319,0,N/A
1990/01/15,21373,21373,21373,21373,0.0,0.00%,21047,21088,21834,22332,20,N/A
1990/01/13,20151,21373,20151,21373,▲814,＋3.96%,21047,21113,21851,22345,20,N/A
1990/01/12,20558,20558,20558,20558,0.0,0.00%,21047,21139,21868,22364,20,N/A
1990/01/11,20558,20558,20558,20558,▼814,－3.81%,21210,21154,21907,22384,20,N/A
1990/01/10,21373,21373,21373,21373,0.0,0.00%,21373,21169,21932,22403,0,N/A
1990/01/09,20864,21373,20864,21373,0.0,0.00%,21373,21144,21941,22416,3380,N/A
1990/01/08,21373,21373,21373,21373,0.0,0.00%,21373,21144,21944,22429,0,N/A
1990/01/06,21373,21373,21373,21373,0.0,0.00%,21373,21144,21948,22441,0,N/A
1990/01/05,21373,21373,21373,21373,0.0,0.00%,21373,21144,21951,22454,0,N/A
1990/01/04,21373,21373,21373,21373,0.0,0.00%,21271,21169,21954,22467,0,N/A
1990/01/03,21373,21373,21373,21373,0.0,0.00%,21169,21195,21958,22481,0,N/A
1989/12/26,20558,21373,20558,21373,0.0,0.00%,21067,21220,21975,22498,50,N/A
1989/12/23,21373,21373,21373,21373,▲509,＋2.44%,20864,21245,21992,22510,10,N/A
1989/12/22,20864,20864,20864,20864,0.0,0.00%,20721,21271,22009,22522,50,N/A
1989/12/21,20864,20864,20864,20864,0.0,0.00%,20742,21337,22034,22538,1040,N/A
1989/12/20,20864,20864,20864,20864,▲509,＋2.50%,20762,21403,22063,22554,480,N/A
1989/12/19,20355,20355,20355,20355,▼305,－1.48%,20966,21480,22092,22570,30,N/A
1989/12/18,20660,20660,20660,20660,▼305,－1.46%,21271,21581,22131,22591,150,N/A
1989/12/16,20966,20966,20966,20966,0.0,0.00%,21312,21668,22182,22609,0,N/A
1989/12/15,20966,20966,20966,20966,▼916,－4.19%,21291,21739,22228,22625,100,N/A
1989/12/14,21882,21882,21882,21882,0.0,0.00%,21271,21810,22267,22641,0,N/A
1989/12/13,21882,21882,21882,21882,▲1018,＋4.88%,21169,21836,22297,22650,120,N/A
1989/12/12,20864,20864,20864,20864,0.0,0.00%,21067,21861,22311,22662,0,N/A
1989/12/11,20864,20864,20864,20864,0.0,0.00%,21169,21948,22324,22683,0,N/A
1989/12/09,20864,20864,20864,20864,▼509,－2.38%,21373,22034,22338,22704,0,N/A
1989/12/08,21373,21373,21373,21373,0.0,0.00%,21576,22116,22351,22725,0,N/A
1989/12/07,21373,21373,21373,21373,0.0,0.00%,21678,22172,22362,22738,0,N/A
1989/12/06,21373,21373,21373,21373,▼509,－2.33%,21780,22238,22370,22746,0,N/A
1989/12/05,21882,21882,21882,21882,0.0,0.00%,21882,22304,22362,22753,0,N/A
1989/12/04,21882,21882,21882,21882,0.0,0.00%,21943,22345,22353,22760,0,N/A
1989/12/02,21882,21882,21882,21882,0.0,0.00%,22004,22385,22329,22767,0,N/A
1989/12/01,21882,21882,21882,21882,0.0,0.00%,22105,22426,22323,22782,0,N/A
1989/11/30,21882,21882,21882,21882,▼305,－1.38%,22207,22467,22333,22798,0,N/A
1989/11/29,22187,22187,22187,22187,0.0,0.00%,22309,22507,22353,22814,0,N/A
1989/11/28,22187,22187,22187,22187,▼204,－0.91%,22350,22533,22368,22828,0,N/A
1989/11/27,22390,22390,22390,22390,0.0,0.00%,22390,22558,22384,22837,0,N/A
1989/11/25,22390,22390,22390,22390,0.0,0.00%,22390,22574,22396,22843,0,N/A
1989/11/24,22390,22390,22390,22390,0.0,0.00%,22390,22589,22407,22848,0,N/A
